No.	TOKEN	NE-TAG	NE-EMB	ID	url_id	left	right	top	bottom	conf
0	die	O	O	-	0	829	853	902	920	-
0	Verbrennung	O	O	-	0	863	975	901	921	-
0	des	O	O	-	0	986	1013	900	918	-
0	gereinigten	O	O	-	0	1023	1115	899	921	-
0	Gaſes	O	O	-	0	1126	1177	898	918	-
0	wird	O	O	-	0	1188	1226	897	915	-
0	ein	O	O	-	0	1237	1261	897	914	-
0	imwoſanter	O	O	-	0	1272	1364	896	917	-
0	Lichteffett	O	O	-	0	1374	1457	894	916	-
0	erzielt	O	O	-	0	1467	1521	894	916	-
0	,	O	O	-	0	1467	1521	894	916	-
0	den	O	O	-	0	1531	1561	894	911	-
0	wir	O	O	-	0	1571	1600	893	911	-
0	ſeiner	O	O	-	0	1610	1658	892	913	-
0	Aehnlichkeit	O	O	-	0	1667	1766	888	910	-
0	mi	O	O	-	0	1776	1798	887	905	-
0	elektriſchem	O	O	-	0	493	588	931	953	-
0	Bogenlicht	O	O	-	0	598	688	930	952	-
0	wegen	O	O	-	0	698	750	934	953	-
0	charalteriſtiſch	O	O	-	0	760	879	929	952	-
0	als	O	O	-	0	889	916	929	947	-
0	Gasbogenlicht	O	O	-	0	926	1046	927	949	-
0	bezeichnen	O	O	-	0	1056	1146	926	948	-
0	.	O	O	-	0	1056	1146	926	948	-
0	nan	O	O	-	0	1166	1198	924	943	-
0	Ein	O	O	-	0	1166	1198	924	943	-
0	Nußen	O	O	-	0	1213	1292	917	950	-
0	der	O	O	-	0	1302	1329	923	942	-
0	Lampe	O	O	-	0	1338	1395	922	944	-
0	wird	O	O	-	0	1406	1445	922	940	-
0	durch	O	O	-	0	1456	1500	921	943	-
0	den	O	O	-	0	1511	1539	921	939	-
0	zu	O	O	-	0	1546	1564	924	942	-
0	jedem	O	O	-	0	1571	1618	920	942	-
0	Exemwlar	O	O	-	0	1625	1706	917	939	-
0	gellejerten	O	O	-	0	1713	1799	916	939	-
0	muwerluͤſſig	O	O	-	0	493	583	964	987	-
0	funktlonkrenden	O	O	-	0	592	726	962	983	-
0	Gazdruckregulator	O	O	-	0	733	888	962	983	-
0	nahezu	O	O	-	0	898	955	961	983	-
0	unmäglich	O	O	-	0	966	1086	952	985	-
0	gemacht	O	O	-	0	1097	1167	957	979	-
0	.	O	O	-	0	1097	1167	957	979	-
0	nan	O	O	-	0	575	609	990	1009	-
0	Die	O	O	-	0	575	609	990	1009	-
0	Ausſtattung	O	O	-	0	617	721	989	1009	-
0	iſt	O	O	-	0	731	750	988	1009	-
0	geſchmackoll	O	O	-	0	760	868	987	1009	-
0	ſowohl	O	O	-	0	878	934	986	1006	-
0	in	O	O	-	0	944	962	986	1003	-
0	einfachen	O	O	-	0	973	1049	984	1005	-
0	als	O	O	-	0	1060	1086	984	1001	-
0	reichen	O	O	-	0	1096	1153	983	1004	-
0	Muſtern	O	O	-	0	1162	1242	982	1003	-
0	;	O	O	-	0	1162	1242	982	1003	-
0	die	O	O	-	0	1251	1280	981	1003	-
0	Breiſe	O	O	-	0	1285	1338	980	1002	-
0	ſiud	O	O	-	0	1349	1382	980	1000	-
0	verhaͤlinißmaͤbia	O	O	-	0	1391	1533	979	1000	-
0	niedria	O	O	-	0	1543	1606	978	999	-
0	.	O	O	-	0	1543	1606	978	999	-
0	nan	O	O	-	0	576	612	1011	1030	-
0	Wir	O	O	-	0	576	612	1011	1030	-
0	ſichern	O	O	-	0	623	677	1010	1031	-
0	prompteſte	O	O	-	0	687	782	1008	1031	-
0	Erledigung	O	O	-	0	786	881	1008	1029	-
0	uns	O	O	-	0	892	925	1008	1024	-
0	ertheilter	O	O	-	0	935	1010	1006	1027	-
0	Aufträge	O	O	-	0	1020	1096	1005	1025	-
0	zu	O	O	-	0	1106	1124	1008	1026	-
0	und	O	O	-	0	1135	1167	1004	1021	-
0	ſtehen	O	O	-	0	1177	1226	1003	1024	-
0	mit	O	O	-	0	1237	1264	1002	1020	-
0	Broſpekien	O	O	-	0	1275	1365	1001	1022	-
0	aratis	O	O	-	0	1375	1426	1001	1022	-
0	und	O	O	-	0	1436	1469	1001	1018	-
0	frauto	O	O	-	0	1479	1531	1000	1021	-
0	zu	O	O	-	0	1542	1560	1003	1021	-
0	Dienſten	O	O	-	0	1570	1648	997	1018	-
0	.	O	O	-	0	1570	1648	997	1018	-
0	nan	O	O	-	0	864	979	1028	1100	-
0	M	O	O	-	0	864	979	1028	1100	-
0	.	O	O	-	0	864	979	1028	1100	-
0		O	O	-	0	1008	1393	1023	1098	-
0	Butzlac	B-PER	O	-	0	1008	1393	1023	1098	-
0	K	O	O	-	0	1424	1509	1020	1094	-
0	GCG	O	O	-	0	1538	1733	1019	1102	-
0	.	O	O	-	0	1538	1733	1019	1102	-
0	nan	O	O	-	0	816	1207	1107	1157	-
0	Atktiengeſellſchaft	O	O	-	0	816	1207	1107	1157	-
0	für	O	O	-	0	1242	1313	1106	1153	-
0	Metall⸗	O	O	-	0	1348	1772	1101	1150	-
0	Jnduſtrie	O	O	-	0	1348	1772	1101	1150	-
0	.	O	O	-	0	1348	1772	1101	1150	-
0	nan	O	O	-	0	970	1154	1153	1191	-
0	BLerlimn	B-PER	O	-	0	970	1154	1153	1191	-
0	S	O	O	-	0	1178	1242	1151	1196	-
0	.	O	O	-	0	1178	1242	1151	1196	-
0	,	O	O	-	0	1178	1242	1151	1196	-
0	Nitterſtraße	B-LOC	O	-	0	1265	1546	1149	1196	-
0	12	O	O	-	0	1570	1639	1148	1188	-
0	.	O	O	-	0	1570	1639	1148	1188	-
0	näbel	O	O	-	0	66	194	1272	1314	-
0	ausstattungs	O	O	-	0	198	717	1266	1315	-
0	-	O	O	-	0	198	717	1266	1315	-
0	Haga	O	O	-	0	198	717	1266	1315	-
0	Lin	O	O	-	0	198	717	1266	1315	-
0	,	O	O	-	0	198	717	1266	1315	-
0	Assooiatizon	O	O	-	0	118	326	1319	1347	-
0	Borlinor	B-PER	O	-	0	342	496	1317	1344	-
0	Tisohnler	I-PER	O	-	0	511	667	1314	1343	-
0	.	O	O	-	0	511	667	1314	1343	-
0	friedrichstrasse	O	O	-	0	82	285	1350	1380	-
0	l6	O	O	-	0	300	346	1349	1380	-
0	,	O	O	-	0	300	346	1349	1380	-
0	l	O	O	-	0	362	384	1348	1380	-
0	.	O	O	-	0	362	384	1348	1380	-
0		O	O	-	0	408	467	1347	1376	-
0	Ecke	O	O	-	0	408	467	1347	1376	-
0	Schitbauercamm	O	O	-	0	482	703	1344	1374	-
0	.	O	O	-	0	482	703	1344	1374	-
0	uert	O	O	-	0	75	115	1391	1407	-
0	Wohnungs⸗	O	O	-	0	142	535	1380	1413	-
0	Einrichtuungen	O	O	-	0	142	535	1380	1413	-
0	bis	O	O	-	0	565	619	1386	1402	-
0	ioo	O	O	-	0	627	660	1386	1401	-
0	Mart	O	O	-	0	667	708	1384	1401	-
0	bis	O	O	-	0	182	204	1413	1429	-
0	lcuo	O	O	-	0	212	245	1414	1429	-
0	bis	O	O	-	0	252	273	1413	1429	-
0	2ισ	O	O	-	0	278	314	1413	1428	-
0	u	O	O	-	0	321	336	1416	1428	-
0	.	O	O	-	0	321	336	1416	1428	-
0	l	O	O	-	0	344	353	1412	1429	-
0	.	O	O	-	0	344	353	1412	1429	-
0	w	O	O	-	0	361	377	1414	1428	-
0	.	O	O	-	0	361	377	1414	1428	-
0	zu	O	O	-	0	385	402	1415	1429	-
0	auifallend	O	O	-	0	410	480	1411	1426	-
0	billigen	O	O	-	0	488	540	1409	1427	-
0	Breilen	O	O	-	0	548	602	1409	1426	-
0	.	O	O	-	0	548	602	1409	1426	-
0	nan	O	O	-	0	388	395	1433	1447	-
0	1	O	O	-	0	388	395	1433	1447	-
0	Calon	O	O	-	0	421	472	1432	1447	-
0	in	O	O	-	0	479	497	1431	1446	-
0	ichwarz	O	O	-	0	505	565	1431	1447	-
0	oder	O	O	-	0	574	609	1431	1445	-
0	Kunbaum	O	O	-	0	618	707	1430	1446	-
0	.	O	O	-	0	618	707	1430	1446	-
0	nan	O	O	-	0	149	200	1444	1461	-
0	Buteg	O	O	-	0	149	200	1444	1461	-
0	Zimmer	O	O	-	0	207	279	1444	1461	-
0	.	O	O	-	0	207	279	1444	1461	-
0	nan	O	O	-	0	389	413	1447	1464	-
0	11	O	O	-	0	389	413	1447	1464	-
0	Vlüſchgarnitur	O	O	-	0	422	534	1447	1464	-
0	:	O	O	-	0	422	534	1447	1464	-
0	1	O	O	-	0	552	562	1447	1461	-
0	Sepha	O	O	-	0	567	618	1446	1462	-
0	.	O	O	-	0	567	618	1446	1462	-
0	?	O	O	-	0	627	635	1447	1461	-
0	nan	O	O	-	0	627	635	1447	1461	-
0	2	O	O	-	0	627	635	1447	1461	-
0	Fau⸗	O	O	-	0	643	679	1446	1462	-
0	teuila	O	O	-	0	435	475	1463	1479	-
0	nund	O	O	-	0	483	510	1463	1478	-
0	4	O	O	-	0	517	525	1464	1477	-
0	Temis	O	O	-	0	533	579	1463	1478	-
0	mit	O	O	-	0	593	617	1462	1477	-
0	hochiei⸗	O	O	-	0	629	678	1461	1478	-
0	1	O	O	-	0	61	70	1472	1486	-
0	Vlüſchaarnitur	O	O	-	0	78	184	1470	1487	-
0	(	O	O	-	0	91	102	1487	1502	-
0	Eorha	O	O	-	0	112	163	1486	1502	-
0	.	O	O	-	0	112	163	1486	1502	-
0	nan	O	O	-	0	171	180	1487	1501	-
0	2	O	O	-	0	171	180	1487	1501	-
0	Fautenilg	O	O	-	0	187	263	1485	1502	-
0	.	O	O	-	0	288	313	1495	1499	-
0	.	O	O	-	0	288	313	1495	1499	-
0	.	O	O	-	0	329	333	1495	1499	-
0	1uol	O	O	-	0	351	395	1480	1500	-
0	nem	O	O	-	0	435	464	1483	1495	-
0	Velourrluſch	O	O	-	0	472	563	1479	1495	-
0	und	O	O	-	0	571	598	1478	1494	-
0	ſeinen	O	O	-	0	606	647	1477	1495	-
0	Vo⸗	O	O	-	0	652	678	1478	1494	-
0	1	O	O	-	0	62	71	1504	1518	-
0	nuſb	O	O	-	0	79	119	1502	1518	-
0	.	O	O	-	0	79	119	1502	1518	-
0	matt	O	O	-	0	133	167	1503	1517	-
0	u	O	O	-	0	177	190	1506	1517	-
0	.	O	O	-	0	177	190	1506	1517	-
0	blant	O	O	-	0	193	253	1502	1516	-
0	tico	O	O	-	0	255	296	1500	1516	-
0	mit	O	O	-	0	309	334	1500	1516	-
0	1	O	O	-	0	390	395	1499	1512	-
0	JLamenten	O	O	-	0	425	578	1495	1512	-
0	00	O	O	-	0	694	728	1495	1509	-
0	Milafier	O	O	-	0	92	147	1518	1534	-
0	und	O	O	-	0	155	182	1518	1533	-
0	Muſchela	O	O	-	0	190	255	1517	1533	-
0	miatz	O	O	-	0	257	333	1517	1533	-
0	.	O	O	-	0	257	333	1517	1533	-
0	nan	O	O	-	0	360	383	1517	1530	-
0	0	O	O	-	0	360	383	1517	1530	-
0	1	O	O	-	0	390	395	1511	1532	-
0	1	O	O	-	0	404	414	1513	1527	-
0	Vrunkichrank	O	O	-	0	422	516	1511	1529	-
0	mit	O	O	-	0	528	553	1511	1526	-
0	genochenen	O	O	-	0	563	638	1510	1527	-
0	Fül⸗	O	O	-	0	646	679	1509	1527	-
0	Jnbh	O	O	-	0	62	115	1534	1546	-
0	nn	O	O	-	0	125	155	1534	1546	-
0	n	O	O	-	0	155	178	1534	1546	-
0	blant	O	O	-	0	180	230	1534	1546	-
0	Eztomiich	O	O	-	0	242	334	1532	1546	-
0	,	O	O	-	0	242	334	1532	1546	-
0	831	O	O	-	0	360	396	1531	1546	-
0	Umaen	O	O	-	0	425	537	1529	1546	-
0	.	O	O	-	0	425	537	1529	1546	-
0	nan	O	O	-	0	653	728	1526	1546	-
0	106	O	O	-	0	653	728	1526	1546	-
0	7	O	O	-	0	62	71	1547	1564	-
0	Fh	O	O	-	0	79	120	1547	1564	-
0	Fatt	O	O	-	0	126	161	1547	1564	-
0	J	O	O	-	0	168	183	1547	1564	-
0	.	O	O	-	0	168	183	1547	1564	-
0	biant	O	O	-	0	190	229	1547	1564	-
0	Zrumeaun	O	O	-	0	234	300	1547	1564	-
0	mit	O	O	-	0	309	334	1547	1564	-
0	11	O	O	-	0	390	414	1547	1564	-
0	Eaulentrumenn	O	O	-	0	423	542	1547	1564	-
0	Mit	O	O	-	0	546	574	1547	1564	-
0	KErmauutas	O	O	-	0	587	728	1547	1564	-
0	.	O	O	-	0	587	728	1547	1564	-
0	nan	O	O	-	0	62	133	1565	1583	-
0	Etuſe	O	O	-	0	62	133	1565	1583	-
0	und	O	O	-	0	139	169	1566	1583	-
0	Vlatte	O	O	-	0	174	292	1565	1583	-
0	ml	O	O	-	0	308	431	1565	1583	-
0	ue	O	O	-	0	432	545	1565	1583	-
0	22	O	O	-	0	655	728	1565	1583	-
0	1	O	O	-	0	61	72	1584	1599	-
0	Robrlebnltudle	O	O	-	0	79	185	1584	1599	-
0	mit	O	O	-	0	193	218	1584	1596	-
0	aunas	O	O	-	0	225	294	1584	1597	-
0	1	O	O	-	0	309	415	1584	1608	-
0	Jrc	O	O	-	0	423	561	1584	1608	-
0	it	O	O	-	0	560	585	1584	1605	-
0	Atnre	O	O	-	0	596	640	1584	1607	-
0	uͤnsn	O	O	-	0	653	725	1584	1606	-
0	ſ	O	O	-	0	390	397	1608	1634	-
0	Kaiten	O	O	-	0	436	487	1608	1624	-
0	.	O	O	-	0	436	487	1608	1624	-
0	nan	O	O	-	0	495	661	1606	1623	-
0	Muſchelauriass	O	O	-	0	495	661	1606	1623	-
0	.	O	O	-	0	495	661	1606	1623	-
0	nan	O	O	-	0	676	729	1606	1622	-
0	46	O	O	-	0	676	729	1606	1622	-
0	Wohnzimmer	O	O	-	0	158	274	1618	1635	-
0	.	O	O	-	0	158	274	1618	1635	-
0	nan	O	O	-	0	697	729	1628	1641	-
0	760	O	O	-	0	697	729	1628	1641	-
0	—	O	O	-	0	697	729	1628	1641	-
0	1	O	O	-	0	63	73	1645	1661	-
0	Tivan	O	O	-	0	80	125	1644	1661	-
0	mit	O	O	-	0	132	160	1644	1661	-
0	Auẽzug	O	O	-	0	167	223	1643	1660	-
0	und	O	O	-	0	234	262	1643	1658	-
0	Fantaſie⸗	O	O	-	0	269	335	1642	1660	-
0	1	O	O	-	0	361	397	1634	1675	-
0	—	O	O	-	0	457	496	1644	1675	-
0	—	O	O	-	0	497	590	1644	1676	-
0	—	O	O	-	0	497	590	1644	1676	-
0	—	O	O	-	0	588	676	1643	1676	-
0	ſtoff	O	O	-	0	94	121	1661	1676	-
0	bezogenn	O	O	-	0	129	335	1660	1676	-
0	.	O	O	-	0	129	335	1660	1676	-
0	.	O	O	-	0	129	335	1660	1676	-
0	nan	O	O	-	0	63	72	1678	1692	-
0	1	O	O	-	0	63	72	1678	1692	-
0	nunb	O	O	-	0	80	120	1676	1692	-
0	.	O	O	-	0	80	120	1676	1692	-
0	nan	O	O	-	0	128	172	1675	1692	-
0	Zthür	O	O	-	0	128	172	1675	1692	-
0	.	O	O	-	0	128	172	1675	1692	-
0	nan	O	O	-	0	180	334	1674	1692	-
0	Kleiderſyinde	O	O	-	0	180	334	1674	1692	-
0	10	O	O	-	0	362	384	1675	1692	-
0	11	O	O	-	0	391	415	1675	1692	-
0	eegantes	O	O	-	0	423	487	1676	1692	-
0	groſea	O	O	-	0	495	541	1675	1692	-
0	Müffet	O	O	-	0	548	632	1675	1692	-
0	.	O	O	-	0	548	632	1675	1692	-
0	u0	O	O	-	0	647	682	1676	1689	-
0	4	O	O	-	0	63	74	1695	1711	-
0	Robrſtüblen	O	O	-	0	81	336	1693	1711	-
0	.	O	O	-	0	81	336	1693	1711	-
0	eee	O	O	-	0	81	336	1693	1711	-
0	el1	O	O	-	0	362	415	1693	1711	-
0	Xauelſorba	O	O	-	0	423	504	1693	1711	-
0	mit	O	O	-	0	505	539	1693	1711	-
0	SEvieqel	O	O	-	0	543	632	1693	1711	-
0	.	O	O	-	0	543	632	1693	1711	-
0	nan	O	O	-	0	647	682	1693	1711	-
0	0	O	O	-	0	647	682	1693	1711	-
0	1	O	O	-	0	64	73	1712	1724	-
0	Audgiehtnuchheeees	O	O	-	0	82	336	1712	1726	-
0	uellL	O	O	-	0	364	415	1712	1726	-
0	Eretteticut	O	O	-	0	424	526	1712	1726	-
0	in	O	O	-	0	535	553	1712	1726	-
0	Eenct	O	O	-	0	555	633	1712	1726	-
0	,	O	O	-	0	555	633	1712	1726	-
0	.	O	O	-	0	555	633	1712	1726	-
0	nan	O	O	-	0	659	682	1712	1722	-
0	7	O	O	-	0	659	682	1712	1722	-
0	1	O	O	-	0	65	75	1727	1740	-
0	Eviegel	O	O	-	0	82	135	1727	1741	-
0	mit	O	O	-	0	142	167	1727	1740	-
0	Aunaseeeee	O	O	-	0	174	336	1727	1741	-
0	10	O	O	-	0	364	385	1727	1737	-
0	i	O	O	-	0	392	397	1727	1756	-
0	'	O	O	-	0	392	397	1727	1756	-
0	1	O	O	-	0	406	415	1727	1740	-
0	E	O	O	-	0	424	486	1727	1756	-
0	Euc	O	O	-	0	487	522	1727	1754	-
0	mit	O	O	-	0	528	560	1727	1755	-
0	6	O	O	-	0	568	598	1727	1755	-
0	28	O	O	-	0	659	683	1739	1753	-
0	16	O	O	-	0	392	417	1755	1775	-
0	Kohrlehuftühlt	O	O	-	0	424	613	1755	1772	-
0	.	O	O	-	0	424	613	1755	1772	-
0	nan	O	O	-	0	628	683	1755	1770	-
0	26	O	O	-	0	628	683	1755	1770	-
0	0	O	O	-	0	697	732	1755	1770	-
0	Echtatzimmer	O	O	-	0	159	277	1755	1772	-
0	.	O	O	-	0	159	277	1755	1772	-
0	nan	O	O	-	0	510	628	1776	1792	-
0	Echlakeimmer	O	O	-	0	510	628	1776	1792	-
0	.	O	O	-	0	510	628	1776	1792	-
0	nan	O	O	-	0	66	78	1782	1797	-
0	2	O	O	-	0	66	78	1782	1797	-
0	Benellen	O	O	-	0	84	155	1781	1801	-
0	mit	O	O	-	0	159	184	1781	1797	-
0	Federboden	O	O	-	0	189	266	1780	1798	-
0	und	O	O	-	0	272	299	1779	1795	-
0	ſleills	O	O	-	0	301	337	1779	1795	-
0	e	O	O	-	0	514	634	1792	1801	-
0	1	O	O	-	0	64	74	1812	1827	-
0	mctoitene	O	O	-	0	81	237	1802	1829	-
0	m	O	O	-	0	238	257	1807	1828	-
0	.	O	O	-	0	238	257	1807	1828	-
0		O	O	-	0	268	338	1806	1828	-
0	Mamer	O	O	-	0	268	338	1806	1828	-
0	.	O	O	-	0	268	338	1806	1828	-
0	nan	O	O	-	0	364	418	1802	1827	-
0	—	O	O	-	0	364	418	1802	1827	-
0	15	O	O	-	0	364	418	1802	1827	-
0	Vanſiau	O	O	-	0	437	562	1802	1825	-
0	Feder	O	O	-	0	561	634	1802	1825	-
0	auhaanga	O	O	-	0	94	256	1828	1842	-
0	.	O	O	-	0	94	256	1828	1842	-
0	nan	O	O	-	0	270	399	1826	1842	-
0	21	O	O	-	0	270	399	1826	1842	-
0	Woͤden	O	O	-	0	410	478	1825	1842	-
0	und	O	O	-	0	485	515	1824	1842	-
0	Keiltihen	O	O	-	0	522	633	1824	1842	-
0	.	O	O	-	0	522	633	1824	1842	-
0	nan	O	O	-	0	649	682	1825	1839	-
0	00	O	O	-	0	649	682	1825	1839	-
0	1	O	O	-	0	62	75	1844	1865	-
0	Sriegel	O	O	-	0	81	138	1844	1865	-
0	mit	O	O	-	0	138	167	1844	1865	-
0	uflaansn	O	O	-	0	174	274	1844	1859	-
0	.	O	O	-	0	174	274	1844	1859	-
0	ee	O	O	-	0	288	335	1850	1858	-
0	1211	O	O	-	0	364	416	1844	1865	-
0	Eg	O	O	-	0	425	471	1844	1865	-
0	Atereemu	O	O	-	0	471	555	1844	1865	-
0	ucarmoti	O	O	-	0	566	681	1844	1865	-
0	Nvenuα̃	O	O	-	0	63	216	1866	1875	-
0	11	O	O	-	0	331	398	1866	1886	-
0	Naqiiviuden	O	O	-	0	406	531	1866	1886	-
0	mit	O	O	-	0	537	561	1866	1884	-
0	Marmmocr	O	O	-	0	566	682	1866	1886	-
0	platte	O	O	-	0	392	478	1886	1902	-
0	und	O	O	-	0	485	513	1886	1901	-
0	Muſchelauffatß	O	O	-	0	520	634	1885	1903	-
0	.	O	O	-	0	520	634	1885	1903	-
0	nan	O	O	-	0	659	682	1886	1901	-
0	46	O	O	-	0	659	682	1886	1901	-
0	Küche	O	O	-	0	190	244	1889	1906	-
0	.	O	O	-	0	190	244	1889	1906	-
0	.	O	O	-	0	255	278	1914	1918	-
0	.	O	O	-	0	292	298	1914	1918	-
0	—	O	O	-	0	313	318	1914	1918	-
0	1I	O	O	-	0	334	398	1902	1918	-
0	Küubebett	O	O	-	0	408	488	1901	1918	-
0	mit	O	O	-	0	496	520	1901	1917	-
0	DTecken	O	O	-	0	529	635	1901	1917	-
0	.	O	O	-	0	529	635	1901	1917	-
0	nan	O	O	-	0	659	682	1903	1916	-
0	186	O	O	-	0	659	682	1903	1916	-
0	mmm	O	O	-	0	69	71	1917	1918	-
0	mmm	O	O	-	0	108	114	1915	1918	-
