No.	TOKEN	NE-TAG	NE-EMB	ID	url_id	left	right	top	bottom	conf
0	Panzerſchiff	O	O	-	0	432	564	542	571	-
0	„	O	O	-	0	570	721	545	570	-
0	Deutſchland	O	O	-	0	570	721	545	570	-
0	“	O	O	-	0	570	721	545	570	-
0	.	O	O	-	0	570	721	545	570	-
0	nan	O	O	-	0	247	302	582	605	-
0	Rom	B-LOC	O	Q220	0	247	302	582	605	0.73
0	,	O	O	-	0	247	302	582	605	-
0	27	O	O	-	0	319	348	582	601	-
0	.	O	O	-	0	319	348	582	601	-
0		O	O	-	0	364	471	582	605	-
0	Dezember	O	O	-	0	364	471	582	605	-
0	.	O	O	-	0	364	471	582	605	-
0	nan	O	O	-	0	499	612	582	605	-
0	Botſchafter	O	O	-	0	499	612	582	605	-
0	von	O	O	-	0	628	676	584	600	-
0	Haſſell	B-PER	O	Q213537	0	693	799	580	603	0.5
0	hat	O	O	-	0	815	847	580	602	-
0	ſich	O	O	-	0	211	242	607	629	-
0	in	O	O	-	0	255	276	607	626	-
0	Begleitung	O	O	-	0	290	405	606	629	-
0	des	O	O	-	0	418	452	606	626	-
0	Marineattachés	O	O	-	0	465	631	606	629	-
0	,	O	O	-	0	465	631	606	629	-
0	Kapitän	O	O	-	0	651	735	605	627	-
0	zur	O	O	-	0	756	789	609	627	-
0	See	O	O	-	0	808	846	604	623	-
0	Lange	B-PER	O	-	0	210	308	631	654	-
0	,	O	O	-	0	210	308	631	654	-
0	am	O	O	-	0	324	354	637	650	-
0	Montag	O	O	-	0	369	451	631	653	-
0	zum	O	O	-	0	467	510	636	653	-
0	Beſuch	O	O	-	0	524	589	630	653	-
0	des	O	O	-	0	590	637	630	649	-
0	Befehlshabers	O	O	-	0	653	798	629	652	-
0	der	O	O	-	0	814	845	629	647	-
0	deutſchen	O	O	-	0	210	301	656	678	-
0	Spanienſtreitkräfte	B-LOC	O	-	0	308	514	655	678	-
0	,	O	O	-	0	308	514	655	678	-
0	Konteradmirals	O	O	-	0	528	692	653	673	-
0	Marſchall	B-PER	O	Q61998	0	700	846	652	676	0.69
0	,	O	O	-	0	700	846	652	676	-
0	an	O	O	-	0	211	235	685	699	-
0	Bord	O	O	-	0	249	300	680	699	-
0	des	O	O	-	0	315	347	681	699	-
0	über	O	O	-	0	362	408	679	699	-
0	Weihnachten	O	O	-	0	421	549	679	701	-
0	und	O	O	-	0	569	607	679	698	-
0	Neujahr	O	O	-	0	629	715	678	700	-
0	in	O	O	-	0	734	755	677	696	-
0	Neapel	B-LOC	O	Q2634|Q3398528|Q173065|Q1575695	0	775	845	676	699	0.74,0.29,0.19,0.14
0	liegenden	O	O	-	0	210	307	704	726	-
0	Panzerſchiffes	O	O	-	0	324	467	703	726	-
0	„	O	O	-	0	486	629	702	725	-
0	Deutſchland	O	O	-	0	486	629	702	725	-
0	“	O	O	-	0	486	629	702	725	-
0	begeben	O	O	-	0	646	731	702	725	-
0	.	O	O	-	0	646	731	702	725	-
0	nan	O	O	-	0	760	846	700	720	-
0	Admiral	O	O	-	0	760	846	700	720	-
0	Marſchall	B-PER	O	Q61998	0	211	309	728	750	0.69
0	gab	O	O	-	0	324	358	728	750	-
0	an	O	O	-	0	373	397	734	747	-
0	Bord	O	O	-	0	412	462	727	747	-
0	ein	O	O	-	0	478	508	727	746	-
0	Frühſtück	O	O	-	0	523	626	727	750	-
0	,	O	O	-	0	523	626	727	750	-
0	an	O	O	-	0	638	663	732	746	-
0	dem	O	O	-	0	677	719	726	745	-
0	außer	O	O	-	0	733	792	726	748	-
0	dem	O	O	-	0	805	845	725	744	-
0	Botſchafter	O	O	-	0	210	328	753	775	-
0	,	O	O	-	0	210	328	753	775	-
0	dem	O	O	-	0	340	380	752	771	-
0	Generalkonſul	O	O	-	0	392	538	751	774	-
0	und	O	O	-	0	549	589	751	770	-
0	dem	O	O	-	0	599	640	751	770	-
0	Marineattaché	O	O	-	0	651	799	750	772	-
0	mit	O	O	-	0	811	845	748	769	-
0	ihren	O	O	-	0	210	264	776	799	-
0	Frauen	O	O	-	0	276	353	777	799	-
0	u	O	O	-	0	364	383	782	795	-
0	.	O	O	-	0	364	383	782	795	-
0	a	O	O	-	0	395	412	781	795	-
0	.	O	O	-	0	395	412	781	795	-
0	auch	O	O	-	0	424	467	776	798	-
0	der	O	O	-	0	478	511	776	795	-
0	Kommandierende	O	O	-	0	522	702	775	795	-
0	Admiral	O	O	-	0	714	801	774	793	-
0	des	O	O	-	0	813	845	774	792	-
0	unteren	O	O	-	0	211	291	801	820	-
0	Tyrrheniſchen	B-LOC	O	Q38882	0	329	472	800	823	0.72
0	Meeres	I-LOC	O	Q38882	0	506	593	800	821	0.72
0	,	O	O	-	0	506	593	800	821	-
0	Geſchwader	O	O	-	0	634	845	798	821	-
0	-	O	O	-	0	634	845	798	821	-
0	Admira	O	O	-	0	634	845	798	821	-
0	!	O	O	-	0	634	845	798	821	-
0	nan	O	O	-	0	211	299	825	847	-
0	Valli	B-PER	O	Q2509381	0	211	299	825	847	0.24
0	,	O	O	-	0	211	299	825	847	-
0	mit	O	O	-	0	312	348	825	844	-
0	Frau	O	O	-	0	361	398	825	847	-
0	teilnahm	O	O	-	0	400	522	824	847	-
0	.	O	O	-	0	400	522	824	847	-
0	m	O	O	-	0	714	715	873	874	-
0	Ein	O	O	-	0	212	249	880	900	-
0	Enkel	O	O	-	0	260	316	880	899	-
0	Muſſolinis	B-PER	O	-	0	326	438	879	902	-
0	geboren	O	O	-	0	449	533	879	902	-
0	.	O	O	-	0	449	533	879	902	-
0	nan	O	O	-	0	248	302	915	938	-
0	Rom	B-LOC	O	Q220	0	248	302	915	938	0.73
0	,	O	O	-	0	248	302	915	938	-
0	27	O	O	-	0	313	342	915	934	-
0	.	O	O	-	0	313	342	915	934	-
0		O	O	-	0	354	460	914	937	-
0	Dezember	O	O	-	0	354	460	914	937	-
0	.	O	O	-	0	354	460	914	937	-
0	nan	O	O	-	0	470	508	914	934	-
0	Die	O	O	-	0	470	508	914	934	-
0	Gemahlin	O	O	-	0	519	621	914	936	-
0	von	O	O	-	0	632	668	916	933	-
0	Vittorio	B-PER	O	-	0	679	762	912	932	-
0	Muſſo	I-PER	O	-	0	775	846	912	934	-
0	—	I-PER	O	-	0	775	846	912	934	-
0	lini	O	O	-	0	212	253	939	961	-
0	,	O	O	-	0	212	253	939	961	-
0	dem	O	O	-	0	263	304	940	959	-
0	älteſten	O	O	-	0	313	398	940	962	-
0	Sohn	O	O	-	0	398	455	939	961	-
0	des	O	O	-	0	465	485	939	958	-
0	italieniſchen	O	O	-	0	487	630	938	960	-
0	Regierungschefs	O	O	-	0	641	807	937	960	-
0	,	O	O	-	0	641	807	937	960	-
0	iſt	O	O	-	0	809	846	936	958	-
0	am	O	O	-	0	212	243	970	983	-
0	Montag	O	O	-	0	254	336	964	987	-
0	von	O	O	-	0	336	383	966	983	-
0	einem	O	O	-	0	396	455	963	982	-
0	Knaben	O	O	-	0	467	545	963	982	-
0	entbunden	O	O	-	0	558	663	962	981	-
0	worden	O	O	-	0	675	756	961	981	-
0	.	O	O	-	0	675	756	961	981	-
0	der	O	O	-	0	768	800	961	980	-
0	den	O	O	-	0	811	845	961	980	-
0	Namen	O	O	-	0	212	285	986	1008	-
0	Guido	B-PER	O	Q58284|Q192238|Q63211|Q109061|Q94040	0	297	348	988	1007	0.23,0.22,0.15,0.14,0.12
0	erhalten	O	O	-	0	350	440	988	1010	-
0	ſoll	O	O	-	0	441	502	987	1010	-
0	.	O	O	-	0	441	502	987	1010	-
0	nan	O	O	-	0	211	328	1043	1066	-
0	Jtalieniſche	O	O	-	0	211	328	1043	1066	-
0	Studienkommiſſion	O	O	-	0	342	540	1042	1065	-
0	geht	O	O	-	0	554	595	1043	1065	-
0	nach	O	O	-	0	608	649	1042	1064	-
0	Tokio	B-LOC	O	Q7473516|Q1207735|Q283196|Q7842	0	663	742	1042	1062	0.75,0.38,0.25,0.14
0	.	O	O	-	0	663	742	1042	1062	-
0	“	O	O	-	0	663	742	1042	1062	-
0	nan	O	O	-	0	246	301	1077	1100	-
0	Rom	B-LOC	O	Q220	0	246	301	1077	1100	0.73
0	,	O	O	-	0	246	301	1077	1100	-
0	27	O	O	-	0	317	346	1077	1097	-
0	.	O	O	-	0	317	346	1077	1097	-
0		O	O	-	0	362	468	1077	1099	-
0	Dezember	O	O	-	0	362	468	1077	1099	-
0	.	O	O	-	0	362	468	1077	1099	-
0	nan	O	O	-	0	484	522	1076	1096	-
0	Die	O	O	-	0	484	522	1076	1096	-
0	Nachricht	O	O	-	0	537	630	1076	1098	-
0	der	O	O	-	0	646	677	1076	1096	-
0	bevorſtehenden	O	O	-	0	693	844	1075	1097	-
0	Entſendung	O	O	-	0	211	318	1101	1123	-
0	einer	O	O	-	0	322	394	1101	1123	-
0	italieniſchen	O	O	-	0	395	542	1100	1122	-
0	Studienkommiſſion	O	O	-	0	542	742	1099	1121	-
0	nach	O	O	-	0	754	798	1099	1120	-
0	Ja	B-LOC	O	-	0	809	845	1099	1120	-
0	—	B-LOC	O	-	0	809	845	1099	1120	-
0	pan	O	O	-	0	210	248	1127	1146	-
0	findet	O	O	-	0	261	319	1124	1146	-
0	in	O	O	-	0	332	351	1125	1143	-
0	der	O	O	-	0	364	386	1124	1143	-
0	italieniſchen	O	O	-	0	386	529	1123	1146	-
0	Preſſe	O	O	-	0	542	604	1123	1145	-
0	lebhafte	O	O	-	0	616	696	1123	1145	-
0	Zuſtimmung	O	O	-	0	708	844	1123	1144	-
0	.	O	O	-	0	708	844	1123	1144	-
0	nan	O	O	-	0	247	285	1148	1167	-
0	Der	O	O	-	0	247	285	1148	1167	-
0	Direktor	O	O	-	0	301	387	1147	1166	-
0	des	O	O	-	0	401	435	1147	1166	-
0	Giornale	B-ORG	O	-	0	451	542	1146	1166	-
0	d	I-ORG	O	-	0	557	639	1146	1168	-
0	'	O	O	-	0	557	639	1146	1168	-
0	Jtalia	O	O	-	0	557	639	1146	1168	-
0	erklärt	O	O	-	0	655	727	1146	1168	-
0	,	O	O	-	0	655	727	1146	1168	-
0	eine	O	O	-	0	742	783	1146	1165	-
0	poli	O	O	-	0	798	845	1146	1167	-
0	—	O	O	-	0	798	845	1146	1167	-
0	tiſche	O	O	-	0	211	267	1170	1193	-
0	,	O	O	-	0	211	267	1170	1193	-
0	wirtſchaftliche	O	O	-	0	287	426	1170	1193	-
0	und	O	O	-	0	445	482	1171	1189	-
0	kulturelle	O	O	-	0	503	600	1170	1189	-
0	Zuſammenarbeit	O	O	-	0	618	797	1169	1192	-
0	,	O	O	-	0	618	797	1169	1192	-
0	die	O	O	-	0	817	845	1169	1188	-
0	durch	O	O	-	0	211	265	1194	1217	-
0	beiderſeitige	O	O	-	0	276	401	1194	1216	-
0	Beſuche	O	O	-	0	413	489	1194	1216	-
0	gefördert	O	O	-	0	502	595	1194	1216	-
0	und	O	O	-	0	605	644	1194	1212	-
0	vertieft	O	O	-	0	656	732	1193	1215	-
0	werde	O	O	-	0	743	808	1193	1214	-
0	,	O	O	-	0	743	808	1193	1214	-
0	ſei	O	O	-	0	822	845	1192	1214	-
0	eine	O	O	-	0	210	252	1217	1237	-
0	Notwendigkeit	O	O	-	0	270	423	1217	1239	-
0	,	O	O	-	0	270	423	1217	1239	-
0	wenn	O	O	-	0	443	496	1221	1236	-
0	man	O	O	-	0	515	560	1222	1236	-
0	bedenke	O	O	-	0	579	659	1217	1238	-
0	,	O	O	-	0	579	659	1217	1238	-
0	daß	O	O	-	0	678	714	1217	1238	-
0	die	O	O	-	0	734	762	1216	1235	-
0	beiden	O	O	-	0	780	845	1216	1235	-
0	Länder	O	O	-	0	211	283	1241	1260	-
0	gleichartige	O	O	-	0	297	413	1241	1263	-
0	Poſitionen	O	O	-	0	428	536	1240	1263	-
0	und	O	O	-	0	551	588	1241	1259	-
0	Probleme	O	O	-	0	604	702	1240	1262	-
0	hätten	O	O	-	0	703	786	1239	1261	-
0	.	O	O	-	0	703	786	1239	1261	-
0	nan	O	O	-	0	801	845	1239	1261	-
0	Jta	O	O	-	0	801	845	1239	1261	-
0	—	O	O	-	0	801	845	1239	1261	-
0	lien	O	O	-	0	211	249	1265	1284	-
0	und	O	O	-	0	264	301	1265	1284	-
0	Japan	B-LOC	O	Q17|Q696251	0	316	383	1265	1286	0.72,0.1
0	ſtänden	O	O	-	0	398	473	1264	1286	-
0	heute	O	O	-	0	488	540	1264	1286	-
0	zuſammen	O	O	-	0	556	660	1264	1286	-
0	mit	O	O	-	0	675	710	1263	1282	-
0	Deutſchland	B-LOC	O	Q183|Q2415901	0	725	844	1262	1285	0.72,0.12
0	im	O	O	-	0	196	237	1288	1307	-
0	Abwehrkampf	O	O	-	0	255	396	1288	1310	-
0	gegen	O	O	-	0	411	472	1288	1310	-
0	den	O	O	-	0	485	520	1288	1307	-
0	Kommunismus	O	O	-	0	537	702	1287	1308	-
0	,	O	O	-	0	537	702	1287	1308	-
0	der	O	O	-	0	720	751	1287	1305	-
0	größten	O	O	-	0	767	845	1287	1308	-
0	Gefahr	O	O	-	0	202	289	1311	1333	-
0	,	O	O	-	0	202	289	1311	1333	-
0	die	O	O	-	0	306	332	1312	1330	-
0	die	O	O	-	0	348	377	1311	1330	-
0	Kulturwelt	O	O	-	0	392	506	1311	1330	-
0	bedrohe	O	O	-	0	521	604	1311	1332	-
0	.	O	O	-	0	521	604	1311	1332	-
0	nan	O	O	-	0	619	656	1310	1329	-
0	Die	O	O	-	0	619	656	1310	1329	-
0	verantwortunas	O	O	-	0	672	845	1309	1332	-
0	—	O	O	-	0	672	845	1309	1332	-
0	bewußte	O	O	-	0	212	295	1335	1356	-
0	Politik	O	O	-	0	307	377	1335	1356	-
0	Roms	B-LOC	O	Q220|Q185158|Q20963674|Q523577	0	388	453	1335	1356	0.65,0.12,0.11,0.1
0	,	O	O	-	0	388	453	1335	1356	-
0	Berlins	B-LOC	O	Q64|Q56036|Q56037|Q1299943	0	464	542	1334	1353	0.69,0.53,0.33,0.11
0	und	O	O	-	0	554	591	1335	1353	-
0	Tokios	B-LOC	O	-	0	602	672	1333	1352	-
0	beruhe	O	O	-	0	684	750	1334	1355	-
0	auf	O	O	-	0	762	794	1334	1355	-
0	dem	O	O	-	0	805	845	1334	1352	-
0	entſchloſſenen	O	O	-	0	210	348	1358	1380	-
0	Willen	O	O	-	0	363	431	1358	1377	-
0	ihrer	O	O	-	0	446	496	1358	1380	-
0	Regierungen	O	O	-	0	510	642	1358	1379	-
0	und	O	O	-	0	656	694	1357	1376	-
0	Völker	O	O	-	0	709	775	1357	1375	-
0	,	O	O	-	0	709	775	1357	1375	-
0	ſtütze	O	O	-	0	777	845	1357	1378	-
0	ſich	O	O	-	0	211	241	1381	1404	-
0	auf	O	O	-	0	254	287	1382	1404	-
0	eine	O	O	-	0	299	339	1381	1400	-
0	ſtarke	O	O	-	0	351	405	1381	1404	-
0	Wehrmacht	O	O	-	0	418	530	1381	1403	-
0	und	O	O	-	0	542	568	1387	1400	-
0	verfolge	O	O	-	0	570	673	1381	1402	-
0	ein	O	O	-	0	674	715	1380	1400	-
0	klares	O	O	-	0	718	786	1380	1402	-
0	Ziel	O	O	-	0	799	845	1380	1402	-
0	,	O	O	-	0	799	845	1380	1402	-
0	durch	O	O	-	0	211	265	1405	1427	-
0	das	O	O	-	0	278	312	1405	1424	-
0	miemand	O	O	-	0	327	413	1405	1424	-
0	bedroht	O	O	-	0	427	503	1405	1426	-
0	werde	O	O	-	0	517	581	1405	1424	-
0	.	O	O	-	0	517	581	1405	1424	-
0	nan	O	O	-	0	247	342	1428	1450	-
0	Trotzdem	O	O	-	0	247	342	1428	1450	-
0	könne	O	O	-	0	355	411	1428	1447	-
0	man	O	O	-	0	424	453	1434	1447	-
0	noch	O	O	-	0	455	522	1428	1450	-
0	kein	O	O	-	0	522	573	1428	1447	-
0	Nachlaſſen	O	O	-	0	586	691	1425	1449	-
0	der	O	O	-	0	705	736	1427	1446	-
0	gegen	O	O	-	0	748	805	1432	1449	-
0	die	O	O	-	0	818	846	1427	1445	-
0	drei	O	O	-	0	196	250	1451	1471	-
0	Mächte	O	O	-	0	267	339	1452	1474	-
0	gerichteten	O	O	-	0	357	462	1451	1474	-
0	feindlichen	O	O	-	0	480	603	1451	1473	-
0	Stimmung	O	O	-	0	603	705	1451	1470	-
0	beobachten	O	O	-	0	707	846	1451	1472	-
0	.	O	O	-	0	707	846	1451	1472	-
0	nan	O	O	-	0	211	241	1474	1494	-
0	So	O	O	-	0	211	241	1474	1494	-
0	wende	O	O	-	0	255	307	1475	1494	-
0	ſich	O	O	-	0	308	361	1475	1497	-
0	beiſpielsweiſe	O	O	-	0	375	514	1474	1497	-
0	gerade	O	O	-	0	528	593	1474	1497	-
0	jetzt	O	O	-	0	606	644	1474	1496	-
0	wieder	O	O	-	0	657	725	1474	1493	-
0	die	O	O	-	0	737	767	1474	1492	-
0	ameri	O	O	-	0	780	846	1474	1493	-
0	—	O	O	-	0	780	846	1474	1493	-
0	kaniſche	O	O	-	0	211	288	1498	1520	-
0	Preſſe	O	O	-	0	304	367	1499	1520	-
0	gegen	O	O	-	0	383	439	1503	1520	-
0	die	O	O	-	0	455	487	1498	1517	-
0	japaniſchen	O	O	-	0	499	612	1498	1520	-
0	Rüſtungen	O	O	-	0	627	738	1498	1519	-
0	zur	O	O	-	0	754	786	1502	1519	-
0	See	O	O	-	0	801	846	1497	1518	-
0	,	O	O	-	0	801	846	1497	1518	-
0	obwohl	O	O	-	0	211	284	1521	1544	-
0	dieſe	O	O	-	0	301	347	1521	1544	-
0	nicht	O	O	-	0	362	408	1521	1544	-
0	im	O	O	-	0	424	450	1521	1540	-
0	entfernteſten	O	O	-	0	467	595	1521	1543	-
0	an	O	O	-	0	612	636	1526	1540	-
0	die	O	O	-	0	652	680	1521	1540	-
0	amerikaniſchen	O	O	-	0	690	846	1520	1542	-
0	Bauprogramme	O	O	-	0	211	375	1545	1567	-
0	heranreichten	O	O	-	0	375	545	1545	1567	-
0	.	O	O	-	0	375	545	1545	1567	-
0	nan	O	O	-	0	551	587	1545	1564	-
0	Die	O	O	-	0	551	587	1545	1564	-
0	Gleichberechtigung	O	O	-	0	605	800	1544	1566	-
0	,	O	O	-	0	605	800	1544	1566	-
0	die	O	O	-	0	818	846	1544	1563	-
0	angeblich	O	O	-	0	211	305	1568	1590	-
0	einer	O	O	-	0	321	371	1568	1587	-
0	der	O	O	-	0	387	418	1568	1587	-
0	Grundſätze	O	O	-	0	435	545	1568	1590	-
0	der	O	O	-	0	561	592	1568	1587	-
0	Demokratie	O	O	-	0	606	725	1567	1587	-
0	ſei	O	O	-	0	742	771	1567	1589	-
0	,	O	O	-	0	742	771	1567	1589	-
0	werde	O	O	-	0	788	846	1567	1586	-
0	ebenſo	O	O	-	0	211	274	1591	1614	-
0	auf	O	O	-	0	292	326	1592	1614	-
0	dem	O	O	-	0	345	384	1592	1611	-
0	Gebiet	O	O	-	0	403	470	1591	1610	-
0	der	O	O	-	0	487	518	1592	1612	-
0	Rüſtungen	O	O	-	0	536	645	1591	1613	-
0	wie	O	O	-	0	662	698	1591	1610	-
0	auf	O	O	-	0	714	748	1592	1612	-
0	anderen	O	O	-	0	765	846	1591	1610	-
0	lebenswichtigen	O	O	-	0	195	371	1614	1637	-
0	Gebieten	O	O	-	0	385	474	1615	1634	-
0	von	O	O	-	0	489	524	1618	1634	-
0	den	O	O	-	0	537	572	1615	1634	-
0	drei	O	O	-	0	586	625	1615	1633	-
0	großen	O	O	-	0	639	708	1615	1637	-
0	imperialiſti	O	O	-	0	712	846	1614	1636	-
0	—	O	O	-	0	712	846	1614	1636	-
0	ſchen	O	O	-	0	212	258	1638	1660	-
0	und	O	O	-	0	271	310	1640	1658	-
0	kriegeriſchen	O	O	-	0	323	461	1638	1660	-
0	Demokratien	O	O	-	0	462	593	1638	1657	-
0	hartnäckig	O	O	-	0	607	709	1638	1660	-
0	beſtritten	O	O	-	0	722	822	1638	1659	-
0	.	O	O	-	0	722	822	1638	1659	-
0	nan	O	O	-	0	231	312	1662	1684	-
0	Gegen	O	O	-	0	231	312	1662	1684	-
0	das	O	O	-	0	329	362	1662	1681	-
0	Fortbeſtehen	O	O	-	0	380	508	1662	1684	-
0	der	O	O	-	0	536	567	1662	1680	-
0	großen	O	O	-	0	585	654	1662	1683	-
0	Selbſtſucht	O	O	-	0	669	781	1661	1683	-
0	und	O	O	-	0	809	846	1661	1680	-
0	der	O	O	-	0	212	242	1686	1704	-
0	Privilegien	O	O	-	0	255	364	1685	1706	-
0	ſei	O	O	-	0	365	408	1685	1706	-
0	jedoch	O	O	-	0	420	479	1685	1706	-
0	eine	O	O	-	0	489	531	1688	1704	-
0	entſchiedene	O	O	-	0	542	661	1684	1706	-
0	Abwehr	O	O	-	0	673	752	1685	1706	-
0	geboten	O	O	-	0	764	846	1685	1706	-
0	.	O	O	-	0	764	846	1685	1706	-
0	u	O	O	-	0	835	837	1712	1713	-
0	4	O	O	-	0	841	842	1713	1713	-
0	Eine	O	O	-	0	212	259	1741	1760	-
0	Wehrformation	O	O	-	0	273	433	1740	1762	-
0	der	O	O	-	0	448	467	1740	1759	-
0	öſterreichiſchen	O	O	-	0	469	640	1739	1762	-
0	Legitimiſten	O	O	-	0	654	786	1739	1762	-
0	.	O	O	-	0	654	786	1739	1762	-
0	nan	O	O	-	0	248	308	1775	1796	-
0	Wien	B-LOC	O	Q1741	0	248	308	1775	1796	0.76
0	,	O	O	-	0	248	308	1775	1796	-
0	27	O	O	-	0	322	350	1774	1793	-
0	.	O	O	-	0	322	350	1774	1793	-
0		O	O	-	0	364	470	1774	1796	-
0	Dezember	O	O	-	0	364	470	1774	1796	-
0	.	O	O	-	0	364	470	1774	1796	-
0	nan	O	O	-	0	496	522	1775	1794	-
0	Die	O	O	-	0	496	522	1775	1794	-
0	Legitimiſten	O	O	-	0	524	672	1774	1796	-
0	haben	O	O	-	0	685	730	1774	1796	-
0	in	O	O	-	0	731	763	1773	1793	-
0	letzter	O	O	-	0	765	848	1774	1796	-
0	Zeit	O	O	-	0	212	255	1799	1823	-
0	nicht	O	O	-	0	269	316	1799	1820	-
0	nur	O	O	-	0	330	367	1804	1817	-
0	ihre	O	O	-	0	382	422	1798	1820	-
0	Agitation	O	O	-	0	437	535	1798	1820	-
0	zuſehends	O	O	-	0	550	649	1798	1820	-
0	verſtärkt	O	O	-	0	664	755	1798	1819	-
0	,	O	O	-	0	664	755	1798	1819	-
0	ſondern	O	O	-	0	771	848	1798	1819	-
0	ſind	O	O	-	0	212	250	1823	1843	-
0	auch	O	O	-	0	271	314	1822	1844	-
0	bemüht	O	O	-	0	333	415	1821	1843	-
0	,	O	O	-	0	333	415	1821	1843	-
0	ihre	O	O	-	0	436	475	1822	1843	-
0	Organiſation	O	O	-	0	495	631	1821	1843	-
0	auszubauen	O	O	-	0	651	779	1821	1843	-
0	.	O	O	-	0	651	779	1821	1843	-
0	nan	O	O	-	0	807	847	1821	1840	-
0	Das	O	O	-	0	807	847	1821	1840	-
0	Neueſte	O	O	-	0	212	290	1846	1867	-
0	iſt	O	O	-	0	304	326	1846	1867	-
0	die	O	O	-	0	341	370	1846	1864	-
0	Gründung	O	O	-	0	385	493	1846	1866	-
0	einer	O	O	-	0	508	558	1846	1864	-
0	„	O	O	-	0	574	716	1845	1866	-
0	Eiſernen	O	O	-	0	574	716	1845	1866	-
0	Legion	O	O	-	0	731	848	1844	1866	-
0	“	O	O	-	0	731	848	1844	1866	-
0	,	O	O	-	0	731	848	1844	1866	-
0	die	O	O	-	0	214	242	1870	1889	-
0	ſich	O	O	-	0	254	285	1870	1891	-
0	hauptſächlich	O	O	-	0	295	425	1869	1891	-
0	aus	O	O	-	0	434	470	1871	1888	-
0	jungen	O	O	-	0	482	552	1869	1891	-
0	Leuten	O	O	-	0	564	633	1869	1888	-
0	zuſammenſetzen	O	O	-	0	645	803	1869	1890	-
0	und	O	O	-	0	810	847	1868	1888	-
0	dazu	O	O	-	0	202	260	1894	1915	-
0	beſtimmt	O	O	-	0	276	359	1893	1915	-
0	ſein	O	O	-	0	361	421	1893	1915	-
0	ſoll	O	O	-	0	437	475	1893	1914	-
0	,	O	O	-	0	437	475	1893	1914	-
0	den	O	O	-	0	491	525	1894	1912	-
