No.	TOKEN	NE-TAG	NE-EMB	ID	url_id	left	right	top	bottom	conf
0	dauernde	O	O	-	0	278	477	1714	1760	-
0	Bewilligung	O	O	-	0	506	783	1718	1777	-
0	einer	O	O	-	0	812	916	1735	1767	-
0	beſtimmten	O	O	-	0	945	1191	1725	1777	-
0	Rente	O	O	-	0	1219	1357	1729	1774	-
0	.	O	O	-	0	1219	1357	1729	1774	-
0	nan	O	O	-	0	382	449	1767	1811	-
0	So	O	O	-	0	382	449	1767	1811	-
0	iſt	O	O	-	0	490	537	1769	1822	-
0	denn	O	O	-	0	579	681	1771	1815	-
0	die	O	O	-	0	710	768	1773	1817	-
0	wohlwollende	O	O	-	0	795	1093	1775	1830	-
0	Abſicht	O	O	-	0	1118	1270	1779	1834	-
0	des	O	O	-	0	1296	1361	1782	1827	-
0	Königs	O	O	-	0	1380	1550	1783	1837	-
0	für	O	O	-	0	1577	1624	1785	1837	-
0	die	O	O	-	0	1626	1731	1785	1831	-
0	neu	O	O	-	0	276	355	1829	1863	-
0	erworbene	O	O	-	0	386	610	1824	1867	-
0	Provinz	O	O	-	0	637	802	1825	1878	-
0	erfüllt	O	O	-	0	805	996	1829	1880	-
0	.	O	O	-	0	805	996	1829	1880	-
0	nan	O	O	-	0	382	438	1871	1916	-
0	Es	O	O	-	0	382	438	1871	1916	-
0	iſt	O	O	-	0	464	512	1873	1925	-
0	bei	O	O	-	0	542	600	1876	1920	-
0	der	O	O	-	0	618	691	1877	1920	-
0	früheren	O	O	-	0	721	899	1878	1931	-
0	Beſprechung	O	O	-	0	915	1181	1882	1938	-
0	der	O	O	-	0	1203	1267	1887	1929	-
0	Angelegenheit	O	O	-	0	1286	1589	1870	1941	-
0	mehr⸗	O	O	-	0	1607	1730	1890	1941	-
0	fach	O	O	-	0	277	357	1923	1972	-
0	hervorgeboben	O	O	-	0	387	701	1924	1981	-
0	worden	O	O	-	0	728	908	1933	1983	-
0	,	O	O	-	0	728	908	1933	1983	-
0	daß	O	O	-	0	945	995	1933	1978	-
0	es	O	O	-	0	999	1091	1934	1986	-
0	ſich	O	O	-	0	1119	1185	1935	1988	-
0	für	O	O	-	0	1213	1282	1938	1989	-
0	die	O	O	-	0	1311	1372	1938	1982	-
0	Regierung	O	O	-	0	1397	1627	1939	1995	-
0	um	O	O	-	0	1657	1730	1954	1987	-
0	die	O	O	-	0	277	346	1975	2019	-
0	Erfüllung	O	O	-	0	363	588	1976	2032	-
0	einer	O	O	-	0	617	721	1982	2026	-
0	den	O	O	-	0	750	821	1983	2026	-
0	hannoverſchen	O	O	-	0	849	1158	1985	2039	-
0	Ständen	O	O	-	0	1186	1379	1991	2035	-
0	ertheilten	O	O	-	0	1408	1606	1992	2044	-
0	aus	O	O	-	0	1635	1730	1996	2038	-
0	—	O	O	-	0	1635	1730	1996	2038	-
0	drücklichen	O	O	-	0	277	509	2027	2077	-
0	Königlichen	O	O	-	0	537	791	2031	2087	-
0	Zuſage	O	O	-	0	813	974	2036	2089	-
0	handele	O	O	-	0	1003	1174	2039	2089	-
0	.	O	O	-	0	1003	1174	2039	2089	-
0	nan	O	O	-	0	380	494	2081	2133	-
0	Dieſe	O	O	-	0	380	494	2081	2133	-
0	Zuſage	O	O	-	0	518	678	2085	2138	-
0	bezog	O	O	-	0	708	792	2088	2142	-
0	ſich	O	O	-	0	796	911	2090	2141	-
0	freilich	O	O	-	0	942	1083	2090	2142	-
0	(	O	O	-	0	1112	1201	2091	2142	-
0	wie	O	O	-	0	1112	1201	2091	2142	-
0	von	O	O	-	0	1229	1309	2101	2139	-
0	anderer	O	O	-	0	1339	1505	2095	2141	-
0	Seite	O	O	-	0	1532	1646	2098	2142	-
0	be	O	O	-	0	1675	1731	2098	2142	-
0	—	O	O	-	0	1675	1731	2098	2142	-
0	tont	O	O	-	0	276	368	2131	2176	-
0	wird	O	O	-	0	393	518	2133	2184	-
0	)	O	O	-	0	393	518	2133	2184	-
0	zunächſt	O	O	-	0	553	729	2137	2192	-
0	nur	O	O	-	0	769	852	2151	2183	-
0	auf	O	O	-	0	893	968	2143	2194	-
0	die	O	O	-	0	1008	1066	2143	2186	-
0	Vorlegung	O	O	-	0	1108	1399	2143	2204	-
0	des	O	O	-	0	1441	1522	2149	2193	-
0	Geſetz	O	O	-	0	1563	1730	2150	2204	-
0	—	O	O	-	0	1563	1730	2150	2204	-
0	Entwurfs	O	O	-	0	276	545	2183	2237	-
0	an	O	O	-	0	574	629	2200	2231	-
0	den	O	O	-	0	660	730	2191	2234	-
0	Landtag	O	O	-	0	756	954	2192	2248	-
0	.	O	O	-	0	756	954	2192	2248	-
0	nan	O	O	-	0	1016	1094	2195	2239	-
0	Die	O	O	-	0	1016	1094	2195	2239	-
0	Erfüllung	O	O	-	0	1122	1343	2196	2253	-
0	lag	O	O	-	0	1372	1440	2203	2254	-
0	nicht	O	O	-	0	1468	1569	2202	2254	-
0	in	O	O	-	0	1594	1639	2204	2247	-
0	der	O	O	-	0	1668	1731	2203	2248	-
0	ſtändigen	O	O	-	0	274	479	2287	2341	-
0	und	O	O	-	0	519	605	2296	2344	-
0	unabhängigen	O	O	-	0	646	958	2295	2359	-
0	Ermeſſen	O	O	-	0	999	1196	2299	2353	-
0	der	O	O	-	0	1238	1302	2306	2347	-
0	Landesvertretung	O	O	-	0	1341	1727	2303	2362	-
0	Hand	O	O	-	0	274	370	2236	2288	-
0	der	O	O	-	0	375	491	2237	2283	-
0	Regierung	O	O	-	0	507	725	2240	2295	-
0	allein	O	O	-	0	728	922	2246	2296	-
0	;	O	O	-	0	728	922	2246	2296	-
0	ſie	O	O	-	0	961	1015	2247	2300	-
0	hing	O	O	-	0	1050	1144	2247	2300	-
0	zugleich	O	O	-	0	1185	1348	2251	2304	-
0	von	O	O	-	0	1378	1461	2261	2297	-
0	dem	O	O	-	0	1489	1561	2255	2298	-
0	ſelbſt	O	O	-	0	1564	1730	2255	2307	-
0	—	O	O	-	0	1564	1730	2255	2307	-
0	Eintreten	O	O	-	0	264	468	4220	4268	-
0	unſerer	O	O	-	0	498	655	4227	4276	-
0	Regierung	O	O	-	0	683	912	4231	4286	-
0	für	O	O	-	0	941	1011	4236	4285	-
0	Hannover	B-LOC	O	Q164079|Q819125|Q1715|Q5963|Q2072263|Q1576644	0	1038	1263	4236	4289	0.51,0.48,0.46,0.12,0.11,0.1
0	dort	O	O	-	0	1291	1379	4240	4284	-
0	bervorgebracht	O	O	-	0	1408	1756	4242	4295	-
0	hat	O	O	-	0	263	353	4274	4326	-
0	:	O	O	-	0	263	353	4274	4326	-
0	man	O	O	-	0	383	484	4287	4322	-
0	ſpricht	O	O	-	0	514	650	4279	4332	-
0	es	O	O	-	0	680	720	4284	4328	-
0	ruͤhmend	O	O	-	0	746	942	4284	4340	-
0	aus	O	O	-	0	972	1068	4291	4342	-
0	,	O	O	-	0	972	1068	4291	4342	-
0	daß	O	O	-	0	1095	1169	4292	4344	-
0	ein	O	O	-	0	1199	1261	4293	4336	-
0	Staat	O	O	-	0	1289	1442	4293	4348	-
0	,	O	O	-	0	1289	1442	4293	4348	-
0	welcher	O	O	-	0	1481	1635	4296	4347	-
0	die	O	O	-	0	1664	1757	4295	4350	-
0	u	O	O	-	0	1728	1760	2337	2363	-
0	welche	O	O	-	0	271	402	2445	2497	-
0	ſich	O	O	-	0	429	502	2446	2497	-
0	die	O	O	-	0	526	582	2448	2491	-
0	Unterſtützung	O	O	-	0	608	907	2453	2508	-
0	der	O	O	-	0	937	1000	2456	2500	-
0	Regierung	O	O	-	0	1029	1283	2455	2513	-
0	,	O	O	-	0	1029	1283	2455	2513	-
0	zumal	O	O	-	0	1293	1455	2464	2515	-
0	in	O	O	-	0	1481	1526	2464	2506	-
0	Fragen	O	O	-	0	1532	1729	2464	2518	-
0	,	O	O	-	0	1532	1729	2464	2518	-
0	heißung	O	O	-	0	270	440	2601	2657	-
0	erweckten	O	O	-	0	490	689	2606	2652	-
0	Hoffnungen	O	O	-	0	729	993	2610	2673	-
0	bereitwillig	O	O	-	0	1041	1287	2615	2671	-
0	zur	O	O	-	0	1332	1403	2628	2671	-
0	Seite	O	O	-	0	1447	1560	2619	2664	-
0	ſtehen	O	O	-	0	1604	1760	2616	2683	-
0	ſtellt	O	O	-	0	271	372	2547	2600	-
0	haben	O	O	-	0	412	563	2552	2605	-
0	,	O	O	-	0	412	563	2552	2605	-
0	ihr	O	O	-	0	602	664	2554	2606	-
0	auch	O	O	-	0	707	799	2559	2606	-
0	bei	O	O	-	0	844	903	2559	2602	-
0	der	O	O	-	0	943	1006	2559	2603	-
0	Erfüllung	O	O	-	0	1035	1258	2561	2619	-
0	der	O	O	-	0	1288	1351	2566	2608	-
0	durch	O	O	-	0	1381	1493	2568	2616	-
0	jene	O	O	-	0	1519	1605	2567	2619	-
0	Ver⸗	O	O	-	0	1633	1760	2560	2618	-
0	würden	O	O	-	0	270	448	2655	2697	-
0	.	O	O	-	0	270	448	2655	2697	-
0	an	O	O	-	0	272	329	2767	2802	-
0	dieſer	O	O	-	0	361	473	2760	2808	-
0	Stelle	O	O	-	0	502	652	2762	2817	-
0	,	O	O	-	0	502	652	2762	2817	-
0	auf	O	O	-	0	679	755	2768	2818	-
0	die	O	O	-	0	783	840	2768	2811	-
0	ertheilte	O	O	-	0	870	1034	2769	2822	-
0	Zuſage	O	O	-	0	1059	1218	2770	2825	-
0	hingewieſen	O	O	-	0	1245	1498	2774	2826	-
0	worden	O	O	-	0	1525	1760	2774	2823	-
0	.	O	O	-	0	1525	1760	2774	2823	-
0	nan	O	O	-	0	377	463	2812	2855	-
0	Des	O	O	-	0	377	463	2812	2855	-
0	Königs	O	O	-	0	494	653	2812	2869	-
0	Erwartung	O	O	-	0	682	930	2817	2874	-
0	iſt	O	O	-	0	971	1018	2822	2873	-
0	nicht	O	O	-	0	1059	1160	2824	2872	-
0	getäuſcht	O	O	-	0	1199	1391	2826	2879	-
0	worden	O	O	-	0	1417	1603	2829	2873	-
0	:	O	O	-	0	1417	1603	2829	2873	-
0	nur	O	O	-	0	1644	1760	2821	2882	-
0	Jn	O	O	-	0	375	440	2707	2759	-
0	ſolchem	O	O	-	0	472	653	2710	2761	-
0	Sinne	O	O	-	0	657	815	2714	2758	-
0	iſt	O	O	-	0	820	908	2716	2767	-
0	ſeitens	O	O	-	0	935	1073	2717	2766	-
0	der	O	O	-	0	1101	1166	2718	2763	-
0	Regierung	O	O	-	0	1192	1424	2720	2775	-
0	ſowohl	O	O	-	0	1454	1621	2722	2775	-
0	,	O	O	-	0	1454	1621	2722	2775	-
0	wie	O	O	-	0	1655	1728	2725	2769	-
0	dagegen	O	O	-	0	273	443	3018	3073	-
0	der	O	O	-	0	517	582	3023	3066	-
0	Verlauf	O	O	-	0	652	829	3026	3080	-
0	der	O	O	-	0	898	961	3030	3074	-
0	Berathungen	O	O	-	0	1032	1322	3033	3087	-
0	im	O	O	-	0	1398	1456	3036	3081	-
0	Abgeord⸗	O	O	-	0	1526	1758	3038	3092	-
0	netenhauſe	O	O	-	0	271	507	3072	3127	-
0	volle	O	O	-	0	575	684	3078	3122	-
0	Klarheit	O	O	-	0	732	910	3081	3134	-
0	über	O	O	-	0	974	1074	3083	3128	-
0	die	O	O	-	0	1139	1197	3085	3129	-
0	Abſichten	O	O	-	0	1249	1447	3087	3138	-
0	und	O	O	-	0	1513	1613	3091	3133	-
0	die	O	O	-	0	1668	1758	3086	3137	-
0	mung	O	O	-	0	272	402	3238	3281	-
0	zu	O	O	-	0	448	497	3240	3283	-
0	der	O	O	-	0	547	611	3234	3277	-
0	Geſammtpolitik	O	O	-	0	653	1003	3235	3289	-
0	der	O	O	-	0	1048	1112	3242	3286	-
0	Regierung	O	O	-	0	1152	1383	3243	3299	-
0	erkannt	O	O	-	0	1430	1595	3247	3291	-
0	war	O	O	-	0	1621	1758	3247	3302	-
0	,	O	O	-	0	1621	1758	3247	3302	-
0	konnte	O	O	-	0	271	411	3279	3325	-
0	es	O	O	-	0	440	481	3285	3326	-
0	nicht	O	O	-	0	508	610	3285	3336	-
0	mehr	O	O	-	0	636	745	3289	3340	-
0	zweifelbaft	O	O	-	0	771	1005	3292	3343	-
0	ſein	O	O	-	0	1033	1124	3293	3346	-
0	,	O	O	-	0	1033	1124	3293	3346	-
0	daß	O	O	-	0	1152	1227	3297	3347	-
0	die	O	O	-	0	1256	1313	3296	3340	-
0	Königlichen	O	O	-	0	1340	1597	3297	3351	-
0	Ver⸗	O	O	-	0	1625	1757	3293	3351	-
0	heißungen	O	O	-	0	270	491	3333	3390	-
0	für	O	O	-	0	532	601	3337	3389	-
0	Hannover	B-LOC	O	Q164079|Q819125|Q1715|Q5963|Q2072263|Q1576644	0	640	840	3340	3393	0.51,0.48,0.46,0.12,0.11,0.1
0	bereitwillige	O	O	-	0	842	1172	3345	3400	-
0	Erfüllung	O	O	-	0	1209	1433	3348	3404	-
0	Seitens	O	O	-	0	1461	1629	3352	3396	-
0	der	O	O	-	0	1658	1757	3351	3404	-
0	Landesvertretung	O	O	-	0	270	660	3384	3447	-
0	finden	O	O	-	0	690	820	3393	3447	-
0	würden	O	O	-	0	849	1026	3396	3441	-
0	.	O	O	-	0	849	1026	3396	3441	-
0	rechtig	O	O	-	0	269	403	3543	3595	-
0	keit	O	O	-	0	414	494	3544	3589	-
0	.	O	O	-	0	414	494	3544	3589	-
0	nan	O	O	-	0	550	635	3547	3591	-
0	Der	O	O	-	0	550	635	3547	3591	-
0	Regierung	O	O	-	0	662	900	3549	3608	-
0	liegt	O	O	-	0	911	1041	3553	3610	-
0	gewiß	O	O	-	0	1066	1215	3555	3610	-
0	die	O	O	-	0	1230	1288	3558	3602	-
0	Meinung	O	O	-	0	1313	1523	3559	3612	-
0	und	O	O	-	0	1551	1636	3560	3605	-
0	die	O	O	-	0	1667	1756	3554	3609	-
0	Abſicht	O	O	-	0	269	420	3593	3646	-
0	fern	O	O	-	0	460	570	3598	3649	-
0	,	O	O	-	0	460	570	3598	3649	-
0	»	O	O	-	0	612	709	3603	3644	-
0	den	O	O	-	0	612	709	3603	3644	-
0	Patriotismus	O	O	-	0	735	1046	3604	3657	-
0	der	O	O	-	0	1076	1139	3611	3652	-
0	Hannoveraner	O	O	-	0	1166	1489	3609	3662	-
0	mit	O	O	-	0	1515	1594	3614	3656	-
0	Geld	O	O	-	0	1621	1756	3607	3667	-
0	zu	O	O	-	0	269	316	3656	3699	-
0	erkaufen	O	O	-	0	347	580	3648	3702	-
0	«	O	O	-	0	347	580	3648	3702	-
0	;	O	O	-	0	347	580	3648	3702	-
0	wohl	O	O	-	0	621	709	3657	3706	-
0	aber	O	O	-	0	715	826	3655	3700	-
0	darf	O	O	-	0	828	949	3659	3702	-
0	ſie	O	O	-	0	955	1042	3659	3711	-
0	hoffen	O	O	-	0	1071	1215	3660	3715	-
0	,	O	O	-	0	1071	1215	3660	3715	-
0	durch	O	O	-	0	1250	1363	3664	3715	-
0	Milde	O	O	-	0	1391	1540	3664	3716	-
0	,	O	O	-	0	1391	1540	3664	3716	-
0	Gerech⸗	O	O	-	0	1569	1756	3667	3717	-
0	tigkeit	O	O	-	0	272	401	3699	3759	-
0	und	O	O	-	0	427	512	3702	3745	-
0	brüderliches	O	O	-	0	550	805	3705	3758	-
0	Entgegenkommen	O	O	-	0	835	1224	3709	3765	-
0	für	O	O	-	0	1264	1335	3716	3768	-
0	die	O	O	-	0	1361	1419	3718	3760	-
0	neuen	O	O	-	0	1459	1588	3728	3762	-
0	Pro	O	O	-	0	1618	1756	3717	3771	-
0	-	O	O	-	0	1618	1756	3717	3771	-
0	vinzen	O	O	-	0	270	410	3757	3803	-
0	dort	O	O	-	0	440	531	3753	3798	-
0	einen	O	O	-	0	571	682	3758	3802	-
0	Boden	O	O	-	0	711	853	3760	3804	-
0	zu	O	O	-	0	892	940	3773	3814	-
0	bereiten	O	O	-	0	983	1172	3765	3819	-
0	,	O	O	-	0	983	1172	3765	3819	-
0	auf	O	O	-	0	1214	1289	3769	3819	-
0	welchem	O	O	-	0	1315	1492	3770	3820	-
0	allmälig	O	O	-	0	1532	1756	3763	3827	-
0	Anhänglichkeit	O	O	-	0	270	591	3803	3859	-
0	und	O	O	-	0	618	703	3812	3855	-
0	patriotiſche	O	O	-	0	732	969	3814	3867	-
0	Hingebung	O	O	-	0	996	1241	3816	3875	-
0	gedeihen	O	O	-	0	1270	1444	3821	3875	-
0	können	O	O	-	0	1471	1756	3822	3871	-
0	.	O	O	-	0	1471	1756	3822	3871	-
0	digt	O	O	-	0	266	369	3961	4013	-
0	:	O	O	-	0	266	369	3961	4013	-
0	überall	O	O	-	0	397	556	3962	4008	-
0	in	O	O	-	0	585	628	3967	4010	-
0	Deutſchland	B-LOC	O	Q183|Q2415901	0	657	918	3968	4022	0.76,0.2
0	und	O	O	-	0	946	1031	3973	4016	-
0	über	O	O	-	0	1075	1174	3975	4019	-
0	deſſen	O	O	-	0	1201	1324	3978	4030	-
0	Grenzen	O	O	-	0	1351	1531	3979	4039	-
0	hinaus	O	O	-	0	1573	1757	3973	4033	-
0	richtet	O	O	-	0	266	396	4013	4063	-
0	ſich	O	O	-	0	424	490	4014	4066	-
0	die	O	O	-	0	520	578	4017	4060	-
0	Beachtung	O	O	-	0	606	835	4020	4076	-
0	und	O	O	-	0	864	947	4025	4068	-
0	Anerkennung	O	O	-	0	974	1269	4026	4083	-
0	der	O	O	-	0	1298	1361	4031	4074	-
0	Regierung	O	O	-	0	1381	1610	4031	4086	-
0	und	O	O	-	0	1637	1757	4025	4084	-
0	der	O	O	-	0	269	335	4064	4108	-
0	Völker	O	O	-	0	364	507	4065	4112	-
0	auf	O	O	-	0	536	611	4073	4120	-
0	das	O	O	-	0	640	713	4074	4116	-
0	Verfahren	O	O	-	0	741	964	4075	4129	-
0	Preußens	B-LOC	O	-	0	983	1198	4078	4132	-
0	in	O	O	-	0	1225	1270	4082	4126	-
0	den	O	O	-	0	1297	1369	4083	4126	-
0	eroberten	O	O	-	0	1399	1603	4086	4129	-
0	Pro	O	O	-	0	1616	1756	4082	4138	-
