No.	TOKEN	NE-TAG	NE-EMB	ID	url_id	left	right	top	bottom	conf
0	nan	O	O	-	0	882	915	715	734	-
0	Sie	O	O	-	0	882	915	715	734	-
0	kann	O	O	-	0	934	982	716	734	-
0	sich	O	O	-	0	1002	1042	717	736	-
0	nur	O	O	-	0	1064	1098	722	736	-
0	an	O	O	-	0	1115	1138	721	736	-
0	die	O	O	-	0	1153	1182	718	736	-
0	ordentlichen	O	O	-	0	647	777	737	756	-
0	Gerichte	O	O	-	0	801	890	737	757	-
0	wenden	O	O	-	0	914	998	740	761	-
0	,	O	O	-	0	914	998	740	761	-
0	wo	O	O	-	0	1016	1048	744	759	-
0	jedoch	O	O	-	0	1064	1134	740	762	-
0	die	O	O	-	0	1152	1182	741	760	-
0	Processführung	O	O	-	0	647	812	759	783	-
0	wegen	O	O	-	0	824	891	766	783	-
0	des	O	O	-	0	908	943	762	781	-
0	vom	O	O	-	0	960	1005	768	781	-
0	Schuldner	O	O	-	0	1024	1130	763	783	-
0	er	O	O	-	0	1153	1182	768	783	-
0	-	O	O	-	0	1153	1182	768	783	-
0	hohbenen	O	O	-	0	647	735	784	802	-
0	Spieleinwandes	O	O	-	0	748	906	784	807	-
0	vollständig	O	O	-	0	913	1020	787	809	-
0	zussichtslos	O	O	-	0	1025	1147	787	805	-
0	ist	O	O	-	0	1154	1182	788	807	-
0	.	O	O	-	0	1154	1182	788	807	-
0	nan	O	O	-	0	647	665	807	826	-
0	In	O	O	-	0	647	665	807	826	-
0	Börsenkreisen	O	O	-	0	675	826	807	826	-
0	hat	O	O	-	0	835	864	808	827	-
0	man	O	O	-	0	873	915	813	827	-
0	natürlich	O	O	-	0	924	1011	810	828	-
0	sofort	O	O	-	0	1018	1078	810	828	-
0	die	O	O	-	0	1085	1114	811	828	-
0	Frage	O	O	-	0	1121	1181	810	831	-
0	aufgeworfen	O	O	-	0	646	781	830	852	-
0	,	O	O	-	0	646	781	830	852	-
0	wie	O	O	-	0	792	829	831	850	-
0	sich	O	O	-	0	841	881	832	850	-
0	eine	O	O	-	0	895	936	832	851	-
0	Firma	O	O	-	0	947	1007	833	852	-
0	bei	O	O	-	0	1018	1047	833	852	-
0	der	O	O	-	0	1055	1089	834	852	-
0	heutigen	O	O	-	0	1095	1181	834	856	-
0	Zeitströmung	O	O	-	0	647	787	854	877	-
0	in	O	O	-	0	803	820	855	873	-
0	Commissiunsgeschäfte	O	O	-	0	836	1070	854	877	-
0	einlassen	O	O	-	0	1089	1181	858	876	-
0	konnte	O	O	-	0	647	722	878	899	-
0	,	O	O	-	0	647	722	878	899	-
0	bei	O	O	-	0	736	765	878	897	-
0	denen	O	O	-	0	777	837	878	897	-
0	sie	O	O	-	0	850	878	878	897	-
0	unter	O	O	-	0	891	943	882	898	-
0	allen	O	O	-	0	955	1001	881	899	-
0	Umständen	O	O	-	0	1015	1128	880	899	-
0	ihre	O	O	-	0	1140	1181	881	900	-
0	eigene	O	O	-	0	647	714	901	923	-
0	Haut	O	O	-	0	727	774	900	919	-
0	zu	O	O	-	0	787	809	906	920	-
0	Markte	O	O	-	0	822	893	902	921	-
0	trug	O	O	-	0	911	956	904	923	-
0	.	O	O	-	0	911	956	904	923	-
0	nan	O	O	-	0	981	1015	904	923	-
0	Die	O	O	-	0	981	1015	904	923	-
0	Firma	O	O	-	0	1029	1091	904	923	-
0	musste	O	O	-	0	1110	1180	907	923	-
0	wissen	O	O	-	0	647	726	925	945	-
0	,	O	O	-	0	647	726	925	945	-
0	dass	O	O	-	0	744	788	925	943	-
0	die	O	O	-	0	807	837	925	943	-
0	Geschälte	O	O	-	0	850	958	925	946	-
0	.	O	O	-	0	850	958	925	946	-
0	die	O	O	-	0	977	1005	927	945	-
0	sie	O	O	-	0	1026	1054	928	945	-
0	mit	O	O	-	0	1079	1111	928	946	-
0	ihrer	O	O	-	0	1131	1182	928	946	-
0	Clientel	O	O	-	0	646	727	947	966	-
0	eingegangen	O	O	-	0	738	863	949	970	-
0	war	O	O	-	0	876	921	954	970	-
0	,	O	O	-	0	876	921	954	970	-
0	keine	O	O	-	0	928	983	951	969	-
0	BRechtsbasis	O	O	-	0	990	1111	951	969	-
0	hatten	O	O	-	0	1119	1180	951	970	-
0	und	O	O	-	0	647	682	971	990	-
0	dass	O	O	-	0	695	738	971	989	-
0	es	O	O	-	0	751	773	976	990	-
0	im	O	O	-	0	785	809	973	990	-
0	Falle	O	O	-	0	824	874	972	990	-
0	des	O	O	-	0	886	919	973	991	-
0	Verlustes	O	O	-	0	932	1029	973	992	-
0	ganz	O	O	-	0	1048	1093	979	996	-
0	in	O	O	-	0	1113	1130	975	994	-
0	das	O	O	-	0	1149	1180	976	994	-
0	Beliehen	O	O	-	0	646	738	994	1014	-
0	des	O	O	-	0	757	791	996	1014	-
0	Committenten	O	O	-	0	803	949	994	1015	-
0	gesehen	O	O	-	0	965	1049	998	1020	-
0	war	O	O	-	0	1062	1110	1003	1020	-
0	,	O	O	-	0	1062	1110	1003	1020	-
0	ob	O	O	-	0	1122	1147	999	1017	-
0	er	O	O	-	0	1160	1181	1003	1018	-
0	die	O	O	-	0	646	677	1018	1038	-
0	Differenz	O	O	-	0	689	784	1018	1037	-
0	begleichen	O	O	-	0	802	912	1019	1041	-
0	wolle	O	O	-	0	927	983	1022	1040	-
0	oder	O	O	-	0	1001	1048	1022	1040	-
0	nicht	O	O	-	0	1066	1121	1022	1041	-
0	.	O	O	-	0	1066	1121	1022	1041	-
0	nan	O	O	-	0	1146	1180	1022	1041	-
0	Die	O	O	-	0	1146	1180	1022	1041	-
0	neuen	O	O	-	0	646	708	1046	1061	-
0	Statuten	O	O	-	0	720	803	1042	1061	-
0	der	O	O	-	0	816	850	1043	1061	-
0	Schicdsgerichte	O	O	-	0	861	1026	1042	1065	-
0	bestehen	O	O	-	0	1040	1132	1045	1064	-
0	nun	O	O	-	0	1145	1180	1050	1064	-
0	schon	O	O	-	0	645	706	1066	1084	-
0	ein	O	O	-	0	731	761	1066	1085	-
0	volles	O	O	-	0	781	841	1066	1085	-
0	Jahr	O	O	-	0	859	910	1066	1087	-
0	,	O	O	-	0	859	910	1066	1087	-
0	die	O	O	-	0	934	964	1068	1085	-
0	Erkenntnisse	O	O	-	0	987	1122	1068	1087	-
0	des	O	O	-	0	1147	1180	1069	1087	-
0	obersten	O	O	-	0	645	736	1089	1108	-
0	Gerichts	O	O	-	0	748	841	1089	1111	-
0	,	O	O	-	0	748	841	1089	1111	-
0	durch	O	O	-	0	853	910	1090	1109	-
0	welche	O	O	-	0	924	997	1092	1110	-
0	Forderungen	O	O	-	0	1005	1139	1092	1114	-
0	aus	O	O	-	0	1147	1180	1097	1111	-
0	Spiel	O	O	-	0	645	697	1112	1135	-
0	und	O	O	-	0	710	745	1113	1131	-
0	Wette	O	O	-	0	758	818	1113	1132	-
0	als	O	O	-	0	830	858	1113	1132	-
0	nicht	O	O	-	0	869	919	1114	1132	-
0	klegbar	O	O	-	0	931	1005	1115	1137	-
0	erklärt	O	O	-	0	1017	1085	1116	1134	-
0	werden	O	O	-	0	1098	1180	1117	1137	-
0	,	O	O	-	0	1098	1180	1117	1137	-
0	sind	O	O	-	0	645	686	1136	1154	-
0	über	O	O	-	0	710	758	1136	1154	-
0	zwei	O	O	-	0	779	828	1136	1155	-
0	Jahre	O	O	-	0	844	901	1137	1156	-
0	alt	O	O	-	0	925	956	1139	1160	-
0	,	O	O	-	0	925	956	1139	1160	-
0	die	O	O	-	0	975	1003	1139	1158	-
0	Firma	O	O	-	0	1023	1085	1139	1158	-
0	musste	O	O	-	0	1109	1180	1142	1159	-
0	also	O	O	-	0	645	686	1160	1178	-
0	nach	O	O	-	0	710	758	1160	1178	-
0	jeder	O	O	-	0	779	835	1160	1183	-
0	Richtung	O	O	-	0	853	943	1160	1184	-
0	hin	O	O	-	0	967	997	1162	1180	-
0	über	O	O	-	0	1015	1062	1163	1182	-
0	die	O	O	-	0	1080	1109	1163	1182	-
0	Trag	O	O	-	0	1123	1180	1163	1190	-
0	-	O	O	-	0	1123	1180	1163	1190	-
0	weite	O	O	-	0	647	702	1183	1203	-
0	ihrer	O	O	-	0	732	783	1183	1203	-
0	Unternehmungen	O	O	-	0	806	983	1183	1207	-
0	informirt	O	O	-	0	1012	1103	1186	1205	-
0	sem	O	O	-	0	1133	1180	1191	1207	-
0	.	O	O	-	0	1133	1180	1191	1207	-
0		O	O	-	0	646	675	1206	1226	-
0	Ihr	O	O	-	0	646	675	1206	1226	-
0	Vorgehen	O	O	-	0	687	789	1207	1229	-
0	war	O	O	-	0	809	849	1212	1226	-
0	demnach	O	O	-	0	869	960	1208	1227	-
0	zumindest	O	O	-	0	979	1084	1210	1229	-
0	gewagt	O	O	-	0	1102	1180	1212	1232	-
0	,	O	O	-	0	1102	1180	1212	1232	-
0	um	O	O	-	0	645	677	1235	1249	-
0	nicht	O	O	-	0	690	740	1231	1249	-
0	zu	O	O	-	0	751	774	1235	1249	-
0	sagen	O	O	-	0	787	844	1234	1252	-
0	leichtfertig	O	O	-	0	862	977	1232	1255	-
0	.	O	O	-	0	862	977	1232	1255	-
0	,	O	O	-	0	862	977	1232	1255	-
0	Die	O	O	-	0	1001	1037	1232	1252	-
0	Firma	O	O	-	0	1050	1111	1233	1252	-
0	führt	O	O	-	0	1132	1180	1234	1253	-
0	zu	O	O	-	0	644	667	1259	1273	-
0	ihrer	O	O	-	0	692	744	1253	1272	-
0	Rechtfertigung	O	O	-	0	761	912	1253	1277	-
0	an	O	O	-	0	930	959	1260	1276	-
0	,	O	O	-	0	930	959	1260	1276	-
0	dass	O	O	-	0	977	1020	1256	1275	-
0	sie	O	O	-	0	1044	1072	1257	1275	-
0	die	O	O	-	0	1091	1120	1257	1276	-
0	Auf	O	O	-	0	1135	1178	1258	1276	-
0	-	O	O	-	0	1135	1178	1258	1276	-
0	träge	O	O	-	0	645	697	1279	1300	-
0	ihrer	O	O	-	0	721	773	1277	1296	-
0	Clientel	O	O	-	0	793	871	1277	1297	-
0	im	O	O	-	0	895	920	1279	1298	-
0	Vertrauen	O	O	-	0	940	1044	1279	1299	-
0	auf	O	O	-	0	1068	1099	1281	1299	-
0	deren	O	O	-	0	1121	1178	1281	1300	-
0	Rechtlichkeit	O	O	-	0	644	782	1300	1320	-
0	ausgeführt	O	O	-	0	800	905	1302	1324	-
0	habe	O	O	-	0	923	976	1303	1322	-
0	.	O	O	-	0	923	976	1303	1322	-
0	nan	O	O	-	0	1012	1045	1303	1323	-
0	Sie	O	O	-	0	1012	1045	1303	1323	-
0	habe	O	O	-	0	1064	1111	1304	1324	-
0	nicht	O	O	-	0	1130	1189	1305	1324	-
0	:	O	O	-	0	1130	1189	1305	1324	-
0	annehmen	O	O	-	0	644	751	1325	1344	-
0	können	O	O	-	0	774	856	1325	1346	-
0	,	O	O	-	0	774	856	1325	1346	-
0	dass	O	O	-	0	878	921	1326	1344	-
0	Personen	O	O	-	0	940	1039	1326	1346	-
0	in	O	O	-	0	1061	1078	1328	1346	-
0	socialer	O	O	-	0	1098	1180	1329	1346	-
0	Stellung	O	O	-	0	645	729	1347	1371	-
0	mit	O	O	-	0	740	772	1348	1367	-
0	grossem	O	O	-	0	785	872	1352	1370	-
0	Vermögen	O	O	-	0	885	993	1349	1372	-
0	Treu	O	O	-	0	1005	1056	1350	1370	-
0	und	O	O	-	0	1074	1110	1352	1371	-
0	Glau	O	O	-	0	1126	1178	1352	1371	-
0	-	O	O	-	0	1126	1178	1352	1371	-
0	ben	O	O	-	0	644	681	1371	1390	-
0	so	O	O	-	0	705	729	1376	1390	-
0	brutal	O	O	-	0	753	810	1372	1391	-
0	verletzen	O	O	-	0	833	929	1373	1392	-
0	würden	O	O	-	0	953	1035	1374	1393	-
0	.	O	O	-	0	953	1035	1374	1393	-
0	nan	O	O	-	0	1061	1095	1374	1394	-
0	Die	O	O	-	0	1061	1095	1374	1394	-
0	Firma	O	O	-	0	1115	1178	1375	1394	-
0	nannte	O	O	-	0	643	712	1397	1413	-
0	zu	O	O	-	0	724	747	1399	1414	-
0	ihrer	O	O	-	0	760	811	1395	1414	-
0	Rechtfertigung	O	O	-	0	823	973	1395	1419	-
0	die	O	O	-	0	988	1018	1398	1417	-
0	Namen	O	O	-	0	1031	1103	1398	1417	-
0	dieser	O	O	-	0	1116	1178	1399	1418	-
0	dolosen	O	O	-	0	643	723	1419	1437	-
0	Schuldner	O	O	-	0	736	841	1418	1438	-
0	und	O	O	-	0	859	895	1420	1438	-
0	errezte	O	O	-	0	913	988	1423	1443	-
0	mit	O	O	-	0	1007	1038	1422	1440	-
0	diesen	O	O	-	0	1057	1122	1423	1441	-
0	Ent	O	O	-	0	1135	1178	1422	1441	-
0	-	O	O	-	0	1135	1178	1422	1441	-
0	hüllungen	O	O	-	0	643	742	1441	1465	-
0	wahre	O	O	-	0	755	818	1443	1462	-
0	Sensation	O	O	-	0	831	935	1443	1464	-
0	.	O	O	-	0	831	935	1443	1464	-
0	nan	O	O	-	0	960	994	1445	1464	-
0	Die	O	O	-	0	960	994	1445	1464	-
0	Gläubiger	O	O	-	0	1003	1102	1445	1466	-
0	sagten	O	O	-	0	1113	1177	1449	1473	-
0	sich	O	O	-	0	643	690	1466	1487	-
0	,	O	O	-	0	643	690	1466	1487	-
0	dass	O	O	-	0	703	746	1466	1484	-
0	die	O	O	-	0	758	788	1466	1485	-
0	Firma	O	O	-	0	798	859	1466	1486	-
0	thatsächlich	O	O	-	0	872	991	1468	1487	-
0	gegenüber	O	O	-	0	1004	1113	1470	1491	-
0	emer	O	O	-	0	1125	1178	1475	1489	-
0	solchen	O	O	-	0	642	722	1489	1509	-
0	Kundschaft	O	O	-	0	732	844	1490	1509	-
0	kein	O	O	-	0	856	899	1491	1510	-
0	Misstrauen	O	O	-	0	905	1016	1492	1511	-
0	hegen	O	O	-	0	1029	1089	1494	1512	-
0	konnte	O	O	-	0	1102	1177	1494	1512	-
0	.	O	O	-	0	1102	1177	1494	1512	-
0	nan	O	O	-	0	642	702	1512	1532	-
0	Wenn	O	O	-	0	642	702	1512	1532	-
0	Personen	O	O	-	0	715	814	1512	1532	-
0	wie	O	O	-	0	826	863	1514	1533	-
0	diese	O	O	-	0	875	927	1514	1533	-
0	auf	O	O	-	0	945	975	1516	1534	-
0	dem	O	O	-	0	992	1035	1516	1535	-
0	Rücken	O	O	-	0	1052	1130	1516	1536	-
0	der	O	O	-	0	1143	1177	1518	1536	-
0	Commissionaire	O	O	-	0	643	811	1535	1556	-
0	Speculationen	O	O	-	0	830	973	1537	1561	-
0	entriren	O	O	-	0	992	1079	1540	1561	-
0	,	O	O	-	0	992	1079	1540	1561	-
0	um	O	O	-	0	1097	1128	1545	1559	-
0	sie	O	O	-	0	1149	1177	1541	1559	-
0	nur	O	O	-	0	642	677	1565	1579	-
0	anzuerkennen	O	O	-	0	688	839	1561	1582	-
0	,	O	O	-	0	688	839	1561	1582	-
0	wenn	O	O	-	0	850	904	1566	1580	-
0	damit	O	O	-	0	916	971	1563	1581	-
0	ein	O	O	-	0	990	1019	1564	1581	-
0	Gewinn	O	O	-	0	1038	1116	1563	1583	-
0	ver	O	O	-	0	1134	1175	1569	1583	-
0	‚	O	O	-	0	607	705	3090	3115	-
0	geringer	O	O	-	0	607	705	3090	3115	-
0	seien	O	O	-	0	724	784	3091	3115	-
0	,	O	O	-	0	724	784	3091	3115	-
0	als	O	O	-	0	801	829	3092	3112	-
0	vor	O	O	-	0	846	883	3096	3112	-
0	1870	O	O	-	0	901	953	3093	3114	-
0	,	O	O	-	0	901	953	3093	3114	-
0	lNlege	O	O	-	0	976	1024	3094	3115	-
0	wesentlich	O	O	-	0	1042	1154	3096	3115	-
0	|	O	O	-	0	1165	1171	3092	3114	-
0	ı	O	O	-	0	1184	1189	3101	3115	-
0	bunden	O	O	-	0	642	715	1583	1602	-
0	ist	O	O	-	0	728	756	1583	1606	-
0	,	O	O	-	0	728	756	1583	1606	-
0	sich	O	O	-	0	771	811	1584	1603	-
0	aber	O	O	-	0	830	876	1585	1604	-
0	feige	O	O	-	0	893	941	1585	1609	-
0	zurückziehen	O	O	-	0	958	1103	1587	1609	-
0	,	O	O	-	0	958	1103	1587	1609	-
0	wenn	O	O	-	0	1121	1176	1592	1607	-
0	I	O	O	-	0	1701	1747	4808	4814	-
0	die	O	O	-	0	641	671	1607	1626	-
0	Sache	O	O	-	0	695	760	1607	1626	-
0	schief	O	O	-	0	783	844	1607	1627	-
0	geht	O	O	-	0	867	918	1609	1632	-
0	,	O	O	-	0	867	918	1609	1632	-
0	dann	O	O	-	0	942	988	1610	1628	-
0	hört	O	O	-	0	1012	1055	1611	1630	-
0	überhaupt	O	O	-	0	1074	1177	1611	1635	-
0	jedes	O	O	-	0	640	694	1630	1651	-
0	Vertrauen	O	O	-	0	712	817	1630	1651	-
0	in	O	O	-	0	834	852	1632	1650	-
0	die	O	O	-	0	875	904	1633	1652	-
0	kaufmännische	O	O	-	0	923	1074	1634	1654	-
0	Ehrlich	O	O	-	0	1092	1189	1633	1654	-
0	-	O	O	-	0	1092	1189	1633	1654	-
0	keit	O	O	-	0	638	680	1650	1674	-
0	auf	O	O	-	0	703	738	1654	1674	-
0	,	O	O	-	0	703	738	1654	1674	-
0	Der	O	O	-	0	774	813	1655	1675	-
0	ganze	O	O	-	0	837	895	1660	1678	-
0	Vorfall	O	O	-	0	918	987	1657	1676	-
0	zeigt	O	O	-	0	1016	1078	1659	1680	-
0	,	O	O	-	0	1016	1078	1659	1680	-
0	welche	O	O	-	0	1102	1189	1654	1680	-
0	Gefahren	O	O	-	0	641	735	1678	1697	-
0	das	O	O	-	0	748	781	1678	1697	-
0	oberste	O	O	-	0	799	875	1679	1699	-
0	Gericht	O	O	-	0	888	964	1680	1699	-
0	mit	O	O	-	0	983	1015	1682	1700	-
0	seiner	O	O	-	0	1033	1096	1683	1701	-
0	Praxis	O	O	-	0	1108	1175	1682	1702	-
0	|	O	O	-	0	1188	1189	1679	1702	-
0	in	O	O	-	0	639	658	1701	1721	-
0	Börsen	O	O	-	0	683	757	1702	1721	-
0	-	O	O	-	0	770	777	1711	1716	-
0	Processen	O	O	-	0	789	898	1702	1722	-
0	heraufbeschworen	O	O	-	0	923	1114	1704	1725	-
0	hat	O	O	-	0	1138	1175	1706	1726	-
0	.	O	O	-	0	1138	1175	1706	1726	-
0	|	O	O	-	0	1188	1189	1702	1726	-
0	Es	O	O	-	0	639	667	1724	1744	-
0	wollte	O	O	-	0	703	766	1726	1745	-
0	die	O	O	-	0	802	831	1726	1745	-
0	Unerfahrenheit	O	O	-	0	863	1016	1726	1747	-
0	in	O	O	-	0	1053	1070	1729	1749	-
0	Schutz	O	O	-	0	1103	1174	1729	1749	-
0	|	O	O	-	0	1187	1189	1726	1749	-
0	nehmen	O	O	-	0	639	723	1749	1768	-
0	vor	O	O	-	0	747	784	1753	1768	-
0	der	O	O	-	0	807	841	1749	1768	-
0	Ausbeutung	O	O	-	0	864	985	1751	1775	-
0	durch	O	O	-	0	1014	1072	1753	1772	-
0	profes	O	O	-	0	1103	1175	1754	1777	-
0	-	O	O	-	0	1103	1175	1754	1777	-
0	|	O	O	-	0	1187	1189	1749	1777	-
0	sionelle	O	O	-	0	639	718	1773	1791	-
0	Verführer	O	O	-	0	742	847	1772	1792	-
0	und	O	O	-	0	869	904	1775	1793	-
0	ist	O	O	-	0	923	946	1775	1793	-
0	nunmehr	O	O	-	0	964	1056	1777	1795	-
0	dazu	O	O	-	0	1074	1119	1777	1796	-
0	ge	O	O	-	0	1143	1167	1781	1800	-
0	-	O	O	-	0	1143	1167	1781	1800	-
0	|	O	O	-	0	1167	1189	1777	1800	-
0	langt	O	O	-	0	638	692	1796	1819	-
0	,	O	O	-	0	638	692	1796	1819	-
0	dass	O	O	-	0	705	748	1796	1815	-
0	die	O	O	-	0	761	790	1797	1815	-
0	Commissionäre	O	O	-	0	797	958	1796	1818	-
0	durch	O	O	-	0	971	1028	1800	1818	-
0	ihre	O	O	-	0	1041	1082	1800	1819	-
0	Clienten	O	O	-	0	1089	1174	1800	1820	-
0	|	O	O	-	0	1186	1189	1800	1824	-
0	ausgebeutet	O	O	-	0	638	761	1820	1842	-
0	werden	O	O	-	0	772	855	1820	1840	-
0	.	O	O	-	0	772	855	1820	1840	-
0	nan	O	O	-	0	871	905	1821	1840	-
0	Die	O	O	-	0	871	905	1821	1840	-
0	Affaire	O	O	-	0	917	988	1822	1841	-
0	hat	O	O	-	0	1000	1030	1823	1842	-
0	begreiflicher	O	O	-	0	1043	1163	1824	1845	-
0	|	O	O	-	0	1165	1189	1824	1844	-
0	Weise	O	O	-	0	637	703	1843	1862	-
0	unter	O	O	-	0	723	776	1845	1863	-
0	den	O	O	-	0	795	831	1844	1863	-
0	hiesigen	O	O	-	0	855	937	1844	1869	-
0	Commissionsfirmen	O	O	-	0	961	1167	1845	1867	-
0	,	O	O	-	0	961	1167	1845	1867	-
0	|	O	O	-	0	1169	1189	1843	1870	-
0	nicht	O	O	-	0	637	689	1867	1885	-
0	nur	O	O	-	0	701	736	1871	1885	-
0	unter	O	O	-	0	747	802	1869	1886	-
0	jenen	O	O	-	0	811	868	1868	1891	-
0	an	O	O	-	0	880	902	1873	1887	-
0	der	O	O	-	0	915	950	1869	1887	-
0	Producten	O	O	-	0	957	1079	1869	1893	-
0	-	O	O	-	0	957	1079	1869	1893	-
0	,	O	O	-	0	957	1079	1869	1893	-
0	sondern	O	O	-	0	1090	1173	1872	1891	-
0	|	O	O	-	0	1185	1188	1870	1892	-
0	auch	O	O	-	0	637	685	1890	1909	-
0	unter	O	O	-	0	697	752	1892	1910	-
0	jenen	O	O	-	0	761	818	1891	1914	-
0	an	O	O	-	0	830	852	1896	1910	-
0	der	O	O	-	0	865	899	1891	1910	-
0	Effectenbörse	O	O	-	0	904	1048	1892	1913	-
0	das	O	O	-	0	1060	1093	1895	1913	-
0	grösste	O	O	-	0	1099	1173	1897	1917	-
0	|	O	O	-	0	1185	1188	1891	1917	-
0	Aufsehen	O	O	-	0	637	734	1913	1933	-
0	hervorgerufen	O	O	-	0	758	912	1914	1938	-
0	.	O	O	-	0	758	912	1914	1938	-
0	nan	O	O	-	0	943	1048	1917	1939	-
0	Allgemein	O	O	-	0	943	1048	1917	1939	-
0	wird	O	O	-	0	1073	1119	1919	1938	-
0	die	O	O	-	0	1143	1173	1919	1938	-
0	|	O	O	-	0	1185	1188	1917	1939	-
0	Frage	O	O	-	0	636	698	1936	1961	-
0	aulgeworfen	O	O	-	0	710	843	1938	1962	-
0	,	O	O	-	0	710	843	1938	1962	-
0	ob	O	O	-	0	861	885	1939	1958	-
0	unter	O	O	-	0	902	955	1942	1959	-
0	den	O	O	-	0	973	1008	1941	1960	-
0	heutigen	O	O	-	0	1027	1113	1942	1966	-
0	Ver	O	O	-	0	1125	1165	1943	1962	-
0	-	O	O	-	0	1125	1165	1943	1962	-
0	|	O	O	-	0	1165	1188	1938	1966	-
