No.	TOKEN	NE-TAG	NE-EMB	ID	url_id	left	right	top	bottom	conf
0	angelangt	O	O	-	0	1174	1401	667	720	-
0	,	O	O	-	0	1174	1401	667	720	-
0	welche	O	O	-	0	1427	1556	666	717	-
0	allen	O	O	-	0	1575	1682	666	710	-
0	Betheiligten	O	O	-	0	241	505	724	777	-
0	die	O	O	-	0	531	593	717	764	-
0	ernſte	O	O	-	0	619	737	720	773	-
0	Sammlung	O	O	-	0	764	996	720	763	-
0	zu	O	O	-	0	1000	1092	731	774	-
0	den	O	O	-	0	1092	1174	718	762	-
0	letzten	O	O	-	0	1176	1356	720	772	-
0	entſcheidenden	O	O	-	0	1383	1681	716	771	-
0	Entſchließungen	O	O	-	0	245	588	775	830	-
0	ermöglicht	O	O	-	0	614	844	769	824	-
0	.	O	O	-	0	614	844	769	824	-
0	nan	O	O	-	0	349	428	827	870	-
0	Die	O	O	-	0	349	428	827	870	-
0	großen	O	O	-	0	454	598	824	877	-
0	Geſetze	O	O	-	0	625	787	822	876	-
0	,	O	O	-	0	625	787	822	876	-
0	welche	O	O	-	0	826	957	823	873	-
0	die	O	O	-	0	997	1056	822	867	-
0	Rechtseinheit	O	O	-	0	1094	1375	821	875	-
0	im	O	O	-	0	1399	1460	821	865	-
0	deutſchen	O	O	-	0	1487	1679	820	871	-
0	Volke	O	O	-	0	244	366	880	927	-
0	begründen	O	O	-	0	392	616	876	930	-
0	ſollen	O	O	-	0	641	781	862	926	-
0	,	O	O	-	0	641	781	862	926	-
0	ſind	O	O	-	0	807	889	874	924	-
0	nunmehr	O	O	-	0	917	1118	874	927	-
0	in	O	O	-	0	1144	1191	873	917	-
0	der	O	O	-	0	1217	1281	874	917	-
0	zweiten	O	O	-	0	1307	1488	872	927	-
0	,	O	O	-	0	1307	1488	872	927	-
0	ſachlich	O	O	-	0	1494	1676	872	925	-
0	eingehenden	O	O	-	0	244	500	928	980	-
0	Leſung	O	O	-	0	543	694	928	980	-
0	vollſtändig	O	O	-	0	740	976	925	980	-
0	durchberathen	O	O	-	0	1011	1319	925	979	-
0	,	O	O	-	0	1011	1319	925	979	-
0	und	O	O	-	0	1362	1444	923	969	-
0	in	O	O	-	0	1478	1536	923	968	-
0	etwa	O	O	-	0	1580	1679	923	967	-
0	achks	O	O	-	0	246	477	979	1034	-
0	Tagen	O	O	-	0	246	477	979	1034	-
0	ſoll	O	O	-	0	478	592	978	1033	-
0	die	O	O	-	0	600	677	976	1021	-
0	letzte	O	O	-	0	675	796	977	1030	-
0	Leſung	O	O	-	0	820	971	979	1032	-
0	folgen	O	O	-	0	998	1151	979	1032	-
0	,	O	O	-	0	998	1151	979	1032	-
0	in	O	O	-	0	1183	1229	977	1020	-
0	der	O	O	-	0	1243	1320	976	1020	-
0	es	O	O	-	0	1347	1386	976	1020	-
0	ſich	O	O	-	0	1415	1478	975	1029	-
0	um	O	O	-	0	1504	1580	987	1019	-
0	den	O	O	-	0	1607	1679	974	1019	-
0	endlichen	O	O	-	0	249	441	1032	1083	-
0	Ausgleich	O	O	-	0	467	670	1029	1084	-
0	der	O	O	-	0	712	776	1029	1072	-
0	noch	O	O	-	0	814	906	1031	1081	-
0	beſtehen	O	O	-	0	949	1117	1030	1082	-
0	gebliebenen	O	O	-	0	1157	1399	1028	1088	-
0	Meinungsverſchiedenheiten	O	O	-	0	1434	1678	1027	1082	-
0	auf	O	O	-	0	630	703	1079	1131	-
0	die	O	O	-	0	739	797	1080	1125	-
0	Gefahr	O	O	-	0	823	975	1081	1135	-
0	des	O	O	-	0	1002	1066	1082	1126	-
0	ſchließlichen	O	O	-	0	1095	1337	1080	1133	-
0	Scheiterns	O	O	-	0	1365	1588	1078	1130	-
0	der	O	O	-	0	1616	1679	1081	1122	-
0	gewaltigen	O	O	-	0	245	477	1137	1190	-
0	Arbeit	O	O	-	0	503	641	1133	1177	-
0	handelt	O	O	-	0	667	831	1131	1186	-
0	.	O	O	-	0	667	831	1131	1186	-
0	nan	O	O	-	0	351	486	1189	1233	-
0	Wenn	O	O	-	0	351	486	1189	1233	-
0	man	O	O	-	0	511	582	1196	1229	-
0	den	O	O	-	0	584	709	1183	1228	-
0	ganzen	O	O	-	0	737	884	1195	1237	-
0	bisherigen	O	O	-	0	913	1133	1183	1254	-
0	Verlauf	O	O	-	0	1155	1342	1182	1243	-
0	,	O	O	-	0	1155	1342	1182	1243	-
0	die	O	O	-	0	1370	1437	1181	1227	-
0	Größe	O	O	-	0	1455	1589	1180	1234	-
0	der	O	O	-	0	1616	1679	1182	1225	-
0	gemeinſamen	O	O	-	0	214	538	1240	1295	-
0	Hingebung	O	O	-	0	565	806	1235	1291	-
0	aller	O	O	-	0	843	938	1236	1281	-
0	zur	O	O	-	0	973	1042	1246	1288	-
0	Theilnahme	O	O	-	0	1068	1327	1235	1289	-
0	an	O	O	-	0	1354	1409	1245	1277	-
0	dem	O	O	-	0	1435	1522	1232	1277	-
0	Werke	O	O	-	0	1547	1680	1232	1278	-
0	Berufenen	O	O	-	0	244	476	1292	1342	-
0	und	O	O	-	0	502	588	1287	1332	-
0	daneben	O	O	-	0	601	773	1287	1331	-
0	das	O	O	-	0	785	860	1281	1332	-
0	Geſammtergebniß	O	O	-	0	875	1241	1287	1341	-
0	der	O	O	-	0	1245	1325	1286	1338	-
0	ſchon	O	O	-	0	1327	1467	1285	1338	-
0	erreichten	O	O	-	0	1484	1680	1285	1336	-
0	Vereinbarung	O	O	-	0	248	554	1342	1392	-
0	überſieht	O	O	-	0	595	779	1338	1390	-
0	—	O	O	-	0	805	856	1362	1371	-
0	ſo	O	O	-	0	896	935	1341	1392	-
0	iſt	O	O	-	0	975	1023	1339	1392	-
0	es	O	O	-	0	1050	1116	1341	1391	-
0	,	O	O	-	0	1050	1116	1341	1391	-
0	wie	O	O	-	0	1151	1224	1338	1381	-
0	jüngſt	O	O	-	0	1251	1385	1337	1391	-
0	geſagt	O	O	-	0	1413	1564	1337	1389	-
0	,	O	O	-	0	1413	1564	1337	1389	-
0	un	O	O	-	0	1591	1679	1348	1380	-
0	—	O	O	-	0	1591	1679	1348	1380	-
0	möglich	O	O	-	0	1591	1679	1348	1380	-
0	,	O	O	-	0	246	470	1394	1447	-
0	an	O	O	-	0	492	547	1403	1436	-
0	das	O	O	-	0	570	642	1392	1435	-
0	Scheitern	O	O	-	0	657	860	1390	1443	-
0	dieſes	O	O	-	0	881	996	1391	1444	-
0	Werkes	O	O	-	0	1012	1167	1391	1435	-
0	zu	O	O	-	0	1188	1235	1401	1444	-
0	glauben	O	O	-	0	1247	1447	1389	1444	-
0	:	O	O	-	0	1247	1447	1389	1444	-
0	Niemand	O	O	-	0	1476	1679	1381	1432	-
0	kann	O	O	-	0	250	356	1449	1492	-
0	ohne	O	O	-	0	409	530	1446	1497	-
0	die	O	O	-	0	585	657	1444	1487	-
0	tiefſten	O	O	-	0	708	922	1442	1495	-
0	,	O	O	-	0	708	922	1442	1495	-
0	zwingendſten	O	O	-	0	976	1332	1442	1496	-
0	Gewiſſensgründe	O	O	-	0	1385	1680	1440	1491	-
0	die	O	O	-	0	451	522	1495	1539	-
0	Verantwortung	O	O	-	0	539	878	1496	1548	-
0	ſolchen	O	O	-	0	908	1049	1496	1548	-
0	Scheiterns	O	O	-	0	1068	1294	1494	1546	-
0	auf	O	O	-	0	1323	1395	1493	1544	-
0	ſich	O	O	-	0	1411	1477	1492	1543	-
0	nehmen	O	O	-	0	1502	1682	1493	1544	-
0	.	O	O	-	0	1502	1682	1493	1544	-
0	nan	O	O	-	0	354	401	1550	1601	-
0	Jn	O	O	-	0	354	401	1550	1601	-
0	ſolchem	O	O	-	0	403	599	1549	1602	-
0	Sinne	O	O	-	0	626	744	1548	1590	-
0	treten	O	O	-	0	747	910	1548	1591	-
0	zunächſt	O	O	-	0	919	1112	1545	1606	-
0	gewiß	O	O	-	0	1143	1271	1545	1600	-
0	die	O	O	-	0	1313	1370	1544	1588	-
0	Bundesregierungen	O	O	-	0	1396	1679	1543	1598	-
0	an	O	O	-	0	448	503	1611	1644	-
0	die	O	O	-	0	542	601	1600	1644	-
0	erneute	O	O	-	0	641	794	1598	1643	-
0	Erwägung	O	O	-	0	819	1050	1600	1653	-
0	des	O	O	-	0	1093	1157	1597	1642	-
0	großen	O	O	-	0	1194	1338	1597	1650	-
0	Reformwerkes	O	O	-	0	1365	1683	1595	1647	-
0	,	O	O	-	0	1365	1683	1595	1647	-
0	wie	O	O	-	0	245	345	1653	1697	-
0	es	O	O	-	0	347	408	1653	1697	-
0	aus	O	O	-	0	449	526	1653	1697	-
0	der	O	O	-	0	567	631	1652	1694	-
0	zweiten	O	O	-	0	668	823	1648	1704	-
0	Berathung	O	O	-	0	863	1096	1650	1703	-
0	des	O	O	-	0	1140	1204	1648	1693	-
0	Reichstages	O	O	-	0	1245	1493	1648	1699	-
0	hervor	O	O	-	0	1534	1683	1648	1698	-
0	—	O	O	-	0	1534	1683	1648	1698	-
0	gegangen	O	O	-	0	1534	1683	1648	1698	-
0	iſt	O	O	-	0	495	564	1704	1757	-
0	:	O	O	-	0	495	564	1704	1757	-
0	die	O	O	-	0	606	682	1700	1746	-
0	Wünſche	O	O	-	0	691	888	1701	1755	-
0	,	O	O	-	0	691	888	1701	1755	-
0	welche	O	O	-	0	928	1058	1704	1753	-
0	ſie	O	O	-	0	1096	1145	1702	1753	-
0	vor	O	O	-	0	1185	1257	1709	1744	-
0	dem	O	O	-	0	1298	1381	1700	1743	-
0	Beginn	O	O	-	0	1421	1583	1699	1758	-
0	der	O	O	-	0	1623	1685	1699	1742	-
0	zweiten	O	O	-	0	251	409	1758	1804	-
0	Leſung	O	O	-	0	447	609	1757	1814	-
0	dem	O	O	-	0	625	722	1754	1813	-
0	Reichstage	O	O	-	0	755	981	1753	1809	-
0	vorgelegt	O	O	-	0	1021	1229	1753	1813	-
0	,	O	O	-	0	1021	1229	1753	1813	-
0	die	O	O	-	0	1271	1328	1752	1795	-
0	aber	O	O	-	0	1368	1457	1752	1794	-
0	in	O	O	-	0	1497	1542	1762	1793	-
0	einer	O	O	-	0	1584	1685	1750	1793	-
0	Reihe	O	O	-	0	253	373	1802	1861	-
0	grundſatzlich	O	O	-	0	426	690	1806	1861	-
0	wichtiger	O	O	-	0	733	924	1806	1858	-
0	Punkte	O	O	-	0	963	1121	1804	1859	-
0	die	O	O	-	0	1160	1218	1805	1848	-
0	gehoffte	O	O	-	0	1263	1422	1802	1858	-
0	Beachtung	O	O	-	0	1460	1685	1801	1856	-
0	nicht	O	O	-	0	252	354	1860	1912	-
0	gefunden	O	O	-	0	393	587	1859	1912	-
0	haben	O	O	-	0	628	763	1857	1910	-
0	,	O	O	-	0	628	763	1857	1910	-
0	werden	O	O	-	0	802	953	1858	1902	-
0	nochmals	O	O	-	0	987	1192	1858	1909	-
0	unter	O	O	-	0	1231	1349	1856	1899	-
0	gewiſſenhafter	O	O	-	0	1388	1688	1854	1909	-
0	Erwägung	O	O	-	0	254	484	1911	1963	-
0	der	O	O	-	0	514	578	1912	1954	-
0	im	O	O	-	0	602	659	1909	1953	-
0	Reichstage	O	O	-	0	691	916	1909	1963	-
0	geltend	O	O	-	0	948	1095	1909	1963	-
0	gemachten	O	O	-	0	1138	1355	1909	1961	-
0	Geſichtspunkte	O	O	-	0	1381	1689	1906	1958	-
0	und	O	O	-	0	253	340	1964	2007	-
0	Auffaſſungen	O	O	-	0	367	661	1964	2015	-
0	darauf	O	O	-	0	690	836	1962	2013	-
0	zu	O	O	-	0	861	909	1972	2013	-
0	prüfen	O	O	-	0	934	1081	1961	2014	-
0	ſein	O	O	-	0	1108	1200	1961	2011	-
0	,	O	O	-	0	1108	1200	1961	2011	-
0	inwieweit	O	O	-	0	1240	1448	1958	2003	-
0	ein	O	O	-	0	1477	1538	1958	2000	-
0	Nachgeben	O	O	-	0	1566	1688	1958	2008	-
0	oder	O	O	-	0	416	504	2017	2059	-
0	Entgegenkommen	O	O	-	0	543	926	2012	2066	-
0	gegenüber	O	O	-	0	975	1189	2013	2065	-
0	den	O	O	-	0	1238	1310	2012	2054	-
0	Beſchlüſſen	O	O	-	0	1349	1584	2009	2062	-
0	des	O	O	-	0	1624	1689	2010	2053	-
0	Reichstages	O	O	-	0	256	506	2060	2120	-
0	mit	O	O	-	0	548	628	2065	2110	-
0	der	O	O	-	0	671	734	2069	2109	-
0	Verantwortlichkeit	O	O	-	0	777	1176	2064	2115	-
0	für	O	O	-	0	1227	1296	2063	2115	-
0	das	O	O	-	0	1349	1420	2063	2105	-
0	Volkswohl	O	O	-	0	1465	1692	2061	2113	-
0	nach	O	O	-	0	253	350	2120	2175	-
0	ihrer	O	O	-	0	357	490	2112	2175	-
0	Ueberzeugung	O	O	-	0	511	824	2118	2175	-
0	irgend	O	O	-	0	865	1000	2115	2175	-
0	verträglich	O	O	-	0	1007	1300	2112	2175	-
0	und	O	O	-	0	1310	1396	2114	2175	-
0	behufs	O	O	-	0	1447	1583	2113	2166	-
0	Erreichung	O	O	-	0	1625	1693	2112	2157	-
0	des	O	O	-	0	464	527	2169	2213	-
0	hoben	O	O	-	0	555	676	2171	2223	-
0	nationalen	O	O	-	0	701	938	2168	2213	-
0	Ziels	O	O	-	0	964	1075	2169	2221	-
0	geboten	O	O	-	0	1103	1246	2168	2222	-
0	iſt	O	O	-	0	1247	1347	2167	2214	-
0	.	O	O	-	0	1247	1347	2167	2214	-
0	nan	O	O	-	0	360	487	2222	2275	-
0	Nicht	O	O	-	0	360	487	2222	2275	-
0	,	O	O	-	0	360	487	2222	2275	-
0	daß	O	O	-	0	515	588	2221	2275	-
0	die	O	O	-	0	607	665	2220	2266	-
0	Regierungen	O	O	-	0	679	957	2220	2277	-
0	wähnten	O	O	-	0	974	1173	2219	2273	-
0	,	O	O	-	0	974	1173	2219	2273	-
0	allein	O	O	-	0	1202	1344	2216	2263	-
0	beurtheilen	O	O	-	0	1345	1620	2215	2270	-
0	zu	O	O	-	0	1647	1695	2227	2269	-
0	können	O	O	-	0	257	430	2275	2324	-
0	,	O	O	-	0	257	430	2275	2324	-
0	was	O	O	-	0	456	544	2274	2318	-
0	dem	O	O	-	0	573	658	2273	2317	-
0	Reiche	O	O	-	0	687	819	2273	2324	-
0	und	O	O	-	0	845	928	2272	2316	-
0	dem	O	O	-	0	958	1042	2272	2316	-
0	Volke	O	O	-	0	1070	1190	2272	2316	-
0	frommt	O	O	-	0	1215	1406	2269	2322	-
0	,	O	O	-	0	1215	1406	2269	2322	-
0	—	O	O	-	0	1440	1492	2292	2298	-
0	aber	O	O	-	0	1520	1588	2269	2312	-
0	bei	O	O	-	0	1589	1695	2269	2312	-
0	voller	O	O	-	0	253	380	2327	2370	-
0	Achtung	O	O	-	0	398	577	2325	2377	-
0	vor	O	O	-	0	605	678	2333	2368	-
0	den	O	O	-	0	704	789	2324	2367	-
0	Ueberzeugungen	O	O	-	0	804	1154	2324	2377	-
0	der	O	O	-	0	1191	1254	2322	2365	-
0	Reichstagsmehrheit	O	O	-	0	1280	1695	2320	2373	-
0	und	O	O	-	0	255	317	2389	2422	-
0	bei	O	O	-	0	319	409	2377	2421	-
0	aller	O	O	-	0	410	537	2376	2421	-
0	Bereitwilligkeit	O	O	-	0	550	880	2375	2429	-
0	zur	O	O	-	0	898	967	2387	2429	-
0	Berückſichtigung	O	O	-	0	979	1336	2374	2428	-
0	derſelben	O	O	-	0	1354	1539	2365	2423	-
0	dürfen	O	O	-	0	1555	1696	2371	2424	-
0	ſie	O	O	-	0	257	307	2431	2480	-
0	doch	O	O	-	0	334	418	2429	2479	-
0	Einrichtungen	O	O	-	0	447	772	2428	2479	-
0	,	O	O	-	0	447	772	2428	2479	-
0	welche	O	O	-	0	810	940	2427	2478	-
0	ſie	O	O	-	0	966	1015	2427	2477	-
0	ſelbſt	O	O	-	0	1041	1145	2427	2478	-
0	für	O	O	-	0	1181	1249	2426	2477	-
0	entſchieden	O	O	-	0	1277	1500	2423	2476	-
0	verderb⸗	O	O	-	0	1527	1695	2422	2467	-
0	lich	O	O	-	0	1527	1695	2422	2467	-
0	halten	O	O	-	0	356	503	2481	2532	-
0	,	O	O	-	0	356	503	2481	2532	-
0	nicht	O	O	-	0	539	640	2479	2532	-
0	auf	O	O	-	0	667	740	2480	2532	-
0	fremde	O	O	-	0	767	912	2478	2532	-
0	Verantwortung	O	O	-	0	938	1282	2480	2531	-
0	ins	O	O	-	0	1309	1378	2477	2520	-
0	Leben	O	O	-	0	1406	1530	2475	2519	-
0	führen	O	O	-	0	1555	1697	2475	2528	-
0	helfen	O	O	-	0	258	394	2533	2586	-
0	.	O	O	-	0	258	394	2533	2586	-
0	nan	O	O	-	0	364	458	2586	2629	-
0	Das	O	O	-	0	364	458	2586	2629	-
0	ganze	O	O	-	0	486	604	2594	2636	-
0	bisherige	O	O	-	0	632	819	2582	2643	-
0	Streben	O	O	-	0	846	1020	2583	2626	-
0	und	O	O	-	0	1044	1130	2582	2625	-
0	Wirken	O	O	-	0	1158	1318	2581	2625	-
0	der	O	O	-	0	1350	1412	2579	2623	-
0	verbündeten	O	O	-	0	1437	1698	2577	2622	-
0	Regierungen	O	O	-	0	255	540	2636	2688	-
0	für	O	O	-	0	580	648	2635	2687	-
0	die	O	O	-	0	689	746	2634	2678	-
0	in	O	O	-	0	786	832	2645	2678	-
0	Rede	O	O	-	0	859	962	2633	2678	-
0	ſtehende	O	O	-	0	999	1168	2633	2686	-
0	Aufgabe	O	O	-	0	1202	1383	2633	2685	-
0	hat	O	O	-	0	1418	1484	2631	2681	-
0	Zeugniß	O	O	-	0	1516	1697	2630	2684	-
0	dafür	O	O	-	0	259	379	2687	2739	-
0	gegeben	O	O	-	0	407	591	2689	2739	-
0	,	O	O	-	0	407	591	2689	2739	-
0	daß	O	O	-	0	627	675	2686	2729	-
0	ſie	O	O	-	0	679	773	2686	2739	-
0	ſich	O	O	-	0	799	864	2686	2738	-
0	der	O	O	-	0	892	955	2687	2730	-
0	idealen	O	O	-	0	980	1132	2685	2729	-
0	Größe	O	O	-	0	1159	1306	2684	2736	-
0	ſowohl	O	O	-	0	1328	1489	2684	2736	-
0	,	O	O	-	0	1328	1489	2684	2736	-
0	wie	O	O	-	0	1525	1598	2684	2726	-
0	der	O	O	-	0	1610	1699	2683	2726	-
0	gewaltigen	O	O	-	0	257	493	2740	2801	-
0	praktiſchen	O	O	-	0	526	754	2738	2790	-
0	Bedeutung	O	O	-	0	781	1017	2738	2792	-
0	derſelben	O	O	-	0	1052	1239	2738	2786	-
0	vom	O	O	-	0	1270	1366	2745	2779	-
0	erſten	O	O	-	0	1398	1515	2735	2786	-
0	Augenblicke	O	O	-	0	1541	1699	2736	2788	-
0	vollkommen	O	O	-	0	410	675	2790	2834	-
0	bewußt	O	O	-	0	715	867	2790	2843	-
0	waren	O	O	-	0	910	1067	2798	2834	-
0	:	O	O	-	0	910	1067	2798	2834	-
0	man	O	O	-	0	1107	1206	2800	2832	-
0	darf	O	O	-	0	1206	1374	2787	2837	-
0	daher	O	O	-	0	1414	1530	2786	2838	-
0	ver	O	O	-	0	1538	1699	2794	2829	-
0	—	O	O	-	0	1538	1699	2794	2829	-
0	trauen	O	O	-	0	1538	1699	2794	2829	-
0	,	O	O	-	0	262	465	2844	2893	-
0	daß	O	O	-	0	494	581	2842	2893	-
0	ſie	O	O	-	0	610	672	2840	2892	-
0	auch	O	O	-	0	699	806	2844	2892	-
0	bei	O	O	-	0	836	908	2843	2885	-
0	ihren	O	O	-	0	935	1076	2842	2893	-
0	jetzigen	O	O	-	0	1102	1301	2840	2893	-
0	Entſchließungen	O	O	-	0	1337	1699	2837	2891	-
0	einzig	O	O	-	0	399	559	2893	2948	-
0	und	O	O	-	0	601	701	2892	2936	-
0	allein	O	O	-	0	745	902	2893	2937	-
0	die	O	O	-	0	944	1018	2893	2937	-
0	als	O	O	-	0	1058	1138	2894	2936	-
0	unzweifelhaft	O	O	-	0	1179	1562	2890	2944	-
0	und	O	O	-	0	1601	1700	2891	2934	-
0	unerläßlich	O	O	-	0	259	566	2944	2998	-
0	erachteten	O	O	-	0	622	884	2944	2995	-
0	Erforderniſſe	O	O	-	0	932	1307	2944	2996	-
0	des	O	O	-	0	1361	1436	2943	2985	-
0	Staatswohls	O	O	-	0	1464	1701	2942	2986	-
0	als	O	O	-	0	462	539	2997	3041	-
0	die	O	O	-	0	586	653	2996	3040	-
0	Grenze	O	O	-	0	694	879	2996	3049	-
0	und	O	O	-	0	931	1029	2997	3040	-
0	Bedingung	O	O	-	0	1067	1367	2996	3049	-
0	ihres	O	O	-	0	1412	1543	2994	3047	-
0	Entgegenkommens	O	O	-	0	1585	1701	2994	3038	-
0	anſehen	O	O	-	0	697	909	3050	3102	-
0	werden	O	O	-	0	933	1134	3046	3091	-
0	.	O	O	-	0	933	1134	3046	3091	-
0	nan	O	O	-	0	365	441	3102	3146	-
0	Um	O	O	-	0	365	441	3102	3146	-
0	ſo	O	O	-	0	442	527	3102	3151	-
0	mehr	O	O	-	0	555	654	3100	3152	-
0	iſt	O	O	-	0	664	765	3099	3152	-
0	zu	O	O	-	0	791	845	3111	3152	-
0	erwarten	O	O	-	0	872	1143	3100	3149	-
0	,	O	O	-	0	872	1143	3100	3149	-
0	daß	O	O	-	0	1172	1255	3099	3150	-
0	auch	O	O	-	0	1284	1390	3099	3149	-
0	der	O	O	-	0	1419	1499	3097	3141	-
0	Reichstag	O	O	-	0	1519	1701	3097	3148	-
0	bei	O	O	-	0	376	449	3154	3196	-
0	der	O	O	-	0	477	557	3152	3197	-
0	letzten	O	O	-	0	598	758	3153	3211	-
0	Entſcheidung	O	O	-	0	786	1140	3152	3203	-
0	die	O	O	-	0	1183	1255	3151	3193	-
0	volle	O	O	-	0	1295	1428	3151	3193	-
0	Rückſicht	O	O	-	0	1469	1702	3149	3200	-
0	auf	O	O	-	0	260	353	3205	3256	-
0	das	O	O	-	0	394	477	3205	3249	-
0	Gewiſſen	O	O	-	0	519	768	3204	3256	-
0	und	O	O	-	0	807	908	3208	3248	-
0	die	O	O	-	0	951	1027	3203	3247	-
0	Ueberzeugung	O	O	-	0	1067	1448	3201	3255	-
0	der	O	O	-	0	1496	1571	3201	3244	-
0	Regierungen	O	O	-	0	1612	1702	3202	3245	-
0	walten	O	O	-	0	566	748	3257	3301	-
0	laſſen	O	O	-	0	775	933	3256	3305	-
0	werde	O	O	-	0	966	1129	3255	3298	-
0	.	O	O	-	0	966	1129	3255	3298	-
0	nan	O	O	-	0	370	462	3308	3352	-
0	Aus	O	O	-	0	370	462	3308	3352	-
0	mehrfachen	O	O	-	0	488	727	3310	3361	-
0	Aeußerungen	O	O	-	0	755	1042	3309	3360	-
0	bei	O	O	-	0	1080	1139	3307	3350	-
0	der	O	O	-	0	1166	1229	3307	3350	-
0	zweiten	O	O	-	0	1255	1409	3306	3359	-
0	Leſung	O	O	-	0	1438	1588	3305	3359	-
0	war	O	O	-	0	1615	1703	3313	3349	-
0	zu	O	O	-	0	265	312	3369	3413	-
0	entnehmen	O	O	-	0	341	590	3360	3411	-
0	,	O	O	-	0	341	590	3360	3411	-
0	daß	O	O	-	0	632	703	3360	3411	-
0	die	O	O	-	0	745	803	3359	3404	-
0	Mehrheit	O	O	-	0	831	1028	3360	3413	-
0	ſich	O	O	-	0	1068	1134	3359	3410	-
0	für	O	O	-	0	1163	1229	3359	3409	-
0	verpflichtet	O	O	-	0	1257	1487	3357	3409	-
0	erachtete	O	O	-	0	1515	1703	3356	3409	-
0	,	O	O	-	0	1515	1703	3356	3409	-
0	bei	O	O	-	0	268	328	3411	3455	-
0	allen	O	O	-	0	367	472	3411	3454	-
0	wichtigen	O	O	-	0	512	711	3412	3464	-
0	Fragen	O	O	-	0	740	900	3412	3466	-
0	zunächſt	O	O	-	0	927	1102	3412	3465	-
0	von	O	O	-	0	1138	1219	3420	3454	-
0	ihren	O	O	-	0	1246	1356	3410	3461	-
0	eigenen	O	O	-	0	1383	1539	3410	3461	-
0	Ueberzeugungen	O	O	-	0	1566	1704	3409	3454	-
0	und	O	O	-	0	520	604	3464	3506	-
0	von	O	O	-	0	632	696	3473	3508	-
0	den	O	O	-	0	697	796	3466	3508	-
0	grundſätzlichen	O	O	-	0	799	1156	3464	3517	-
0	Forderungen	O	O	-	0	1173	1454	3462	3515	-
0	des	O	O	-	0	1482	1545	3461	3503	-
0	voliti	O	O	-	0	1574	1704	3460	3504	-
0	—	O	O	-	0	1574	1704	3460	3504	-
0	ſchen	O	O	-	0	1574	1704	3460	3504	-
0	Parteiſtandpunktes	O	O	-	0	394	811	3514	3567	-
0	offen	O	O	-	0	844	957	3516	3567	-
0	und	O	O	-	0	998	1081	3518	3559	-
0	rückhaltlos	O	O	-	0	1123	1356	3515	3566	-
0	Zeugniß	O	O	-	0	1382	1562	3512	3566	-
0	abzu	O	O	-	0	1591	1704	3514	3564	-
0	—	O	O	-	0	1591	1704	3514	3564	-
0	legen	O	O	-	0	1591	1704	3514	3564	-
0	,	O	O	-	0	268	388	3570	3618	-
0	mit	O	O	-	0	429	505	3566	3610	-
0	dem	O	O	-	0	533	603	3566	3610	-
0	theils	O	O	-	0	604	761	3568	3618	-
0	ausdrücklichen	O	O	-	0	791	1117	3567	3618	-
0	,	O	O	-	0	791	1117	3567	3618	-
