No.	TOKEN	NE-TAG	NE-EMB	ID	url_id	left	right	top	bottom	conf
0	:	O	O	-	0	1504	1745	801	856	-
0	Berlin	B-LOC	O	Q64|Q56036|Q152087	0	1777	1948	806	852	0.46,0.17,0.13
0	W	O	O	-	0	1983	2061	813	861	-
0	.	O	O	-	0	1983	2061	813	861	-
0	,	O	O	-	0	1983	2061	813	861	-
0	Wilhelmſtraße	B-LOC	O	Q677808|Q2576339|Q316361|Q17327011	0	2092	2398	813	870	0.5,0.24,0.21,0.1
0	84	O	O	-	0	2427	2492	824	864	-
0	.	O	O	-	0	2427	2492	824	864	-
0	nan	O	O	-	0	1067	1070	940	944	-
0	J	O	O	-	0	1067	1070	940	944	-
0	u	O	O	-	0	1713	1716	949	953	-
0	nan	O	O	-	0	491	595	954	1021	-
0	Auf	O	O	-	0	491	595	954	1021	-
0	zu	O	O	-	0	626	676	970	1025	-
0	neuem	O	O	-	0	716	873	970	1014	-
0	Wirken	O	O	-	0	912	1107	958	1018	-
0	fürs	O	O	-	0	1145	1265	966	1030	-
0	Vaterland	O	O	-	0	1304	1584	967	1027	-
0	nan	O	O	-	0	422	499	1025	1070	-
0	Die	O	O	-	0	422	499	1025	1070	-
0	Freunde	O	O	-	0	519	689	1027	1080	-
0	der	O	O	-	0	711	774	1028	1071	-
0	Regierung	O	O	-	0	794	1013	1029	1088	-
0	haben	O	O	-	0	1036	1130	1034	1088	-
0	bei	O	O	-	0	1132	1241	1035	1080	-
0	den	O	O	-	0	1270	1313	1039	1081	-
0	letzten	O	O	-	0	1315	1484	1040	1096	-
0	Wahlen	O	O	-	0	1505	1645	1042	1098	-
0	eine	O	O	-	0	1648	1771	1047	1091	-
0	Niederlage	O	O	-	0	312	518	1078	1134	-
0	erlitten	O	O	-	0	523	716	1081	1134	-
0	,	O	O	-	0	523	716	1081	1134	-
0	zwar	O	O	-	0	736	841	1090	1138	-
0	nicht	O	O	-	0	858	956	1085	1140	-
0	in	O	O	-	0	973	1015	1087	1132	-
0	dem	O	O	-	0	1035	1116	1090	1133	-
0	Maße	O	O	-	0	1132	1268	1089	1146	-
0	,	O	O	-	0	1132	1268	1089	1146	-
0	wie	O	O	-	0	1288	1359	1094	1139	-
0	es	O	O	-	0	1377	1417	1102	1140	-
0	die	O	O	-	0	1434	1493	1097	1141	-
0	Fortſchrittspartei	B-ORG	O	Q694714	0	1510	1769	1098	1153	0.16
0	träumte	O	O	-	0	465	629	1138	1180	-
0	und	O	O	-	0	661	709	1151	1182	-
0	noch	O	O	-	0	714	855	1138	1195	-
0	jetzt	O	O	-	0	891	970	1141	1198	-
0	darſtellt	O	O	-	0	1006	1190	1144	1197	-
0	,	O	O	-	0	1006	1190	1144	1197	-
0	aber	O	O	-	0	1227	1317	1150	1194	-
0	doch	O	O	-	0	1352	1439	1151	1205	-
0	eine	O	O	-	0	1479	1558	1154	1198	-
0	wirkliche	O	O	-	0	1595	1769	1156	1211	-
0	empfindliche	O	O	-	0	312	562	1191	1246	-
0	Niederlage	O	O	-	0	584	828	1192	1248	-
0	:	O	O	-	0	584	828	1192	1248	-
0	ſie	O	O	-	0	859	906	1196	1250	-
0	können	O	O	-	0	935	1076	1196	1244	-
0	der	O	O	-	0	1098	1159	1203	1247	-
0	Regierung	O	O	-	0	1180	1400	1203	1261	-
0	des	O	O	-	0	1420	1489	1210	1252	-
0	Kaiſers	O	O	-	0	1508	1662	1209	1261	-
0	und	O	O	-	0	1691	1767	1215	1257	-
0	Königs	O	O	-	0	310	474	1246	1302	-
0	,	O	O	-	0	310	474	1246	1302	-
0	zur	O	O	-	0	504	568	1259	1302	-
0	Geſundung	O	O	-	0	597	830	1248	1307	-
0	des	O	O	-	0	861	928	1254	1296	-
0	geſammten	O	O	-	0	960	1184	1255	1309	-
0	Staatslebens	O	O	-	0	1211	1512	1259	1312	-
0	,	O	O	-	0	1211	1512	1259	1312	-
0	nicht	O	O	-	0	1542	1637	1264	1320	-
0	mehr	O	O	-	0	1666	1769	1269	1320	-
0	eine	O	O	-	0	312	389	1301	1347	-
0	ſo	O	O	-	0	417	454	1303	1351	-
0	ſtarke	O	O	-	0	486	593	1302	1355	-
0	Stütze	O	O	-	0	622	767	1304	1359	-
0	,	O	O	-	0	622	767	1304	1359	-
0	wie	O	O	-	0	796	849	1306	1350	-
0	ſeit	O	O	-	0	852	962	1308	1359	-
0	einigen	O	O	-	0	994	1140	1311	1375	-
0	Jahren	O	O	-	0	1171	1339	1312	1367	-
0	,	O	O	-	0	1171	1339	1312	1367	-
0	gewähren	O	O	-	0	1370	1583	1320	1372	-
0	.	O	O	-	0	1370	1583	1320	1372	-
0	nan	O	O	-	0	263	406	4289	4345	-
0	ihnen	O	O	-	0	263	406	4289	4345	-
0	vom	O	O	-	0	436	538	4305	4343	-
0	Thron	O	O	-	0	568	738	4301	4358	-
0	herab	O	O	-	0	769	909	4310	4378	-
0	vorangetragen	O	O	-	0	941	1333	4323	4379	-
0	wird	O	O	-	0	1363	1495	4329	4373	-
0	.	O	O	-	0	1363	1495	4329	4373	-
0	nan	O	O	-	0	419	495	1357	1400	-
0	Die	O	O	-	0	419	495	1357	1400	-
0	Niederlage	O	O	-	0	525	751	1356	1414	-
0	würde	O	O	-	0	781	909	1365	1407	-
0	aber	O	O	-	0	945	1035	1366	1409	-
0	eine	O	O	-	0	1072	1150	1379	1410	-
0	verhängnißvolle	O	O	-	0	1186	1526	1371	1426	-
0	erſt	O	O	-	0	1563	1629	1378	1428	-
0	dann	O	O	-	0	1665	1766	1379	1422	-
0	werden	O	O	-	0	306	467	1410	1462	-
0	,	O	O	-	0	306	467	1410	1462	-
0	wenn	O	O	-	0	498	607	1420	1456	-
0	wir	O	O	-	0	636	709	1415	1458	-
0	nun	O	O	-	0	738	817	1429	1462	-
0	den	O	O	-	0	847	915	1419	1462	-
0	Kopf	O	O	-	0	945	1047	1420	1475	-
0	hängen	O	O	-	0	1054	1224	1423	1486	-
0	laſſen	O	O	-	0	1255	1393	1427	1481	-
0	,	O	O	-	0	1255	1393	1427	1481	-
0	und	O	O	-	0	1430	1481	1443	1473	-
0	ſtatt	O	O	-	0	1485	1633	1432	1483	-
0	einer	O	O	-	0	1669	1766	1433	1478	-
0	Mahnung	O	O	-	0	307	514	1466	1521	-
0	zu	O	O	-	0	559	604	1480	1523	-
0	noch	O	O	-	0	646	733	1471	1526	-
0	ernſterem	O	O	-	0	780	986	1475	1526	-
0	,	O	O	-	0	780	986	1475	1526	-
0	eurigeren	O	O	-	0	1031	1223	1487	1532	-
0	Wirken	O	O	-	0	1267	1416	1481	1526	-
0	aus	O	O	-	0	1461	1537	1491	1529	-
0	derſelben	O	O	-	0	1581	1765	1487	1540	-
0	irgend	O	O	-	0	306	436	1523	1576	-
0	welche	O	O	-	0	466	596	1523	1577	-
0	Entmuthigung	O	O	-	0	626	935	1526	1585	-
0	entnehmen	O	O	-	0	967	1186	1534	1586	-
0	wollten	O	O	-	0	1216	1382	1537	1581	-
0	.	O	O	-	0	1216	1382	1537	1581	-
0	nan	O	O	-	0	416	550	1576	1621	-
0	Grade	O	O	-	0	416	550	1576	1621	-
0	jetzt	O	O	-	0	564	657	1580	1636	-
0	iſt	O	O	-	0	685	727	1582	1636	-
0	uns	O	O	-	0	758	835	1591	1628	-
0	von	O	O	-	0	865	941	1597	1629	-
0	unſerem	O	O	-	0	970	1133	1589	1638	-
0	Kaiſer	O	O	-	0	1164	1292	1589	1647	-
0	und	O	O	-	0	1321	1398	1595	1638	-
0	König	O	O	-	0	1429	1556	1596	1651	-
0	und	O	O	-	0	1585	1661	1601	1643	-
0	von	O	O	-	0	1689	1763	1609	1645	-
0	ſeinem	O	O	-	0	303	438	1631	1681	-
0	Kanzler	O	O	-	0	475	637	1634	1689	-
0	das	O	O	-	0	672	747	1638	1680	-
0	Beiſpiel	O	O	-	0	785	951	1640	1694	-
0	des	O	O	-	0	987	1054	1645	1688	-
0	treuen	O	O	-	0	1090	1239	1651	1695	-
0	,	O	O	-	0	1090	1239	1651	1695	-
0	muthigen	O	O	-	0	1278	1473	1650	1706	-
0	Ausharrens	O	O	-	0	1511	1762	1653	1707	-
0	und	O	O	-	0	301	379	1688	1730	-
0	des	O	O	-	0	416	484	1689	1732	-
0	Feſthaltens	O	O	-	0	520	759	1690	1745	-
0	an	O	O	-	0	796	847	1710	1739	-
0	den	O	O	-	0	885	954	1697	1740	-
0	für	O	O	-	0	995	1054	1699	1751	-
0	richtig	O	O	-	0	1096	1225	1701	1757	-
0	erkannten	O	O	-	0	1270	1468	1706	1751	-
0	Grundſätzen	O	O	-	0	1509	1763	1710	1766	-
0	gegeben	O	O	-	0	304	466	1744	1797	-
0	worden	O	O	-	0	496	663	1746	1797	-
0	,	O	O	-	0	496	663	1746	1797	-
0	daran	O	O	-	0	695	818	1750	1795	-
0	ſollen	O	O	-	0	848	959	1752	1803	-
0	wir	O	O	-	0	991	1061	1756	1798	-
0	uns	O	O	-	0	1091	1166	1763	1800	-
0	aufrichten	O	O	-	0	1197	1412	1759	1814	-
0	.	O	O	-	0	1197	1412	1759	1814	-
0	nan	O	O	-	0	1473	1549	1764	1808	-
0	Als	O	O	-	0	1473	1549	1764	1808	-
0	nach	O	O	-	0	1577	1666	1768	1820	-
0	den	O	O	-	0	1693	1761	1769	1812	-
0	Wahlen	O	O	-	0	301	490	1796	1850	-
0	,	O	O	-	0	301	490	1796	1850	-
0	inmitten	O	O	-	0	519	693	1801	1854	-
0	des	O	O	-	0	725	792	1804	1848	-
0	betäubenden	O	O	-	0	825	1082	1806	1854	-
0	Jubels	O	O	-	0	1111	1256	1811	1864	-
0	der	O	O	-	0	1291	1355	1816	1858	-
0	Fortſchrittspartei	B-ORG	O	Q694714	0	1385	1761	1818	1874	0.16
0	,	O	O	-	0	1385	1761	1818	1874	-
0	die	O	O	-	0	300	361	1851	1896	-
0	Freunde	O	O	-	0	389	559	1855	1909	-
0	der	O	O	-	0	589	653	1858	1901	-
0	Regierung	O	O	-	0	682	875	1859	1915	-
0	irre	O	O	-	0	880	1003	1863	1917	-
0	zu	O	O	-	0	1038	1081	1879	1923	-
0	werden	O	O	-	0	1117	1266	1871	1913	-
0	und	O	O	-	0	1302	1378	1872	1915	-
0	an	O	O	-	0	1416	1465	1888	1917	-
0	der	O	O	-	0	1506	1570	1875	1919	-
0	Zukunft	O	O	-	0	1597	1762	1878	1931	-
0	zu	O	O	-	0	302	345	1921	1964	-
0	zweifeln	O	O	-	0	375	541	1910	1962	-
0	begannen	O	O	-	0	571	782	1911	1967	-
0	,	O	O	-	0	571	782	1911	1967	-
0	da	O	O	-	0	811	860	1919	1960	-
0	erſcholl	O	O	-	0	891	1035	1920	1973	-
0	neu	O	O	-	0	1062	1134	1935	1966	-
0	belebend	O	O	-	0	1165	1338	1923	1970	-
0	vom	O	O	-	0	1360	1449	1937	1972	-
0	Throne	O	O	-	0	1469	1605	1931	1982	-
0	herab	O	O	-	0	1610	1759	1935	1987	-
0	erſt	O	O	-	0	301	367	1964	2015	-
0	das	O	O	-	0	403	477	1966	2008	-
0	Wort	O	O	-	0	514	629	1966	2011	-
0	jener	O	O	-	0	666	767	1970	2022	-
0	denkwürdigen	O	O	-	0	810	1096	1973	2032	-
0	Botſchaft	O	O	-	0	1132	1396	1980	2034	-
0	,	O	O	-	0	1132	1396	1980	2034	-
0	wodurch	O	O	-	0	1441	1611	1988	2042	-
0	unſer	O	O	-	0	1656	1760	1992	2042	-
0	allverehrter	O	O	-	0	299	538	2020	2074	-
0	Kaiſer	O	O	-	0	572	702	2022	2076	-
0	ſich	O	O	-	0	738	802	2027	2081	-
0	perſönlich	O	O	-	0	840	1040	2030	2086	-
0	zu	O	O	-	0	1075	1119	2046	2089	-
0	den	O	O	-	0	1156	1226	2036	2080	-
0	bisherigen	O	O	-	0	1270	1488	2037	2097	-
0	Zielen	O	O	-	0	1523	1655	2042	2097	-
0	der	O	O	-	0	1698	1760	2048	2090	-
0	Regierung	O	O	-	0	300	518	2074	2130	-
0	bekannte	O	O	-	0	550	728	2077	2125	-
0	und	O	O	-	0	758	834	2085	2127	-
0	„	O	O	-	0	868	963	2093	2136	-
0	vor	O	O	-	0	868	963	2093	2136	-
0	Gott	O	O	-	0	991	1092	2088	2133	-
0	und	O	O	-	0	1121	1196	2090	2135	-
0	den	O	O	-	0	1227	1299	2092	2136	-
0	Menſchen	O	O	-	0	1320	1544	2093	2151	-
0	“	O	O	-	0	1320	1544	2093	2151	-
0	bezeugte	O	O	-	0	1575	1758	2100	2154	-
0	,	O	O	-	0	1575	1758	2100	2154	-
0	daß	O	O	-	0	294	374	2131	2184	-
0	er	O	O	-	0	404	441	2144	2174	-
0	ſeine	O	O	-	0	471	563	2132	2184	-
0	von	O	O	-	0	593	668	2143	2179	-
0	dem	O	O	-	0	699	782	2138	2180	-
0	Herrn	O	O	-	0	816	940	2141	2193	-
0	ſo	B-PER	O	-	0	978	992	2145	2195	-
0	reich	I-PER	O	-	0	994	1140	2145	2198	-
0	geſegnete	O	O	-	0	1180	1368	2148	2203	-
0	Regierung	O	O	-	0	1405	1625	2152	2210	-
0	nicht	O	O	-	0	1663	1758	2158	2210	-
0	beſchließen	O	O	-	0	296	514	2185	2241	-
0	wolle	O	O	-	0	545	667	2191	2242	-
0	,	O	O	-	0	545	667	2191	2242	-
0	ohne	O	O	-	0	708	817	2193	2247	-
0	,	O	O	-	0	708	817	2193	2247	-
0	ſo	O	O	-	0	854	890	2198	2247	-
0	viel	O	O	-	0	920	996	2196	2243	-
0	an	O	O	-	0	1026	1076	2213	2244	-
0	ihm	O	O	-	0	1107	1185	2200	2255	-
0	liegt	O	O	-	0	1215	1320	2203	2258	-
0	,	O	O	-	0	1215	1320	2203	2258	-
0	durch	O	O	-	0	1349	1457	2207	2262	-
0	die	O	O	-	0	1489	1549	2209	2253	-
0	beabſich	O	O	-	0	1577	1755	2211	2264	-
0	—	O	O	-	0	1577	1755	2211	2264	-
0	tigten	O	O	-	0	1577	1755	2211	2264	-
0	Reformen	O	O	-	0	461	665	2243	2291	-
0	das	O	O	-	0	707	781	2249	2292	-
0	deutſche	O	O	-	0	825	987	2252	2305	-
0	Reich	O	O	-	0	1032	1140	2255	2308	-
0	befeſtigt	O	O	-	0	1176	1357	2259	2315	-
0	und	O	O	-	0	1408	1485	2265	2307	-
0	zumal	O	O	-	0	1529	1655	2269	2321	-
0	die	O	O	-	0	1696	1756	2269	2313	-
0	ärmſten	O	O	-	0	293	453	2296	2348	-
0	ſeiner	O	O	-	0	483	597	2300	2347	-
0	Unterthanen	O	O	-	0	618	878	2303	2358	-
0	gegen	O	O	-	0	908	1026	2321	2364	-
0	die	O	O	-	0	1055	1114	2312	2356	-
0	Unbilden	O	O	-	0	1132	1324	2314	2360	-
0	des	O	O	-	0	1353	1421	2318	2362	-
0	Geſchicks	O	O	-	0	1444	1625	2320	2380	-
0	ſicher	O	O	-	0	1653	1756	2324	2379	-
0	geſtellt	O	O	-	0	293	431	2352	2406	-
0	zu	O	O	-	0	460	505	2368	2408	-
0	haben	O	O	-	0	536	667	2355	2408	-
0	.	O	O	-	0	536	667	2355	2408	-
0	nan	O	O	-	0	403	480	2408	2453	-
0	Als	O	O	-	0	403	480	2408	2453	-
0	aber	O	O	-	0	518	585	2411	2455	-
0	dieſer	O	O	-	0	587	756	2414	2463	-
0	feierlichen	O	O	-	0	784	988	2418	2474	-
0	Kundgebung	O	O	-	0	1027	1290	2422	2482	-
0	des	O	O	-	0	1329	1396	2429	2473	-
0	Kaiſers	O	O	-	0	1425	1580	2431	2483	-
0	gegen	O	O	-	0	1620	1752	2449	2489	-
0	—	O	O	-	0	1620	1752	2449	2489	-
0	über	O	O	-	0	1620	1752	2449	2489	-
0	die	O	O	-	0	413	471	2463	2508	-
0	Fortſchrittspartei	O	O	-	0	501	871	2466	2526	-
0	in	O	O	-	0	906	947	2476	2519	-
0	übermäßigem	O	O	-	0	976	1258	2477	2535	-
0	Trotz	O	O	-	0	1288	1396	2484	2541	-
0	das	O	O	-	0	1437	1511	2488	2531	-
0	Recht	O	O	-	0	1542	1655	2488	2543	-
0	des	O	O	-	0	1683	1750	2492	2535	-
0	nan	O	O	-	0	293	400	2574	2627	-
0	durch	O	O	-	0	293	400	2574	2627	-
0	den	O	O	-	0	440	509	2577	2620	-
0	Königlichen	O	O	-	0	546	789	2579	2635	-
0	Erlaß	O	O	-	0	822	940	2585	2640	-
0	vom	O	O	-	0	984	1072	2598	2633	-
0	4	O	O	-	0	1101	1140	2593	2635	-
0	.	O	O	-	0	1101	1140	2593	2635	-
0	Januar	O	O	-	0	1180	1342	2594	2647	-
0	und	O	O	-	0	1379	1455	2600	2642	-
0	dann	O	O	-	0	1500	1577	2603	2643	-
0	durch	O	O	-	0	1580	1748	2604	2655	-
0	nan	O	O	-	0	293	530	2517	2574	-
0	Monarchen	O	O	-	0	293	530	2517	2574	-
0	zu	O	O	-	0	559	605	2536	2577	-
0	perſönlichem	O	O	-	0	634	894	2527	2582	-
0	Hervortreten	O	O	-	0	922	1190	2532	2585	-
0	in	O	O	-	0	1219	1260	2537	2581	-
0	Frage	O	O	-	0	1286	1410	2539	2595	-
0	ſtellte	O	O	-	0	1442	1567	2543	2594	-
0	,	O	O	-	0	1442	1567	2543	2594	-
0	wurden	O	O	-	0	1599	1752	2548	2591	-
0	nan	O	O	-	0	287	349	2628	2672	-
0	die	O	O	-	0	287	349	2628	2672	-
0	herrliche	O	O	-	0	379	551	2631	2687	-
0	Königsrede	O	O	-	0	569	807	2634	2691	-
0	des	O	O	-	0	838	904	2644	2684	-
0	Fürſten	O	O	-	0	926	1081	2643	2697	-
0	Bismarck	B-PER	O	Q8442|Q1463277|Q1369433|Q66748|Q1798564	0	1103	1198	2647	2691	0.68,0.13,0.13,0.12,0.11
0	die	O	O	-	0	1372	1430	2653	2697	-
0	altpreußiſchen	O	O	-	0	1459	1749	2655	2711	-
0	Grundſätze	O	O	-	0	291	520	2685	2744	-
0	über	O	O	-	0	557	649	2691	2736	-
0	die	O	O	-	0	682	742	2693	2736	-
0	Stellung	O	O	-	0	771	958	2696	2753	-
0	der	O	O	-	0	996	1059	2702	2745	-
0	Krone	O	O	-	0	1095	1219	2702	2747	-
0	im	O	O	-	0	1264	1316	2706	2750	-
0	Leben	O	O	-	0	1344	1465	2709	2753	-
0	des	O	O	-	0	1510	1577	2711	2754	-
0	Volkes	O	O	-	0	1608	1747	2713	2757	-
0	ſo	O	O	-	0	288	327	2740	2789	-
0	wirkſam	O	O	-	0	357	526	2741	2790	-
0	zur	O	O	-	0	556	622	2758	2800	-
0	Geltung	O	O	-	0	652	825	2748	2807	-
0	gebracht	O	O	-	0	864	1049	2754	2810	-
0	,	O	O	-	0	864	1049	2754	2810	-
0	daß	O	O	-	0	1085	1160	2759	2813	-
0	ſich	O	O	-	0	1199	1263	2761	2814	-
0	im	O	O	-	0	1294	1345	2762	2806	-
0	erſten	O	O	-	0	1385	1496	2767	2820	-
0	Augenblick	O	O	-	0	1527	1749	2766	2823	-
0	kein	O	O	-	0	285	365	2795	2840	-
0	Widerſpruch	O	O	-	0	409	668	2797	2858	-
0	von	O	O	-	0	713	789	2813	2850	-
0	irgend	O	O	-	0	831	960	2808	2865	-
0	einer	O	O	-	0	1008	1106	2813	2857	-
0	Seite	O	O	-	0	1141	1253	2815	2859	-
0	her	O	O	-	0	1297	1360	2820	2873	-
0	dagegen	O	O	-	0	1396	1578	2821	2877	-
0	zu	O	O	-	0	1610	1653	2838	2879	-
0	er⸗	O	O	-	0	1691	1783	2839	2869	-
0	heben	O	O	-	0	1691	1783	2839	2869	-
0	wagte	O	O	-	0	437	573	2860	2909	-
0	.	O	O	-	0	437	573	2860	2909	-
0	nan	O	O	-	0	396	508	2909	2963	-
0	Dieſe	O	O	-	0	396	508	2909	2963	-
0	gewaltigen	O	O	-	0	533	766	2915	2970	-
0	Thatſachen	O	O	-	0	795	1029	2920	2977	-
0	ſind	O	O	-	0	1058	1136	2923	2975	-
0	ein	O	O	-	0	1169	1226	2928	2970	-
0	Merkſtein	O	O	-	0	1256	1454	2927	2981	-
0	und	O	O	-	0	1485	1559	2936	2978	-
0	Wendepunkt	O	O	-	0	1582	1740	2935	2981	-
0	unſerer	O	O	-	0	429	577	2967	3019	-
0	öffentlichen	O	O	-	0	606	838	2971	3027	-
0	Entwickelung	O	O	-	0	870	1142	2976	3036	-
0	geworden	O	O	-	0	1175	1389	2986	3037	-
0	.	O	O	-	0	1175	1389	2986	3037	-
0	nan	O	O	-	0	398	491	3019	3064	-
0	Nun	O	O	-	0	398	491	3019	3064	-
0	denn	O	O	-	0	521	633	3024	3075	-
0	,	O	O	-	0	521	633	3024	3075	-
0	laßt	O	O	-	0	671	755	3027	3080	-
0	auch	O	O	-	0	785	874	3032	3086	-
0	uns	O	O	-	0	902	981	3040	3077	-
0	zeigen	O	O	-	0	1012	1152	3035	3091	-
0	,	O	O	-	0	1012	1152	3035	3091	-
0	daß	O	O	-	0	1187	1263	3040	3092	-
0	die	O	O	-	0	1292	1351	3041	3085	-
0	Erfahrungen	O	O	-	0	1383	1650	3043	3102	-
0	der	O	O	-	0	1679	1742	3048	3092	-
0	letzten	O	O	-	0	287	412	3072	3126	-
0	Wahlen	O	O	-	0	450	617	3077	3132	-
0	uns	O	O	-	0	661	738	3089	3126	-
0	keinesweges	O	O	-	0	775	1028	3085	3143	-
0	entmuthigt	O	O	-	0	1072	1315	3095	3150	-
0	,	O	O	-	0	1072	1315	3095	3150	-
0	vielmehr	O	O	-	0	1359	1540	3098	3155	-
0	nur	O	O	-	0	1581	1656	3117	3147	-
0	zu	O	O	-	0	1698	1780	3118	3160	-
0	kräftigerem	O	O	-	0	284	519	3126	3184	-
0	Handeln	O	O	-	0	560	739	3136	3190	-
0	im	O	O	-	0	781	835	3142	3185	-
0	Sinne	O	O	-	0	878	1008	3143	3190	-
0	des	O	O	-	0	1052	1119	3148	3191	-
0	Königs	O	O	-	0	1162	1314	3149	3206	-
0	veranlaßt	O	O	-	0	1358	1562	3157	3211	-
0	haben	O	O	-	0	1606	1740	3159	3211	-
0	.	O	O	-	0	1606	1740	3159	3211	-
0	nan	O	O	-	0	288	377	3181	3227	-
0	Wir	O	O	-	0	288	377	3181	3227	-
0	haben	O	O	-	0	407	526	3186	3240	-
0	auch	O	O	-	0	555	645	3193	3247	-
0	keinen	O	O	-	0	689	815	3194	3241	-
0	Grund	O	O	-	0	844	984	3199	3245	-
0	zum	O	O	-	0	1015	1097	3216	3258	-
0	Kleinmuth	O	O	-	0	1125	1361	3205	3262	-
0	,	O	O	-	0	1125	1361	3205	3262	-
0	denn	O	O	-	0	1404	1487	3211	3256	-
0	es	O	O	-	0	1489	1556	3225	3255	-
0	iſt	O	O	-	0	1560	1654	3215	3268	-
0	bei	O	O	-	0	1682	1738	3215	3259	-
0	uns	O	O	-	0	286	379	3245	3289	-
0	,	O	O	-	0	286	379	3245	3289	-
0	ſowohl	O	O	-	0	417	559	3242	3298	-
0	von	O	O	-	0	596	672	3255	3292	-
0	Alters	O	O	-	0	703	837	3249	3296	-
0	her	O	O	-	0	876	951	3254	3308	-
0	,	O	O	-	0	876	951	3254	3308	-
0	wie	O	O	-	0	995	1067	3259	3302	-
0	aus	O	O	-	0	1107	1181	3266	3305	-
0	der	O	O	-	0	1220	1284	3263	3307	-
0	neueſten	O	O	-	0	1313	1483	3268	3321	-
0	glorreichen	O	O	-	0	1514	1737	3268	3323	-
0	Zeit	O	O	-	0	280	372	3293	3346	-
0	ſoviel	O	O	-	0	406	522	3298	3349	-
0	wirkliches	O	O	-	0	560	763	3302	3359	-
0	Vertrauen	O	O	-	0	801	1017	3308	3358	-
0	zum	O	O	-	0	1060	1142	3327	3371	-
0	König	O	O	-	0	1171	1297	3318	3374	-
0	und	O	O	-	0	1329	1381	3334	3366	-
0	ſeiner	O	O	-	0	1384	1566	3322	3375	-
0	Regierung	O	O	-	0	1602	1736	3326	3380	-
0	vorhanden	O	O	-	0	413	646	3354	3410	-
0	,	O	O	-	0	413	646	3354	3410	-
0	daß	O	O	-	0	674	750	3362	3416	-
0	das	O	O	-	0	780	855	3364	3408	-
0	Volk	O	O	-	0	876	975	3365	3411	-
0	derſelben	O	O	-	0	994	1177	3369	3421	-
0	nicht	O	O	-	0	1208	1305	3374	3429	-
0	dauernd	O	O	-	0	1325	1492	3376	3423	-
0	entfremdet	O	O	-	0	1520	1736	3383	3432	-
0	werden	O	O	-	0	282	430	3406	3451	-
0	kann	O	O	-	0	460	574	3410	3454	-
0	:	O	O	-	0	460	574	3410	3454	-
0	immer	O	O	-	0	606	735	3412	3460	-
0	und	O	O	-	0	765	840	3421	3464	-
0	immer	O	O	-	0	872	1004	3420	3468	-
0	wieder	O	O	-	0	1032	1169	3425	3471	-
0	erkennt	O	O	-	0	1198	1343	3430	3476	-
0	daſſelbe	O	O	-	0	1371	1545	3434	3488	-
0	,	O	O	-	0	1371	1545	3434	3488	-
0	daß	O	O	-	0	1574	1649	3439	3491	-
0	die	O	O	-	0	1679	1736	3439	3483	-
0	treuſte	O	O	-	0	283	416	3459	3510	-
0	und	O	O	-	0	450	526	3466	3509	-
0	ſtete	O	O	-	0	563	647	3468	3519	-
0	Sorge	O	O	-	0	681	817	3473	3530	-
0	für	O	O	-	0	852	913	3477	3526	-
0	das	O	O	-	0	949	1024	3479	3524	-
0	gemeinſame	O	O	-	0	1062	1306	3482	3538	-
0	Wohl	O	O	-	0	1335	1454	3487	3544	-
