No.	TOKEN	NE-TAG	NE-EMB	ID	url_id	left	right	top	bottom	conf
0	uͤberhebe	O	O	-	0	617	695	566	587	-
0	ihn	O	O	-	0	702	729	567	585	-
0	unter	O	O	-	0	740	787	568	585	-
0	Umſtänden	O	O	-	0	793	830	568	585	-
0	—	O	O	-	0	291	312	594	599	-
0	ſo	O	O	-	0	323	339	585	607	-
0	bei	O	O	-	0	350	376	585	603	-
0	der	O	O	-	0	387	414	586	603	-
0	„	O	O	-	0	424	532	586	607	-
0	Franceſca	I-ORG	O	-	0	424	532	586	607	-
0	“	I-ORG	O	-	0	424	532	586	607	-
0	—	O	O	-	0	543	563	596	600	-
0	des	O	O	-	0	575	602	588	605	-
0	gelehrten	O	O	-	0	614	694	588	608	-
0	Studiums	O	O	-	0	702	792	587	606	-
0	der	O	O	-	0	804	830	590	607	-
0	betreffenden	O	O	-	0	216	327	606	626	-
0	Epoche	O	O	-	0	332	395	606	628	-
0	und	O	O	-	0	413	445	609	625	-
0	ihrer	O	O	-	0	461	504	608	629	-
0	Ausdrucksweiſe	O	O	-	0	514	654	608	629	-
0	,	O	O	-	0	514	654	608	629	-
0	und	O	O	-	0	664	698	610	626	-
0	lafſe	O	O	-	0	709	746	610	629	-
0	ihn	O	O	-	0	757	784	610	627	-
0	eine	O	O	-	0	795	829	610	627	-
0	Tragödie	O	O	-	0	216	298	626	648	-
0	in	O	O	-	0	315	332	627	645	-
0	wenigen	O	O	-	0	347	420	628	650	-
0	Monaten	O	O	-	0	438	519	628	647	-
0	beenden	O	O	-	0	536	610	630	647	-
0	.	O	O	-	0	536	610	630	647	-
0	nan	O	O	-	0	632	734	630	651	-
0	Gleichzeitig	O	O	-	0	632	734	630	651	-
0	mit	O	O	-	0	750	779	630	648	-
0	dem	O	O	-	0	795	829	631	648	-
0	„	O	O	-	0	214	314	648	670	-
0	Verjagten	O	O	-	0	214	314	648	670	-
0	Gotte	O	O	-	0	325	386	648	667	-
0	“	O	O	-	0	325	386	648	667	-
0	will	O	O	-	0	393	430	649	667	-
0	er	O	O	-	0	441	458	654	667	-
0	auch	O	O	-	0	469	506	650	671	-
0	einen	O	O	-	0	517	562	650	668	-
0	Roman	O	O	-	0	573	633	650	668	-
0	ſchreiben	O	O	-	0	633	731	650	671	-
0	,	O	O	-	0	633	731	650	671	-
0	den	O	O	-	0	741	764	651	668	-
0	erſten	O	O	-	0	765	829	652	671	-
0	durchant	O	O	-	0	227	303	669	689	-
0	obiektiren	O	O	-	0	315	418	670	693	-
0	“	O	O	-	0	315	418	670	693	-
0	,	O	O	-	0	315	418	670	693	-
0	womit	O	O	-	0	434	489	671	688	-
0	er	O	O	-	0	505	522	675	688	-
0	ſanen	O	O	-	0	532	578	671	692	-
0	will	O	O	-	0	593	631	671	693	-
0	,	O	O	-	0	593	631	671	693	-
0	daß	O	O	-	0	650	681	671	693	-
0	er	O	O	-	0	691	708	676	689	-
0	nichts	O	O	-	0	719	769	672	693	-
0	Autobiographiſches	O	O	-	0	779	829	672	690	-
0	daben	O	O	-	0	358	416	691	710	-
0	wird	O	O	-	0	427	467	692	710	-
0	wie	O	O	-	0	486	515	692	710	-
0	alle	O	O	-	0	533	563	693	710	-
0	fruͤheren	O	O	-	0	577	656	693	713	-
0	.	O	O	-	0	577	656	693	713	-
0	nan	O	O	-	0	678	736	693	713	-
0	„	O	O	-	0	678	736	693	713	-
0	Meine	O	O	-	0	678	736	693	713	-
0	früheren	O	O	-	0	738	829	693	713	-
0	Erzählungen	O	O	-	0	215	346	711	734	-
0	“	O	O	-	0	215	346	711	734	-
0	,	O	O	-	0	215	346	711	734	-
0	ſagte	O	O	-	0	364	407	713	735	-
0	er	O	O	-	0	424	446	718	734	-
0	,	O	O	-	0	424	446	718	734	-
0	„	O	O	-	0	465	508	713	733	-
0	find	O	O	-	0	465	508	713	733	-
0	bald	O	O	-	0	519	556	713	730	-
0	mebr	O	O	-	0	567	611	714	731	-
0	bald	O	O	-	0	620	658	715	732	-
0	weniger	O	O	-	0	669	739	715	735	-
0	der	O	O	-	0	750	776	716	732	-
0	Darstellung	O	O	-	0	786	829	714	733	-
0	nan	O	O	-	0	786	829	714	733	-
0	anerkennswerte	O	O	-	0	786	829	714	733	-
0	Autoreklameleiſtung	O	O	-	0	357	540	1386	1406	-
0	.	O	O	-	0	357	540	1386	1406	-
0	nan	O	O	-	0	214	345	795	818	-
0	Schwingungen	O	O	-	0	214	345	795	818	-
0	meiner	O	O	-	0	356	416	797	814	-
0	Seele	O	O	-	0	426	483	796	818	-
0	,	O	O	-	0	426	483	796	818	-
0	das	O	O	-	0	501	531	798	815	-
0	furchtbare	O	O	-	0	543	628	798	818	-
0	Arbeiten	O	O	-	0	639	714	798	816	-
0	meines	O	O	-	0	725	785	799	817	-
0	Gehirns	O	O	-	0	796	828	800	818	-
0	nan	O	O	-	0	215	318	837	858	-
0	glühendſten	O	O	-	0	215	318	837	858	-
0	Regungen	O	O	-	0	339	429	838	860	-
0	der	O	O	-	0	451	489	839	857	-
0	Liebe	O	O	-	0	499	550	840	861	-
0	,	O	O	-	0	499	550	840	861	-
0	der	O	O	-	0	576	604	840	857	-
0	Wolluſt	O	O	-	0	624	698	840	861	-
0	.	O	O	-	0	624	698	840	861	-
0	des	O	O	-	0	725	753	842	859	-
0	Todes	O	O	-	0	774	828	840	860	-
0	nan	O	O	-	0	214	238	922	939	-
0	die	O	O	-	0	214	238	922	939	-
0	Lehren	O	O	-	0	257	316	922	940	-
0	und	O	O	-	0	334	367	923	940	-
0	Erfahrungen	O	O	-	0	384	498	923	945	-
0	meiner	O	O	-	0	517	576	925	942	-
0	Bühnen⸗	O	O	-	0	593	827	925	946	-
0	Schriftſtellerei	O	O	-	0	593	827	925	946	-
0	.	O	O	-	0	593	827	925	946	-
0	nan	O	O	-	0	213	296	942	960	-
0	Waͤbrend	O	O	-	0	213	296	942	960	-
0	man	O	O	-	0	307	345	948	961	-
0	denken	O	O	-	0	361	419	944	962	-
0	ſollte	O	O	-	0	435	484	945	966	-
0	,	O	O	-	0	435	484	945	966	-
0	daß	O	O	-	0	501	534	945	966	-
0	Welt	O	O	-	0	551	602	945	963	-
0	=	O	O	-	0	551	602	945	963	-
0	und	O	O	-	0	620	653	946	963	-
0	Menſchenkenntnis	O	O	-	0	668	826	946	966	-
0	nan	O	O	-	0	212	239	1006	1023	-
0	der	O	O	-	0	212	239	1006	1023	-
0	Prozeß	O	O	-	0	255	319	1006	1028	-
0	der	O	O	-	0	337	364	1007	1024	-
0	umgekehrte	O	O	-	0	383	480	1007	1029	-
0	fei	O	O	-	0	496	522	1008	1028	-
0	.	O	O	-	0	496	522	1008	1028	-
0	nan	O	O	-	0	548	615	1008	1030	-
0	„	O	O	-	0	548	615	1008	1030	-
0	Meine	O	O	-	0	548	615	1008	1030	-
0	geſchloſſene	O	O	-	0	631	735	1010	1031	-
0	,	O	O	-	0	631	735	1010	1031	-
0	ununterbrochene	O	O	-	0	753	827	1011	1028	-
0	und	O	O	-	0	296	330	1028	1045	-
0	wuchtige	O	O	-	0	341	418	1028	1053	-
0	Arbeit	O	O	-	0	426	481	1028	1047	-
0	als	O	O	-	0	492	518	1029	1047	-
0	Dramatiker	O	O	-	0	530	647	1029	1048	-
0	“	O	O	-	0	530	647	1029	1048	-
0	.	O	O	-	0	530	647	1029	1048	-
0	hat	O	O	-	0	657	686	1031	1051	-
0	er	O	O	-	0	693	710	1035	1048	-
0	erklaͤrt	O	O	-	0	717	779	1031	1052	-
0	,	O	O	-	0	717	779	1031	1052	-
0	„	O	O	-	0	790	828	1032	1053	-
0	hat	O	O	-	0	790	828	1032	1053	-
0	dazu	O	O	-	0	213	253	1048	1068	-
0	gedient	O	O	-	0	264	332	1049	1070	-
0	.	O	O	-	0	264	332	1049	1070	-
0	mir	O	O	-	0	343	374	1050	1067	-
0	einen	O	O	-	0	385	430	1054	1067	-
0	umfaſſenderen	O	O	-	0	444	568	1050	1070	-
0	und	O	O	-	0	583	617	1052	1069	-
0	allgemeineren	O	O	-	0	633	754	1048	1073	-
0	Begriff	O	O	-	0	764	827	1053	1073	-
0	vom	O	O	-	0	212	249	1071	1087	-
0	menſchlichen	O	O	-	0	261	367	1070	1091	-
0	Daſein	O	O	-	0	378	440	1070	1089	-
0	und	O	O	-	0	456	489	1073	1088	-
0	Seelenleben	O	O	-	0	500	607	1071	1090	-
0	zu	O	O	-	0	623	642	1077	1094	-
0	geben	O	O	-	0	658	723	1073	1094	-
0	“	O	O	-	0	658	723	1073	1094	-
0	,	O	O	-	0	658	723	1073	1094	-
0	was	O	O	-	0	739	774	1074	1091	-
0	man	O	O	-	0	790	827	1078	1092	-
0	nur	O	O	-	0	210	242	1095	1107	-
0	fur	O	O	-	0	264	290	1091	1110	-
0	richtig	O	O	-	0	310	364	1091	1113	-
0	halten	O	O	-	0	386	440	1092	1109	-
0	konnte	O	O	-	0	462	527	1092	1113	-
0	,	O	O	-	0	462	527	1092	1113	-
0	wenn	O	O	-	0	548	594	1096	1111	-
0	er	O	O	-	0	616	633	1098	1111	-
0	das	O	O	-	0	657	687	1095	1112	-
0	aufgewendete	O	O	-	0	708	826	1095	1116	-
0	hiiteriſche	O	O	-	0	211	297	1112	1133	-
0	Studium	O	O	-	0	325	407	1112	1130	-
0	der	O	O	-	0	435	461	1113	1130	-
0	Perſonen	O	O	-	0	489	577	1113	1136	-
0	.	O	O	-	0	489	577	1113	1136	-
0		O	O	-	0	605	663	1115	1133	-
0	Sitten	O	O	-	0	605	663	1115	1133	-
0	und	O	O	-	0	691	725	1116	1133	-
0	Geſchehniſſe	O	O	-	0	740	827	1116	1136	-
0	im	O	O	-	0	271	292	1133	1150	-
0	Sinne	O	O	-	0	314	370	1133	1151	-
0	kaͤtte	O	O	-	0	392	443	1133	1155	-
0	:	O	O	-	0	392	443	1133	1155	-
0	aber	O	O	-	0	471	508	1135	1152	-
0	dies	O	O	-	0	534	569	1135	1153	-
0	ſpieit	O	O	-	0	596	642	1136	1157	-
0	ja	O	O	-	0	668	686	1136	1157	-
0	nach	O	O	-	0	712	756	1136	1158	-
0	ſeiner	O	O	-	0	776	825	1138	1158	-
0	oben	O	O	-	0	210	251	1154	1171	-
0	angeführten	O	O	-	0	269	374	1154	1176	-
0	Behauptung	O	O	-	0	392	502	1155	1177	-
0	bei	O	O	-	0	520	545	1156	1173	-
0	ihm	O	O	-	0	562	594	1156	1174	-
0	ſo	O	O	-	0	613	630	1157	1177	-
0	gut	O	O	-	0	648	677	1158	1178	-
0	wie	O	O	-	0	695	725	1158	1175	-
0	gar	O	O	-	0	743	762	1162	1178	-
0	keine	O	O	-	0	763	826	1158	1176	-
0	Rolle	O	O	-	0	211	264	1174	1192	-
0	.	O	O	-	0	211	264	1174	1192	-
0	nan	O	O	-	0	292	381	1174	1195	-
0	Nebenher	O	O	-	0	292	381	1174	1195	-
0	iſt	O	O	-	0	403	421	1176	1197	-
0	er	O	O	-	0	431	449	1181	1194	-
0	mit	O	O	-	0	459	496	1176	1194	-
0	der	O	O	-	0	499	526	1177	1195	-
0	Vorbereitung	O	O	-	0	537	654	1177	1199	-
0	einer	O	O	-	0	668	712	1180	1196	-
0	Geſamtausgabe	O	O	-	0	722	826	1179	1198	-
0	ſeiner	O	O	-	0	262	312	1196	1217	-
0	Werke	O	O	-	0	323	379	1196	1214	-
0	in	O	O	-	0	390	407	1197	1214	-
0	einem	O	O	-	0	418	469	1198	1215	-
0	neuen	O	O	-	0	480	525	1202	1216	-
0	Verlage	O	O	-	0	525	608	1198	1220	-
0	beſchaͤftigt	O	O	-	0	619	713	1198	1220	-
0	,	O	O	-	0	619	713	1198	1220	-
0	und	O	O	-	0	724	757	1201	1218	-
0	endlich	O	O	-	0	768	826	1201	1220	-
0	arbeitet	O	O	-	0	210	278	1217	1235	-
0	er	O	O	-	0	288	305	1222	1235	-
0	an	O	O	-	0	316	337	1221	1235	-
0	der	O	O	-	0	349	376	1218	1235	-
0	Tragödie	O	O	-	0	386	467	1217	1239	-
0	„	O	O	-	0	481	513	1219	1240	-
0	La	O	O	-	0	481	513	1219	1240	-
0	Rave	O	O	-	0	531	596	1220	1240	-
0	“	O	O	-	0	531	596	1220	1240	-
0	,	O	O	-	0	531	596	1220	1240	-
0	die	O	O	-	0	609	634	1220	1237	-
0	zur	O	O	-	0	651	679	1225	1240	-
0	Feier	O	O	-	0	695	741	1220	1240	-
0	der	O	O	-	0	758	785	1221	1239	-
0	Eröffnung	O	O	-	0	796	826	1223	1240	-
0	der	O	O	-	0	288	307	1240	1256	-
0	naͤchſtjaͤbrigen	O	O	-	0	307	449	1238	1261	-
0	Mailänder	O	O	-	0	460	556	1239	1258	-
0	Ausſtellung	O	O	-	0	573	676	1240	1261	-
0	in	O	O	-	0	693	710	1241	1258	-
0	der	O	O	-	0	729	755	1242	1260	-
0	Scala	O	O	-	0	773	826	1242	1261	-
0	auftzefubrt	O	O	-	0	209	302	1259	1280	-
0	werden	O	O	-	0	313	375	1261	1277	-
0	ſoll	O	O	-	0	387	427	1260	1280	-
0	.	O	O	-	0	387	427	1260	1280	-
0	nan	O	O	-	0	441	475	1260	1279	-
0	Sie	O	O	-	0	441	475	1260	1279	-
0	enthaͤlt	O	O	-	0	489	550	1261	1283	-
0	mehrere	O	O	-	0	561	630	1262	1281	-
0	muſitkaliſche	O	O	-	0	641	742	1262	1284	-
0	Partien	O	O	-	0	753	826	1263	1284	-
0	namentlich	O	O	-	0	210	305	1280	1301	-
0	Chorgeſänge	O	O	-	0	327	445	1281	1303	-
0	,	O	O	-	0	327	445	1281	1303	-
0	deren	O	O	-	0	472	518	1282	1300	-
0	Komponierung	O	O	-	0	539	672	1282	1304	-
0	der	O	O	-	0	705	732	1285	1301	-
0	Maesſtro	O	O	-	0	752	826	1284	1304	-
0	Franchetti	B-PER	O	Q722975	0	209	298	1300	1320	0.77
0	uͤbernommen	O	O	-	0	308	421	1302	1320	-
0	hat	O	O	-	0	432	466	1303	1323	-
0	.	O	O	-	0	432	466	1303	1323	-
0	nan	O	O	-	0	487	543	1303	1323	-
0	Schon	O	O	-	0	487	543	1303	1323	-
0	im	O	O	-	0	561	583	1304	1321	-
0	kommenden	O	O	-	0	602	703	1303	1322	-
0	Winter	O	O	-	0	716	781	1305	1323	-
0	fon	O	O	-	0	798	825	1306	1326	-
0	auch	O	O	-	0	209	247	1322	1342	-
0	die	O	O	-	0	264	290	1323	1340	-
0	in	O	O	-	0	308	325	1323	1340	-
0	Muſik	O	O	-	0	336	391	1323	1342	-
0	geſetzte	O	O	-	0	406	467	1323	1345	-
0	„	O	O	-	0	486	549	1324	1345	-
0	Figlia	O	O	-	0	486	549	1324	1345	-
0	di	O	O	-	0	567	583	1325	1342	-
0	Jorio	O	O	-	0	567	583	1325	1342	-
0	nan	O	O	-	0	567	583	1325	1342	-
0	über	O	O	-	0	676	715	1325	1343	-
0	die	O	O	-	0	726	750	1326	1343	-
0	Bretter	O	O	-	0	761	826	1326	1345	-
0	nan	O	O	-	0	214	296	244	267	-
0	erhlelte	O	O	-	0	214	296	244	267	-
0	.	O	O	-	0	214	296	244	267	-
0	.	O	O	-	0	214	296	244	267	-
0	nan	O	O	-	0	317	427	245	268	-
0	D	B-PER	O	-	0	317	427	245	268	-
0	'	O	O	-	0	317	427	245	268	-
0	Annunzio	O	O	-	0	317	427	245	268	-
0	kam	O	O	-	0	444	479	247	265	-
0	dann	O	O	-	0	497	540	247	265	-
0	auf	O	O	-	0	557	586	248	268	-
0	den	O	O	-	0	603	634	250	267	-
0	Plan	O	O	-	0	651	702	250	271	-
0	,	O	O	-	0	651	702	250	271	-
0	in	O	O	-	0	720	737	250	268	-
0	Rom	B-LOC	O	Q220|Q1203946|Q523577	0	748	792	251	269	0.72,0.12,0.1
0	ein	O	O	-	0	805	830	250	269	-
0	Rehendes	O	O	-	0	215	298	267	288	-
0	Theater	O	O	-	0	307	378	267	285	-
0	zu	O	O	-	0	388	407	273	290	-
0	errichten	O	O	-	0	418	508	269	293	-
0	,	O	O	-	0	418	508	269	293	-
0	zu	O	O	-	0	513	532	274	290	-
0	ſprechen	O	O	-	0	545	614	269	290	-
0	und	O	O	-	0	630	662	272	288	-
0	ſagte	O	O	-	0	673	724	271	293	-
0	:	O	O	-	0	673	724	271	293	-
0	„	O	O	-	0	742	788	272	293	-
0	Der	O	O	-	0	742	788	272	293	-
0	Gedanke	O	O	-	0	798	831	271	290	-
0	leuchtet	O	O	-	0	278	343	288	309	-
0	mir	O	O	-	0	353	386	289	307	-
0	ein	O	O	-	0	390	427	289	310	-
0	.	O	O	-	0	390	427	289	310	-
0	und	O	O	-	0	443	476	291	308	-
0	ich	O	O	-	0	492	514	290	311	-
0	werde	O	O	-	0	525	575	291	308	-
0	mich	O	O	-	0	585	623	291	313	-
0	der	O	O	-	0	634	662	293	310	-
0	rerlangien	O	O	-	0	671	765	293	313	-
0	Unterſtützung	O	O	-	0	776	831	293	310	-
0	nicht	O	O	-	0	295	336	310	332	-
0	abseneist	O	O	-	0	346	430	310	333	-
0	zeigen	O	O	-	0	447	501	311	333	-
0	—	O	O	-	0	519	539	320	325	-
0	aber	O	O	-	0	557	594	312	330	-
0	unter	O	O	-	0	610	657	315	331	-
0	einer	O	O	-	0	669	713	314	332	-
0	ganz	O	O	-	0	724	764	318	335	-
0	unnm⸗	O	O	-	0	775	830	318	332	-
0	kaͤnglichen	O	O	-	0	775	830	318	332	-
0	Bedingung	O	O	-	0	314	421	330	353	-
0	:	O	O	-	0	314	421	330	353	-
0	daß	O	O	-	0	432	463	332	353	-
0	das	O	O	-	0	470	490	332	350	-
0	ſtaͤdtiſche	O	O	-	0	491	582	332	353	-
0	Opernhaus	I-ORG	O	-	0	587	687	332	356	-
0	(	O	O	-	0	692	730	336	356	-
0	das	O	O	-	0	692	730	336	356	-
0	Argentina⸗	B-ORG	O	-	0	736	830	335	359	-
0	Theater	O	O	-	0	736	830	335	359	-
0	)	O	O	-	0	215	298	352	373	-
0	M	O	O	-	0	302	322	356	373	-
0	einem	O	O	-	0	333	384	352	370	-
0	Volkstheater	O	O	-	0	389	502	353	373	-
0	gemacht	O	O	-	0	512	579	355	376	-
0	werde	O	O	-	0	590	648	357	376	-
0	;	O	O	-	0	590	648	357	376	-
0	es	O	O	-	0	659	678	357	374	-
0	muüfſen	O	O	-	0	685	744	356	376	-
0	ein	O	O	-	0	754	780	360	373	-
0	paar	O	O	-	0	790	831	359	376	-
0	nan	O	O	-	0	215	347	393	416	-
0	Eintrittspreiſe	O	O	-	0	215	347	393	416	-
0	der	O	O	-	0	366	392	395	413	-
0	Zutritt	O	O	-	0	409	471	395	417	-
0	geſtattet	O	O	-	0	488	560	396	418	-
0	werden	O	O	-	0	577	644	399	416	-
0	.	O	O	-	0	577	644	399	416	-
0	nan	O	O	-	0	662	705	398	416	-
0	RNur	O	O	-	0	662	705	398	416	-
0	unter	O	O	-	0	722	770	399	415	-
0	dieſer	O	O	-	0	783	830	398	418	-
0	nan	O	O	-	0	214	278	372	392	-
0	Reihen	O	O	-	0	214	278	372	392	-
0	Logen	O	O	-	0	289	343	372	396	-
0	beleitigt	O	O	-	0	353	425	373	395	-
0	und	O	O	-	0	436	469	376	392	-
0	es	O	O	-	0	479	497	376	393	-
0	muß	O	O	-	0	509	547	375	396	-
0	dem	O	O	-	0	558	592	376	394	-
0	Volke	O	O	-	0	599	650	376	395	-
0	gegen	O	O	-	0	661	710	381	399	-
0	fehr	O	O	-	0	721	755	377	398	-
0	geringe	O	O	-	0	766	829	378	399	-
0	nan	O	O	-	0	217	299	457	479	-
0	legentlich	O	O	-	0	217	299	457	479	-
0	der	O	O	-	0	328	356	459	476	-
0	Einweihung	O	O	-	0	384	492	459	480	-
0	des	O	O	-	0	521	549	460	478	-
0	Theaters	O	O	-	0	574	669	460	481	-
0	.	O	O	-	0	574	669	460	481	-
0	nan	O	O	-	0	702	732	461	481	-
0	Jm	O	O	-	0	702	732	461	481	-
0	Anſchluß	O	O	-	0	754	830	461	482	-
0	bieran	B-LOC	O	-	0	216	273	479	498	-
0	gab	O	O	-	0	294	325	479	500	-
0	der	O	O	-	0	347	375	480	497	-
0	Dichter	O	O	-	0	390	454	480	501	-
0	Bericht	O	O	-	0	474	537	479	499	-
0	ven	O	O	-	0	558	590	485	500	-
0	den	O	O	-	0	612	642	483	500	-
0	Arbeitsplänen	O	O	-	0	657	783	482	503	-
0	der	O	O	-	0	804	830	483	500	-
0	nachſten	O	O	-	0	216	285	500	520	-
0	Sommermonate	O	O	-	0	296	444	500	523	-
0	,	O	O	-	0	296	444	500	523	-
0	dem	O	O	-	0	462	496	502	520	-
0	Befremden	O	O	-	0	507	603	503	523	-
0	über	O	O	-	0	620	659	503	521	-
0	ſein	O	O	-	0	676	709	503	523	-
0	umfaffendes	O	O	-	0	726	830	504	523	-
0	nan	O	O	-	0	214	281	732	754	-
0	Darſtellung	O	O	-	0	214	281	732	754	-
0	meines	O	O	-	0	299	359	733	750	-
0	Jch	O	O	-	0	375	405	733	754	-
0	in	O	O	-	0	423	440	734	752	-
0	ſeinen	O	O	-	0	459	511	734	755	-
0	verſchiedenen	O	O	-	0	529	643	734	755	-
0	Erſcheinungen	O	O	-	0	659	786	735	756	-
0	und	O	O	-	0	796	829	736	753	-
0	Haltungen	O	O	-	0	213	309	753	774	-
0	gewidmet	O	O	-	0	320	407	754	776	-
0	,	O	O	-	0	320	407	754	776	-
0	find	O	O	-	0	423	457	755	775	-
0	ſozuſagen	O	O	-	0	471	554	755	776	-
0	autobiographiſche	O	O	-	0	565	719	756	777	-
0	Fragmente	O	O	-	0	729	829	756	778	-
0	,	O	O	-	0	729	829	756	778	-
0	in	O	O	-	0	216	233	775	791	-
0	denen	O	O	-	0	245	295	775	792	-
0	ich	O	O	-	0	306	327	775	795	-
0	die	O	O	-	0	338	363	775	793	-
0	leiſen	O	O	-	0	374	422	776	796	-
0	Qualen	O	O	-	0	435	502	776	793	-
0	meines	O	O	-	0	513	573	776	794	-
0	Denkens	O	O	-	0	584	665	776	798	-
0	,	O	O	-	0	584	665	776	798	-
0	die	O	O	-	0	676	701	778	795	-
0	ſchmerzbaften	O	O	-	0	712	829	777	798	-
0	nan	O	O	-	0	213	260	817	836	-
0	Hirns	O	O	-	0	213	260	817	836	-
0	und	O	O	-	0	284	325	817	835	-
0	Herzens	O	O	-	0	358	429	818	838	-
0	angeſichts	O	O	-	0	460	546	818	840	-
0	der	O	O	-	0	577	605	818	837	-
0	aufwühlendſten	O	O	-	0	632	767	820	840	-
0	und	O	O	-	0	796	828	821	838	-
0	nan	O	O	-	0	217	252	863	879	-
0	zum	O	O	-	0	217	252	863	879	-
0	Ausdruck	O	O	-	0	279	360	858	877	-
0	gebracht	O	O	-	0	398	469	860	881	-
0	habe	O	O	-	0	507	551	860	880	-
0	.	O	O	-	0	507	551	860	880	-
0	nan	O	O	-	0	583	625	861	883	-
0	Jetzt	O	O	-	0	583	625	861	883	-
0	fühle	O	O	-	0	661	705	861	883	-
0	ich	O	O	-	0	739	761	862	883	-
0	mich	O	O	-	0	791	829	863	883	-
0	ven	O	O	-	0	213	245	882	897	-
0	dieſer	O	O	-	0	257	305	880	901	-
0	veinlichen	O	O	-	0	316	406	880	900	-
0	Laſt	O	O	-	0	413	448	880	900	-
0	befreit	O	O	-	0	458	519	881	902	-
0	,	O	O	-	0	458	519	881	902	-
0	und	O	O	-	0	530	563	883	899	-
0	mit	O	O	-	0	574	603	882	900	-
0	einer	O	O	-	0	610	654	881	900	-
0	Art	O	O	-	0	660	691	881	901	-
0	Neugier	O	O	-	0	698	769	883	904	-
0	mache	O	O	-	0	778	828	886	904	-
0	ich	O	O	-	0	213	234	900	920	-
0	mich	O	O	-	0	245	283	901	918	-
0	an	O	O	-	0	295	316	905	919	-
0	diefe	O	O	-	0	327	379	899	922	-
0	Arbeit	O	O	-	0	384	440	902	919	-
0	der	O	O	-	0	455	482	903	920	-
0	Leidenſchaftsloſigkeit	O	O	-	0	498	686	902	925	-
0	,	O	O	-	0	498	686	902	925	-
0	geſnaͤrkt	O	O	-	0	702	767	904	925	-
0	durch	O	O	-	0	784	828	905	925	-
0	nan	O	O	-	0	212	247	964	982	-
0	dem	O	O	-	0	212	247	964	982	-
0	Bühnenſchriftſteller	O	O	-	0	274	446	964	985	-
0	zu	O	O	-	0	469	489	970	986	-
0	fortſchreitender	O	O	-	0	512	644	966	987	-
0	Vervollkommnung	O	O	-	0	666	827	967	989	-
0	ſeiner	O	O	-	0	211	262	985	1004	-
0	Produktion	O	O	-	0	272	374	985	1005	-
0	dienen	O	O	-	0	386	441	986	1004	-
0	muͤſje	O	O	-	0	453	506	986	1008	-
0	,	O	O	-	0	453	506	986	1008	-
0	iſt	O	O	-	0	517	535	987	1006	-
0	D	B-PER	O	-	0	543	652	987	1010	-
0	'	O	O	-	0	543	652	987	1010	-
0	Annunzio	O	O	-	0	543	652	987	1010	-
0	der	O	O	-	0	662	690	989	1007	-
0	Meinung	O	O	-	0	697	784	988	1010	-
0	,	O	O	-	0	697	784	988	1010	-
0	daß	O	O	-	0	795	826	989	1010	-
0	nan	O	O	-	0	210	261	1344	1365	-
0	gehen	O	O	-	0	210	261	1344	1365	-
