No.	TOKEN	NE-TAG	NE-EMB	ID	url_id	left	right	top	bottom	conf
0	naturlich	O	O	-	0	268	337	582	598	-
0	nicht	O	O	-	0	360	395	581	598	-
0	abdrucken	O	O	-	0	413	495	579	595	-
0	,	O	O	-	0	413	495	579	595	-
0	jeden	O	O	-	0	519	556	579	596	-
0	Werth	O	O	-	0	576	624	578	595	-
0	ab⸗	O	O	-	0	647	692	577	592	-
0	zuſprechen	O	O	-	0	647	692	577	592	-
0	.	O	O	-	0	108	196	605	623	-
0	indem	O	O	-	0	233	278	603	618	-
0	ſie	O	O	-	0	315	331	603	618	-
0	ſchreiben	O	O	-	0	367	443	600	618	-
0	,	O	O	-	0	367	443	600	618	-
0	das	O	O	-	0	479	506	599	613	-
0	von	O	O	-	0	540	568	601	613	-
0	Bertulus	B-PER	O	-	0	600	671	598	613	-
0	geſchilderte	O	O	-	0	109	193	624	644	-
0	Geſpräch	O	O	-	0	209	276	623	639	-
0	mit	O	O	-	0	292	316	623	636	-
0	Henry	B-PER	O	-	0	333	380	622	639	-
0	habe	O	O	-	0	396	430	620	637	-
0	ohne	O	O	-	0	445	479	619	636	-
0	Zeugen	O	O	-	0	492	546	619	636	-
0	ſtattgefunden	O	O	-	0	561	671	618	636	-
0	;	O	O	-	0	561	671	618	636	-
0	Henry	B-PER	O	-	0	109	156	646	663	-
0	ſei	O	O	-	0	166	184	644	660	-
0	todt	O	O	-	0	194	228	644	659	-
0	,	O	O	-	0	194	228	644	659	-
0	und	O	O	-	0	237	265	644	657	-
0	Bertulus	B-PER	O	-	0	275	344	642	657	-
0	liige	O	O	-	0	354	389	642	658	-
0	.	O	O	-	0	354	389	642	658	-
0	nan	O	O	-	0	402	438	640	654	-
0	Tem	O	O	-	0	402	438	640	654	-
0	Courrier	B-ORG	O	-	0	449	526	639	656	-
0	du	I-ORG	O	-	0	535	553	638	653	-
0	Soix	I-ORG	O	-	0	563	606	638	652	-
0	“	I-ORG	O	-	0	563	606	638	652	-
0	zufolge	O	O	-	0	617	671	637	655	-
0	werden	O	O	-	0	109	167	665	680	-
0	Déorouléde	B-PER	O	-	0	176	294	663	678	-
0	und	O	O	-	0	309	364	661	676	-
0	Marcel	B-PER	O	Q3385621	0	366	430	660	674	0.47
0	Habert	I-PER	O	Q3385621	0	440	514	659	676	0.47
0	vor	O	O	-	0	530	555	661	673	-
0	den	O	O	-	0	570	595	658	672	-
0	in	O	O	-	0	611	627	658	672	-
0	eint	O	O	-	0	642	671	657	672	-
0	haute	O	O	-	0	109	154	685	700	-
0	cour	O	O	-	0	164	200	688	698	-
0	verwandelten	O	O	-	0	209	313	683	697	-
0	Senat	O	O	-	0	323	375	681	696	-
0	geſtellt	O	O	-	0	382	449	679	697	-
0	werden	O	O	-	0	459	517	679	693	-
0	.	O	O	-	0	459	517	679	693	-
0	nan	O	O	-	0	135	219	717	732	-
0	Kleine	O	O	-	0	135	219	717	732	-
0	potitiſche	O	O	-	0	234	317	716	732	-
0	Nachrichten	O	O	-	0	332	442	712	730	-
0	.	O	O	-	0	332	442	712	730	-
0	nan	O	O	-	0	465	496	712	726	-
0	Der	O	O	-	0	465	496	712	726	-
0	Generalkapitän	O	O	-	0	510	630	711	727	-
0	von	O	O	-	0	645	672	712	724	-
0	Aragonien	B-LOC	O	Q4040	0	110	191	735	752	0.63
0	iſt	O	O	-	0	202	218	735	750	-
0	in	O	O	-	0	228	242	738	747	-
0	Madrid	B-LOC	O	Q2807	0	252	322	733	748	0.83
0	eingetroffen	O	O	-	0	332	427	731	748	-
0	.	O	O	-	0	332	427	731	748	-
0	um	O	O	-	0	441	465	734	744	-
0	mit	O	O	-	0	476	500	732	743	-
0	der	O	O	-	0	515	538	731	744	-
0	Regierung	O	O	-	0	548	629	730	747	-
0	uhber	O	O	-	0	639	672	728	742	-
0	die	O	O	-	0	110	131	754	768	-
0	carliſtiſche	O	O	-	0	144	264	752	768	-
0	Bewegung	O	O	-	0	279	390	752	767	-
0	zu	O	O	-	0	404	421	752	765	-
0	berathen	O	O	-	0	435	505	748	764	-
0	.	O	O	-	0	435	505	748	764	-
0	nan	O	O	-	0	528	557	747	761	-
0	Der	O	O	-	0	528	557	747	761	-
0	„	O	O	-	0	574	671	745	763	-
0	Imparcial	B-ORG	O	-	0	574	671	745	763	-
0	“	O	O	-	0	574	671	745	763	-
0	meldet	O	O	-	0	112	165	771	785	-
0	,	O	O	-	0	112	165	771	785	-
0	daß	O	O	-	0	174	202	769	785	-
0	auch	O	O	-	0	212	243	769	785	-
0	die	O	O	-	0	254	275	769	782	-
0	Carliſten	O	O	-	0	285	354	768	782	-
0	in	O	O	-	0	370	385	767	780	-
0	Navarra	B-LOC	O	Q4018|Q200262	0	399	466	767	779	0.46,0.19
0	tebnafte	O	O	-	0	481	539	765	782	-
0	Thatigteit	O	O	-	0	553	630	764	780	-
0	ent⸗	O	O	-	0	645	673	763	776	-
0	wickeln	O	O	-	0	645	673	763	776	-
0	.	O	O	-	0	111	168	788	802	-
0	nan	O	O	-	0	179	195	794	797	-
0	—	O	O	-	0	179	195	794	797	-
0	nan	O	O	-	0	204	235	787	800	-
0	Aus	O	O	-	0	204	235	787	800	-
0	Kanea	B-LOC	O	-	0	242	288	787	801	-
0	iſt	O	O	-	0	289	325	785	800	-
0	geſtern	O	O	-	0	335	388	785	801	-
0	ein	O	O	-	0	397	420	787	797	-
0	halbes	O	O	-	0	429	477	783	799	-
0	Bataillon	O	O	-	0	484	557	783	797	-
0	der	O	O	-	0	566	590	784	796	-
0	engliſchen	O	O	-	0	598	672	780	799	-
0	Beſatzungstruppen	O	O	-	0	112	257	806	822	-
0	nach	O	O	-	0	266	299	804	820	-
0	England	B-LOC	O	Q21|Q179876	0	309	373	803	820	0.76,0.22
0	abgegangen	O	O	-	0	383	476	802	819	-
0	.	O	O	-	0	383	476	802	819	-
0	nan	O	O	-	0	329	462	840	866	-
0	Koloniales	O	O	-	0	329	462	840	866	-
0	.	O	O	-	0	329	462	840	866	-
0	nan	O	O	-	0	141	305	874	892	-
0	Kiantſchau	B-PER	O	-	0	141	305	874	892	-
0	,	O	O	-	0	141	305	874	892	-
0	der	O	O	-	0	322	350	872	888	-
0	jüngſten	O	O	-	0	367	439	871	890	-
0	deutſchen	O	O	-	0	457	534	869	889	-
0	Kolonie	O	O	-	0	545	616	868	887	-
0	,	O	O	-	0	545	616	868	887	-
0	wird	O	O	-	0	634	674	866	883	-
0	von	O	O	-	0	112	145	898	912	-
0	den	O	O	-	0	163	192	896	911	-
0	verſchiedenſten	O	O	-	0	210	337	892	912	-
0	Seiten	O	O	-	0	355	413	891	907	-
0	reges	O	O	-	0	435	478	891	909	-
0	Jutereſſe	O	O	-	0	495	571	890	910	-
0	entgegengebracht	O	O	-	0	592	674	889	907	-
0	.	O	O	-	0	113	189	916	935	-
0	nan	O	O	-	0	217	239	914	930	-
0	Es	O	O	-	0	217	239	914	930	-
0	zeigt	O	O	-	0	257	295	913	933	-
0	ſich	O	O	-	0	312	339	912	931	-
0	dies	O	O	-	0	358	391	911	927	-
0	beſonders	O	O	-	0	408	492	910	928	-
0	in	O	O	-	0	509	526	910	926	-
0	unzähligen	O	O	-	0	539	634	909	928	-
0	Geſuchen	O	O	-	0	645	675	907	922	-
0	,	O	O	-	0	113	172	935	954	-
0	die	O	O	-	0	189	213	934	950	-
0	zur	O	O	-	0	224	251	938	954	-
0	Erlangung	O	O	-	0	263	359	933	951	-
0	von	O	O	-	0	370	402	935	946	-
0	Auskunft	O	O	-	0	413	493	931	948	-
0	über	O	O	-	0	503	541	930	945	-
0	Anſiedelungsverhältniſſe	O	O	-	0	552	675	928	947	-
0	,	O	O	-	0	114	218	954	974	-
0	Fahrtgelegenheit	O	O	-	0	236	384	950	973	-
0	u	O	O	-	0	402	417	954	966	-
0	.	O	O	-	0	402	417	954	966	-
0	ſ	O	O	-	0	429	438	950	968	-
0	.	O	O	-	0	429	438	950	968	-
0	w	O	O	-	0	450	469	953	965	-
0	.	O	O	-	0	450	469	953	965	-
0	an	O	O	-	0	487	508	954	965	-
0	amtliche	O	O	-	0	526	596	949	967	-
0	Stellen	O	O	-	0	614	676	947	963	-
0	gerichtet	O	O	-	0	115	185	974	995	-
0	werden	O	O	-	0	196	264	973	989	-
0	.	O	O	-	0	196	264	973	989	-
0	nan	O	O	-	0	285	355	971	990	-
0	Vielfach	O	O	-	0	285	355	971	990	-
0	ſind	O	O	-	0	373	406	970	989	-
0	die	O	O	-	0	425	448	971	985	-
0	angegangenen	O	O	-	0	459	583	973	988	-
0	Behörden	O	O	-	0	593	676	966	986	-
0	nicht	O	O	-	0	115	154	995	1011	-
0	in	O	O	-	0	165	182	994	1010	-
0	der	O	O	-	0	193	220	994	1009	-
0	Lage	O	O	-	0	231	277	993	1011	-
0	,	O	O	-	0	231	277	993	1011	-
0	aus	O	O	-	0	290	322	993	1008	-
0	eigener	O	O	-	0	333	395	991	1010	-
0	Wiſſenſchaft	O	O	-	0	405	508	989	1008	-
0	die	O	O	-	0	519	542	988	1004	-
0	erbetene	O	O	-	0	553	623	988	1004	-
0	Auskunft	O	O	-	0	634	676	986	1002	-
0	zu	O	O	-	0	168	187	1018	1033	-
0	ertheilen	O	O	-	0	199	295	1012	1032	-
0	,	O	O	-	0	199	295	1012	1032	-
0	und	O	O	-	0	295	323	1013	1027	-
0	müſien	O	O	-	0	335	395	1010	1029	-
0	darum	O	O	-	0	406	464	1010	1025	-
0	das	O	O	-	0	475	504	1009	1024	-
0	Geſuch	O	O	-	0	516	569	1008	1026	-
0	an	O	O	-	0	568	605	1011	1024	-
0	die	O	O	-	0	616	631	1006	1022	-
0	fuͤr	O	O	-	0	633	677	1006	1024	-
0	die	O	O	-	0	116	139	1035	1051	-
0	Verwaltung	O	O	-	0	150	257	1034	1053	-
0	des	O	O	-	0	271	300	1031	1047	-
0	Kiautſchau⸗	B-LOC	O	Q43920875	0	310	486	1029	1048	0.58
0	Gebietes	O	O	-	0	310	486	1029	1048	-
0	zuſtändige	O	O	-	0	501	589	1028	1048	-
0	Behörde	O	O	-	0	600	677	1025	1045	-
0	,	O	O	-	0	600	677	1025	1045	-
0	das	O	O	-	0	116	146	1055	1070	-
0	Reichsmarineamt	B-ORG	O	Q879785	0	157	315	1052	1071	0.54
0	,	O	O	-	0	157	315	1052	1071	-
0	weitergeben	O	O	-	0	332	440	1049	1068	-
0	.	O	O	-	0	332	440	1049	1068	-
0	nan	O	O	-	0	467	488	1048	1063	-
0	Es	O	O	-	0	467	488	1048	1063	-
0	kann	O	O	-	0	507	547	1048	1063	-
0	daher	O	O	-	0	564	613	1047	1066	-
0	Allen	O	O	-	0	627	677	1045	1063	-
0	,	O	O	-	0	627	677	1045	1063	-
0	die	O	O	-	0	116	140	1074	1090	-
0	Auskunft	O	O	-	0	151	246	1073	1090	-
0	über	O	O	-	0	259	304	1072	1088	-
0	Kiautſchau	B-LOC	O	Q43920875	0	315	425	1069	1088	0.69
0	wünſchen	O	O	-	0	441	525	1068	1087	-
0	,	O	O	-	0	441	525	1068	1087	-
0	nur	O	O	-	0	540	573	1072	1083	-
0	empfohlen	O	O	-	0	589	678	1065	1084	-
0	werden	O	O	-	0	117	183	1093	1111	-
0	,	O	O	-	0	117	183	1093	1111	-
0	ſich	O	O	-	0	195	221	1092	1112	-
0	mit	O	O	-	0	233	262	1091	1107	-
0	ihren	O	O	-	0	272	317	1091	1110	-
0	Geſuchen	O	O	-	0	325	402	1089	1107	-
0	unmittelbar	O	O	-	0	413	516	1088	1104	-
0	an	O	O	-	0	524	546	1091	1103	-
0	das	O	O	-	0	553	583	1087	1103	-
0	Reichsmarineamt	B-ORG	O	Q879785	0	594	678	1085	1103	0.54
0	zu	O	O	-	0	271	290	1115	1130	-
0	wenden	O	O	-	0	308	380	1110	1126	-
0	.	O	O	-	0	308	380	1110	1126	-
0	nan	O	O	-	0	400	434	1108	1124	-
0	Der	O	O	-	0	400	434	1108	1124	-
0	Bedarf	O	O	-	0	444	503	1107	1127	-
0	an	O	O	-	0	519	541	1112	1123	-
0	Beamten	O	O	-	0	552	630	1106	1122	-
0	und	O	O	-	0	645	678	1104	1120	-
0	Angeſtellten	O	O	-	0	117	222	1133	1152	-
0	der	O	O	-	0	232	259	1132	1147	-
0	kaiſerlichen	O	O	-	0	270	364	1130	1149	-
0	Behörden	O	O	-	0	375	453	1127	1147	-
0	ift	O	O	-	0	455	487	1127	1145	-
0	gedeckt	O	O	-	0	498	563	1127	1147	-
0	;	O	O	-	0	498	563	1127	1147	-
0	eine	O	O	-	0	578	611	1126	1142	-
0	unentgeltliche	O	O	-	0	623	679	1124	1141	-
0	Beförderung	O	O	-	0	202	314	1151	1171	-
0	von	O	O	-	0	331	363	1154	1166	-
0	Privatperſonen	O	O	-	0	380	512	1147	1168	-
0	nach	O	O	-	0	529	567	1147	1166	-
0	Kiautſchau	B-LOC	O	Q43920875	0	585	679	1144	1164	0.69
0	findet	O	O	-	0	118	167	1171	1193	-
0	nicht	O	O	-	0	177	218	1172	1191	-
0	ſtatt	O	O	-	0	229	269	1171	1190	-
0	.	O	O	-	0	229	269	1171	1190	-
0	nan	O	O	-	0	144	192	1197	1211	-
0	Von	O	O	-	0	144	192	1197	1211	-
0	ernſten	O	O	-	0	206	269	1196	1212	-
0	Unruhen	O	O	-	0	282	363	1194	1210	-
0	im	O	O	-	0	377	396	1193	1208	-
0	Hinterlande	O	O	-	0	406	497	1192	1210	-
0	von	O	O	-	0	510	538	1193	1206	-
0	Kamerun	B-LOC	O	Q1009|Q668294	0	547	635	1191	1206	0.72,0.11
0	weiß	O	O	-	0	644	680	1187	1204	-
0	das	O	O	-	0	119	145	1217	1230	-
0	„	O	O	-	0	160	280	1212	1231	-
0	Central⸗	B-ORG	O	-	0	160	280	1212	1231	-
0	News⸗	O	O	-	0	160	280	1212	1231	-
0	Depeſchenbüreau	O	O	-	0	160	280	1212	1231	-
0	“	O	O	-	0	281	417	1211	1229	-
0	in	O	O	-	0	433	448	1211	1225	-
0	London	B-LOC	O	Q84|Q20075	0	457	513	1210	1225	0.75,0.13
0	zu	O	O	-	0	526	539	1213	1226	-
0	berichten	O	O	-	0	539	629	1208	1224	-
0	.	O	O	-	0	539	629	1208	1224	-
0	nan	O	O	-	0	648	680	1206	1220	-
0	Dieſelben	O	O	-	0	648	680	1206	1220	-
0	ſeien	O	O	-	0	179	216	1232	1249	-
0	ausgebrochen	O	O	-	0	231	336	1230	1247	-
0	,	O	O	-	0	231	336	1230	1247	-
0	weil	O	O	-	0	351	383	1229	1243	-
0	die	O	O	-	0	399	421	1229	1243	-
0	Deutſchen	O	O	-	0	430	503	1228	1248	-
0	in	O	O	-	0	518	533	1226	1241	-
0	letzter	O	O	-	0	548	592	1226	1242	-
0	Zeit	O	O	-	0	603	635	1225	1242	-
0	fehr	O	O	-	0	650	681	1223	1241	-
0	rückſichtslos	O	O	-	0	120	211	1250	1267	-
0	bei	O	O	-	0	217	238	1249	1263	-
0	Erſchließung	O	O	-	0	243	340	1248	1266	-
0	des	O	O	-	0	345	369	1247	1261	-
0	Landes	O	O	-	0	375	428	1246	1261	-
0	vorgingen	O	O	-	0	433	514	1248	1262	-
0	.	O	O	-	0	433	514	1248	1262	-
0	nan	O	O	-	0	523	559	1244	1260	-
0	Nach	O	O	-	0	523	559	1244	1260	-
0	Erkundigungen	O	O	-	0	563	680	1242	1261	-
0	der	O	O	-	0	121	144	1269	1283	-
0	„	O	O	-	0	160	207	1267	1284	-
0	Poſt	B-ORG	O	Q157645|Q946337|Q316296	0	160	207	1267	1284	0.28,0.21,0.1
0	“	B-ORG	O	-	0	160	207	1267	1284	-
0	ift	O	O	-	0	224	240	1266	1283	-
0	an	O	O	-	0	255	274	1269	1280	-
0	hieſiger	O	O	-	0	289	347	1265	1282	-
0	unterrichteter	O	O	-	0	362	466	1264	1281	-
0	Stelle	O	O	-	0	480	524	1262	1277	-
0	von	O	O	-	0	538	566	1264	1275	-
0	Unruhen	O	O	-	0	579	646	1260	1276	-
0	um	O	O	-	0	661	680	1262	1273	-
0	Kamerungebiete	O	O	-	0	121	243	1284	1301	-
0	nichts	O	O	-	0	257	301	1283	1300	-
0	bekannt	O	O	-	0	315	380	1283	1298	-
0	;	O	O	-	0	315	380	1283	1298	-
0	und	O	O	-	0	393	412	1285	1296	-
0	ſo	O	O	-	0	414	441	1281	1298	-
0	liegt	O	O	-	0	441	493	1281	1297	-
0	die	O	O	-	0	502	524	1279	1294	-
0	Vermuthung	O	O	-	0	533	632	1278	1294	-
0	nahe	O	O	-	0	641	680	1276	1293	-
0	,	O	O	-	0	641	680	1276	1293	-
0	daß	O	O	-	0	122	149	1304	1319	-
0	es	O	O	-	0	158	173	1304	1317	-
0	ſich	O	O	-	0	182	205	1303	1319	-
0	bei	O	O	-	0	215	236	1301	1316	-
0	dieſer	O	O	-	0	246	289	1300	1317	-
0	Nachricht	O	O	-	0	293	362	1300	1317	-
0	wieder	O	O	-	0	372	422	1299	1313	-
0	um	O	O	-	0	432	450	1302	1312	-
0	leeres	O	O	-	0	452	509	1299	1312	-
0	Küſtengerede	O	O	-	0	516	615	1296	1313	-
0	handelt	O	O	-	0	620	681	1294	1311	-
0	,	O	O	-	0	620	681	1294	1311	-
0	das	O	O	-	0	123	158	1322	1353	-
0	vielleicht	O	O	-	0	158	223	1319	1354	-
0	der	O	O	-	0	232	341	1317	1356	-
0	Nachklang	O	O	-	0	232	341	1317	1356	-
0	früherer	O	O	-	0	353	417	1317	1334	-
0	Ruheſtörungen	O	O	-	0	426	540	1315	1338	-
0	im	O	O	-	0	550	570	1314	1328	-
0	Jnneren	O	O	-	0	579	645	1313	1330	-
0	von	O	O	-	0	654	682	1313	1326	-
0	Kamerun	B-LOC	O	Q1009|Q668294	0	654	682	1313	1326	0.72,0.11
0	ist	O	O	-	0	654	682	1313	1326	-
0	.	O	O	-	0	654	682	1313	1326	-
0	nan	O	O	-	0	313	485	1355	1381	-
0	Deutſchland	B-LOC	O	Q183|Q2415901	0	313	485	1355	1381	0.75,0.16
0	nan	O	O	-	0	313	485	1355	1381	-
0	Neue	O	O	-	0	151	204	1389	1404	-
0	Vorſchriften	O	O	-	0	214	306	1388	1405	-
0	über	O	O	-	0	319	353	1387	1402	-
0	die	O	O	-	0	367	388	1387	1401	-
0	Ausbildung	O	O	-	0	398	516	1386	1402	-
0	,	O	O	-	0	398	516	1386	1402	-
0	Prüfung	O	O	-	0	530	597	1383	1401	-
0	und	O	O	-	0	612	642	1382	1397	-
0	Anſtellung	O	O	-	0	655	683	1381	1395	-
0	im	O	O	-	0	190	210	1407	1421	-
0	Schiffbaufache	O	O	-	0	220	325	1405	1424	-
0	und	O	O	-	0	335	363	1405	1419	-
0	im	O	O	-	0	372	392	1404	1418	-
0	Maſchinenbaufache	O	O	-	0	402	575	1402	1420	-
0	der	O	O	-	0	588	616	1402	1415	-
0	kaiſerlichen	O	O	-	0	626	683	1399	1416	-
0	Marine	O	O	-	0	184	253	1424	1439	-
0	werden	O	O	-	0	266	322	1424	1438	-
0	im	O	O	-	0	336	355	1423	1437	-
0	Marineverordnungsblatt	O	O	-	0	369	565	1419	1437	-
0	veröffentlicht	O	O	-	0	580	683	1417	1434	-
0	.	O	O	-	0	580	683	1417	1434	-
0	nan	O	O	-	0	123	150	1443	1456	-
0	Die	O	O	-	0	123	150	1443	1456	-
0	Aenderungen	O	O	-	0	159	254	1442	1458	-
0	beziehen	O	O	-	0	255	330	1441	1457	-
0	ſich	O	O	-	0	340	363	1440	1456	-
0	auf	O	O	-	0	373	397	1439	1456	-
0	die	O	O	-	0	407	428	1439	1454	-
0	Geſammtſtudienzeit	O	O	-	0	436	592	1436	1455	-
0	,	O	O	-	0	436	592	1436	1455	-
0	die	O	O	-	0	601	623	1435	1449	-
0	Gegeſtände	O	O	-	0	630	685	1433	1452	-
0	der	O	O	-	0	177	201	1460	1474	-
0	erſten	O	O	-	0	211	255	1460	1476	-
0	Hauptprüfung	O	O	-	0	264	378	1457	1475	-
0	,	O	O	-	0	264	378	1457	1475	-
0	die	O	O	-	0	388	408	1456	1471	-
0	Annahme	O	O	-	0	419	493	1455	1473	-
0	von	O	O	-	0	502	530	1457	1469	-
0	Marinebauführern	O	O	-	0	537	684	1452	1469	-
0	des	O	O	-	0	123	146	1478	1491	-
0	Maſchinenbaufaches	O	O	-	0	160	316	1476	1492	-
0	,	O	O	-	0	160	316	1476	1492	-
0	die	O	O	-	0	331	353	1475	1490	-
0	Ausbildung	O	O	-	0	368	458	1474	1491	-
0	der	O	O	-	0	474	499	1474	1487	-
0	Marinebauführer	O	O	-	0	513	651	1470	1487	-
0	an	O	O	-	0	666	685	1473	1483	-
0	Land	O	O	-	0	123	160	1494	1508	-
0	und	O	O	-	0	169	197	1495	1508	-
0	an	O	O	-	0	206	226	1498	1508	-
0	Bord	O	O	-	0	234	274	1494	1508	-
0	und	O	O	-	0	283	302	1497	1507	-
0	die	O	O	-	0	304	342	1493	1507	-
0	Friſt	O	O	-	0	351	389	1492	1508	-
0	für	O	O	-	0	403	427	1492	1508	-
0	die	O	O	-	0	441	463	1491	1505	-
0	Fertigſtellung	O	O	-	0	475	583	1490	1507	-
0	der	O	O	-	0	597	621	1489	1502	-
0	ſchriftlichen	O	O	-	0	635	685	1487	1505	-
0	Arbeit	O	O	-	0	175	224	1511	1526	-
0	zur	O	O	-	0	233	259	1515	1528	-
0	zweiten	O	O	-	0	268	326	1510	1528	-
0	Hauptprüfung	O	O	-	0	335	450	1509	1527	-
0	.	O	O	-	0	335	450	1509	1527	-
0	nan	O	O	-	0	148	188	1533	1547	-
0	Am	O	O	-	0	148	188	1533	1547	-
0	Mittwoch	O	O	-	0	188	274	1532	1549	-
0	traten	O	O	-	0	290	337	1532	1546	-
0	im	O	O	-	0	351	371	1531	1545	-
0	Miniſterium	B-ORG	O	Q1439526|Q15548018|Q1775647	0	381	479	1530	1547	0.43,0.2,0.12
0	für	I-ORG	O	Q1439526|Q15548018|Q1775647	0	493	517	1529	1546	0.43,0.2,0.12
0	öffentliche	I-ORG	O	Q1439526|Q15548018|Q1775647	0	531	605	1528	1546	0.43,0.2,0.12
0	Arbeiten	I-ORG	O	Q1439526|Q15548018|Q1775647	0	619	685	1526	1542	0.43,0.2,0.12
0	der	O	O	-	0	123	146	1552	1566	-
0	Vizepräſident	O	O	-	0	153	257	1551	1567	-
0	des	O	O	-	0	267	291	1551	1564	-
0	preußiſchen	O	O	-	0	298	384	1549	1566	-
0	Staatsminiſteriums	I-ORG	O	Q2109337	0	392	547	1547	1563	0.53
0	Dr	O	O	-	0	554	576	1547	1560	-
0	.	O	O	-	0	554	576	1547	1560	-
0	v	O	O	-	0	577	600	1548	1560	-
0	.	O	O	-	0	577	600	1548	1560	-
0	Miguel	O	O	-	0	606	686	1544	1561	-
0	und	O	O	-	0	123	151	1570	1583	-
0	der	O	O	-	0	161	185	1569	1582	-
0	Miniſter	O	O	-	0	194	261	1568	1584	-
0	für	I-ORG	O	-	0	275	299	1567	1583	-
0	öffentliche	O	O	-	0	312	386	1566	1583	-
0	Arbeiten	O	O	-	0	396	463	1565	1580	-
