No.	TOKEN	NE-TAG	NE-EMB	ID	url_id	left	right	top	bottom
0	aelegten	O	O	-	0	281	353	489	507
0	Schlußzrechnung	O	O	-	0	365	504	487	510
0	Termin	O	O	-	0	519	580	490	509
0	auf	O	O	-	0	592	619	494	511
0	den	O	O	-	0	297	331	509	525
0	15	O	O	-	0	345	368	509	525
0	.	O	O	-	0	345	368	509	525
0	Mai	O	O	-	0	380	423	509	526
0	l	O	O	-	0	437	484	511	530
0	,	O	O	-	0	437	484	511	530
0	Vormittags	O	O	-	0	497	623	511	534
0	103	O	O	-	0	637	665	517	536
0	u	O	O	-	0	677	703	517	534
0	rer	O	O	-	0	280	310	532	546
0	dem	O	O	-	0	331	365	531	546
0	Köniaglichen	O	O	-	0	382	484	530	551
0	Amtsgericht	O	O	-	0	502	605	533	554
0	J	I-ORG	O	-	0	622	634	537	553
0	.	O	O	-	0	622	634	537	553
0	bieriez	I-ORG	O	-	0	653	706	538	554
0	Aleſterſtraße	O	O	-	0	280	392	551	572
0	77	O	O	-	0	403	467	553	575
0	.	O	O	-	0	403	467	553	575
0	478	O	O	-	0	403	467	553	575
0	.	O	O	-	0	403	467	553	575
0	,	O	O	-	0	403	467	553	575
0	J1	O	O	-	0	479	495	554	571
0	Treppen	O	O	-	0	508	585	554	578
0	,	O	O	-	0	508	585	554	578
0	Zimmer	O	O	-	0	597	665	557	577
0	131	O	O	-	0	679	712	560	579
0	neſtimutt	O	O	-	0	280	360	572	588
0	.	O	O	-	0	280	360	572	588
0		O	O	-	0	301	364	592	615
0	Berlin	B-LOC	O	Q183149|Q64|Q257867|Q1979838|Q664745|Q15708458|Q2021465|Q15676066|Q2322920|Q1725179|Q702517|Q2153462|Q1373178|Q15135208	0	301	364	592	615
0	,	O	O	-	0	301	364	592	615
0	den	O	O	-	0	377	405	594	612
0	1	O	O	-	0	418	432	596	612
0	.	O	O	-	0	418	432	596	612
0	Mai	O	O	-	0	443	481	595	614
0	1403	O	O	-	0	494	538	598	615
0	.	O	O	-	0	494	538	598	615
0		O	O	-	0	414	447	616	635
0	Der	O	O	-	0	414	447	616	635
0	(	O	O	-	0	458	602	619	638
0	Gerichtsſchreiker	O	O	-	0	458	602	619	638
0	des	O	O	-	0	290	318	636	652
0	Koͤniglicken	O	O	-	0	329	431	635	658
0	Amtsaerichts	O	O	-	0	443	555	640	658
0	J	O	O	-	0	564	581	644	662
0	.	O	O	-	0	564	581	644	662
0	,	O	O	-	0	564	581	644	662
0	Abtheilung	O	O	-	0	593	708	644	665
0	—	O	O	-	0	443	568	660	669
0	p	O	O	-	0	443	568	660	669
0	—	O	O	-	0	443	568	660	669
0	—	O	O	-	0	443	568	660	669
0	—	O	O	-	0	443	568	660	669
0	Koukursvperfahren	O	O	-	0	373	641	667	688
0	.	O	O	-	0	373	641	667	688
0		O	O	-	0	299	324	682	702
0	Jn	O	O	-	0	299	324	682	702
0	dem	O	O	-	0	336	370	684	702
0	Konkurarerfabren	O	O	-	0	381	539	687	708
0	uber	O	O	-	0	554	591	691	707
0	das	O	O	-	0	603	631	692	708
0	Vermög	O	O	-	0	644	712	692	711
0	des	O	O	-	0	278	305	705	721
0	Kaufmanns	O	O	-	0	324	426	706	724
0	Salemon	B-PER	O	Q1337316	0	446	528	708	727
0	Korach	I-PER	O	Q1337316	0	546	616	712	729
0	in	O	O	-	0	636	651	712	729
0	Werl	B-LOC	O	Q11120	0	671	709	714	730
0	Prenzlauer	B-LOC	O	Q537214|Q27478609	0	278	376	726	744
0	Str	I-LOC	O	Q537214|Q27478609	0	382	419	728	746
0	.	I-LOC	O	Q537214|Q27478609	0	382	419	728	746
0	46	I-LOC	O	Q537214|Q27478609	0	426	456	730	749
0	.	O	O	-	0	426	456	730	749
0	Tirma	O	O	-	0	468	529	730	750
0	:	O	O	-	0	468	529	730	750
0	Sieazmund	B-PER	O	-	0	542	712	732	754
0	Berg	I-LOC	O	-	0	542	712	732	754
0	Racht	O	O	-	0	277	346	747	769
0	.	O	O	-	0	277	346	747	769
0	,	O	O	-	0	277	346	747	769
0	iſt	O	O	-	0	366	383	749	768
0	znr	O	O	-	0	401	426	755	767
0	Abnabme	O	O	-	0	444	525	751	769
0	der	O	O	-	0	548	574	754	771
0	Sqduuſrecuun	O	O	-	0	593	710	753	773
0	des	O	O	-	0	277	304	769	785
0	Berwalters	O	O	-	0	312	415	769	790
0	,	O	O	-	0	312	415	769	790
0	ſewie	O	O	-	0	427	473	772	790
0	zur	O	O	-	0	481	507	778	792
0	Anhkarung	O	O	-	0	513	596	774	795
0	der	O	O	-	0	595	635	776	794
0	Gläubi	O	O	-	0	634	711	776	793
0	.	O	O	-	0	634	711	776	793
0	uber	O	O	-	0	276	313	791	806
0	die	O	O	-	0	326	350	791	807
0	Erſtattung	O	O	-	0	361	455	791	814
0	der	O	O	-	0	475	501	795	811
0	Auslagen	O	O	-	0	512	595	795	815
0	und	O	O	-	0	612	644	797	814
0	die	O	O	-	0	663	688	797	814
0	6	O	O	-	0	701	712	797	814
0	(	O	O	-	0	701	712	797	814
0	wabrung	O	O	-	0	277	354	813	831
0	einer	O	O	-	0	366	408	813	829
0	Vergütung	O	O	-	0	420	514	814	836
0	an	O	O	-	0	529	551	820	833
0	die	O	O	-	0	563	587	817	833
0	Mitglieder	O	O	-	0	598	697	817	838
0	Glauvigerauaſchuſies	O	O	-	0	276	462	832	854
0	der	O	O	-	0	474	501	837	853
0	Schluſztermin	O	O	-	0	512	631	837	855
0	auf	O	O	-	0	644	671	839	858
0	den	O	O	-	0	293	328	854	869
0	22	O	O	-	0	339	364	855	871
0	.	O	O	-	0	339	364	855	871
0	Mai	O	O	-	0	376	419	855	872
0	1903	O	O	-	0	433	478	858	877
0	,	O	O	-	0	433	478	858	877
0	Vormittage	O	O	-	0	490	615	858	879
0	liu	O	O	-	0	628	657	860	879
0	ubr	O	O	-	0	670	706	861	880
0	rer	O	O	-	0	274	304	876	890
0	dem	O	O	-	0	321	356	875	891
0	Königlichken	O	O	-	0	373	475	877	897
0	Amtsgerichte	O	O	-	0	488	601	879	901
0	J	O	O	-	0	618	630	881	897
0	.	O	O	-	0	618	630	881	897
0	bierſell	O	O	-	0	649	712	882	900
0	Kloſteritr	O	O	-	0	274	362	895	912
0	.	O	O	-	0	274	362	895	912
0	72	O	O	-	0	368	421	897	915
0	.	O	O	-	0	368	421	897	915
0	78	O	O	-	0	368	421	897	915
0	.	O	O	-	0	368	421	897	915
0	3	O	O	-	0	433	443	899	914
0	Treppen	O	O	-	0	452	530	898	921
0	,	O	O	-	0	452	530	898	921
0	Zimmer	O	O	-	0	542	611	901	922
0	3	O	O	-	0	618	638	903	922
0	.	O	O	-	0	618	638	903	922
0	,	O	O	-	0	618	638	903	922
0	beſtim	O	O	-	0	650	708	903	922
0	—	O	O	-	0	650	708	903	922
0	Berlin	B-LOC	O	Q183149|Q64|Q257867|Q1979838|Q664745|Q15708458|Q2021465|Q15676066|Q2322920|Q1725179|Q702517|Q2153462|Q1373178|Q15135208	0	296	359	916	938
0	,	O	O	-	0	296	359	916	938
0	den	O	O	-	0	370	400	918	935
0	1	O	O	-	0	413	426	920	935
0	.	O	O	-	0	413	426	920	935
0	Mai	O	O	-	0	438	476	919	938
0	1903	O	O	-	0	489	532	922	938
0	.	O	O	-	0	489	532	922	938
0		O	O	-	0	376	434	939	957
0	DOer	O	O	-	0	376	434	939	957
0	Gerichtsſchreiber	O	O	-	0	435	599	942	961
0	des	O	O	-	0	305	333	958	976
0	Koͤniglichen	O	O	-	0	344	447	959	981
0	Amtsgerichts	O	O	-	0	458	571	963	983
0	J	O	O	-	0	583	601	967	985
0	.	O	O	-	0	583	601	967	985
0	Abth	O	O	-	0	615	662	966	986
0	.	O	O	-	0	615	662	966	986
0	84	O	O	-	0	673	699	968	986
0	.	O	O	-	0	673	699	968	986
0	K	O	O	-	0	380	394	988	1005
0	on	O	O	-	0	402	427	992	1004
0	Fr	O	O	-	0	434	485	988	1006
0	TTron	O	O	-	0	493	621	991	1010
0	.	O	O	-	0	493	621	991	1010
0		O	O	-	0	293	318	1005	1025
0	Jn	O	O	-	0	293	318	1005	1025
0	dem	O	O	-	0	337	371	1006	1024
0	Konkursverfabren	O	O	-	0	385	543	1009	1029
0	über	O	O	-	0	562	600	1013	1030
0	den	O	O	-	0	613	642	1014	1030
0	Nachl	O	O	-	0	659	711	1015	1032
0	des	O	O	-	0	274	301	1027	1044
0	am	O	O	-	0	320	345	1032	1044
0	7	O	O	-	0	357	372	1030	1046
0	.	O	O	-	0	357	372	1030	1046
0	Ottober	O	O	-	0	383	454	1029	1047
0	1	O	O	-	0	464	503	1033	1048
0	u02	O	O	-	0	464	503	1033	1048
0	zu	O	O	-	0	514	532	1037	1053
0	Davos	B-LOC	O	Q68097	0	545	603	1033	1052
0	veriterbene	O	O	-	0	616	711	1036	1053
0	zuletzt	O	O	-	0	273	324	1050	1067
0	hier	O	O	-	0	336	373	1050	1070
0	,	O	O	-	0	336	373	1050	1070
0	Leipziger	B-LOC	O	Q2079|Q20190995|Q170402|Q1271509|Q834488	0	385	464	1052	1072
0	Str	I-LOC	O	Q2079|Q20190995|Q170402|Q1271509|Q834488	0	472	508	1052	1070
0	.	O	O	-	0	472	508	1052	1070
0	58	O	O	-	0	520	551	1055	1074
0	.	O	O	-	0	520	551	1055	1074
0	wobnhaften	O	O	-	0	565	667	1056	1075
0	Kar	B-PER	O	Q2039905|Q1732540	0	679	709	1061	1075
0	mauns	I-PER	O	Q2039905|Q1732540	0	271	330	1073	1086
0	Mar	B-PER	O	Q442434	0	342	383	1071	1091
0	Buhie	I-PER	O	Q442434	0	394	459	1072	1091
0	iſt	O	O	-	0	482	500	1074	1092
0	zur	O	O	-	0	519	546	1079	1094
0	Abnabme	O	O	-	0	557	638	1076	1094
0	der	O	O	-	0	657	705	1079	1096
0	den	O	O	-	0	271	300	1091	1108
0	Erben	O	O	-	0	312	366	1091	1109
0	des	O	O	-	0	383	411	1093	1110
0	verſtorbenen	O	O	-	0	427	536	1094	1113
0	Verwalters	O	O	-	0	548	646	1096	1116
0	Roje	B-PER	O	Q1344408	0	658	706	1100	1120
0	Fn	O	O	-	0	551	563	1117	1123
0	.	O	O	-	0	551	563	1117	1123
0	bach	O	O	-	0	271	310	1111	1131
0	gelegten	O	O	-	0	322	392	1114	1134
0	Schlußrechnung	O	O	-	0	401	540	1114	1137
0	Lermin	O	O	-	0	551	616	1120	1137
0	aui	O	O	-	0	631	659	1122	1140
0	den	O	O	-	0	288	321	1134	1150
0	15	O	O	-	0	336	358	1135	1151
0	.	O	O	-	0	336	358	1135	1151
0	Mai	O	O	-	0	371	414	1135	1152
0	1903	O	O	-	0	427	475	1137	1158
0	,	O	O	-	0	427	475	1137	1158
0	Vormittags	O	O	-	0	486	612	1138	1160
0	lo	O	O	-	0	624	646	1143	1158
0	uhr	O	O	-	0	647	709	1142	1163
0	,	O	O	-	0	647	709	1142	1163
0	ror	O	O	-	0	269	298	1157	1171
0	dem	O	O	-	0	317	345	1155	1171
0	Koͤniglichen	O	O	-	0	346	467	1156	1177
0	Amtsgerichte	O	O	-	0	485	597	1160	1181
0	J	O	O	-	0	612	625	1163	1180
0	.	O	O	-	0	612	625	1163	1180
0	bierſelb	O	O	-	0	643	708	1163	1183
0	Aloſterſtr	O	O	-	0	269	356	1175	1195
0	.	O	O	-	0	269	356	1175	1195
0		O	O	-	0	368	432	1178	1200
0	It	O	O	-	0	368	432	1178	1200
0	.	O	O	-	0	368	432	1178	1200
0	i84	O	O	-	0	368	432	1178	1200
0	2	O	O	-	0	444	453	1180	1196
0	Treppen	O	O	-	0	462	540	1178	1203
0	,	O	O	-	0	462	540	1178	1203
0	Zimmer	O	O	-	0	551	621	1181	1203
0	1314	O	O	-	0	632	709	1186	1206
0	.	O	O	-	0	632	709	1186	1206
0	1	O	O	-	0	632	709	1186	1206
0	ſtimmt	O	O	-	0	269	330	1195	1216
0	.	O	O	-	0	269	330	1195	1216
0		O	O	-	0	290	354	1218	1239
0	Berlin	B-LOC	O	Q183149|Q64|Q257867|Q1979838|Q664745|Q15708458|Q2021465|Q15676066|Q2322920|Q1725179|Q702517|Q2153462|Q1373178|Q15135208	0	290	354	1218	1239
0	,	O	O	-	0	290	354	1218	1239
0	den	O	O	-	0	368	397	1219	1237
0	1	O	O	-	0	411	424	1222	1238
0	.	O	O	-	0	411	424	1222	1238
0	Mai	O	O	-	0	435	473	1221	1239
0	1903	O	O	-	0	487	531	1224	1241
0	.	O	O	-	0	487	531	1224	1241
0		O	O	-	0	402	437	1241	1259
0	Der	O	O	-	0	402	437	1241	1259
0	Gerichtsſchreiber	O	O	-	0	447	592	1243	1263
0	des	O	O	-	0	263	296	1259	1277
0	Koͤniglichen	O	O	-	0	298	420	1260	1283
0	Amtsgerichts	O	O	-	0	432	545	1263	1285
0	J	O	O	-	0	553	571	1268	1287
0	.	O	O	-	0	553	571	1268	1287
0	,	O	O	-	0	553	571	1268	1287
0	Abtheilung	O	O	-	0	583	679	1268	1289
0	81	O	O	-	0	688	706	1271	1287
0	RonET	O	O	-	0	374	465	1289	1307
0	NTTTh	O	O	-	0	472	567	1283	1312
0	ren	O	O	-	0	574	615	1298	1311
0	Jn	O	O	-	0	287	313	1307	1326
0	dem	O	O	-	0	325	358	1308	1326
0	Konkursverfahren	O	O	-	0	370	528	1311	1333
0	über	O	O	-	0	542	580	1314	1331
0	das	O	O	-	0	592	621	1315	1332
0	Vermoͤge	O	O	-	0	633	710	1316	1337
0	des	O	O	-	0	266	294	1328	1345
0	Fabrikdirektors	O	O	-	0	318	450	1329	1348
0	H	B-PER	O	-	0	472	493	1333	1353
0	.	O	O	-	0	472	493	1333	1353
0	W	I-PER	O	-	0	515	542	1334	1352
0	.	O	O	-	0	515	542	1334	1352
0	Brieſe	I-PER	O	-	0	563	639	1335	1356
0	,	O	O	-	0	563	639	1335	1356
0	zule	O	O	-	0	673	704	1340	1356
0	Berlin	B-LOC	O	Q183149|Q64|Q257867|Q1979838|Q664745|Q15708458|Q2021465|Q15676066|Q2322920|Q1725179|Q702517|Q2153462|Q1373178|Q15135208	0	264	329	1349	1369
0	.	O	O	-	0	264	329	1349	1369
0		O	O	-	0	342	490	1350	1372
0	Belle⸗	I-ORG	O	Q1890462	0	342	490	1350	1372
0	Allianceſtr	O	O	-	0	342	490	1350	1372
0	.	O	O	-	0	342	490	1350	1372
0	26	O	O	-	0	503	528	1356	1372
0	.	O	O	-	0	503	528	1356	1372
0	I	O	O	-	0	540	558	1356	1375
0	.	O	O	-	0	540	558	1356	1375
0	jetzt	O	O	-	0	571	603	1356	1376
0	unbekannte	O	O	-	0	613	710	1358	1376
0	Anfeuthalts	O	O	-	0	264	376	1370	1391
0	,	O	O	-	0	264	376	1370	1391
0	iſt	O	O	-	0	388	405	1372	1391
0	zur	O	O	-	0	417	444	1378	1394
0	Abuahme	O	O	-	0	452	534	1374	1394
0	der	O	O	-	0	546	572	1377	1394
0	von	O	O	-	0	583	615	1381	1394
0	den	O	O	-	0	627	656	1379	1396
0	Erbe	O	O	-	0	668	710	1380	1396
0	des	O	O	-	0	265	292	1392	1407
0	verſtorbenen	O	O	-	0	305	413	1393	1411
0	Verwalters	O	O	-	0	426	525	1394	1413
0	Roſ	B-PER	O	-	0	531	570	1394	1418
0	enbach	O	O	-	0	573	639	1399	1420
0	gelegte	O	O	-	0	651	709	1402	1422
0	Schlußrechnung	O	O	-	0	264	404	1411	1434
0	Termin	O	O	-	0	416	481	1415	1433
0	auf	O	O	-	0	493	520	1417	1437
0	den	O	O	-	0	280	315	1434	1451
0	15	O	O	-	0	328	352	1436	1451
0	.	O	O	-	0	328	352	1436	1451
0	Mai	O	O	-	0	363	408	1436	1452
0	1903	O	O	-	0	421	465	1437	1458
0	.	O	O	-	0	421	465	1437	1458
0		O	O	-	0	476	604	1437	1460
0	Rormittags	O	O	-	0	476	604	1437	1460
0	103	O	O	-	0	618	647	1442	1463
0	Uchhr	O	O	-	0	659	702	1443	1463
0	,	O	O	-	0	659	702	1443	1463
0	vor	O	O	-	0	262	292	1456	1472
0	dem	O	O	-	0	311	345	1456	1472
0	Koniglichen	O	O	-	0	362	465	1457	1478
0	Amtsgerichte	O	O	-	0	484	596	1459	1481
0	1	O	O	-	0	608	621	1463	1479
0	.	O	O	-	0	608	621	1463	1479
0	hierſelbf	O	O	-	0	638	711	1463	1483
0	Kleſteritr	O	O	-	0	262	350	1476	1496
0	.	O	O	-	0	262	350	1476	1496
0		O	O	-	0	362	415	1478	1498
0	7	O	O	-	0	362	415	1478	1498
0	t8	O	O	-	0	362	415	1478	1498
0	.	O	O	-	0	362	415	1478	1498
0		O	O	-	0	427	449	1479	1497
0	II	O	O	-	0	427	449	1479	1497
0	.	O	O	-	0	427	449	1479	1497
0		O	O	-	0	461	540	1479	1503
0	Treppen	O	O	-	0	461	540	1479	1503
0	,	O	O	-	0	461	540	1479	1503
0	Zimmer	O	O	-	0	552	621	1482	1503
0	13714	O	O	-	0	627	705	1485	1506
0	.	O	O	-	0	627	705	1485	1506
0	ſtimmt	O	O	-	0	261	324	1496	1516
0	.	O	O	-	0	261	324	1496	1516
0		O	O	-	0	283	347	1518	1539
0	Berlin	B-LOC	O	Q183149|Q64|Q257867|Q1979838|Q664745|Q15708458|Q2021465|Q15676066|Q2322920|Q1725179|Q702517|Q2153462|Q1373178|Q15135208	0	283	347	1518	1539
0	,	O	O	-	0	283	347	1518	1539
0	den	O	O	-	0	360	389	1519	1537
0	1	O	O	-	0	403	415	1522	1538
0	.	O	O	-	0	403	415	1522	1538
0	Mai	O	O	-	0	427	465	1521	1539
0	1903	O	O	-	0	479	523	1524	1539
0	.	O	O	-	0	479	523	1524	1539
0		O	O	-	0	395	429	1541	1559
0	Der	O	O	-	0	395	429	1541	1559
0	Gerichtsſchreiber	O	O	-	0	441	586	1544	1563
0	des	O	O	-	0	261	289	1560	1577
0	Koͤniglichen	O	O	-	0	307	410	1560	1583
0	Amtoͤgerichts	O	O	-	0	421	536	1563	1585
0	J	O	O	-	0	548	566	1568	1588
0	.	O	O	-	0	548	566	1568	1588
0	Abtheilung	O	O	-	0	584	682	1568	1590
0	81	O	O	-	0	693	711	1571	1588
0	&	O	O	-	0	354	370	1589	1606
0	onkr	O	O	-	0	378	454	1589	1607
0	—	O	O	-	0	462	622	1593	1614
0	—	O	O	-	0	462	622	1593	1614
0	TTfhren	O	O	-	0	462	622	1593	1614
0	.	O	O	-	0	462	622	1593	1614
0		O	O	-	0	282	320	1608	1626
0	Das	O	O	-	0	282	320	1608	1626
0	Konkursverfahren	O	O	-	0	331	490	1611	1630
0	über	O	O	-	0	502	540	1613	1630
0	das	O	O	-	0	552	580	1615	1631
0	Vermögen	O	O	-	0	589	679	1615	1637
0	de	O	O	-	0	689	709	1617	1635
0	offenen	B-ORG	O	Q2307096	0	259	321	1629	1648
0	Handelsgeſellſchaft	I-ORG	O	Q2307096	0	338	505	1630	1653
0	Wilhelm	B-ORG	O	Q22341456|Q2575680	0	517	610	1635	1655
0	Rotbe	I-ORG	O	Q22341456|Q2575680	0	627	690	1638	1655
0	Gomp	I-ORG	O	Q22341456|Q2575680	0	260	325	1650	1672
0	.	O	O	-	0	260	325	1650	1672
0	hier	O	O	-	0	345	384	1652	1671
0	.	O	O	-	0	345	384	1652	1671
0		O	O	-	0	403	530	1653	1675
0	Georgenſtraße	I-LOC	O	-	0	403	530	1653	1675
0	464	O	O	-	0	543	584	1658	1677
0	.	O	O	-	0	543	584	1658	1677
0	iſt	O	O	-	0	604	625	1658	1677
0	,	O	O	-	0	604	625	1658	1677
0	nachden	O	O	-	0	645	710	1660	1677
0	der	O	O	-	0	258	285	1672	1688
0	in	O	O	-	0	297	313	1672	1689
0	dem	O	O	-	0	326	359	1673	1690
0	Rergleichatermine	O	O	-	0	371	529	1673	1694
0	vom	O	O	-	0	540	576	1681	1695
0	6	O	O	-	0	587	603	1680	1695
0	.	O	O	-	0	587	603	1680	1695
0	März	O	O	-	0	611	667	1679	1699
0	190	O	O	-	0	677	710	1683	1697
0	angenommene	O	O	-	0	257	382	1696	1713
0	Zwangsvergleich	O	O	-	0	386	531	1694	1719
0	durch	O	O	-	0	538	581	1699	1717
0	rechtskräͤftiger	O	O	-	0	590	709	1701	1722
0	Beſckluß	O	O	-	0	257	334	1714	1734
0	voem	O	O	-	0	351	387	1718	1732
0	6	O	O	-	0	399	414	1717	1733
0	.	O	O	-	0	399	414	1717	1733
0	März	O	O	-	0	426	483	1717	1739
0	1903	O	O	-	0	496	536	1720	1736
0	beſtaͤtigt	O	O	-	0	552	626	1719	1742
0	iſt	O	O	-	0	640	663	1722	1743
0	,	O	O	-	0	640	663	1722	1743
0	auf	O	O	-	0	681	709	1724	1744
0	gekoben	O	O	-	0	257	326	1736	1755
0	worden	O	O	-	0	340	409	1737	1754
0	.	O	O	-	0	340	409	1737	1754
0		O	O	-	0	277	341	1755	1777
0	Berlin	B-LOC	O	Q183149|Q64|Q257867|Q1979838|Q664745|Q15708458|Q2021465|Q15676066|Q2322920|Q1725179|Q702517|Q2153462|Q1373178|Q15135208	0	277	341	1755	1777
0	,	O	O	-	0	277	341	1755	1777
0	den	O	O	-	0	353	382	1758	1775
0	2	O	O	-	0	394	409	1760	1775
0	.	O	O	-	0	394	409	1760	1775
0	Mai	O	O	-	0	420	459	1759	1777
0	1903	O	O	-	0	472	516	1761	1778
0	.	O	O	-	0	472	516	1761	1778
0		O	O	-	0	389	423	1779	1797
0	Der	O	O	-	0	389	423	1779	1797
0	Gerichtsſchreiber	O	O	-	0	435	580	1781	1801
0	des	O	O	-	0	255	284	1795	1816
0	Königlichen	O	O	-	0	298	402	1799	1821
0	Amtagerichts	O	O	-	0	419	533	1801	1822
0	J	O	O	-	0	545	563	1805	1825
0	.	O	O	-	0	545	563	1805	1825
0	Abtheilung	O	O	-	0	579	676	1805	1828
0	81	O	O	-	0	688	712	1809	1825
0	.	O	O	-	0	688	712	1809	1825
0	mmmmmu	O	O	-	0	420	545	1823	1830
0	Steckbriefs	O	O	-	0	350	617	1836	1863
0	-	O	O	-	0	350	617	1836	1863
0	Erneuerung	O	O	-	0	350	617	1836	1863
0	.	O	O	-	0	350	617	1836	1863
0		O	O	-	0	275	310	1856	1874
0	Der	O	O	-	0	275	310	1856	1874
0	gegen	O	O	-	0	321	370	1862	1879
0	den	O	O	-	0	389	418	1859	1876
0	Kaufmann	O	O	-	0	434	528	1860	1880
0	Ernſt	B-PER	O	-	0	546	595	1863	1880
0	Mond	I-PER	O	-	0	606	668	1863	1882
0	,	O	O	-	0	606	668	1863	1882
0	ge	O	O	-	0	672	711	1870	1885
0	—	O	O	-	0	672	711	1870	1885
0	boren	O	O	-	0	252	301	1877	1895
0	am	O	O	-	0	313	339	1882	1895
0	28	O	O	-	0	350	375	1880	1895
0	.	O	O	-	0	350	375	1880	1895
0	September	O	O	-	0	388	484	1879	1899
0	1872	O	O	-	0	496	536	1883	1900
0	zu	O	O	-	0	548	565	1888	1903
0	Aachen	B-LOC	O	Q1017	0	578	643	1884	1905
0	,	O	O	-	0	578	643	1884	1905
0	weaen	O	O	-	0	658	710	1889	1903
0	betrugeriſchen	O	O	-	0	253	374	1898	1920
0	Bankerutts	O	O	-	0	386	490	1901	1923
0	,	O	O	-	0	386	490	1901	1923
0	unter	O	O	-	0	507	553	1905	1921
0	dem	O	O	-	0	571	605	1905	1922
0	21	O	O	-	0	624	649	1908	1923
0	.	O	O	-	0	624	649	1908	1923
0	Juni	O	O	-	0	668	710	1907	1926
0	1833	O	O	-	0	254	293	1921	1936
0	in	O	O	-	0	312	329	1920	1937
0	den	O	O	-	0	348	377	1921	1938
0	Atten	O	O	-	0	400	449	1923	1939
0	1J	O	O	-	0	467	487	1924	1940
0	.	O	O	-	0	467	487	1924	1940
0		O	O	-	0	502	521	1924	1941
0	R	O	O	-	0	502	521	1924	1941
0	.	O	O	-	0	502	521	1924	1941
0	JJ	O	O	-	0	534	555	1926	1942
0	.	O	O	-	0	534	555	1926	1942
0	100	O	O	-	0	569	603	1927	1943
0	.	O	O	-	0	569	603	1927	1943
0	99	O	O	-	0	615	639	1927	1943
0	.	O	O	-	0	615	639	1927	1943
0	.	O	O	-	0	650	667	1928	1944
