No.	TOKEN	NE-TAG	NE-EMB	GND-ID	url_id	left	right	top	bottom
0	Zuverläſſigkeit	O	O	-	0	301	422	1077	1098
0	ihnen	O	O	-	0	439	485	1077	1098
0	nicht	O	O	-	0	501	538	1078	1100
0	nachſtanden	O	O	-	0	549	650	1077	1098
0	.	O	O	-	0	549	650	1077	1098
0		O	O	-	0	57	80	1098	1115
0	Es	O	O	-	0	57	80	1098	1115
0	war	O	O	-	0	99	131	1100	1115
0	vorauzzuſehen	O	O	-	0	149	271	1098	1118
0	,	O	O	-	0	149	271	1098	1118
0	daß	O	O	-	0	291	320	1098	1118
0	die	O	O	-	0	338	361	1098	1115
0	Kauflente	O	O	-	0	372	451	1098	1118
0	ſich	O	O	-	0	469	495	1098	1118
0	dieſer	O	O	-	0	513	558	1098	1118
0	Perſonen	O	O	-	0	569	650	1098	1118
0	,	O	O	-	0	569	650	1098	1118
0	welche	O	O	-	0	55	104	1117	1138
0	frei	O	O	-	0	126	153	1117	1139
0	von	O	O	-	0	176	207	1121	1135
0	den	O	O	-	0	230	260	1118	1136
0	ſtrengen	O	O	-	0	275	342	1118	1139
0	Pflichten	O	O	-	0	361	433	1118	1139
0	der	O	O	-	0	450	475	1120	1136
0	Senſalen	O	O	-	0	497	574	1118	1139
0	waren	O	O	-	0	595	650	1122	1138
0	,	O	O	-	0	595	650	1122	1138
0	ten	O	O	-	0	56	85	1181	1200
0	,	O	O	-	0	56	85	1181	1200
0	weit	O	O	-	0	95	129	1181	1197
0	lieber	O	O	-	0	141	184	1180	1197
0	zur	O	O	-	0	201	227	1185	1201
0	Vermittelung	O	O	-	0	238	350	1181	1201
0	bedienen	O	O	-	0	367	436	1181	1199
0	würden	O	O	-	0	448	514	1182	1201
0	,	O	O	-	0	448	514	1182	1201
0	als	O	O	-	0	526	551	1182	1198
0	der	O	O	-	0	562	588	1182	1198
0	in	O	O	-	0	599	609	1181	1198
0	die	O	O	-	0	610	650	1181	1198
0	engſten	O	O	-	0	56	114	1201	1222
0	Greuzen	O	O	-	0	124	193	1201	1222
0	eingeſchloſſenen	O	O	-	0	209	336	1201	1222
0	und	O	O	-	0	353	384	1203	1219
0	ſchwerfälligen	O	O	-	0	395	508	1202	1222
0	amtlichen	O	O	-	0	520	597	1202	1222
0	Han	O	O	-	0	607	650	1202	1222
0	—	O	O	-	0	607	650	1202	1222
0	delsmakler	O	O	-	0	56	164	1222	1242
0	,	O	O	-	0	56	164	1222	1242
0	und	O	O	-	0	165	190	1222	1239
0	die	O	O	-	0	209	238	1222	1239
0	Folge	O	O	-	0	243	290	1222	1243
0	war	O	O	-	0	309	346	1226	1242
0	,	O	O	-	0	309	346	1226	1242
0	daß	O	O	-	0	365	395	1222	1243
0	der	O	O	-	0	413	438	1223	1240
0	vereidete	O	O	-	0	455	525	1223	1240
0	Makler	O	O	-	0	542	600	1222	1240
0	trotz	O	O	-	0	617	650	1224	1243
0	ſeines	O	O	-	0	56	102	1243	1263
0	Mouopols	O	O	-	0	113	200	1243	1263
0	in	O	O	-	0	210	227	1243	1259
0	den	O	O	-	0	238	267	1243	1260
0	Hintergrund	O	O	-	0	275	383	1243	1264
0	gedrängt	O	O	-	0	397	469	1244	1264
0	wurdt	O	O	-	0	481	536	1244	1261
0	.	O	O	-	0	481	536	1244	1261
0		O	O	-	0	566	650	1243	1264
0	Vergeblich	O	O	-	0	566	650	1243	1264
0	waren	O	O	-	0	56	106	1267	1281
0	ſeine	O	O	-	0	126	169	1263	1284
0	Proteſte	O	O	-	0	179	245	1263	1284
0	und	O	O	-	0	263	295	1265	1281
0	Denunziationen	O	O	-	0	306	442	1264	1284
0	,	O	O	-	0	306	442	1264	1284
0	die	O	O	-	0	461	483	1264	1281
0	verbotene	O	O	-	0	502	579	1264	1281
0	Pfuſch⸗	O	O	-	0	590	650	1264	1284
0	—	O	O	-	0	590	650	1264	1284
0	malelei	O	O	-	0	58	116	1284	1301
0	blühte	O	O	-	0	127	177	1284	1305
0	weiter	O	O	-	0	188	242	1284	1301
0	.	O	O	-	0	188	242	1284	1301
0		O	O	-	0	265	288	1284	1302
0	Es	O	O	-	0	265	288	1284	1302
0	gab	O	O	-	0	305	334	1285	1305
0	ſchlechterdings	O	O	-	0	352	469	1284	1305
0	kein	O	O	-	0	479	509	1284	1302
0	Mittel	O	O	-	0	521	579	1285	1304
0	,	O	O	-	0	521	579	1285	1304
0	um	O	O	-	0	590	611	1289	1302
0	die	O	O	-	0	612	650	1285	1302
0	bemühen	O	O	-	0	57	132	1325	1346
0	,	O	O	-	0	57	132	1325	1346
0	eine	O	O	-	0	144	175	1325	1343
0	ſcharfe	O	O	-	0	186	238	1325	1346
0	Grenzlinie	O	O	-	0	250	337	1325	1349
0	zwiſchen	O	O	-	0	348	414	1325	1346
0	Makler	O	O	-	0	422	486	1326	1344
0	und	O	O	-	0	492	523	1327	1343
0	Kommiſſionär	O	O	-	0	529	648	1326	1346
0	zu	O	O	-	0	56	72	1351	1367
0	ziehen	O	O	-	0	84	137	1346	1368
0	,	O	O	-	0	84	137	1346	1368
0	mag	O	O	-	0	156	191	1350	1367
0	die	O	O	-	0	207	230	1346	1363
0	Theorie	O	O	-	0	241	305	1346	1370
0	einen	O	O	-	0	322	364	1347	1364
0	noch	O	O	-	0	383	417	1347	1367
0	ſo	O	O	-	0	436	451	1347	1367
0	deutlichen	O	O	-	0	469	548	1347	1367
0	Unterſchied	O	O	-	0	560	650	1347	1367
0	in	O	O	-	0	57	72	1393	1405
0	der	O	O	-	0	83	108	1390	1405
0	Praxis	O	O	-	0	119	175	1388	1408
0	iſt	O	O	-	0	186	203	1388	1408
0	es	O	O	-	0	214	230	1390	1405
0	oft	O	O	-	0	241	263	1388	1408
0	nicht	O	O	-	0	279	317	1388	1408
0	möglich	O	O	-	0	334	395	1389	1412
0	zu	O	O	-	0	411	429	1393	1409
0	erkennen	O	O	-	0	447	521	1389	1408
0	,	O	O	-	0	447	521	1389	1408
0	ob	O	O	-	0	533	551	1389	1406
0	die	O	O	-	0	562	586	1388	1406
0	Hand	O	O	-	0	596	649	1389	1409
0	—	O	O	-	0	596	649	1389	1409
0	lung	O	O	-	0	57	94	1409	1429
0	die	O	O	-	0	104	128	1408	1425
0	Merkmale	O	O	-	0	138	221	1408	1426
0	dieſes	O	O	-	0	238	284	1408	1428
0	oder	O	O	-	0	305	338	1409	1426
0	jenes	O	O	-	0	357	398	1411	1429
0	Geſchäfts	O	O	-	0	410	485	1409	1429
0	an	O	O	-	0	503	518	1413	1426
0	ſich	O	O	-	0	519	560	1409	1429
0	trägt	O	O	-	0	571	615	1410	1429
0	,	O	O	-	0	571	615	1410	1429
0	die	O	O	-	0	628	650	1409	1426
0	Praxis	O	O	-	0	57	112	1429	1450
0	ſetzt	O	O	-	0	123	153	1429	1450
0	ſich	O	O	-	0	164	188	1429	1450
0	darüber	O	O	-	0	200	263	1429	1447
0	hinweg	O	O	-	0	280	344	1429	1450
0	.	O	O	-	0	280	344	1429	1450
0		O	O	-	0	366	401	1430	1447
0	Und	O	O	-	0	366	401	1430	1447
0	da	O	O	-	0	417	437	1430	1447
0	ez	O	O	-	0	454	470	1431	1446
0	unmüglich	O	O	-	0	486	570	1430	1450
0	anging	O	O	-	0	587	649	1429	1450
0	,	O	O	-	0	587	649	1429	1450
0	den	O	O	-	0	57	84	1451	1468
0	Kommiſſionſär	O	O	-	0	95	257	1450	1470
0	von	O	O	-	0	263	298	1453	1467
0	der	O	O	-	0	300	343	1451	1467
0	Börſe	O	O	-	0	350	397	1450	1470
0	zu	O	O	-	0	408	425	1455	1471
0	verbannen	O	O	-	0	437	526	1450	1470
0	,	O	O	-	0	437	526	1450	1470
0	ſo	O	O	-	0	538	553	1451	1471
0	behauptete	O	O	-	0	564	650	1450	1470
0	auch	O	O	-	0	59	92	1471	1491
0	der	O	O	-	0	103	128	1471	1488
0	Pfuſchmakler	O	O	-	0	139	285	1470	1491
0	ſeinen	O	O	-	0	292	359	1471	1491
0	Platz	O	O	-	0	371	417	1471	1491
0	.	O	O	-	0	371	417	1471	1491
0		O	O	-	0	87	117	1492	1509
0	Bei	O	O	-	0	87	117	1492	1509
0	der	O	O	-	0	138	163	1492	1509
0	Verathung	O	O	-	0	184	274	1491	1512
0	des	O	O	-	0	301	328	1492	1508
0	Allgemeinen	O	O	-	0	355	514	1491	1512
0	deutſchen	O	O	-	0	540	650	1492	1512
0	Handelsgeſetzbuchs	O	O	-	0	57	289	1513	1536
0	war	O	O	-	0	307	340	1516	1529
0	man	O	O	-	0	358	384	1517	1529
0	ſich	O	O	-	0	385	437	1512	1532
0	klar	O	O	-	0	454	488	1512	1532
0	,	O	O	-	0	454	488	1512	1532
0	daß	O	O	-	0	507	526	1513	1530
0	hier	O	O	-	0	528	579	1512	1533
0	auf	O	O	-	0	590	609	1517	1530
0	die	O	O	-	0	612	650	1513	1532
0	eine	O	O	-	0	57	87	1538	1550
0	oder	O	O	-	0	104	138	1534	1550
0	andere	O	O	-	0	155	208	1534	1550
0	Weiſe	O	O	-	0	220	266	1533	1553
0	Abhilfe	O	O	-	0	278	338	1532	1553
0	geſchaffen	O	O	-	0	358	435	1532	1554
0	werden	O	O	-	0	454	512	1535	1550
0	mußte	O	O	-	0	531	586	1534	1553
0	.	O	O	-	0	531	586	1534	1553
0		O	O	-	0	607	649	1534	1554
0	Zwei	O	O	-	0	607	649	1534	1554
0	poliſirung	O	O	-	0	56	139	1596	1615
0	des	O	O	-	0	150	175	1596	1612
0	Matlergewerbez	O	O	-	0	187	320	1580	1615
0	mit	O	O	-	0	337	365	1595	1611
0	ſeinen	O	O	-	0	383	431	1595	1615
0	bisherigen	O	O	-	0	448	532	1595	1615
0	Rechten	O	O	-	0	544	606	1596	1615
0	und	O	O	-	0	618	649	1596	1612
0	Pflichten	O	O	-	0	56	133	1616	1636
0	,	O	O	-	0	56	133	1616	1636
0	und	O	O	-	0	144	175	1616	1633
0	verlangte	O	O	-	0	187	262	1616	1636
0	einen	O	O	-	0	274	316	1615	1632
0	dringenden	O	O	-	0	328	420	1615	1636
0	Schutz	O	O	-	0	429	481	1615	1636
0	gegen	O	O	-	0	492	526	1620	1636
0	die	O	O	-	0	528	564	1616	1633
0	verſteckte	O	O	-	0	566	649	1616	1635
0	Privatmakelei	O	O	-	0	56	175	1636	1657
0	.	O	O	-	0	56	175	1636	1657
0		O	O	-	0	197	227	1636	1652
0	Die	O	O	-	0	197	227	1636	1652
0	andere	O	O	-	0	241	300	1636	1652
0	Partei	O	O	-	0	318	371	1636	1655
0	beanſprucht	O	O	-	0	389	483	1636	1656
0	an	O	O	-	0	502	522	1641	1653
0	erſter	O	O	-	0	542	584	1637	1657
0	Stelle	O	O	-	0	600	649	1637	1654
0	Freiheit	O	O	-	0	56	121	1657	1680
0	und	O	O	-	0	139	170	1656	1673
0	Gleichheit	O	O	-	0	182	261	1655	1676
0	des	O	O	-	0	274	300	1655	1672
0	Mallerthums	O	O	-	0	312	429	1655	1676
0	,	O	O	-	0	312	429	1655	1676
0	damit	O	O	-	0	448	497	1656	1673
0	Aufhebung	O	O	-	0	514	606	1657	1677
0	des	O	O	-	0	623	649	1657	1673
0	amtlichen	O	O	-	0	58	138	1677	1697
0	Maklerinſtitutz	O	O	-	0	139	274	1676	1697
0	,	O	O	-	0	139	274	1676	1697
0	an	O	O	-	0	292	312	1680	1693
0	zweiter	O	O	-	0	327	384	1676	1697
0	Stelle	O	O	-	0	395	445	1676	1694
0	bei	O	O	-	0	461	483	1676	1693
0	Beibehaltung	O	O	-	0	496	607	1676	1697
0	des	O	O	-	0	624	650	1678	1694
0	Juſtituts	O	O	-	0	58	136	1698	1717
0	,	O	O	-	0	58	136	1698	1717
0	eine	O	O	-	0	144	174	1697	1714
0	größere	O	O	-	0	182	240	1697	1717
0	Bewegungsfreiheit	O	O	-	0	247	402	1697	1717
0	für	O	O	-	0	411	435	1697	1717
0	daſſelbe	O	O	-	0	441	508	1697	1717
0	,	O	O	-	0	441	508	1697	1717
0	insbeſondere	O	O	-	0	516	619	1698	1717
0	die	O	O	-	0	627	649	1698	1715
0	Auſhebung	O	O	-	0	48	148	1719	1741
0	des	O	O	-	0	159	185	1718	1734
0	Verbots	O	O	-	0	193	258	1717	1734
0	des	O	O	-	0	269	295	1717	1734
0	Proprehandels	O	O	-	0	304	428	1717	1737
0	und	O	O	-	0	435	467	1718	1735
0	der	O	O	-	0	474	500	1719	1735
0	Bürgſchaftsüber	O	O	-	0	508	648	1718	1741
0	—	O	O	-	0	508	648	1718	1741
0	nachtheiligen	O	O	-	0	55	161	724	745
0	Wirkungen	O	O	-	0	179	271	724	745
0	nicht	O	O	-	0	290	327	725	746
0	lange	O	O	-	0	345	390	726	746
0	warten	O	O	-	0	407	470	726	743
0	.	O	O	-	0	407	470	726	743
0		O	O	-	0	496	528	725	743
0	Der	O	O	-	0	496	528	725	743
0	Mangel	O	O	-	0	543	611	725	746
0	au	O	O	-	0	630	649	729	742
0	aͤu	O	O	-	0	51	74	770	787
0	einer	O	O	-	0	85	125	770	783
0	ſteigenden	O	O	-	0	135	216	765	790
0	Läſſigkeit	O	O	-	0	220	299	765	787
0	in	O	O	-	0	310	327	767	784
0	der	O	O	-	0	336	362	767	783
0	Beforgung	O	O	-	0	369	458	767	790
0	der	O	O	-	0	463	494	767	788
0	ihnen	O	O	-	0	502	547	767	788
0	obliegenden	O	O	-	0	556	649	767	787
0	Angelegenheiten	O	O	-	0	56	195	784	807
0	.	O	O	-	0	56	195	784	807
0		O	O	-	0	213	256	786	807
0	Dieſe	O	O	-	0	213	256	786	807
0	Unluſt	O	O	-	0	264	318	786	807
0	auf	O	O	-	0	331	358	787	808
0	der	O	O	-	0	369	395	787	804
0	einen	O	O	-	0	406	448	792	805
0	Seite	O	O	-	0	456	505	787	808
0	,	O	O	-	0	456	505	787	808
0	auf	O	O	-	0	513	545	787	808
0	der	O	O	-	0	552	578	788	805
0	anderen	O	O	-	0	586	650	789	804
0	wiederum	O	O	-	0	55	135	849	866
0	die	O	O	-	0	146	169	849	865
0	den	O	O	-	0	179	208	849	865
0	Maklern	O	O	-	0	219	289	848	866
0	obliegenden	O	O	-	0	308	403	849	870
0	drückenden	O	O	-	0	419	507	850	867
0	Verpflichiungen	O	O	-	0	515	649	849	870
0	tin	O	O	-	0	56	80	870	887
0	Hemmſchuh	O	O	-	0	91	187	869	889
0	für	O	O	-	0	204	230	869	888
0	die	O	O	-	0	245	269	869	887
0	wirthſchaftliche	O	O	-	0	284	407	869	891
0	Beweglichkeit	O	O	-	0	424	554	870	891
0	.	O	O	-	0	424	554	870	891
0		O	O	-	0	558	602	870	891
0	Dieſe	O	O	-	0	558	602	870	891
0	Um	O	O	-	0	613	649	870	887
0	—	O	O	-	0	613	649	870	887
0	Bewegung	O	O	-	0	55	148	910	932
0	,	O	O	-	0	55	148	910	932
0	die	O	O	-	0	164	187	910	928
0	ſich	O	O	-	0	197	228	910	932
0	gegen	O	O	-	0	245	291	915	932
0	die	O	O	-	0	307	330	911	929
0	exceptionelle	O	O	-	0	348	448	911	932
0	Stellung	O	O	-	0	460	534	911	932
0	des	O	O	-	0	545	571	912	929
0	Maklers	O	O	-	0	583	650	911	929
0	richtete	O	O	-	0	56	116	932	952
0	.	O	O	-	0	56	116	932	952
0		O	O	-	0	138	161	931	949
0	Es	O	O	-	0	138	161	931	949
0	kam	O	O	-	0	172	198	931	949
0	ferner	O	O	-	0	199	263	931	952
0	hierzu	O	O	-	0	275	328	932	953
0	,	O	O	-	0	275	328	932	953
0	daß	O	O	-	0	339	369	932	952
0	ſeit	O	O	-	0	380	406	930	953
0	dem	O	O	-	0	419	452	932	949
0	Anfange	O	O	-	0	464	534	932	957
0	dieies	O	O	-	0	545	591	932	952
0	Jahr	O	O	-	0	602	650	932	953
0	—	O	O	-	0	602	650	932	953
0	hunderts	O	O	-	0	55	129	953	972
0	eine	O	O	-	0	141	172	953	970
0	große	O	O	-	0	183	227	952	975
0	Anzahl	O	O	-	0	235	294	952	974
0	von	O	O	-	0	305	335	953	970
0	Perſonen	O	O	-	0	344	420	952	974
0	die	O	O	-	0	430	454	953	970
0	Börſe	O	O	-	0	461	509	953	973
0	Überſchwemmte	O	O	-	0	519	649	953	974
0	,	O	O	-	0	519	649	953	974
0	die	O	O	-	0	55	78	973	990
0	unter	O	O	-	0	97	141	974	990
0	dem	O	O	-	0	158	192	973	990
0	mamen	O	O	-	0	210	271	975	990
0	„	O	O	-	0	291	435	974	993
0	Kommiſſionuren	O	O	-	0	291	435	974	993
0	ſich	O	O	-	0	455	481	973	993
0	in	O	O	-	0	499	515	974	991
0	ausgedehntem	O	O	-	0	533	649	974	993
0	Maße	O	O	-	0	56	108	993	1014
0	,	O	O	-	0	56	108	993	1014
0	obwohl	O	O	-	0	121	179	993	1015
0	ſie	O	O	-	0	191	209	993	1014
0	Kommiſſionsgeſchäfte	O	O	-	0	221	416	994	1015
0	und	O	O	-	0	417	443	994	1011
0	daneben	O	O	-	0	454	521	994	1012
0	hanſig	O	O	-	0	532	585	993	1016
0	Eigen⸗	O	O	-	0	596	650	994	1016
0	handel	O	O	-	0	51	116	1014	1035
0	,	O	O	-	0	51	116	1014	1035
0	beſondets	O	O	-	0	133	212	1014	1034
0	Spekulativnszhandel	O	O	-	0	223	390	1015	1036
0	betrieben	O	O	-	0	405	482	1015	1035
0	,	O	O	-	0	405	482	1015	1035
0	auch	O	O	-	0	498	533	1015	1036
0	an	O	O	-	0	544	565	1020	1033
0	der	O	O	-	0	576	601	1017	1032
0	Ver⸗	O	O	-	0	612	650	1016	1033
0	Makelei	O	O	-	0	58	121	1305	1322
0	als	O	O	-	0	131	156	1305	1322
0	ſolche	O	O	-	0	167	210	1305	1326
0	zu	O	O	-	0	221	239	1310	1325
0	erkennen	O	O	-	0	250	325	1305	1322
0	.	O	O	-	0	250	325	1305	1322
0		O	O	-	0	346	388	1305	1326
0	Mag	O	O	-	0	346	388	1305	1326
0	das	O	O	-	0	404	433	1306	1322
0	Geſetz	O	O	-	0	445	491	1305	1326
0	ſich	O	O	-	0	508	532	1305	1325
0	noch	O	O	-	0	548	582	1305	1325
0	ſo	O	O	-	0	594	609	1305	1325
0	ſehr	O	O	-	0	620	650	1305	1325
0	nahmme	O	O	-	0	48	115	1739	1757
0	.	O	O	-	0	48	115	1739	1757
0		O	O	-	0	126	155	1738	1755
0	Die	O	O	-	0	126	155	1738	1755
0	Beſtimmungen	O	O	-	0	165	289	1738	1758
0	unſeres	O	O	-	0	296	356	1737	1757
0	Handelsgeſetzbuchs	O	O	-	0	367	522	1738	1759
0	zeigen	O	O	-	0	531	574	1743	1759
0	deutlich	O	O	-	0	575	649	1739	1759
0	fdie	O	O	-	0	48	79	1757	1778
0	Spuren	O	O	-	0	91	155	1757	1778
0	dieſes	O	O	-	0	165	211	1757	1778
0	Kampfs	O	O	-	0	222	298	1757	1777
0	:	O	O	-	0	222	298	1757	1777
0	Das	O	O	-	0	320	346	1757	1774
0	Jnſtitut	O	O	-	0	348	433	1757	1778
0	der	O	O	-	0	449	474	1759	1776
0	amtlichen	O	O	-	0	485	563	1759	1778
0	und	O	O	-	0	575	606	1760	1777
0	ver	O	O	-	0	618	649	1763	1777
0	—	O	O	-	0	618	649	1763	1777
0	feideten	O	O	-	0	48	111	1778	1798
0	Handelsmakler	O	O	-	0	122	246	1778	1799
0	iſt	O	O	-	0	258	274	1778	1798
0	mit	O	O	-	0	284	313	1778	1795
0	jeinen	O	O	-	0	324	372	1778	1798
0	ſämmtlichen	O	O	-	0	384	483	1779	1799
0	ſtrengen	O	O	-	0	494	560	1779	1800
0	Verpflich	O	O	-	0	569	649	1780	1800
0	—	O	O	-	0	569	649	1780	1800
0	ſtungen	O	O	-	0	48	112	1797	1820
0	beibehalten	O	O	-	0	123	224	1798	1820
0	;	O	O	-	0	123	224	1798	1820
0	gewahrt	O	O	-	0	235	302	1799	1820
0	werden	O	O	-	0	313	365	1799	1816
0	ihnen	O	O	-	0	366	416	1799	1818
0	ausſchließlich	O	O	-	0	417	540	1800	1821
0	gewiſſe	O	O	-	0	548	604	1800	1821
0	Vor	O	O	-	0	610	649	1801	1818
0	—	O	O	-	0	610	649	1801	1818
0	ſrechte	O	O	-	0	48	104	1819	1840
0	,	O	O	-	0	48	104	1819	1840
0	welche	O	O	-	0	122	172	1820	1839
0	ſich	O	O	-	0	190	215	1819	1840
0	ans	O	O	-	0	233	263	1821	1836
0	ihrer	O	O	-	0	281	320	1819	1840
0	offiziellen	O	O	-	0	338	415	1820	1840
0	Stellung	O	O	-	0	434	508	1820	1841
0	ergeben	O	O	-	0	527	592	1821	1841
0	.	O	O	-	0	527	592	1821	1841
0		O	O	-	0	620	649	1821	1841
0	Jm	O	O	-	0	620	649	1821	1841
0	Uebrigen	O	O	-	0	48	129	1839	1861
0	aber	O	O	-	0	145	179	1840	1857
0	iſt	O	O	-	0	191	207	1839	1860
0	die	O	O	-	0	218	241	1840	1857
0	freie	O	O	-	0	252	287	1840	1860
0	Konkurrenz	O	O	-	0	298	393	1840	1861
0	bei	O	O	-	0	405	426	1840	1857
0	der	O	O	-	0	438	463	1841	1858
0	Geſchäftsvermitilung	O	O	-	0	474	649	1840	1862
0	zugelaſfen	O	O	-	0	48	141	1858	1882
0	,	O	O	-	0	48	141	1858	1882
0	ſo	O	O	-	0	152	167	1861	1880
0	daß	O	O	-	0	178	208	1861	1881
0	Jedermann	O	O	-	0	219	314	1861	1880
0	die	O	O	-	0	325	348	1861	1878
0	Wahl	O	O	-	0	360	399	1861	1882
0	hat	O	O	-	0	402	448	1861	1882
0	,	O	O	-	0	402	448	1861	1882
0	ob	O	O	-	0	465	484	1862	1879
0	er	O	O	-	0	501	507	1867	1879
0	ſich	O	O	-	0	509	555	1862	1882
0	eines	O	O	-	0	566	606	1862	1879
0	ver	O	O	-	0	618	649	1866	1880
0	—	O	O	-	0	618	649	1866	1880
0	eidigten	O	O	-	0	48	119	1882	1902
0	oder	O	O	-	0	130	165	1882	1898
0	unvereidigten	O	O	-	0	177	288	1882	1902
0	Maklers	O	O	-	0	299	367	1882	1899
0	bedienen	O	O	-	0	385	454	1882	1899
0	will	O	O	-	0	465	500	1882	1902
0	,	O	O	-	0	465	500	1882	1902
0	und	O	O	-	0	518	549	1883	1900
0	es	O	O	-	0	565	580	1885	1900
0	iſt	O	O	-	0	592	608	1883	1902
0	nur	O	O	-	0	621	650	1888	1900
0	für	O	O	-	0	48	81	1902	1923
0	die	O	O	-	0	87	115	1902	1919
0	Partikulargeſetzgebung	O	O	-	0	125	313	1902	1923
0	der	O	O	-	0	324	350	1903	1919
0	Vorbehalt	O	O	-	0	357	441	1902	1923
0	gemacht	O	O	-	0	452	521	1904	1923
0	,	O	O	-	0	452	521	1904	1923
0	den	O	O	-	0	533	561	1904	1920
0	amtlichen	O	O	-	0	574	650	1904	1922
0	Maklern	O	O	-	0	48	126	1922	1941
0	ein	O	O	-	0	137	161	1923	1940
0	Monopol	O	O	-	0	172	249	1923	1943
0	auf	O	O	-	0	261	288	1923	1944
0	Geſchäftsvermittlung	O	O	-	0	289	472	1922	1946
