No.	TOKEN	NE-TAG	NE-EMB	ID	url_id	left	right	top	bottom
0	überließ	O	O	-	0	1051	1171	549	587
0	daſſelbe	O	O	-	0	170	286	587	625
0	vor	O	O	-	0	307	356	596	619
0	der	O	O	-	0	381	429	588	619
0	Hand	O	O	-	0	449	533	587	620
0	ſich	O	O	-	0	554	604	587	633
0	ſelbſt	O	O	-	0	623	711	587	632
0	.	O	O	-	0	623	711	587	632
0		O	O	-	0	752	867	589	621
0	Abends	O	O	-	0	752	867	589	621
0	wurde	O	O	-	0	893	973	589	620
0	polizeiliche	O	O	-	0	976	1170	589	627
0	Hilfe	O	O	-	0	171	247	627	666
0	aus	O	O	-	0	266	321	632	659
0	Tempelhof	B-LOC	O	Q363830	0	345	511	617	666
0	requriert	O	O	-	0	532	675	636	666
0	und	O	O	-	0	698	752	629	660
0	begab	O	O	-	0	772	855	630	667
0	ſich	O	O	-	0	881	928	629	667
0	der	O	O	-	0	952	999	629	660
0	Gendarm	O	O	-	0	1025	1170	629	662
0	Höhne	B-PER	O	Q101338	0	170	277	668	707
0	,	O	O	-	0	170	277	668	707
0	mit	O	O	-	0	299	350	667	699
0	ſeiner	O	O	-	0	371	456	667	704
0	Schußwaffe	O	O	-	0	468	651	668	707
0	verſehen	O	O	-	0	662	797	668	707
0	,	O	O	-	0	662	797	668	707
0	mit	O	O	-	0	811	862	669	700
0	mehreren	O	O	-	0	873	1012	669	707
0	Fleiſcher	O	O	-	0	1028	1169	668	707
0	—	O	O	-	0	1028	1169	668	707
0	geſellen	O	O	-	0	169	283	707	747
0	auf	O	O	-	0	304	354	706	745
0	die	O	O	-	0	373	416	707	739
0	Suche	O	O	-	0	438	532	707	746
0	und	O	O	-	0	567	623	707	740
0	gelang	O	O	-	0	655	754	710	747
0	es	O	O	-	0	787	818	713	740
0	ihnen	O	O	-	0	850	932	708	747
0	auch	O	O	-	0	963	1027	709	746
0	mittelſt	O	O	-	0	1055	1170	708	746
0	Laternen	O	O	-	0	168	306	747	780
0	in	O	O	-	0	327	356	747	778
0	der	O	O	-	0	377	427	749	779
0	Nähe	O	O	-	0	446	529	746	786
0	der	O	O	-	0	553	601	748	779
0	Ringbahn	O	O	-	0	621	773	747	786
0	den	O	O	-	0	799	850	748	780
0	Stier	O	O	-	0	880	965	748	780
0	anzutreffen	O	O	-	0	990	1168	749	786
0	.	O	O	-	0	990	1168	749	786
0		O	O	-	0	172	271	786	826
0	Dieſer	O	O	-	0	172	271	786	826
0	wartete	O	O	-	0	292	409	791	819
0	aber	O	O	-	0	430	495	788	820
0	nicht	O	O	-	0	517	587	788	826
0	erſt	O	O	-	0	607	658	788	826
0	ab	O	O	-	0	680	723	789	826
0	,	O	O	-	0	680	723	789	826
0	daß	O	O	-	0	743	798	788	825
0	ſich	O	O	-	0	819	865	788	827
0	der	O	O	-	0	886	935	788	820
0	Angriff	O	O	-	0	954	1066	787	827
0	gegen	O	O	-	0	1087	1168	797	827
0	ihn	O	O	-	0	173	222	826	866
0	leitete	O	O	-	0	244	343	827	863
0	,	O	O	-	0	244	343	827	863
0	ſondern	O	O	-	0	363	481	827	866
0	wandte	O	O	-	0	494	606	829	860
0	ſich	O	O	-	0	626	686	827	866
0	,	O	O	-	0	626	686	827	866
0	wahrſcheinlich	O	O	-	0	701	909	828	866
0	durch	O	O	-	0	921	997	829	865
0	die	O	O	-	0	1008	1051	827	860
0	Blend	O	O	-	0	1061	1168	827	860
0	—	O	O	-	0	1061	1168	827	860
0	laternen	O	O	-	0	170	299	866	899
0	ſcheu	O	O	-	0	319	405	867	907
0	gemacht	O	O	-	0	408	536	868	906
0	,	O	O	-	0	408	536	868	906
0	mit	O	O	-	0	556	607	868	900
0	wildem	O	O	-	0	621	733	868	900
0	Grimm	O	O	-	0	745	837	867	901
0	ſelbſt	O	O	-	0	839	946	867	907
0	zur	O	O	-	0	962	1008	877	906
0	Offenſive	O	O	-	0	1019	1169	867	907
0	,	O	O	-	0	1019	1169	867	907
0	ſo	O	O	-	0	172	199	906	945
0	daß	O	O	-	0	219	274	906	945
0	ſeine	O	O	-	0	297	365	907	942
0	Gegner	O	O	-	0	387	502	906	946
0	weit	O	O	-	0	523	588	907	939
0	auseinanderſtoben	O	O	-	0	607	894	907	946
0	.	O	O	-	0	607	894	907	946
0		O	O	-	0	937	1033	908	944
0	Schon	O	O	-	0	937	1033	908	944
0	glaubte	O	O	-	0	1058	1169	908	946
0	man	O	O	-	0	169	238	954	978
0	des	O	O	-	0	257	307	948	978
0	Thieres	O	O	-	0	328	450	946	987
0	Herr	O	O	-	0	472	544	948	986
0	zu	O	O	-	0	575	606	957	987
0	ſein	O	O	-	0	630	702	947	985
0	,	O	O	-	0	630	702	947	985
0	als	O	O	-	0	732	778	949	979
0	es	O	O	-	0	806	836	952	979
0	einem	O	O	-	0	868	955	949	979
0	Geſellen	O	O	-	0	979	1106	947	985
0	ge	O	O	-	0	1126	1168	956	991
0	—	O	O	-	0	1126	1168	956	991
0	lungen	O	O	-	0	172	274	986	1026
0	war	O	O	-	0	298	366	996	1024
0	,	O	O	-	0	298	366	996	1024
0	oen	O	O	-	0	387	439	996	1019
0	Schwanz	O	O	-	0	463	587	987	1026
0	deſſelben	O	O	-	0	589	752	987	1026
0	zu	O	O	-	0	772	804	997	1026
0	erfaſſen	O	O	-	0	826	948	986	1026
0	,	O	O	-	0	826	948	986	1026
0	aber	O	O	-	0	972	1036	989	1019
0	wie	O	O	-	0	1056	1108	987	1019
0	ein	O	O	-	0	1126	1168	997	1019
0	Fangeball	O	O	-	0	172	326	1025	1061
0	wurde	O	O	-	0	347	442	1027	1059
0	er	O	O	-	0	472	500	1036	1059
0	von	O	O	-	0	530	585	1037	1059
0	dem	O	O	-	0	616	677	1028	1059
0	grimmigen	O	O	-	0	708	868	1027	1066
0	Stier	O	O	-	0	895	982	1027	1059
0	in	O	O	-	0	1010	1041	1028	1058
0	großen	O	O	-	0	1065	1167	1028	1066
0	Kreiſen	O	O	-	0	171	282	1060	1101
0	umhergeſchleudert	O	O	-	0	304	580	1067	1106
0	und	O	O	-	0	600	657	1069	1099
0	wäre	O	O	-	0	679	738	1070	1099
0	ſicherlich	O	O	-	0	740	901	1067	1106
0	ſeinem	O	O	-	0	934	1033	1068	1106
0	gefähr	O	O	-	0	1062	1167	1067	1106
0	—	O	O	-	0	1062	1167	1067	1106
0	lichen	O	O	-	0	173	256	1100	1145
0	Beginnen	O	O	-	0	287	436	1106	1145
0	zum	O	O	-	0	468	518	1117	1145
0	Opjer	O	O	-	0	520	637	1107	1145
0	gefallen	O	O	-	0	666	792	1107	1145
0	,	O	O	-	0	666	792	1107	1145
0	wenn	O	O	-	0	823	884	1117	1139
0	nicht	O	O	-	0	887	983	1108	1145
0	rechtzeitig	O	O	-	0	987	1168	1106	1145
0	ſeine	O	O	-	0	174	245	1146	1183
0	Begleiter	O	O	-	0	263	409	1146	1186
0	durch	O	O	-	0	427	507	1148	1186
0	wildes	O	O	-	0	528	628	1147	1179
0	Geſchrei	O	O	-	0	649	770	1147	1186
0	und	O	O	-	0	791	847	1148	1178
0	durch	O	O	-	0	869	946	1148	1186
0	gemeinſamen	O	O	-	0	970	1167	1147	1186
0	Angriff	O	O	-	0	171	284	1186	1226
0	das	O	O	-	0	304	357	1188	1219
0	Thier	O	O	-	0	383	470	1187	1226
0	verjagt	O	O	-	0	490	595	1188	1226
0	hätten	O	O	-	0	617	720	1187	1226
0	.	O	O	-	0	617	720	1187	1226
0		O	O	-	0	742	837	1186	1226
0	Wegen	O	O	-	0	742	837	1186	1226
0	der	O	O	-	0	839	907	1187	1219
0	vorgeſchrittenen	O	O	-	0	928	1167	1187	1226
0	Zeit	O	O	-	0	166	233	1225	1266
0	mußte	O	O	-	0	252	348	1227	1264
0	für	O	O	-	0	369	416	1226	1265
0	dieſen	O	O	-	0	419	518	1226	1265
0	Abend	O	O	-	0	529	628	1226	1259
0	von	O	O	-	0	640	696	1236	1259
0	der	O	O	-	0	706	752	1227	1258
0	Jagd	O	O	-	0	768	848	1227	1266
0	Abſtand	O	O	-	0	860	985	1227	1263
0	genommen	O	O	-	0	1005	1167	1236	1266
0	werden	O	O	-	0	166	275	1266	1300
0	und	O	O	-	0	303	360	1267	1298
0	gelang	O	O	-	0	386	486	1268	1305
0	es	O	O	-	0	519	549	1271	1299
0	erſt	O	O	-	0	571	620	1267	1305
0	am	O	O	-	0	652	699	1276	1298
0	anderen	O	O	-	0	731	851	1268	1299
0	Morgen	O	O	-	0	878	1000	1268	1305
0	den	O	O	-	0	1032	1084	1267	1299
0	ver	O	O	-	0	1109	1167	1275	1298
0	—	O	O	-	0	1109	1167	1275	1298
0	einten	O	O	-	0	171	263	1306	1338
0	Anſtrengungen	O	O	-	0	286	518	1306	1346
0	des	O	O	-	0	537	587	1308	1339
0	Schlächtermeiſters	O	O	-	0	614	895	1306	1346
0	Roggenbach	B-PER	O	-	0	917	1096	1307	1346
0	mit	O	O	-	0	1116	1167	1306	1338
0	mehreren	O	O	-	0	172	311	1345	1384
0	Geſellen	O	O	-	0	333	473	1345	1386
0	,	O	O	-	0	333	473	1345	1386
0	das	O	O	-	0	491	544	1347	1379
0	gefährliche	O	O	-	0	566	723	1346	1386
0	Thier	O	O	-	0	739	834	1345	1386
0	einzufangen	O	O	-	0	848	1029	1346	1386
0	und	O	O	-	0	1050	1107	1347	1379
0	zur	O	O	-	0	1122	1168	1356	1386
0	Schlachtbank	O	O	-	0	169	368	1385	1425
0	zu	O	O	-	0	388	422	1395	1425
0	führen	O	O	-	0	442	549	1385	1425
0	.	O	O	-	0	442	549	1385	1425
0		O	O	-	0	248	462	1434	1474
0	Tempelhof	B-LOC	O	Q363830	0	248	462	1434	1474
0	.	O	O	-	0	248	462	1434	1474
0		O	O	-	0	504	574	1434	1467
0	Eine	O	O	-	0	504	574	1434	1467
0	reiche	O	O	-	0	598	681	1434	1472
0	Beute	O	O	-	0	700	792	1435	1468
0	iſt	O	O	-	0	818	848	1436	1473
0	in	O	O	-	0	875	904	1436	1467
0	der	O	O	-	0	926	973	1437	1467
0	Nacht	O	O	-	0	992	1082	1435	1474
0	zum	O	O	-	0	1107	1166	1445	1474
0	Sonntag	O	O	-	0	168	305	1474	1514
0	Dieben	O	O	-	0	325	437	1474	1507
0	bei	O	O	-	0	463	505	1475	1507
0	dem	O	O	-	0	530	590	1476	1507
0	in	O	O	-	0	615	645	1475	1506
0	der	O	O	-	0	677	723	1475	1507
0	Dorfſtrafr	O	O	-	0	749	906	1476	1514
0	20	O	O	-	0	931	970	1478	1507
0	wohnenden	O	O	-	0	995	1166	1476	1513
0	Kaufmann	O	O	-	0	167	330	1514	1551
0	Oppen	B-PER	O	-	0	346	436	1515	1554
0	in	O	O	-	0	437	486	1515	1546
0	die	O	O	-	0	488	560	1515	1546
0	Hände	O	O	-	0	580	663	1515	1553
0	gefallen	O	O	-	0	666	825	1515	1554
0	.	O	O	-	0	666	825	1515	1554
0		O	O	-	0	856	983	1514	1554
0	Letzterer	O	O	-	0	856	983	1514	1554
0	ſcheint	O	O	-	0	1004	1101	1515	1554
0	der	O	O	-	0	1122	1168	1517	1547
0	üblen	O	O	-	0	167	251	1555	1586
0	Gewohnheit	O	O	-	0	269	454	1554	1594
0	zu	O	O	-	0	474	506	1565	1594
0	huldigen	O	O	-	0	523	662	1555	1594
0	,	O	O	-	0	523	662	1555	1594
0	bei	O	O	-	0	685	723	1555	1587
0	offenem	O	O	-	0	747	863	1556	1594
0	Fenſter	O	O	-	0	876	989	1556	1594
0	zu	O	O	-	0	1004	1026	1565	1594
0	ſchlafen	O	O	-	0	1029	1166	1556	1594
0	und	O	O	-	0	166	224	1594	1626
0	machten	O	O	-	0	241	350	1595	1633
0	ſich	O	O	-	0	351	430	1594	1633
0	dieſes	O	O	-	0	446	532	1595	1639
0	die	O	O	-	0	545	589	1594	1627
0	Spitzbuben	O	O	-	0	601	771	1595	1634
0	zu	O	O	-	0	782	813	1604	1634
0	Nutzen	O	O	-	0	824	939	1595	1634
0	,	O	O	-	0	824	939	1595	1634
0	denn	O	O	-	0	959	1033	1597	1627
0	mittelſt	O	O	-	0	1053	1166	1595	1633
0	Ueberſteigen	O	O	-	0	167	355	1634	1673
0	des	O	O	-	0	380	430	1635	1666
0	eiſernen	O	O	-	0	458	578	1642	1672
0	Gitters	O	O	-	0	606	721	1635	1667
0	des	O	O	-	0	746	795	1635	1668
0	Vorgartens	O	O	-	0	817	994	1636	1673
0	gelangten	O	O	-	0	1020	1166	1638	1673
0	ſie	O	O	-	0	170	206	1674	1712
0	unter	O	O	-	0	226	308	1678	1706
0	den	O	O	-	0	327	379	1674	1706
0	obwaltenden	O	O	-	0	402	596	1675	1706
0	Umſtänden	O	O	-	0	612	784	1674	1713
0	mit	O	O	-	0	805	842	1675	1707
0	Leichtigleit	O	O	-	0	845	1033	1675	1715
0	zu	O	O	-	0	1054	1085	1685	1715
0	dem	O	O	-	0	1107	1166	1678	1707
0	Fenſter	O	O	-	0	169	292	1711	1755
0	,	O	O	-	0	169	292	1711	1755
0	griffen	O	O	-	0	312	412	1714	1754
0	vom	O	O	-	0	433	497	1723	1746
0	Garten	O	O	-	0	513	626	1715	1748
0	aus	O	O	-	0	647	702	1719	1746
0	hinein	O	O	-	0	716	808	1715	1755
0	und	O	O	-	0	829	886	1716	1747
0	entwendeten	O	O	-	0	902	1082	1716	1747
0	eine	O	O	-	0	1085	1166	1716	1747
0	an	O	O	-	0	173	211	1763	1785
0	einem	O	O	-	0	238	324	1754	1786
0	Riegel	O	O	-	0	345	445	1754	1794
0	hängende	O	O	-	0	471	612	1755	1793
0	Hoſe	O	O	-	0	633	713	1754	1794
0	,	O	O	-	0	633	713	1754	1794
0	in	O	O	-	0	722	766	1754	1787
0	welcher	O	O	-	0	791	903	1756	1801
0	ſich	O	O	-	0	928	976	1755	1793
0	ein	O	O	-	0	1002	1046	1755	1787
0	Porte	O	O	-	0	1067	1166	1755	1794
0	—	O	O	-	0	1067	1166	1755	1794
0	monaie	O	O	-	0	172	283	1794	1825
0	mit	O	O	-	0	302	355	1793	1826
0	8	O	O	-	0	376	395	1797	1824
0	Einhundert⸗	O	O	-	0	405	814	1788	1833
0	Markſcheinen	O	O	-	0	405	814	1788	1833
0	,	O	O	-	0	405	814	1788	1833
0	ſowie	O	O	-	0	835	916	1801	1832
0	30	O	O	-	0	937	977	1798	1827
0	M	O	O	-	0	990	1028	1795	1828
0	.	O	O	-	0	990	1028	1795	1828
0	in	O	O	-	0	1032	1078	1796	1827
0	ver	O	O	-	0	1080	1167	1804	1827
0	—	O	O	-	0	1080	1167	1804	1827
0	ſchiedenen	O	O	-	0	174	323	1833	1871
0	Münzſorten	O	O	-	0	351	535	1833	1873
0	nebſt	O	O	-	0	559	636	1834	1872
0	zwei	O	O	-	0	658	723	1835	1873
0	Schlüſſelbunden	O	O	-	0	748	996	1834	1873
0	befanden	O	O	-	0	1024	1166	1835	1871
0	.	O	O	-	0	1024	1166	1835	1871
0		O	O	-	0	174	237	1873	1907
0	Der	O	O	-	0	174	237	1873	1907
0	Beſtohlene	O	O	-	0	255	420	1873	1913
0	will	O	O	-	0	441	501	1874	1906
0	allerdings	O	O	-	0	522	673	1874	1913
0	das	O	O	-	0	694	746	1875	1906
0	durch	O	O	-	0	766	845	1876	1913
0	den	O	O	-	0	867	920	1876	1907
0	Diebſtahl	O	O	-	0	940	1087	1874	1913
0	ver	O	O	-	0	1108	1166	1883	1906
0	—	O	O	-	0	1108	1166	1883	1906
0	übte	O	O	-	0	169	235	1914	1945
0	Geräuſch	O	O	-	0	259	398	1913	1953
0	vernommen	O	O	-	0	424	601	1923	1946
0	,	O	O	-	0	424	601	1923	1946
0	jedoch	O	O	-	0	607	735	1915	1953
0	nicht	O	O	-	0	760	830	1914	1952
0	weiter	O	O	-	0	856	951	1915	1946
0	auf	O	O	-	0	979	1014	1925	1946
0	daſſelbe	O	O	-	0	1019	1167	1914	1953
0	geachtet	O	O	-	0	171	290	1953	1993
0	haben	O	O	-	0	313	413	1953	1993
0	.	O	O	-	0	313	413	1953	1993
0		O	O	-	0	454	512	1953	1986
0	Bis	O	O	-	0	454	512	1953	1986
0	jetzt	O	O	-	0	540	598	1954	1994
0	fehlt	O	O	-	0	625	692	1953	1994
0	von	O	O	-	0	715	770	1956	1986
0	den	O	O	-	0	790	842	1955	1986
0	Dieben	O	O	-	0	863	975	1954	1988
0	jede	O	O	-	0	995	1053	1954	1994
0	Spur	O	O	-	0	1075	1166	1954	1991
0	.	O	O	-	0	1075	1166	1954	1991
0		O	O	-	0	248	462	2002	2041
0	Tempelhof	B-LOC	O	Q363830	0	248	462	2002	2041
0	.	O	O	-	0	248	462	2002	2041
0		O	O	-	0	516	573	2003	2036
0	Ein	O	O	-	0	516	573	2003	2036
0	brutaler	O	O	-	0	609	733	2003	2035
0	Vorfall	O	O	-	0	765	880	2003	2041
0	ſpielte	O	O	-	0	912	1006	2000	2042
0	ſich	O	O	-	0	1040	1088	2004	2042
0	am	O	O	-	0	1120	1165	2012	2035
0	Montag	O	O	-	0	169	295	2041	2080
0	Morgen	O	O	-	0	309	435	2042	2081
0	in	O	O	-	0	450	478	2043	2074
0	dem	O	O	-	0	501	560	2042	2075
0	Gartenlokal	O	O	-	0	576	759	2043	2076
0	des	O	O	-	0	779	828	2044	2075
0	Reſtaurateurs	O	O	-	0	843	1061	2044	2081
0	Bruſe	B-PER	O	Q677218	0	1077	1166	2043	2081
0	hierſelbſt	O	O	-	0	168	304	2075	2121
0	ab	O	O	-	0	315	360	2081	2114
0	.	O	O	-	0	315	360	2081	2114
0		O	O	-	0	385	452	2080	2115
0	Die	O	O	-	0	385	452	2080	2115
0	daſelbſt	O	O	-	0	465	579	2082	2121
0	in	O	O	-	0	599	629	2084	2115
0	Dienſten	O	O	-	0	640	775	2082	2120
0	ſtehende	O	O	-	0	797	918	2083	2122
0	Magd	O	O	-	0	930	1021	2083	2122
0	Namens	O	O	-	0	1036	1166	2083	2116
0	B	B-PER	O	-	0	166	205	2120	2155
0	.	O	O	-	0	166	205	2120	2155
0	war	O	O	-	0	232	294	2130	2155
0	mit	O	O	-	0	319	372	2122	2154
0	dem	O	O	-	0	394	455	2121	2155
0	Aufleſen	O	O	-	0	476	607	2122	2162
0	des	O	O	-	0	634	684	2123	2155
0	Papiers	O	O	-	0	706	844	2123	2162
0	,	O	O	-	0	706	844	2123	2162
0	welches	O	O	-	0	875	989	2124	2161
0	die	O	O	-	0	1019	1062	2124	2156
0	Gäſte	O	O	-	0	1084	1167	2123	2159
0	tags	O	O	-	0	168	234	2165	2202
0	zuvor	O	O	-	0	259	342	2171	2196
0	im	O	O	-	0	362	402	2163	2194
0	Garten	O	O	-	0	422	535	2162	2195
0	hatten	O	O	-	0	563	660	2162	2200
0	liegen	O	O	-	0	682	769	2163	2202
0	laſſen	O	O	-	0	794	895	2163	2202
0	,	O	O	-	0	794	895	2163	2202
0	beſchäftigt	O	O	-	0	923	1090	2163	2202
0	,	O	O	-	0	923	1090	2163	2202
0	als	O	O	-	0	1121	1166	2164	2195
0	der	O	O	-	0	168	217	2199	2233
0	ebenfalls	O	O	-	0	242	378	2195	2239
0	bei	O	O	-	0	408	450	2202	2234
0	Bruſe	O	O	-	0	475	567	2202	2241
0	bedienſtete	O	O	-	0	593	753	2202	2241
0	Hausknecht	O	O	-	0	773	943	2203	2241
0	H	B-PER	O	-	0	965	1001	2202	2241
0	.	O	O	-	0	965	1001	2202	2241
0	hinzukam	O	O	-	0	1027	1167	2203	2241
0	und	O	O	-	0	167	228	2241	2273
0	ihr	O	O	-	0	246	291	2242	2280
0	das	O	O	-	0	308	361	2243	2274
0	unterſagte	O	O	-	0	383	551	2242	2281
0	.	O	O	-	0	383	551	2242	2281
0		O	O	-	0	592	623	2242	2275
0	B	O	O	-	0	592	623	2242	2275
0	.	O	O	-	0	592	623	2242	2275
0	ließ	O	O	-	0	627	710	2242	2281
0	ſich	O	O	-	0	732	778	2242	2281
0	jedoch	O	O	-	0	784	887	2241	2281
0	nicht	O	O	-	0	909	981	2243	2281
0	ſtören	O	O	-	0	1001	1090	2243	2280
0	und	O	O	-	0	1110	1167	2243	2275
0	gerieth	O	O	-	0	167	267	2280	2326
0	hierdurch	O	O	-	0	290	447	2282	2322
0	H	B-PER	O	-	0	448	484	2281	2321
0	.	O	O	-	0	448	484	2281	2321
0	in	O	O	-	0	503	542	2281	2314
0	ſolche	O	O	-	0	563	645	2281	2321
0	Wuth	O	O	-	0	667	772	2281	2319
0	daß	O	O	-	0	801	850	2282	2321
0	er	O	O	-	0	847	907	2292	2316
0	ein	O	O	-	0	926	972	2283	2315
0	Stück	O	O	-	0	992	1080	2283	2315
0	Holz	O	O	-	0	1099	1167	2283	2322
0	ergrinf	O	O	-	0	160	261	2329	2362
0	und	O	O	-	0	282	339	2322	2353
0	der	O	O	-	0	359	409	2323	2354
0	Dienſtmagd	O	O	-	0	427	611	2321	2362
0	ſo	O	O	-	0	637	662	2323	2361
0	heftige	O	O	-	0	689	786	2322	2362
0	Schläge	O	O	-	0	808	928	2323	2361
0	verſetzte	O	O	-	0	948	1088	2323	2362
0	,	O	O	-	0	948	1088	2323	2362
0	daß	O	O	-	0	1112	1166	2322	2360
0	dieſe	O	O	-	0	168	256	2360	2399
0	mit	O	O	-	0	256	309	2361	2394
0	ſchweren	O	O	-	0	330	461	2360	2401
0	Verletzungen	O	O	-	0	482	685	2361	2402
0	am	O	O	-	0	710	755	2372	2394
0	Kopfe	O	O	-	0	777	863	2362	2402
0	blutüberſtrömt	O	O	-	0	892	1117	2362	2398
0	zu	O	O	-	0	1138	1168	2371	2401
0	Boden	O	O	-	0	169	271	2400	2433
0	ſank	O	O	-	0	297	363	2401	2441
0	.	O	O	-	0	297	363	2401	2441
0		O	O	-	0	416	464	2401	2435
0	Der	O	O	-	0	416	464	2401	2435
0	ſofort	O	O	-	0	466	587	2401	2439
0	herbeigeholte	O	O	-	0	617	814	2401	2441
0	Arzt	O	O	-	0	842	911	2402	2441
0	Dr	O	O	-	0	934	990	2402	2435
0	.	O	O	-	0	934	990	2402	2435
0	Schönfeld	B-PER	O	-	0	1018	1168	2402	2438
