No.	TOKEN	NE-TAG	NE-EMB	ID	url_id	left	right	top	bottom
46	106	O	O	-	0	653	728	1526	1546
47	7	O	O	-	0	62	71	1547	1564
48	Fh	O	O	-	0	79	120	1547	1564
49	Fatt	O	O	-	0	126	161	1547	1564
50	J.	O	O	-	0	168	183	1547	1564
51	biant	O	O	-	0	190	229	1547	1564
52	Zrumeaun	O	O	-	0	234	300	1547	1564
53	mit	O	O	-	0	309	334	1547	1564
54	11	O	O	-	0	390	414	1547	1564
55	Eaulentrumenn	O	O	-	0	423	542	1547	1564
56	Mit	O	O	-	0	546	574	1547	1564
57	KErmauutas	O	O	-	0	587	728	1547	1564
58	.	O	O	-	0	587	728	1547	1564
59	Etuſe	O	O	-	0	62	133	1565	1583
60	und	O	O	-	0	139	169	1566	1583
61	Vlatte	O	O	-	0	174	292	1565	1583
62	ml	O	O	-	0	308	431	1565	1583
63	ue	O	O	-	0	432	545	1565	1583
64	22	O	O	-	0	655	728	1565	1583
65	1	O	O	-	0	61	72	1584	1599
66	Robrlebnltudle	O	O	-	0	79	185	1584	1599
67	mit	O	O	-	0	193	218	1584	1596
68	aunas	O	O	-	0	225	294	1584	1597
69	1	O	O	-	0	309	415	1584	1608
70	Jrc	O	O	-	0	423	561	1584	1608
71	it	O	O	-	0	560	585	1584	1605
72	Atnre	O	O	-	0	596	640	1584	1607
73	uͤnsn	O	O	-	0	653	725	1584	1606
74	ſ	O	O	-	0	390	397	1608	1634
75	Kaiten	O	O	-	0	436	487	1608	1624
76	.	O	O	-	0	436	487	1608	1624
77	Muſchelauriass	O	O	-	0	495	661	1606	1623
78	.	O	O	-	0	495	661	1606	1623
79	46	O	O	-	0	676	729	1606	1622
0		O	O		0	158	274	1618	1635
1	Wohnzimmer	O	O	-	0	158	274	1618	1635
2	.	O	O	-	0	158	274	1618	1635
0		O	O	-	0	697	729	1628	1641
1	760	O	O	-	0	697	729	1628	1641
2	—	O	O	-	0	697	729	1628	1641
3	1	O	O	-	0	63	73	1645	1661
4	Tivan	O	O	-	0	80	125	1644	1661
5	mit	O	O	-	0	132	160	1644	1661
6	Auẽzug	O	O	-	0	167	223	1643	1660
7	und	O	O	-	0	234	262	1643	1658
8	Fantaſie⸗	O	O	-	0	269	335	1642	1660
9	1	O	O	-	0	361	397	1634	1675
10	—	O	O	-	0	457	496	1644	1675
11	—	O	O	-	0	497	590	1644	1676
12	—	O	O	-	0	497	590	1644	1676
13	—	O	O	-	0	588	676	1643	1676
14	ſtoff	O	O	-	0	94	121	1661	1676
15	bezogenn	O	O	-	0	129	335	1660	1676
16	.	O	O	-	0	129	335	1660	1676
17	.	O	O	-	0	129	335	1660	1676
18	1	O	O	-	0	63	72	1678	1692
19	nunb.	O	O	-	0	80	120	1676	1692
20	Zthür.	O	O	-	0	128	172	1675	1692
21	Kleiderſyinde	O	O	-	0	180	334	1674	1692
22	10	O	O	-	0	362	384	1675	1692
23	11	O	O	-	0	391	415	1675	1692
24	eegantes	O	O	-	0	423	487	1676	1692
25	groſea	O	O	-	0	495	541	1675	1692
26	Müffet	O	O	-	0	548	632	1675	1692
27	.	O	O	-	0	548	632	1675	1692
28	u0	O	O	-	0	647	682	1676	1689
29	4	O	O	-	0	63	74	1695	1711
30	Robrſtüblen	O	O	-	0	81	336	1693	1711
31	.	O	O	-	0	81	336	1693	1711
32	eee	O	O	-	0	81	336	1693	1711
33	el1	O	O	-	0	362	415	1693	1711
34	Xauelſorba	O	O	-	0	423	504	1693	1711
35	mit	O	O	-	0	505	539	1693	1711
36	SEvieqel	O	O	-	0	543	632	1693	1711
37	.	O	O	-	0	543	632	1693	1711
38	0	O	O	-	0	647	682	1693	1711
39	1	O	O	-	0	64	73	1712	1724
40	Audgiehtnuchheeees	O	O	-	0	82	336	1712	1726
41	uellL	O	O	-	0	364	415	1712	1726
42	Eretteticut	O	O	-	0	424	526	1712	1726
43	in	O	O	-	0	535	553	1712	1726
44	Eenct	O	O	-	0	555	633	1712	1726
45	,	O	O	-	0	555	633	1712	1726
46	.	O	O	-	0	555	633	1712	1726
47	7	O	O	-	0	659	682	1712	1722
48	1	O	O	-	0	65	75	1727	1740
49	Eviegel	O	O	-	0	82	135	1727	1741
50	mit	O	O	-	0	142	167	1727	1740
51	Aunaseeeee	O	O	-	0	174	336	1727	1741
52	10	O	O	-	0	364	385	1727	1737
53	i	O	O	-	0	392	397	1727	1756
54	'	O	O	-	0	392	397	1727	1756
55	1	O	O	-	0	406	415	1727	1740
56	E	O	O	-	0	424	486	1727	1756
57	Euc	O	O	-	0	487	522	1727	1754
58	mit	O	O	-	0	528	560	1727	1755
59	6	O	O	-	0	568	598	1727	1755
60	28	O	O	-	0	659	683	1739	1753
61	16	O	O	-	0	392	417	1755	1775
62	Kohrlehuftühlt	O	O	-	0	424	613	1755	1772
63	.	O	O	-	0	424	613	1755	1772
64	26	O	O	-	0	628	683	1755	1770
65	0	O	O	-	0	697	732	1755	1770
0		O	O		0	159	277	1755	1772
1	Echtatzimmer	O	O	-	0	159	277	1755	1772
2	.	O	O	-	0	159	277	1755	1772
0		O	O		0	510	628	1776	1792
1	Echlakeimmer	I-LOC	O	-	0	510	628	1776	1792
2	.	O	O	-	0	510	628	1776	1792
0		O	O	-	0	66	78	1782	1797
1	2	O	O	-	0	66	78	1782	1797
2	Benellen	O	O	-	0	84	155	1781	1801
3	mit	O	O	-	0	159	184	1781	1797
4	Federboden	O	O	-	0	189	266	1780	1798
5	und	O	O	-	0	272	299	1779	1795
6	ſleills	O	O	-	0	301	337	1779	1795
7	e	O	O	-	0	514	634	1792	1801
8	1	O	O	-	0	64	74	1812	1827
9	mctoitene	O	O	-	0	81	237	1802	1829
10	m.	O	O	-	0	238	257	1807	1828
11	Mamer	O	O	-	0	268	338	1806	1828
12	.	O	O	-	0	268	338	1806	1828
13	—	O	O	-	0	364	418	1802	1827
14	15	O	O	-	0	364	418	1802	1827
15	Vanſiau	B-PER	O	-	0	437	562	1802	1825
16	Feder	O	O	-	0	561	634	1802	1825
17	auhaanga	O	O	-	0	94	256	1828	1842
18	.	O	O	-	0	94	256	1828	1842
19	21	O	O	-	0	270	399	1826	1842
20	Woͤden	O	O	-	0	410	478	1825	1842
21	und	O	O	-	0	485	515	1824	1842
22	Keiltihen	O	O	-	0	522	633	1824	1842
23	.	O	O	-	0	522	633	1824	1842
24	00	O	O	-	0	649	682	1825	1839
25	1	O	O	-	0	62	75	1844	1865
26	Sriegel	O	O	-	0	81	138	1844	1865
27	mit	O	O	-	0	138	167	1844	1865
28	uflaansn	O	O	-	0	174	274	1844	1859
29	.	O	O	-	0	174	274	1844	1859
30	ee	O	O	-	0	288	335	1850	1858
31	1211	O	O	-	0	364	416	1844	1865
32	Eg	O	O	-	0	425	471	1844	1865
33	Atereemu	O	O	-	0	471	555	1844	1865
34	ucarmoti	O	O	-	0	566	681	1844	1865
35	Nvenuα̃	O	O	-	0	63	216	1866	1875
36	11	O	O	-	0	331	398	1866	1886
37	Naqiiviuden	O	O	-	0	406	531	1866	1886
38	mit	O	O	-	0	537	561	1866	1884
39	Marmmocr	O	O	-	0	566	682	1866	1886
40	platte	O	O	-	0	392	478	1886	1902
41	und	O	O	-	0	485	513	1886	1901
42	Muſchelauffatß	O	O	-	0	520	634	1885	1903
43	.	O	O	-	0	520	634	1885	1903
44	46	O	O	-	0	659	682	1886	1901
0		O	O		0	190	244	1889	1906
1	Küche	O	O	-	0	190	244	1889	1906
2	.	O	O	-	0	190	244	1889	1906
0		O	O		0	255	278	1914	1918
1	.	O	O	-	0	255	278	1914	1918
2	.	O	O	-	0	292	298	1914	1918
3	—	O	O	-	0	313	318	1914	1918
4	1I	O	O	-	0	334	398	1902	1918
5	Küubebett	O	O	-	0	408	488	1901	1918
6	mit	O	O	-	0	496	520	1901	1917
7	DTecken	O	O	-	0	529	635	1901	1917
8	.	O	O	-	0	529	635	1901	1917
9	186	O	O	-	0	659	682	1903	1916
10	mmm	O	O	-	0	69	71	1917	1918
11	mmm	O	O	-	0	108	114	1915	1918
12	1	O	O	-	0	132	137	1915	1918
13	1	O	O	-	0	140	146	1915	1918
14	um	O	O	-	0	174	180	1915	1918
15	1	O	O	-	0	64	73	1919	1937
16	Ucem	O	O	-	0	81	339	1919	1937
17	Manteeeeedeee	O	O	-	0	81	339	1919	1937
18	12	O	O	-	0	364	418	1919	1937
19	Stüblee	O	O	-	0	425	512	1919	1937
20	.	O	O	-	0	528	606	1928	1937
21	.	O	O	-	0	528	606	1928	1937
22	10	O	O	-	0	607	684	1919	1937
23	—	O	O	-	0	702	729	1934	1937
24	1	O	O	-	0	64	103	1938	1963
25	.	O	O	-	0	173	179	1956	1963
26	ſ	O	O	-	0	193	200	1939	1963
27	—	O	O	-	0	213	220	1939	1963
28	ß	O	O	-	0	233	240	1939	1962
29	ſ	O	O	-	0	273	279	1939	1961
30	8	O	O	-	0	312	320	1938	1961
31	3	O	O	-	0	332	340	1938	1961
32	81	O	O	-	0	374	399	1938	1962
33	1	O	O	-	0	408	417	1938	1949
34	Aunneidelchram	O	O	-	0	426	533	1938	1950
35	mit	O	O	-	0	544	568	1938	1949
36	Sviegen	O	O	-	0	579	634	1938	1951
37	nüucke	O	O	-	0	544	598	1954	1969
38	.	O	O	-	0	544	598	1954	1969
39	1	O	O	-	0	65	75	1965	1980
40	Küchenſtuhhl	O	O	-	0	82	338	1963	1980
41	81	O	O	-	0	375	399	1961	1978
42	—	O	O	-	0	329	386	1977	1982
43	1	O	O	-	0	393	417	1972	1986
44	aroßes	O	O	-	0	434	480	1971	1987
45	Küchenipinde	O	O	-	0	497	591	1969	1986
46	mit	O	O	-	0	610	634	1969	1985
47	2001	O	O	-	0	353	400	1979	2002
48	Echieber	O	O	-	0	435	576	1986	2002
49	10	O	O	-	0	590	684	1986	2002
0		O	O		0	80	112	2010	2026
1	gur	O	O	-	0	80	112	2010	2026
2	Eraànzuna	O	O	-	0	125	219	2009	2025
3	werden	O	O	-	0	232	291	2008	2022
4	aud	O	O	-	0	307	344	2007	2024
5	ein⸗	O	O	-	0	356	440	2002	2034
0		O	O		0	356	440	2002	2034
1	l	O	O	-	0	356	440	2002	2034
2	]	O	O	-	0	356	440	2002	2034
0		O	O		0	440	574	2002	2034
1	ft	O	O	-	0	440	574	2002	2034
2	.	O	O	-	0	440	574	2002	2034
0		O	O		0	65	103	2027	2042
1	geine	O	O	-	0	65	103	2027	2042
2	Etucke	O	O	-	0	110	161	2025	2041
3	bittiaſt	O	O	-	0	169	224	2024	2041
4	abaeaeben	O	O	-	0	231	318	2024	2040
5	.	O	O	-	0	231	318	2024	2040
0		O	O		0	672	684	2034	2047
1	8	O	O	-	0	672	684	2034	2047
0		O	O		0	65	401	2034	2078
1	3n	O	O	-	0	65	401	2034	2078
0		O	O		0	409	636	2034	2066
1	:	O	O	-	0	409	636	2034	2066
2	:	O	O	-	0	409	636	2034	2066
3	:	O	O	-	0	409	636	2034	2066
4	:	O	O	-	0	409	636	2034	2066
0		O	O		0	676	733	2072	2084
1	2000	O	O	-	0	676	733	2072	2084
0		O	O		0	81	191	2072	2088
1	Mmumervbücher	O	O	-	0	81	191	2072	2088
2	verienden	O	O	-	0	198	278	2072	2088
3	dvoſifrei	O	O	-	0	286	352	2071	2088
4	.	O	O	-	0	286	352	2071	2088
0		O	O		0	119	306	2128	2240
1	iunl.ſilsveplauf	O	O	-	0	119	306	2128	2240
2	Bernstein	B-ORG	O	Q2126233	0	214	390	2267	2296
3	&	I-ORG	O	Q2126233	0	406	439	2266	2294
4	Ellend	O	O	-	0	454	579	2265	2296
5	.	O	O	-	0	454	579	2265	2296
0		O	O	-	0	79	153	2299	2327
