No.	TOKEN	NE-TAG	NE-EMB	ID	url_id	left	right	top	bottom
36	,	O	O	-	0	998	1151	979	1032
37	in	O	O	-	0	1183	1229	977	1020
38	der	O	O	-	0	1243	1320	976	1020
39	es	O	O	-	0	1347	1386	976	1020
40	ſich	O	O	-	0	1415	1478	975	1029
41	um	O	O	-	0	1504	1580	987	1019
42	den	O	O	-	0	1607	1679	974	1019
43	endlichen	O	O	-	0	249	441	1032	1083
44	Ausgleich	O	O	-	0	467	670	1029	1084
45	der	O	O	-	0	712	776	1029	1072
46	noch	O	O	-	0	814	906	1031	1081
47	beſtehen	O	O	-	0	949	1117	1030	1082
48	gebliebenen	O	O	-	0	1157	1399	1028	1088
49	Meinungsverſchiedenheiten	O	O	-	0	1434	1678	1027	1082
50	auf	O	O	-	0	630	703	1079	1131
51	die	O	O	-	0	739	797	1080	1125
52	Gefahr	O	O	-	0	823	975	1081	1135
53	des	O	O	-	0	1002	1066	1082	1126
54	ſchließlichen	O	O	-	0	1095	1337	1080	1133
55	Scheiterns	O	O	-	0	1365	1588	1078	1130
56	der	O	O	-	0	1616	1679	1081	1122
57	gewaltigen	O	O	-	0	245	477	1137	1190
58	Arbeit	O	O	-	0	503	641	1133	1177
59	handelt	O	O	-	0	667	831	1131	1186
60	.	O	O	-	0	667	831	1131	1186
0		O	O	-	0	351	486	1189	1233
1	Wenn	O	O	-	0	351	486	1189	1233
2	man	O	O	-	0	511	582	1196	1229
3	den	O	O	-	0	584	709	1183	1228
4	ganzen	O	O	-	0	737	884	1195	1237
5	bisherigen	O	O	-	0	913	1133	1183	1254
6	Verlauf	O	O	-	0	1155	1342	1182	1243
7	,	O	O	-	0	1155	1342	1182	1243
8	die	O	O	-	0	1370	1437	1181	1227
9	Größe	O	O	-	0	1455	1589	1180	1234
10	der	O	O	-	0	1616	1679	1182	1225
11	gemeinſamen	O	O	-	0	214	538	1240	1295
12	Hingebung	O	O	-	0	565	806	1235	1291
13	aller	O	O	-	0	843	938	1236	1281
14	zur	O	O	-	0	973	1042	1246	1288
15	Theilnahme	O	O	-	0	1068	1327	1235	1289
16	an	O	O	-	0	1354	1409	1245	1277
17	dem	O	O	-	0	1435	1522	1232	1277
18	Werke	O	O	-	0	1547	1680	1232	1278
19	Berufenen	O	O	-	0	244	476	1292	1342
20	und	O	O	-	0	502	588	1287	1332
21	daneben	O	O	-	0	601	773	1287	1331
22	das	O	O	-	0	785	860	1281	1332
23	Geſammtergebniß	O	O	-	0	875	1241	1287	1341
24	der	O	O	-	0	1245	1325	1286	1338
25	ſchon	O	O	-	0	1327	1467	1285	1338
26	erreichten	O	O	-	0	1484	1680	1285	1336
27	Vereinbarung	O	O	-	0	248	554	1342	1392
28	überſieht	O	O	-	0	595	779	1338	1390
29	—	O	O	-	0	805	856	1362	1371
30	ſo	O	O	-	0	896	935	1341	1392
31	iſt	O	O	-	0	975	1023	1339	1392
32	es	O	O	-	0	1050	1116	1341	1391
33	,	O	O	-	0	1050	1116	1341	1391
34	wie	O	O	-	0	1151	1224	1338	1381
35	jüngſt	O	O	-	0	1251	1385	1337	1391
36	geſagt	O	O	-	0	1413	1564	1337	1389
37	,	O	O	-	0	1413	1564	1337	1389
38	un—möglich	O	O	-	0	1591	1679	1348	1380
39	,	O	O	-	0	246	470	1394	1447
40	an	O	O	-	0	492	547	1403	1436
41	das	O	O	-	0	570	642	1392	1435
42	Scheitern	O	O	-	0	657	860	1390	1443
43	dieſes	O	O	-	0	881	996	1391	1444
44	Werkes	O	O	-	0	1012	1167	1391	1435
45	zu	O	O	-	0	1188	1235	1401	1444
46	glauben	O	O	-	0	1247	1447	1389	1444
47	:	O	O	-	0	1247	1447	1389	1444
48	Niemand	O	O	-	0	1476	1679	1381	1432
49	kann	O	O	-	0	250	356	1449	1492
50	ohne	O	O	-	0	409	530	1446	1497
51	die	O	O	-	0	585	657	1444	1487
52	tiefſten	O	O	-	0	708	922	1442	1495
53	,	O	O	-	0	708	922	1442	1495
54	zwingendſten	O	O	-	0	976	1332	1442	1496
55	Gewiſſensgründe	O	O	-	0	1385	1680	1440	1491
56	die	O	O	-	0	451	522	1495	1539
57	Verantwortung	O	O	-	0	539	878	1496	1548
58	ſolchen	O	O	-	0	908	1049	1496	1548
59	Scheiterns	O	O	-	0	1068	1294	1494	1546
60	auf	O	O	-	0	1323	1395	1493	1544
61	ſich	O	O	-	0	1411	1477	1492	1543
62	nehmen	O	O	-	0	1502	1682	1493	1544
63	.	O	O	-	0	1502	1682	1493	1544
0		O	O	-	0	354	401	1550	1601
1	Jn	O	O	-	0	354	401	1550	1601
2	ſolchem	O	O	-	0	403	599	1549	1602
3	Sinne	O	O	-	0	626	744	1548	1590
4	treten	O	O	-	0	747	910	1548	1591
5	zunächſt	O	O	-	0	919	1112	1545	1606
6	gewiß	O	O	-	0	1143	1271	1545	1600
7	die	O	O	-	0	1313	1370	1544	1588
8	Bundesregierungen	O	O	-	0	1396	1679	1543	1598
9	an	O	O	-	0	448	503	1611	1644
10	die	O	O	-	0	542	601	1600	1644
11	erneute	O	O	-	0	641	794	1598	1643
12	Erwägung	O	O	-	0	819	1050	1600	1653
13	des	O	O	-	0	1093	1157	1597	1642
14	großen	O	O	-	0	1194	1338	1597	1650
15	Reformwerkes	O	O	-	0	1365	1683	1595	1647
16	,	O	O	-	0	1365	1683	1595	1647
17	wie	O	O	-	0	245	345	1653	1697
18	es	O	O	-	0	347	408	1653	1697
19	aus	O	O	-	0	449	526	1653	1697
20	der	O	O	-	0	567	631	1652	1694
21	zweiten	O	O	-	0	668	823	1648	1704
22	Berathung	O	O	-	0	863	1096	1650	1703
23	des	O	O	-	0	1140	1204	1648	1693
24	Reichstages	O	O	-	0	1245	1493	1648	1699
25	hervor—gegangen	O	O	-	0	1534	1683	1648	1698
26	iſt	O	O	-	0	495	564	1704	1757
27	:	O	O	-	0	495	564	1704	1757
28	die	O	O	-	0	606	682	1700	1746
29	Wünſche	O	O	-	0	691	888	1701	1755
30	,	O	O	-	0	691	888	1701	1755
31	welche	O	O	-	0	928	1058	1704	1753
32	ſie	O	O	-	0	1096	1145	1702	1753
33	vor	O	O	-	0	1185	1257	1709	1744
34	dem	O	O	-	0	1298	1381	1700	1743
35	Beginn	O	O	-	0	1421	1583	1699	1758
36	der	O	O	-	0	1623	1685	1699	1742
37	zweiten	O	O	-	0	251	409	1758	1804
38	Leſung	O	O	-	0	447	609	1757	1814
39	dem	O	O	-	0	625	722	1754	1813
40	Reichstage	B-ORG	O	Q700757	0	755	981	1753	1809
41	vorgelegt	O	O	-	0	1021	1229	1753	1813
42	,	O	O	-	0	1021	1229	1753	1813
43	die	O	O	-	0	1271	1328	1752	1795
44	aber	O	O	-	0	1368	1457	1752	1794
45	in	O	O	-	0	1497	1542	1762	1793
46	einer	O	O	-	0	1584	1685	1750	1793
47	Reihe	O	O	-	0	253	373	1802	1861
48	grundſatzlich	O	O	-	0	426	690	1806	1861
49	wichtiger	O	O	-	0	733	924	1806	1858
50	Punkte	O	O	-	0	963	1121	1804	1859
51	die	O	O	-	0	1160	1218	1805	1848
52	gehoffte	O	O	-	0	1263	1422	1802	1858
53	Beachtung	O	O	-	0	1460	1685	1801	1856
54	nicht	O	O	-	0	252	354	1860	1912
55	gefunden	O	O	-	0	393	587	1859	1912
56	haben	O	O	-	0	628	763	1857	1910
57	,	O	O	-	0	628	763	1857	1910
58	werden	O	O	-	0	802	953	1858	1902
59	nochmals	O	O	-	0	987	1192	1858	1909
60	unter	O	O	-	0	1231	1349	1856	1899
61	gewiſſenhafter	O	O	-	0	1388	1688	1854	1909
62	Erwägung	O	O	-	0	254	484	1911	1963
63	der	O	O	-	0	514	578	1912	1954
64	im	O	O	-	0	602	659	1909	1953
65	Reichstage	O	O	-	0	691	916	1909	1963
66	geltend	O	O	-	0	948	1095	1909	1963
67	gemachten	O	O	-	0	1138	1355	1909	1961
68	Geſichtspunkte	O	O	-	0	1381	1689	1906	1958
69	und	O	O	-	0	253	340	1964	2007
70	Auffaſſungen	O	O	-	0	367	661	1964	2015
71	darauf	O	O	-	0	690	836	1962	2013
72	zu	O	O	-	0	861	909	1972	2013
73	prüfen	O	O	-	0	934	1081	1961	2014
74	ſein	O	O	-	0	1108	1200	1961	2011
75	,	O	O	-	0	1108	1200	1961	2011
76	inwieweit	O	O	-	0	1240	1448	1958	2003
77	ein	O	O	-	0	1477	1538	1958	2000
78	Nachgeben	O	O	-	0	1566	1688	1958	2008
79	oder	O	O	-	0	416	504	2017	2059
80	Entgegenkommen	O	O	-	0	543	926	2012	2066
81	gegenüber	O	O	-	0	975	1189	2013	2065
82	den	O	O	-	0	1238	1310	2012	2054
83	Beſchlüſſen	O	O	-	0	1349	1584	2009	2062
84	des	O	O	-	0	1624	1689	2010	2053
85	Reichstages	O	O	-	0	256	506	2060	2120
86	mit	O	O	-	0	548	628	2065	2110
87	der	O	O	-	0	671	734	2069	2109
88	Verantwortlichkeit	O	O	-	0	777	1176	2064	2115
89	für	O	O	-	0	1227	1296	2063	2115
90	das	O	O	-	0	1349	1420	2063	2105
91	Volkswohl	O	O	-	0	1465	1692	2061	2113
92	nach	O	O	-	0	253	350	2120	2175
93	ihrer	O	O	-	0	357	490	2112	2175
94	Ueberzeugung	O	O	-	0	511	824	2118	2175
95	irgend	O	O	-	0	865	1000	2115	2175
96	verträglich	O	O	-	0	1007	1300	2112	2175
97	und	O	O	-	0	1310	1396	2114	2175
98	behufs	O	O	-	0	1447	1583	2113	2166
99	Erreichung	O	O	-	0	1625	1693	2112	2157
100	des	O	O	-	0	464	527	2169	2213
101	hoben	O	O	-	0	555	676	2171	2223
102	nationalen	O	O	-	0	701	938	2168	2213
103	Ziels	O	O	-	0	964	1075	2169	2221
104	geboten	O	O	-	0	1103	1246	2168	2222
105	iſt	O	O	-	0	1247	1347	2167	2214
106	.	O	O	-	0	1247	1347	2167	2214
0		O	O	-	0	360	487	2222	2275
1	Nicht	O	O	-	0	360	487	2222	2275
2	,	O	O	-	0	360	487	2222	2275
3	daß	O	O	-	0	515	588	2221	2275
4	die	O	O	-	0	607	665	2220	2266
5	Regierungen	O	O	-	0	679	957	2220	2277
6	wähnten	O	O	-	0	974	1173	2219	2273
7	,	O	O	-	0	974	1173	2219	2273
8	allein	O	O	-	0	1202	1344	2216	2263
9	beurtheilen	O	O	-	0	1345	1620	2215	2270
10	zu	O	O	-	0	1647	1695	2227	2269
11	können	O	O	-	0	257	430	2275	2324
12	,	O	O	-	0	257	430	2275	2324
13	was	O	O	-	0	456	544	2274	2318
14	dem	O	O	-	0	573	658	2273	2317
15	Reiche	O	O	-	0	687	819	2273	2324
16	und	O	O	-	0	845	928	2272	2316
17	dem	O	O	-	0	958	1042	2272	2316
18	Volke	O	O	-	0	1070	1190	2272	2316
19	frommt	O	O	-	0	1215	1406	2269	2322
20	,	O	O	-	0	1215	1406	2269	2322
21	—	O	O	-	0	1440	1492	2292	2298
22	aber	O	O	-	0	1520	1588	2269	2312
23	bei	O	O	-	0	1589	1695	2269	2312
24	voller	O	O	-	0	253	380	2327	2370
25	Achtung	O	O	-	0	398	577	2325	2377
26	vor	O	O	-	0	605	678	2333	2368
27	den	O	O	-	0	704	789	2324	2367
28	Ueberzeugungen	O	O	-	0	804	1154	2324	2377
29	der	O	O	-	0	1191	1254	2322	2365
30	Reichstagsmehrheit	O	O	-	0	1280	1695	2320	2373
31	und	O	O	-	0	255	317	2389	2422
32	bei	O	O	-	0	319	409	2377	2421
33	aller	O	O	-	0	410	537	2376	2421
34	Bereitwilligkeit	O	O	-	0	550	880	2375	2429
35	zur	O	O	-	0	898	967	2387	2429
36	Berückſichtigung	O	O	-	0	979	1336	2374	2428
37	derſelben	O	O	-	0	1354	1539	2365	2423
38	dürfen	O	O	-	0	1555	1696	2371	2424
39	ſie	O	O	-	0	257	307	2431	2480
40	doch	O	O	-	0	334	418	2429	2479
41	Einrichtungen	O	O	-	0	447	772	2428	2479
42	,	O	O	-	0	447	772	2428	2479
43	welche	O	O	-	0	810	940	2427	2478
44	ſie	O	O	-	0	966	1015	2427	2477
45	ſelbſt	O	O	-	0	1041	1145	2427	2478
46	für	O	O	-	0	1181	1249	2426	2477
47	entſchieden	O	O	-	0	1277	1500	2423	2476
48	verderb⸗lich	O	O	-	0	1527	1695	2422	2467
49	halten	O	O	-	0	356	503	2481	2532
50	,	O	O	-	0	356	503	2481	2532
51	nicht	O	O	-	0	539	640	2479	2532
52	auf	O	O	-	0	667	740	2480	2532
53	fremde	O	O	-	0	767	912	2478	2532
54	Verantwortung	O	O	-	0	938	1282	2480	2531
55	ins	O	O	-	0	1309	1378	2477	2520
56	Leben	O	O	-	0	1406	1530	2475	2519
57	führen	O	O	-	0	1555	1697	2475	2528
58	helfen	O	O	-	0	258	394	2533	2586
59	.	O	O	-	0	258	394	2533	2586
0		O	O	-	0	364	458	2586	2629
1	Das	O	O	-	0	364	458	2586	2629
2	ganze	O	O	-	0	486	604	2594	2636
3	bisherige	O	O	-	0	632	819	2582	2643
4	Streben	O	O	-	0	846	1020	2583	2626
5	und	O	O	-	0	1044	1130	2582	2625
6	Wirken	O	O	-	0	1158	1318	2581	2625
7	der	O	O	-	0	1350	1412	2579	2623
8	verbündeten	O	O	-	0	1437	1698	2577	2622
9	Regierungen	O	O	-	0	255	540	2636	2688
10	für	O	O	-	0	580	648	2635	2687
11	die	O	O	-	0	689	746	2634	2678
12	in	O	O	-	0	786	832	2645	2678
13	Rede	O	O	-	0	859	962	2633	2678
14	ſtehende	O	O	-	0	999	1168	2633	2686
15	Aufgabe	O	O	-	0	1202	1383	2633	2685
16	hat	O	O	-	0	1418	1484	2631	2681
17	Zeugniß	O	O	-	0	1516	1697	2630	2684
18	dafür	O	O	-	0	259	379	2687	2739
19	gegeben	O	O	-	0	407	591	2689	2739
20	,	O	O	-	0	407	591	2689	2739
21	daß	O	O	-	0	627	675	2686	2729
22	ſie	O	O	-	0	679	773	2686	2739
23	ſich	O	O	-	0	799	864	2686	2738
24	der	O	O	-	0	892	955	2687	2730
25	idealen	O	O	-	0	980	1132	2685	2729
26	Größe	O	O	-	0	1159	1306	2684	2736
27	ſowohl	O	O	-	0	1328	1489	2684	2736
28	,	O	O	-	0	1328	1489	2684	2736
29	wie	O	O	-	0	1525	1598	2684	2726
30	der	O	O	-	0	1610	1699	2683	2726
31	gewaltigen	O	O	-	0	257	493	2740	2801
32	praktiſchen	O	O	-	0	526	754	2738	2790
33	Bedeutung	O	O	-	0	781	1017	2738	2792
34	derſelben	O	O	-	0	1052	1239	2738	2786
35	vom	O	O	-	0	1270	1366	2745	2779
36	erſten	O	O	-	0	1398	1515	2735	2786
37	Augenblicke	O	O	-	0	1541	1699	2736	2788
38	vollkommen	O	O	-	0	410	675	2790	2834
39	bewußt	O	O	-	0	715	867	2790	2843
40	waren	O	O	-	0	910	1067	2798	2834
41	:	O	O	-	0	910	1067	2798	2834
42	man	O	O	-	0	1107	1206	2800	2832
43	darf	O	O	-	0	1206	1374	2787	2837
44	daher	O	O	-	0	1414	1530	2786	2838
45	ver—trauen	O	O	-	0	1538	1699	2794	2829
46	,	O	O	-	0	262	465	2844	2893
47	daß	O	O	-	0	494	581	2842	2893
48	ſie	O	O	-	0	610	672	2840	2892
49	auch	O	O	-	0	699	806	2844	2892
50	bei	O	O	-	0	836	908	2843	2885
51	ihren	O	O	-	0	935	1076	2842	2893
52	jetzigen	O	O	-	0	1102	1301	2840	2893
53	Entſchließungen	O	O	-	0	1337	1699	2837	2891
54	einzig	O	O	-	0	399	559	2893	2948
55	und	O	O	-	0	601	701	2892	2936
56	allein	O	O	-	0	745	902	2893	2937
57	die	O	O	-	0	944	1018	2893	2937
58	als	O	O	-	0	1058	1138	2894	2936
59	unzweifelhaft	O	O	-	0	1179	1562	2890	2944
60	und	O	O	-	0	1601	1700	2891	2934
61	unerläßlich	O	O	-	0	259	566	2944	2998
62	erachteten	O	O	-	0	622	884	2944	2995
63	Erforderniſſe	O	O	-	0	932	1307	2944	2996
64	des	O	O	-	0	1361	1436	2943	2985
65	Staatswohls	O	O	-	0	1464	1701	2942	2986
66	als	O	O	-	0	462	539	2997	3041
67	die	O	O	-	0	586	653	2996	3040
68	Grenze	O	O	-	0	694	879	2996	3049
69	und	O	O	-	0	931	1029	2997	3040
70	Bedingung	O	O	-	0	1067	1367	2996	3049
71	ihres	O	O	-	0	1412	1543	2994	3047
72	Entgegenkommens	O	O	-	0	1585	1701	2994	3038
73	anſehen	O	O	-	0	697	909	3050	3102
74	werden	O	O	-	0	933	1134	3046	3091
75	.	O	O	-	0	933	1134	3046	3091
0		O	O	-	0	365	441	3102	3146
1	Um	O	O	-	0	365	441	3102	3146
2	ſo	O	O	-	0	442	527	3102	3151
3	mehr	O	O	-	0	555	654	3100	3152
4	iſt	O	O	-	0	664	765	3099	3152
5	zu	O	O	-	0	791	845	3111	3152
6	erwarten	O	O	-	0	872	1143	3100	3149
7	,	O	O	-	0	872	1143	3100	3149
8	daß	O	O	-	0	1172	1255	3099	3150
9	auch	O	O	-	0	1284	1390	3099	3149
10	der	O	O	-	0	1419	1499	3097	3141
11	Reichstag	O	O	-	0	1519	1701	3097	3148
12	bei	O	O	-	0	376	449	3154	3196
13	der	O	O	-	0	477	557	3152	3197
14	letzten	O	O	-	0	598	758	3153	3211
15	Entſcheidung	O	O	-	0	786	1140	3152	3203
16	die	O	O	-	0	1183	1255	3151	3193
17	volle	O	O	-	0	1295	1428	3151	3193
18	Rückſicht	O	O	-	0	1469	1702	3149	3200
19	auf	O	O	-	0	260	353	3205	3256
20	das	O	O	-	0	394	477	3205	3249
21	Gewiſſen	O	O	-	0	519	768	3204	3256
22	und	O	O	-	0	807	908	3208	3248
23	die	O	O	-	0	951	1027	3203	3247
24	Ueberzeugung	O	O	-	0	1067	1448	3201	3255
25	der	O	O	-	0	1496	1571	3201	3244
26	Regierungen	O	O	-	0	1612	1702	3202	3245
27	walten	O	O	-	0	566	748	3257	3301
28	laſſen	O	O	-	0	775	933	3256	3305
29	werde	O	O	-	0	966	1129	3255	3298
30	.	O	O	-	0	966	1129	3255	3298
0		O	O	-	0	370	462	3308	3352
1	Aus	O	O	-	0	370	462	3308	3352
2	mehrfachen	O	O	-	0	488	727	3310	3361
3	Aeußerungen	O	O	-	0	755	1042	3309	3360
4	bei	O	O	-	0	1080	1139	3307	3350
5	der	O	O	-	0	1166	1229	3307	3350
6	zweiten	O	O	-	0	1255	1409	3306	3359
7	Leſung	O	O	-	0	1438	1588	3305	3359
8	war	O	O	-	0	1615	1703	3313	3349
9	zu	O	O	-	0	265	312	3369	3413
10	entnehmen	O	O	-	0	341	590	3360	3411
11	,	O	O	-	0	341	590	3360	3411
12	daß	O	O	-	0	632	703	3360	3411
13	die	O	O	-	0	745	803	3359	3404
14	Mehrheit	O	O	-	0	831	1028	3360	3413
15	ſich	O	O	-	0	1068	1134	3359	3410
16	für	O	O	-	0	1163	1229	3359	3409
17	verpflichtet	O	O	-	0	1257	1487	3357	3409
18	erachtete	O	O	-	0	1515	1703	3356	3409
19	,	O	O	-	0	1515	1703	3356	3409
20	bei	O	O	-	0	268	328	3411	3455
21	allen	O	O	-	0	367	472	3411	3454
22	wichtigen	O	O	-	0	512	711	3412	3464
23	Fragen	O	O	-	0	740	900	3412	3466
24	zunächſt	O	O	-	0	927	1102	3412	3465
25	von	O	O	-	0	1138	1219	3420	3454
26	ihren	O	O	-	0	1246	1356	3410	3461
27	eigenen	O	O	-	0	1383	1539	3410	3461
28	Ueberzeugungen	O	O	-	0	1566	1704	3409	3454
29	und	O	O	-	0	520	604	3464	3506
30	von	O	O	-	0	632	696	3473	3508
31	den	O	O	-	0	697	796	3466	3508
32	grundſätzlichen	O	O	-	0	799	1156	3464	3517
33	Forderungen	O	O	-	0	1173	1454	3462	3515
34	des	O	O	-	0	1482	1545	3461	3503
35	voliti—ſchen	O	O	-	0	1574	1704	3460	3504
36	Parteiſtandpunktes	O	O	-	0	394	811	3514	3567
37	offen	O	O	-	0	844	957	3516	3567
38	und	O	O	-	0	998	1081	3518	3559
39	rückhaltlos	O	O	-	0	1123	1356	3515	3566
40	Zeugniß	O	O	-	0	1382	1562	3512	3566
41	abzu—legen	O	O	-	0	1591	1704	3514	3564
42	,	O	O	-	0	268	388	3570	3618
43	mit	O	O	-	0	429	505	3566	3610
44	dem	O	O	-	0	533	603	3566	3610
45	theils	O	O	-	0	604	761	3568	3618
46	ausdrücklichen	O	O	-	0	791	1117	3567	3618
47	,	O	O	-	0	791	1117	3567	3618
48	theils	O	O	-	0	1162	1276	3568	3618
49	ſtillen	O	O	-	0	1304	1430	3564	3617
50	Vorbehalte	O	O	-	0	1457	1705	3564	3617
51	,	O	O	-	0	1457	1705	3564	3617
52	erſt	O	O	-	0	270	340	3618	3671
53	bei	O	O	-	0	380	439	3619	3664
54	der	O	O	-	0	477	539	3618	3662
55	dritten	O	O	-	0	580	725	3616	3661
56	Leſung	O	O	-	0	753	903	3619	3671
57	den	O	O	-	0	946	1018	3621	3664
58	Rückſichten	O	O	-	0	1045	1285	3619	3670
59	politiſcher	O	O	-	0	1324	1531	3615	3668
60	Zweckmäßigkeit	O	O	-	0	1563	1705	3617	3670
61	Behufs	O	O	-	0	504	657	3669	3724
62	des	O	O	-	0	686	750	3669	3713
63	Zuſtandekommens	O	O	-	0	777	1185	3671	3725
64	der	O	O	-	0	1221	1285	3671	3714
65	Geſetze	O	O	-	0	1312	1448	3669	3723
66	mehr	O	O	-	0	1473	1592	3667	3721
67	Einfluß	O	O	-	0	1612	1706	3667	3712
68	einzuräumen	O	O	-	0	380	672	3721	3777
69	.	O	O	-	0	380	672	3721	3777
0		O	O	-	0	372	470	3776	3820
1	Von	O	O	-	0	372	470	3776	3820
2	dieſem	O	O	-	0	497	632	3775	3827
3	Standpunkte	O	O	-	0	656	942	3773	3825
4	darf	O	O	-	0	977	1068	3775	3828
5	ſelbſt	O	O	-	0	1102	1209	3775	3828
6	die	O	O	-	0	1235	1295	3774	3818
7	große	O	O	-	0	1329	1441	3774	3828
8	Stimmenzahl	O	O	-	0	1468	1697	3771	3816
9	,	O	O	-	0	268	374	3828	3880
10	mit	O	O	-	0	407	484	3828	3871
11	welcher	O	O	-	0	517	665	3827	3879
12	einzelne	O	O	-	0	700	866	3826	3879
13	Beſchlüſſe	O	O	-	0	892	1104	3827	3880
14	im	O	O	-	0	1139	1201	3828	3880
15	Gegenſatz	O	O	-	0	1228	1428	3826	3880
16	zu	O	O	-	0	1454	1502	3835	3879
17	den	O	O	-	0	1529	1600	3824	3869
18	ent—⸗ſchieden	O	O	-	0	1628	1707	3826	3869
19	ausgeſprochenen	O	O	-	0	460	807	3878	3932
20	Anträgen	O	O	-	0	826	1038	3877	3928
21	der	O	O	-	0	1066	1130	3881	3923
22	Regierungen	O	O	-	0	1149	1428	3879	3932
23	gefaßt	O	O	-	0	1452	1581	3877	3931
24	wor⸗den	O	O	-	0	1606	1707	3884	3921
25	ſind	O	O	-	0	369	466	3932	3983
26	,	O	O	-	0	369	466	3932	3983
27	nicht	O	O	-	0	492	595	3931	3983
28	als	O	O	-	0	622	685	3932	3975
29	abſolutes	O	O	-	0	722	919	3929	3983
30	Hinderniß	O	O	-	0	949	1171	3927	3983
31	einer	O	O	-	0	1210	1313	3931	3974
32	ſchließlichen	O	O	-	0	1344	1585	3928	3982
