No.	TOKEN	NE-TAG	NE-EMB	ID	url_id	left	right	top	bottom
0		O	O		0	718	742	2269	2283
1	bei	O	O	-	0	718	742	2269	2283
2	Oscar	O	O	-	0	751	814	2266	2285
3	Agthe	B-LOC	O	-	0	824	890	2267	2287
4	,	O	O	-	0	824	890	2267	2287
5	Wilhelmstrasse	B-LOC	O	-	0	899	1018	2269	2284
6	11	O	O	-	0	1028	1044	2269	2286
7	,	O	O	-	0	1028	1044	2269	2286
8	W.	O	O	-	0	1052	1075	2270	2285
0		O	O		0	1128	1159	2263	2287
1	u	O	O	-	0	1128	1159	2263	2287
2	—	O	O	-	0	619	1171	2288	2304
3	—	O	O	-	0	619	1171	2288	2304
4	—	O	O	-	0	619	1171	2288	2304
5	—	O	O	-	0	619	1171	2288	2304
6	—	O	O	-	0	619	1171	2288	2304
7	—	O	O	-	0	619	1171	2288	2304
8	—	O	O	-	0	619	1171	2288	2304
9	—	O	O	-	0	619	1171	2288	2304
10	—	O	O	-	0	619	1171	2288	2304
11	—	O	O	-	0	619	1171	2288	2304
12	—	O	O	-	0	619	1171	2288	2304
13	—	O	O	-	0	619	1171	2288	2304
14	—	O	O	-	0	619	1171	2288	2304
15	„	O	O	-	0	618	867	2304	2352
16	Schiedmayer	B-PER	O	-	0	618	867	2304	2352
17	,	O	O	-	0	618	867	2304	2352
18	Pianofortefabrik	O	O	-	0	878	1201	2304	2351
19	vormals	O	O	-	0	618	700	2349	2372
20	J.	O	O	-	0	711	726	2351	2369
21	&	O	O	-	0	738	752	2351	2369
22	P.	O	O	-	0	764	781	2351	2369
23	Schiedmayer	O	O	-	0	792	917	2351	2372
24	.	O	O	-	0	792	917	2351	2372
0		O	O		0	921	978	2350	2372
1	Kgl.	O	O	-	0	921	978	2350	2372
2	Hoflieferanten	O	O	-	0	989	1086	2352	2369
3	.	O	O	-	0	1086	1201	2344	2372
0		O	O		0	1086	1201	2344	2372
1	l	O	O	-	0	1086	1201	2344	2372
2	im	O	O	-	0	618	770	2372	2392
0		O	O		0	758	839	2373	2392
1	Neckarstrasse	O	O	-	0	758	839	2373	2392
2	12	O	O	-	0	838	886	2374	2392
3	,	O	O	-	0	838	886	2374	2392
4	Stuttgart	O	O	-	0	884	975	2373	2392
5	.	O	O		0	884	975	2373	2392
0		O	O		0	884	975	2373	2392
1	—	O	O	-	0	884	975	2373	2392
2	—	O	O	-	0	969	995	2375	2392
3	m	O	O	-	0	995	1027	2375	2392
4	—	O	O	-	0	1019	1200	2371	2393
5	mmmmmmmmmmummmmmmmmmmmu	O	O	-	0	618	1200	2388	2408
0		O	O		0	632	767	2409	2436
1	Niedarlage	O	O	-	0	632	767	2409	2436
2	fur	O	O	-	0	776	804	2410	2431
3	Harmoniums	O	O	-	0	816	1003	2409	2433
4	in	O	O	-	0	1005	1049	2410	2434
5	Berlin	O	O	-	0	1059	1201	2409	2436
0		O	O		0	1059	1201	2409	2436
1	]	O	O	-	0	1059	1201	2409	2436
0		O	O		0	635	729	2437	2464
1	bei	O	O	-	0	635	729	2437	2464
2	Carl	O	O	-	0	739	784	2440	2459
3	Simon	O	O	-	0	795	866	2440	2462
4	,	O	O	-	0	795	866	2440	2462
5	Markgrafenstrasse	O	O	-	0	876	1019	2443	2462
6	21	O	O	-	0	1027	1065	2443	2460
7	,	O	O	-	0	1027	1065	2443	2460
8	SW.	O	O	-	0	1066	1088	2444	2460
0		O	O	-	0	1125	1157	2437	2464
1	5	O	O	-	0	1125	1157	2437	2464
2	j	O	O	-	0	1195	1200	2435	2464
3	Aummmmmmmmmmmmmmmmmmmmmmmmmmmmmmm	O	O	-	0	653	1139	2464	2473
4	m	O	O	-	0	653	1200	2464	2473
5	1	O	O	-	0	1195	1200	2465	2473
6	—	O	O	-	0	618	1191	2472	2494
7	—	O	O	-	0	618	1200	2472	2494
8	—	O	O	-	0	618	1200	2472	2494
9	—	O	O	-	0	618	1200	2472	2494
10	—	O	O	-	0	618	1200	2472	2494
11	—	O	O	-	0	618	1200	2472	2494
12	—	O	O	-	0	618	1200	2472	2494
13	—	O	O	-	0	618	1200	2472	2494
14	—	O	O	-	0	1195	1200	2473	2494
0		O	O		0	607	1201	2495	2624
1	Dürkopp's	O	O	-	0	607	1201	2495	2624
2	Fahrräder	O	O	-	0	607	1201	2495	2624
0		O	O		0	725	1058	2625	2652
1	DUno	O	O	-	0	725	1058	2625	2652
2	Ordrolent	O	O	-	0	725	1058	2625	2652
3	?	O	O	-	0	725	1058	2625	2652
0		O	O		0	1073	1159	2629	2650
1	—	O	O	-	0	1073	1159	2629	2650
2	ſ	O	O	-	0	1176	1201	2606	2711
3	—	O	O	-	0	901	963	2675	2709
0		O	O		0	610	674	2977	2995
1	Feinsto	O	O	-	0	610	674	2977	2995
2	Luausmaseliine	O	O	-	0	680	818	2978	2995
3	mit	O	O	-	0	825	854	2979	2995
4	undurendriugllehen	O	O	-	0	859	1032	2979	2999
5	Seulauelireiſen	O	O	-	0	1038	1168	2979	2997
0		O	O		0	1177	1201	2976	3002
1	l	O	O	-	0	1177	1201	2976	3002
2	]	O	O	-	0	1177	1201	2976	3002
0		O	O		0	760	877	3002	3020
1	GEemengl⸗	O	O	-	0	760	877	3002	3020
2	Vortrotor	O	O	-	0	878	1015	3001	3021
3	?	O	O	-	0	878	1015	3001	3021
4	Richard	O	O	-	0	681	866	3028	3055
5	Rochlitz	O	O	-	0	891	1102	3030	3061
6	,	O	O	-	0	891	1102	3030	3061
7	Berlin	O	O	-	0	738	814	3064	3082
8	S.	O	O	-	0	824	853	3065	3084
9	,	O	O	-	0	824	853	3065	3084
10	Prinzenstr.	O	O	-	0	863	996	3065	3083
11	34	O	O	-	0	1007	1068	3066	3083
12	.	O	O	-	0	1007	1068	3066	3083
0		O	O		0	620	705	3086	3102
1	—	O	O	-	0	620	705	3086	3102
0		O	O		0	714	791	3087	3105
1	8solvonte	O	O	-	0	714	791	3087	3105
2	verireter	O	O	-	0	807	890	3089	3106
3	werden	O	O	-	0	906	971	3090	3106
4	goauct	O	O	-	0	987	1060	3090	3110
5	.	O	O	-	0	987	1060	3090	3110
0		O	O	-	0	1070	1155	3089	3105
1	—	O	O	-	0	1070	1155	3089	3105
2	—	O	O	-	0	1070	1155	3089	3105
3	4	O	O	-	0	1168	1192	3064	3106
0		O	O		0	1226	1499	1793	1832
1	Wanderer-Fahrräder	O	O	-	0	1226	1499	1793	1832
2	ugn	O	O	-	0	1465	1500	1842	1857
3	Wanderer-Fahrradwerke	O	O	-	0	1509	1769	1842	1857
4	vorm.	O	O	-	0	1432	1637	1862	1902
5	Winklhofer	O	O	-	0	1432	1637	1862	1902
6	&	O	O	-	0	1655	1790	1863	1902
7	Jaenicke	O	O	-	0	1655	1790	1863	1902
8	m	O	O	-	0	1488	1505	1913	1931
9	Chemnitz-Schönau	O	O	-	0	1515	1747	1913	1931
10	.	O	O	-	0	1515	1747	1913	1931
0		O	O		0	1235	1274	1926	1934
1	—	O	O	-	0	1235	1274	1926	1934
2	—	O	O	-	0	1276	1298	1925	1934
3	⏑	O	O	-	0	1235	1429	1925	1940
4	—	O	O	-	0	1235	1429	1925	1940
5	—	O	O	-	0	1314	1429	1925	1940
0		O	O		0	1553	1683	1957	1974
1	Hauptniederlage	O	O	-	0	1553	1683	1957	1974
0		O	O		0	1303	1355	1978	1981
1	kimmmmmmmmmmmmmm	O	O	-	0	1303	1355	1978	1981
2	—	O	O	-	0	1356	1367	1978	1979
0		O	O		0	1488	1512	1973	1988
1	ür	O	O	-	0	1488	1512	1973	1988
2	cie	O	O	-	0	1523	1547	1973	1988
3	Provinz	O	O	-	0	1562	1623	1974	1989
4	Brandenburg	B-LOC	O	-	0	1636	1746	1974	1990
5	:	B-LOC	O	-	0	1636	1746	1974	1990
6	Berlin	O	O	-	0	1228	1287	1992	2022
7	W.	O	O	-	0	1298	1339	1991	2025
8	,	O	O	-	0	1298	1339	1991	2025
9	Markgrafenstr.	O	O	-	0	1355	1546	1991	2026
10	35	O	O	-	0	1555	1590	1991	2024
11	,	O	O	-	0	1555	1590	1991	2024
12	Martin	O	O	-	0	1602	1684	1991	2020
13	Manasse	B-LOC	O	-	0	1693	1786	1992	2021
0		O	O		0	1262	1415	2042	2114
1	Hallmayer's	O	O	-	0	1262	1415	2042	2114
2	konzentrirter	O	O	-	0	1463	1662	2045	2101
3	—	O	O	-	0	1663	1777	2045	2082
4	E	O	O	-	0	1263	1372	2100	2142
5	E	O	O	-	0	1372	1420	2100	2142
6	1	O	O	-	0	1529	1610	2100	2137
0		O	O		0	1250	1298	2488	2529
1	—	O	O	-	0	1250	1298	2488	2529
2	—	O	O	-	0	1320	1381	2503	2528
3	—	O	O	-	0	1381	1423	2503	2529
4	—	O	O	-	0	1441	1475	2486	2529
5	—	O	O	-	0	1240	1764	2486	2529
6	—	O	O	-	0	1525	1571	2486	2528
7	—	O	O	-	0	1570	1614	2509	2526
8	—	O	O	-	0	1570	1614	2509	2526
9	7	O	O	-	0	1615	1753	2486	2527
0		O	O		0	1230	1248	2534	2554
1	i	O	O	-	0	1230	1248	2534	2554
2	llo	O	O	-	0	1255	1285	2534	2549
3	·	O	O	-	0	1286	1291	2541	2546
4	Paeten	O	O	-	0	1293	1340	2534	2549
5	is	O	O	-	0	1348	1367	2534	2549
6	in	O	O	-	0	1371	1426	2533	2565
7	—	O	O	-	0	1435	1472	2533	2547
8	354	O	O	-	0	1474	1529	2532	2566
9	.	O	O	-	0	1474	1529	2532	2566
10	24	O	O	-	0	1532	1564	2533	2564
11	.	O	O	-	0	1532	1564	2533	2564
12	—	O	O	-	0	1566	1617	2533	2564
13	—	O	O	-	0	1665	1712	2533	2549
14	40	O	O	-	0	1720	1746	2534	2550
15	4	O	O	-	0	1755	1775	2533	2564
16	Colonialv	O	O	-	0	1231	1365	2567	2590
17	aren	O	O	-	0	1367	1451	2573	2591
18	-	O	O	-	0	1367	1451	2573	2591
19	,	O	O	-	0	1367	1451	2573	2591
20	Drogen	O	O	-	0	1466	1589	2566	2591
21	-	O	O	-	0	1466	1589	2566	2591
22	,	O	O	-	0	1466	1589	2566	2591
23	Samon	O	O	-	0	1602	1710	2566	2590
24	-⸗	O	O	-	0	1602	1710	2566	2590
25	und	O	O	-	0	1722	1773	2567	2590
26	Blumons	B-PER	O	-	0	1324	1466	2592	2614
27	Handluncen	O	O	-	0	1472	1682	2591	2617
28	.	O	O	-	0	1472	1682	2591	2617
0		O	O		0	1230	1271	2615	2636
1	d	O	O	-	0	1230	1271	2615	2636
0		O	O		0	1279	1422	2616	2633
1	Vorxaumotouon	O	O	-	0	1279	1422	2616	2633
2	aneb	O	O	-	0	1432	1475	2615	2632
3	auron	O	O	-	0	1483	1536	2615	2631
4	Piunato	O	O	-	0	1546	1617	2615	2632
5	oralohion	O	O	-	0	1620	1727	2615	2632
6	.	O	O	-	0	1620	1727	2615	2632
0		O	O		0	1735	1776	2611	2635
1	i	O	O	-	0	1735	1776	2611	2635
2	uiunimmiiwiimmmmm	O	O	-	0	1382	1578	2641	2647
3	mm	O	O	-	0	1382	1578	2641	2647
4	iimmmmmm	O	O	-	0	1382	1578	2641	2647
5	ek	O	O	-	0	1382	1578	2641	2647
6	u	O	O	-	0	1382	1578	2641	2647
7	m	O	O	-	0	1382	1578	2641	2647
0		O	O		0	1382	1415	2657	2686
1	J.	O	O	-	0	1382	1415	2657	2686
2	Kronheim	O	O	-	0	1432	1622	2656	2687
3	,	O	O	-	0	1432	1622	2656	2687
4	Berlin	O	O	-	0	1360	1459	2690	2706
5	,	O	O	-	0	1360	1459	2690	2706
6	Karlstraße	O	O	-	0	1471	1591	2689	2706
7	4—5	O	O	-	0	1603	1647	2689	2705
8	,	O	O	-	0	1603	1647	2689	2705
9	empfiehlt	O	O	-	0	1327	1396	2706	2722
10	ſeinen	O	O	-	0	1403	1449	2706	2720
11	neu	O	O	-	0	1455	1482	2709	2720
12	eingetroſienen	O	O	-	0	1487	1594	2705	2722
13	Transvorl	O	O	-	0	1599	1677	2705	2720
14	dvon	O	O	-	0	1327	1355	2724	2737
15	arutzen	O	O	-	0	1371	1427	2723	2738
16	,	O	O	-	0	1371	1427	2723	2738
17	egalen	O	O	-	0	1444	1492	2723	2738
18	wagenvpferdin	O	O	-	0	1505	1626	2722	2738
19	(	O	O	-	0	1640	1678	2722	2737
20	auch	O	O	-	0	1640	1678	2722	2737
21	gute	O	O	-	0	1239	1272	2742	2756
22	Eiuſvaͤnner	O	O	-	0	1280	1373	2739	2755
23	)	O	O	-	0	1280	1373	2739	2755
24	unter	O	O	-	0	1382	1423	2740	2753
25	bekannter	O	O	-	0	1431	1504	2739	2753
26	lolider	O	O	-	0	1512	1561	2738	2763
27	Bedienung	O	O	-	0	1569	1652	2738	2754
28	zum	O	O	-	0	1661	1691	2742	2754
29	Vertauf	O	O	-	0	1699	1763	2739	2754
30	.	O	O	-	0	1699	1763	2739	2754
31	*	O	O	-	0	1785	1793	2738	2748
0		O	O		0	1451	1723	2790	2922
1	W.	O	O	-	0	1451	1723	2790	2922
2	Adelung	O	O	-	0	1451	1723	2790	2922
3	&	O	O	-	0	1451	1723	2790	2922
4	A.	O	O	-	0	1451	1723	2790	2922
5	Hoffmann	O	O	-	0	1451	1723	2790	2922
6	Actienbrauerei	O	O	-	0	1451	1723	2790	2922
7	Potsdam	O	O	-	0	1451	1723	2790	2922
8	.	O	O	-	0	1451	1723	2790	2922
0		O	O		0	1451	1723	2790	2922
1	Amt	O	O	-	0	1451	1723	2790	2922
2	Potsdam	O	O	-	0	1451	1723	2790	2922
3	No.	O	O	-	0	1451	1723	2790	2922
4	7	O	O	-	0	1451	1723	2790	2922
5	Potsdamer	O	O	-	0	1451	1723	2790	2922
6	Stangenbier	O	O	-	0	1451	1723	2790	2922
0		O	O		0	1471	1502	3004	3020
1	unq	O	O	-	0	1471	1502	3004	3020
2	qunties	O	O	-	0	1512	1575	3004	3020
3	Fortand	O	O	-	0	1583	1675	3002	3022
4	.	O	O	-	0	1583	1675	3002	3022
5	Blor	O	O	-	0	1697	1752	2986	3014
6	in	O	O	-	0	1501	1517	3026	3038
7	Geodinden	O	O	-	0	1524	1592	3026	3039
8	und	O	O	-	0	1599	1625	3026	3039
9	Finachen	O	O	-	0	1633	1701	3026	3040
10	.	O	O	-	0	1633	1701	3026	3040
0		O	O		0	1275	1339	3044	3068
1	Potsdamer	O	O	-	0	1275	1339	3044	3068
2	Stangenbier	O	O	-	0	1275	1339	3044	3068
0		O	O		0	1520	1583	3042	3072
1	—	O	O	-	0	1520	1583	3042	3072
2	—	O	O	-	0	1679	1752	3044	3072
0		O	O		0	1450	1509	3073	3089
1	Niederl.	O	O	-	0	1450	1509	3073	3089
2	in	O	O	-	0	1515	1529	3074	3089
3	Berlin	O	O	-	0	1534	1562	3074	3089
4	SW.	O	O	-	0	1586	1622	3074	3092
5	,	O	O	-	0	1586	1622	3074	3092
6	Teltowerstr.	O	O	-	0	1629	1696	3075	3092
7	43	O	O	-	0	1727	1751	3076	3092
8	.	O	O	-	0	1727	1751	3076	3092
0		O	O		0	1872	1956	1843	1861
1	Fiubriut	O	O	-	0	1872	1956	1843	1861
2	ſur	O	O	-	0	1967	2004	1844	1860
3	Uumnen	O	O	-	0	2014	2113	1843	1863
4	ali	O	O	-	0	2122	2154	1843	1860
5	Sheeiglitat	O	O	-	0	1908	2041	1863	1879
6	:	O	O	-	0	1908	2041	1863	1879
7	Nplex˖	O	O	-	0	1849	1945	1878	1912
8	Dauplpumpon	O	O	-	0	1944	2121	1879	1912
9	Nr	O	O	-	0	1832	1866	1911	1927
10	ntio	O	O	-	0	1874	1913	1912	1927
11	Trecne	I-PER	O	-	0	1918	1993	1912	1927
12	n	O	O	-	0	2001	2020	1916	1927
13	.	O	O	-	0	2001	2020	1916	1927
14	Lutatuneem	O	O	-	0	2026	2142	1912	1928
15	.	O	O	-	0	2026	2142	1912	1928
0		O	O	-	0	1857	1949	1927	1944
1	GEronnen	O	O	-	0	1857	1949	1927	1944
2	vorrnitaglanor	O	O	-	0	1959	2116	1928	1946
3	.	O	O	-	0	1959	2116	1928	1946
0		O	O	-	0	1851	1913	1946	1963
1	Toleer	B-PER	O	-	0	1851	1913	1946	1963
2	.	O	O	-	0	1851	1913	1946	1963
3	Adr	O	O	-	0	1914	1957	1948	1962
4	.	O	O	-	0	1914	1957	1948	1962
5	:	O	O	-	0	1914	1957	1948	1962
6	Weisens	O	O	-	0	1965	2031	1948	1962
7	Hallesaale	O	O	-	0	2042	2125	1948	1963
8	.	O	O	-	0	2042	2125	1948	1963
0		O	O	-	0	1831	1935	1963	1978
1	Finibürenus	B-ORG	O	-	0	1831	1935	1963	1978
2	u	O	O	-	0	1942	1956	1968	1978
3	.	O	O	-	0	1942	1956	1968	1978
4	Lirer	I-ORG	O	Q15850749|Q1248908|Q1535564	0	1962	2016	1964	1980
5	:	O	O	-	0	1962	2016	1964	1980
6	Berlin	B-ORG	O	-	0	2028	2094	1965	1979
7	C.	I-ORG	O	-	0	2101	2120	1965	1980
8	2.	O	O	-	0	2125	2143	1964	1979
9	Kaiser	B-PER	O	Q3929541|Q1713599|Q1945	0	1900	1952	1980	1994
10	Wilhelmst.	O	O	-	0	1960	2046	1980	1994
11	46	O	O	-	0	2054	2073	1981	1994
12	.	O	O	-	0	2054	2073	1981	1994
0		O	O		0	1829	1904	1994	2012
1	Hamburg	O	O	-	0	1829	1904	1994	2012
2	,	O	O	-	0	1829	1904	1994	2012
3	Dortmund	O	O	-	0	1907	1990	1995	2013
4	,	O	O	-	0	1907	1990	1995	2013
5	Brüssel	O	O	-	0	1994	2060	1996	2013
6	,	O	O	-	0	1994	2060	1996	2013
7	Budapest	O	O	-	0	2064	2151	1995	2013
8	.	O	O	-	0	2064	2151	1995	2013
0		O	O	-	0	1817	1898	2039	2068
1	Iocea	B-PER	O	-	0	1817	1898	2039	2068
2	Ielange	I-PER	O	-	0	1899	2108	2040	2073
3	-	O	O	-	0	1899	2108	2040	2073
4	Laltes	O	O	-	0	1899	2108	2040	2073
5	—	O	O	-	0	2040	2109	2074	2119
0		O	O		0	1835	1942	2121	2166
1	Wander	O	O	-	0	1835	1942	2121	2166
2	&	O	O	-	0	1943	1969	2121	2166
3	Gutjahr	O	O	-	0	1943	1969	2121	2166
0		O	O		0	1974	1999	2122	2137
1	—	O	O	-	0	1974	1999	2122	2137
2	—	O	O	-	0	1974	1999	2122	2137
3	7	O	O	-	0	2005	2035	2126	2166
4	—	O	O	-	0	2035	2109	2119	2171
0		O	O		0	1816	1888	2170	2189
1	Berlin	B-LOC	O	Q7454969|Q285077	0	1816	1888	2170	2189
2	SO.	O	O	-	0	1893	1925	2170	2186
3	,	O	O	-	0	1929	2053	2171	2191
4	Köpenickerstraße	O	O	-	0	1929	2053	2171	2191
5	140	O	O	-	0	2060	2109	2171	2188
6	.	O	O		0	2060	2109	2171	2188
0		O	O	-	0	2060	2109	2171	2188
1	JNJJJJ	O	O	-	0	1834	2044	2193	2234
2	J	O	O	-	0	2046	2096	2196	2235
3	in	O	O	-	0	1817	1833	2241	2256
4	Wageniadunztn	O	O	-	0	1841	1979	2241	2258
5	v	O	O	-	0	1992	2005	2244	2258
6	.	O	O	-	0	1992	2005	2244	2258
7	Eir	O	O	-	0	2019	2052	2242	2257
8	.	O	O	-	0	2019	2052	2242	2257
9	2	O	O	-	0	2065	2109	2242	2258
10	.	O	O	-	0	2065	2109	2242	2258
11	186	O	O	-	0	2065	2109	2242	2258
12	.	O	O	-	0	2065	2109	2242	2258
13	in	O	O	-	0	1818	1834	2258	2272
14	Tonnen	O	O	-	0	1842	1907	2257	2273
15	zu	O	O	-	0	1921	1939	2261	2273
16	Z270	O	O	-	0	1952	1988	2258	2273
17	Pid	O	O	-	0	1995	2027	2258	2274
18	.	O	O	-	0	1995	2027	2258	2274
19	Bit	O	O	-	0	2039	2075	2259	2274
20	.	O	O	-	0	2039	2075	2259	2274
21	iin	O	O	-	0	2088	2109	2259	2275
0		O	O		0	1817	1917	2274	2322
1	Liegnitz	B-LOC	O	-	0	1817	1917	2274	2322
2	.	O	O	-	0	1916	2027	2274	2322
0		O	O		0	1916	2027	2274	2322
1	Heinrich	O	O	-	0	1916	2027	2274	2322
2	Pohl	O	O	-	0	2034	2110	2290	2323
3	.	O	O	-	0	2034	2110	2290	2323
0		O	O	-	0	1818	1889	2336	2369
1	2	O	O	-	0	1818	1889	2336	2369
2	*	O	O	-	0	1818	1889	2336	2369
3	*	O	O	-	0	1818	1889	2336	2369
4	F	O	O	-	0	1900	1937	2332	2379
5	uuu	O	O	-	0	1939	2098	2332	2380
6	(	O	O	-	0	1816	1894	2380	2396
7	Golden⸗	B-LOC	O	-	0	1816	1894	2380	2396
8	Medaiue	O	O	-	0	1894	2023	2381	2397
9	)	O	O	-	0	1894	2023	2381	2397
10	Reichspatentamtl.	O	O	-	0	1894	2023	2381	2397
11	Nonkit	O	O	-	0	1816	1858	2397	2411
12	mr	O	O	-	0	1862	1886	2399	2412
13	geſchützter	O	O	-	0	1890	1967	2397	2414
14	untehlb	O	O	-	0	1970	2039	2398	2414
15	.	O	O	-	0	1970	2039	2398	2414
16	wirkiamſt	O	O	-	0	2039	2109	2399	2414
17	.	O	O	-	0	2039	2109	2399	2414
18	Anmarat	O	O	-	0	1816	1887	2414	2429
19	:	O	O	-	0	1816	1887	2414	2429
20	Antiapormatiton	O	O	-	0	1901	2051	2415	2430
21	“	O	O	-	0	1901	2051	2415	2430
22	.	O	O	-	0	1901	2051	2415	2430
0		O	O		0	2064	2109	2415	2430
1	Abſol	O	O	-	0	2064	2109	2415	2430
2	.	O	O	-	0	2064	2109	2415	2430
3	Unſchadlichkeit	O	O	-	0	1817	1927	2430	2446
4	garu	O	O	-	0	1933	1977	2434	2446
5	.	O	O	-	0	1933	1977	2434	2446
6	durch	O	O	-	0	1978	2019	2431	2446
7	gerichtt	O	O	-	0	2024	2081	2431	2446
8	.	O	O	-	0	2024	2081	2431	2446
9	ver⸗	O	O	-	0	2081	2109	2434	2446
10	eid	O	O	-	0	1817	1838	2446	2460
11	Ehemiker	O	O	-	0	1843	1912	2446	2462
12	feſtgeftellt	O	O	-	0	1918	1996	2446	2463
13	.	O	O	-	0	1918	1996	2446	2463
0		O	O	-	0	2002	2024	2447	2463
1	Zu	O	O	-	0	2002	2024	2447	2463
2	bezieh	O	O	-	0	2029	2076	2447	2463
3	.	O	O	-	0	2029	2076	2447	2463
4	d	O	O	-	0	2079	2091	2448	2462
