No.	TOKEN	NE-TAG	NE-EMB	ID	url_id	left	right	top	bottom
11	Juni	O	O	-	0	290	392	925	979
12	wieder	O	O	-	0	435	569	924	968
13	auf	O	O	-	0	606	696	928	980
14	;	O	O	-	0	606	696	928	980
15	das	O	O	-	0	741	813	931	971
16	Abgeordnetenhaus	O	O	-	0	843	1230	930	988
17	iſt	O	O	-	0	1266	1309	936	989
18	am	O	O	-	0	1344	1406	952	982
19	22.	O	O	-	0	1434	1499	945	984
20	Juni	O	O	-	0	1528	1625	942	993
21	zur	O	O	-	0	165	237	1000	1044
22	Erledigung	O	O	-	0	238	500	979	1035
23	noch	O	O	-	0	529	616	983	1034
24	rückſtändiger	O	O	-	0	646	909	984	1039
25	Arbeiten	O	O	-	0	921	1099	985	1030
26	wie	O	O	-	0	1128	1198	989	1033
27	zur	O	O	-	0	1226	1291	1004	1046
28	Beſchlußfaſſung	O	O	-	0	1305	1625	991	1052
29	über	O	O	-	0	195	278	1042	1086
30	den	O	O	-	0	304	373	1037	1079
31	inzwiſchen	O	O	-	0	402	612	1035	1089
32	vorgelegten	O	O	-	0	641	877	1039	1093
33	Entwurf	O	O	-	0	892	1069	1040	1095
34	betreffs	O	O	-	0	1097	1248	1044	1098
35	der	O	O	-	0	1277	1339	1047	1089
36	Unterſtützung	O	O	-	0	1353	1625	1050	1107
37	der	O	O	-	0	195	251	1100	1141
38	durch	O	O	-	0	302	408	1090	1143
39	die	O	O	-	0	465	522	1091	1133
40	letzten	O	O	-	0	576	697	1090	1147
41	Weichſelüberſchwemmungen	O	O	-	0	748	1323	1091	1154
42	Geſchädigten	O	O	-	0	1366	1625	1103	1159
43	zuſammengetreten	O	O	-	0	200	575	1149	1206
44	.	O	O	-	0	200	575	1149	1206
0		O	O	-	0	639	714	1145	1190
1	Die	O	O	-	0	639	714	1145	1190
2	Arbeiten	O	O	-	0	715	929	1148	1191
3	der	O	O	-	0	963	1025	1150	1193
4	letztgenannten	O	O	-	0	1062	1353	1151	1207
5	Körperſchaft	O	O	-	0	1380	1625	1157	1214
6	werden	O	O	-	0	195	328	1204	1249
7	ſich	O	O	-	0	366	430	1200	1251
8	vorausſichtlich	O	O	-	0	468	763	1201	1255
9	ſchnell	O	O	-	0	795	916	1202	1255
10	abwickeln	O	O	-	0	945	1156	1204	1256
11	,	O	O	-	0	945	1156	1204	1256
12	und	O	O	-	0	1186	1261	1210	1253
13	mit	O	O	-	0	1291	1362	1212	1256
14	der	O	O	-	0	1389	1452	1214	1256
15	zweiten	O	O	-	0	1479	1625	1217	1266
16	vom	O	O	-	0	196	273	1269	1303
17	Herrenhauſe	O	O	-	0	300	554	1254	1308
18	vorzunehmenden	O	O	-	0	600	942	1258	1310
19	Abſtimmung	O	O	-	0	969	1231	1259	1319
20	über	O	O	-	0	1261	1352	1266	1310
21	das	O	O	-	0	1379	1452	1268	1311
22	Lehrer⸗Anſtellungsgeſetz	O	O	-	0	1480	1625	1269	1322
23	wird	O	O	-	0	590	686	1300	1353
24	die	O	O	-	0	740	797	1300	1355
25	Seſſion	O	O	-	0	840	1024	1300	1365
26	des	O	O	-	0	1037	1192	1300	1362
27	Landtags	O	O	-	0	1184	1362	1300	1367
28	geschlossen	O	O	-	0	1380	1617	1300	1367
29	werden	O	O	-	0	192	324	1367	1411
30	können	O	O	-	0	352	504	1362	1407
31	.	O	O	-	0	352	504	1362	1407
0		O	O	-	0	292	489	1418	1472
1	Bezüglich	O	O	-	0	292	489	1418	1472
2	der	O	O	-	0	520	590	1419	1462
3	Dauer	O	O	-	0	610	743	1420	1464
4	der	O	O	-	0	777	841	1423	1464
5	Seſſion	O	O	-	0	868	1025	1423	1475
6	des	O	O	-	0	1062	1129	1427	1468
7	Reichstags	B-ORG	O	-	0	1158	1388	1427	1486
8	liegen	O	O	-	0	1424	1543	1432	1486
9	die	O	O	-	0	1573	1625	1434	1479
10	Verhältniſſe	O	O	-	0	194	432	1473	1529
11	nicht	O	O	-	0	475	570	1474	1527
12	ſo	O	O	-	0	612	649	1476	1525
13	klar	O	O	-	0	692	781	1474	1519
14	.	O	O	-	0	692	781	1474	1519
0		O	O	-	0	839	1005	1476	1532
1	Freilich	O	O	-	0	839	1005	1476	1532
2	,	O	O	-	0	839	1005	1476	1532
3	wenn	O	O	-	0	1050	1158	1488	1524
4	man	O	O	-	0	1189	1250	1496	1526
5	die	O	O	-	0	1254	1344	1484	1529
6	freiſinnigen	O	O	-	0	1347	1625	1488	1543
7	Blätter	O	O	-	0	193	338	1532	1578
8	lieſt	O	O	-	0	365	456	1528	1579
9	,	O	O	-	0	365	456	1528	1579
10	wäre	O	O	-	0	485	584	1532	1572
11	das	O	O	-	0	613	686	1531	1572
12	Sachverhältniß	O	O	-	0	715	1035	1530	1586
13	ganz	O	O	-	0	1067	1160	1549	1590
14	einfach	O	O	-	0	1191	1344	1537	1591
15	:	O	O	-	0	1191	1344	1537	1591
16	der	O	O	-	0	1382	1444	1547	1585
17	Reichstag	B-ORG	O	-	0	1474	1625	1542	1597
18	ſoll	O	O	-	0	268	351	1583	1636
19	kurzer	O	O	-	0	377	498	1583	1637
20	Hand	O	O	-	0	525	637	1585	1637
21	die	O	O	-	0	680	739	1584	1628
22	ihm	O	O	-	0	767	844	1585	1637
23	noch	O	O	-	0	872	960	1587	1642
24	verbliebenen	O	O	-	0	989	1244	1589	1636
25	oder	O	O	-	0	1282	1368	1596	1639
26	neu	O	O	-	0	1395	1467	1609	1641
27	vorge⸗legten	O	O	-	0	1495	1625	1607	1654
28	Entwürfe	O	O	-	0	327	523	1636	1693
29	zurückweiſen	O	O	-	0	552	803	1639	1693
30	und	O	O	-	0	833	921	1644	1691
31	,	O	O	-	0	833	921	1644	1691
32	wenn	O	O	-	0	942	1052	1650	1687
33	nichts	O	O	-	0	1071	1191	1645	1698
34	anderes	O	O	-	0	1212	1369	1649	1693
35	hilft	O	O	-	0	1400	1496	1651	1706
36	,	O	O	-	0	1400	1496	1651	1706
37	durch	O	O	-	0	1518	1624	1654	1708
38	parlamentariſche	O	O	-	0	191	524	1692	1750
39	Arbeitseinſtellung	O	O	-	0	567	937	1693	1750
40	den	O	O	-	0	981	1061	1698	1741
41	alsbaldigen	O	O	-	0	1093	1336	1701	1757
42	Schluß	O	O	-	0	1372	1519	1706	1759
43	der	O	O	-	0	1562	1625	1711	1753
44	Seſſion	O	O	-	0	193	338	1749	1803
45	herbeiführen	O	O	-	0	366	633	1746	1801
46	.	O	O	-	0	366	633	1746	1801
0		O	O	-	0	690	758	1749	1794
1	Das	O	O	-	0	690	758	1749	1794
2	kennzeichnet	O	O	-	0	761	1053	1749	1805
3	ſo	O	O	-	0	1082	1118	1755	1805
4	recht	O	O	-	0	1147	1240	1757	1808
5	die	O	O	-	0	1269	1326	1758	1801
6	Art	O	O	-	0	1356	1441	1760	1811
7	,	O	O	-	0	1356	1441	1760	1811
8	wie	O	O	-	0	1470	1538	1763	1807
9	auf	O	O	-	0	1559	1625	1767	1818
10	oppoſitioneller	O	O	-	0	193	482	1801	1858
11	Seite	O	O	-	0	510	621	1801	1846
12	Politik	O	O	-	0	650	794	1803	1857
13	gemacht	O	O	-	0	821	983	1806	1858
14	wird	O	O	-	0	1013	1126	1808	1862
15	:	O	O	-	0	1013	1126	1808	1862
16	man	O	O	-	0	1164	1226	1824	1854
17	fragt	O	O	-	0	1229	1383	1814	1869
18	nicht	O	O	-	0	1413	1507	1815	1870
19	nach	O	O	-	0	1533	1621	1821	1872
20	den	O	O	-	0	191	251	1862	1902
21	Jntereſſen	O	O	-	0	279	487	1856	1910
22	des	O	O	-	0	515	582	1858	1900
23	Landes	O	O	-	0	611	773	1857	1909
24	,	O	O	-	0	611	773	1857	1909
25	ſondern	O	O	-	0	816	971	1861	1910
26	nach	O	O	-	0	1014	1102	1863	1916
27	denen	O	O	-	0	1132	1247	1865	1910
28	der	O	O	-	0	1283	1345	1871	1912
29	Partei	O	O	-	0	1374	1507	1870	1922
30	oder	O	O	-	0	1537	1623	1875	1918
31	des	O	O	-	0	190	247	1917	1957
32	einzelnen	O	O	-	0	276	461	1912	1965
33	Jndividuums	O	O	-	0	490	805	1910	1965
34	,	O	O	-	0	490	805	1910	1965
35	denen	O	O	-	0	834	948	1916	1958
36	man	O	O	-	0	989	1080	1931	1961
37	—	O	O	-	0	1109	1164	1943	1949
38	bewußt	O	O	-	0	1192	1342	1921	1974
39	oder	O	O	-	0	1386	1472	1926	1970
40	unbewußt	O	O	-	0	1507	1620	1930	1972
41	—	O	O	-	0	309	360	1989	1996
42	den	O	O	-	0	390	460	1967	2009
43	Vorzug	O	O	-	0	489	643	1966	2021
44	giebt	O	O	-	0	676	787	1967	2021
45	,	O	O	-	0	676	787	1967	2021
46	weil	O	O	-	0	815	901	1970	2012
47	man	O	O	-	0	928	1019	1983	2015
48	glaubt	O	O	-	0	1040	1186	1973	2026
49	,	O	O	-	0	1040	1186	1973	2026
50	ſtets	O	O	-	0	1214	1302	1976	2027
51	den	O	O	-	0	1322	1392	1978	2022
52	Jntereſſen	O	O	-	0	1412	1621	1979	2035
53	der	O	O	-	0	190	243	2025	2065
54	Regierung	O	O	-	0	270	499	2020	2075
55	,	O	O	-	0	270	499	2020	2075
56	und	O	O	-	0	541	619	2024	2065
57	nicht	O	O	-	0	662	758	2022	2077
58	denen	O	O	-	0	800	915	2023	2068
59	des	O	O	-	0	950	1017	2027	2070
60	Landes	O	O	-	0	1045	1194	2028	2073
61	gegenüberzuſtehen	O	O	-	0	1239	1618	2034	2091
62	.	O	O	-	0	1239	1618	2034	2091
0		O	O	-	0	188	304	2077	2130
1	Jndeß	O	O	-	0	188	304	2077	2130
2	dieſe	O	O	-	0	341	432	2075	2127
3	Auffaſſung	O	O	-	0	463	701	2076	2132
4	,	O	O	-	0	463	701	2076	2132
5	die	O	O	-	0	737	793	2078	2121
6	nur	O	O	-	0	828	901	2093	2123
7	zu	O	O	-	0	935	979	2093	2136
8	ſehr	O	O	-	0	1009	1088	2083	2136
9	an	O	O	-	0	1116	1167	2097	2127
10	die	O	O	-	0	1200	1257	2085	2128
11	Zeit	O	O	-	0	1285	1372	2086	2140
12	der	O	O	-	0	1400	1462	2091	2134
13	politiſchen	O	O	-	0	1488	1618	2092	2144
14	Kinderſchuhe	O	O	-	0	300	564	2128	2185
15	erinnert	O	O	-	0	593	774	2130	2183
16	,	O	O	-	0	593	774	2130	2183
17	ſollte	O	O	-	0	809	912	2134	2186
18	doch	O	O	-	0	947	1032	2137	2190
19	angeſichts	O	O	-	0	1063	1265	2140	2193
20	der	O	O	-	0	1303	1365	2144	2186
21	hohen	O	O	-	0	1394	1514	2145	2199
22	Bedeutung	O	O	-	0	1542	1617	2147	2192
23	der	O	O	-	0	357	419	2184	2228
24	Fragen	O	O	-	0	435	597	2186	2240
25	,	O	O	-	0	435	597	2186	2240
26	zu	O	O	-	0	627	671	2200	2240
27	deren	O	O	-	0	698	804	2187	2231
28	Entſcheidung	O	O	-	0	825	1090	2189	2246
29	der	O	O	-	0	1121	1183	2198	2237
30	Reichstag	B-ORG	O	Q160208	0	1212	1415	2195	2253
31	nunmehr	O	O	-	0	1435	1618	2202	2254
32	wieder	O	O	-	0	186	304	2239	2284
33	zuſammentritt	O	O	-	0	318	625	2239	2294
34	,	O	O	-	0	318	625	2239	2294
35	von	O	O	-	0	640	715	2249	2286
36	Allen	O	O	-	0	726	851	2241	2294
37	,	O	O	-	0	726	851	2241	2294
38	die	O	O	-	0	866	923	2244	2287
39	nicht	O	O	-	0	937	1033	2244	2300
40	blind	O	O	-	0	1050	1154	2247	2292
41	ſein	O	O	-	0	1170	1245	2250	2301
42	wollen	O	O	-	0	1260	1409	2253	2304
43	,	O	O	-	0	1260	1409	2253	2304
44	als	O	O	-	0	1421	1483	2256	2299
45	völlig	O	O	-	0	1490	1615	2256	2311
46	unhaltbar	O	O	-	0	189	383	2294	2347
47	erkannt	O	O	-	0	398	549	2293	2339
48	werden	O	O	-	0	562	721	2298	2340
49	.	O	O	-	0	562	721	2298	2340
0		O	O	-	0	766	799	2298	2342
1	Es	O	O	-	0	766	799	2298	2342
2	handelt	O	O	-	0	801	974	2298	2353
3	ſich	O	O	-	0	976	1069	2302	2356
4	jetzt	O	O	-	0	1084	1162	2303	2357
5	in	O	O	-	0	1177	1216	2303	2347
6	erſter	O	O	-	0	1233	1337	2307	2358
7	Linie	O	O	-	0	1351	1454	2307	2353
8	darum	O	O	-	0	1469	1614	2311	2362
9	,	O	O	-	0	1469	1614	2311	2362
10	die	O	O	-	0	186	234	2349	2391
11	Frage	O	O	-	0	278	399	2349	2404
12	der	O	O	-	0	446	508	2349	2393
13	Branntweinbeſteuerung	O	O	-	0	554	1068	2350	2410
14	,	O	O	-	0	554	1068	2350	2410
15	für	O	O	-	0	1115	1177	2359	2411
16	welche	O	O	-	0	1223	1351	2360	2412
17	die	O	O	-	0	1396	1454	2363	2408
18	Commiſſion	O	O	-	0	1501	1614	2366	2411
19	keine	O	O	-	0	360	459	2403	2448
20	Löſung	O	O	-	0	505	649	2404	2459
21	gefunden	O	O	-	0	690	880	2404	2462
22	hat	O	O	-	0	936	1029	2410	2463
23	,	O	O	-	0	936	1029	2410	2463
24	in	O	O	-	0	1087	1127	2411	2455
25	das	O	O	-	0	1182	1254	2414	2458
26	rechte	O	O	-	0	1312	1424	2417	2470
27	Geleis	O	O	-	0	1479	1612	2420	2466
28	zu	O	O	-	0	184	220	2470	2512
29	bringen	O	O	-	0	258	423	2457	2512
30	.	O	O	-	0	258	423	2457	2512
0		O	O	-	0	482	540	2460	2504
1	Es	O	O	-	0	482	540	2460	2504
2	wäre	O	O	-	0	582	683	2463	2504
3	in	O	O	-	0	725	765	2462	2505
4	der	O	O	-	0	783	863	2462	2505
5	That	O	O	-	0	891	997	2464	2517
6	ein	O	O	-	0	1027	1087	2466	2510
7	Armuthszeugniß	O	O	-	0	1116	1476	2468	2527
8	,	O	O	-	0	1116	1476	2468	2527
9	wenn	O	O	-	0	1505	1613	2484	2521
10	die	O	O	-	0	158	230	2512	2555
11	über	O	O	-	0	267	356	2513	2556
12	die	O	O	-	0	397	456	2514	2556
13	Majorität	O	O	-	0	499	708	2513	2568
14	verfügenden	O	O	-	0	750	994	2518	2572
15	Parteien	O	O	-	0	1024	1218	2520	2574
16	,	O	O	-	0	1024	1218	2520	2574
17	welche	O	O	-	0	1247	1374	2527	2581
18	die	O	O	-	0	1403	1459	2529	2573
19	Nothwendigkeit	O	O	-	0	1488	1611	2530	2584
20	der	O	O	-	0	428	493	2570	2612
21	Branntweinſteuererhöhung	O	O	-	0	533	1093	2569	2631
22	aus	O	O	-	0	1137	1212	2584	2621
23	finanziellen	O	O	-	0	1234	1491	2578	2636
24	und	O	O	-	0	1533	1610	2588	2631
25	ſittlichen	O	O	-	0	180	341	2621	2674
26	Gründen	O	O	-	0	383	568	2622	2668
27	anerkennen	O	O	-	0	611	836	2626	2670
28	und	O	O	-	0	876	953	2630	2671
29	zugleich	O	O	-	0	990	1146	2630	2685
30	auch	O	O	-	0	1178	1263	2634	2687
31	von	O	O	-	0	1294	1369	2643	2680
32	der	O	O	-	0	1396	1458	2639	2683
33	Nothwendigkeit	O	O	-	0	1486	1610	2640	2694
34	einer	O	O	-	0	423	521	2677	2729
35	entſprechenden	O	O	-	0	563	860	2674	2735
36	Berückſichtigung	O	O	-	0	901	1240	2682	2744
37	der	O	O	-	0	1285	1348	2691	2735
38	landwirth⸗ſchaftlichen	O	O	-	0	1387	1608	2692	2748
39	Jntereſſen	O	O	-	0	418	627	2733	2787
40	überzeugt	O	O	-	0	655	853	2734	2791
41	ſind	O	O	-	0	880	973	2738	2792
42	,	O	O	-	0	880	973	2738	2792
43	und	O	O	-	0	1003	1078	2742	2784
44	von	O	O	-	0	1108	1184	2750	2786
45	denen	O	O	-	0	1210	1325	2745	2788
46	jede	O	O	-	0	1354	1429	2746	2800
47	für	O	O	-	0	1456	1517	2750	2801
48	ſich	O	O	-	0	1542	1607	2752	2803
49	ein	O	O	-	0	184	236	2798	2832
50	gewiſſes	O	O	-	0	277	451	2788	2843
51	Angebot	O	O	-	0	490	666	2787	2841
52	zur	O	O	-	0	710	776	2804	2846
53	Bethätigung	O	O	-	0	827	1091	2791	2851
54	ihrer	O	O	-	0	1138	1236	2797	2851
55	Bereitwilligkeit	O	O	-	0	1293	1608	2800	2857
56	gemacht	O	O	-	0	155	327	2842	2895
57	hat	O	O	-	0	355	435	2845	2898
58	,	O	O	-	0	355	435	2845	2898
59	ſich	O	O	-	0	462	527	2843	2896
60	im	O	O	-	0	557	610	2844	2887
61	Plenum	O	O	-	0	638	806	2843	2899
62	ebenſowenig	O	O	-	0	814	1086	2847	2905
63	wie	O	O	-	0	1116	1186	2853	2896
64	in	O	O	-	0	1214	1253	2854	2897
65	der	O	O	-	0	1283	1345	2857	2899
66	Commiſſion	O	O	-	0	1365	1607	2857	2912
67	über	O	O	-	0	182	259	2894	2938
68	ein	O	O	-	0	286	356	2898	2941
69	angemeſſenes	O	O	-	0	373	649	2899	2953
70	poſitives	O	O	-	0	659	853	2900	2953
71	Ergebniß	O	O	-	0	863	1058	2903	2959
72	einigen	O	O	-	0	1089	1234	2907	2962
73	könnten	O	O	-	0	1263	1432	2909	2963
74	,	O	O	-	0	1263	1432	2909	2963
75	ſondern	O	O	-	0	1452	1606	2915	2964
76	den	O	O	-	0	177	234	2948	2992
77	grundſätzlichen	O	O	-	0	273	574	2952	3007
78	Gegnern	O	O	-	0	616	823	2953	3008
79	,	O	O	-	0	616	823	2953	3008
80	welche	O	O	-	0	850	976	2956	3012
81	von	O	O	-	0	1014	1089	2967	3003
82	vornherein	O	O	-	0	1118	1339	2964	3018
83	die	O	O	-	0	1366	1423	2966	3010
84	Reform	O	O	-	0	1453	1605	2968	3020
85	zum	O	O	-	0	175	243	3014	3055
86	Scheitern	O	O	-	0	283	481	3007	3062
87	bringen	O	O	-	0	523	680	3007	3063
88	wollten	O	O	-	0	724	876	3006	3055
89	und	O	O	-	0	908	993	3013	3057
90	bis	O	O	-	0	1031	1094	3014	3059
91	auf	O	O	-	0	1124	1190	3018	3071
92	den	O	O	-	0	1216	1287	3020	3062
93	heutigen	O	O	-	0	1315	1486	3021	3077
94	Tag	O	O	-	0	1516	1604	3024	3079
95	nicht	O	O	-	0	176	257	3059	3112
96	müde	O	O	-	0	283	391	3065	3109
97	wurden	O	O	-	0	433	600	3064	3114
98	,	O	O	-	0	433	600	3064	3114
99	derfelben	O	O	-	0	640	825	3064	3117
100	unter	O	O	-	0	865	991	3072	3111
101	Anwendung	O	O	-	0	1001	1228	3069	3124
102	aller	O	O	-	0	1232	1374	3075	3127
103	möglichen	O	O	-	0	1402	1603	3078	3131
104	und	O	O	-	0	176	239	3115	3156
105	unmöglichen	O	O	-	0	279	535	3120	3174
106	Mittel	O	O	-	0	577	715	3117	3163
107	Hinderniſſe	O	O	-	0	754	985	3119	3176
108	zu	O	O	-	0	1028	1072	3138	3179
109	bereiten	O	O	-	0	1087	1287	3125	3180
110	,	O	O	-	0	1087	1287	3125	3180
111	in	O	O	-	0	1309	1358	3132	3174
112	die	O	O	-	0	1362	1444	3131	3176
113	Hände	O	O	-	0	1470	1602	3134	3187
114	arbeiten	O	O	-	0	174	321	3168	3215
115	wollten	O	O	-	0	366	532	3176	3220
116	.	O	O	-	0	366	532	3176	3220
0		O	O	-	0	597	655	3172	3218
1	Es	O	O	-	0	597	655	3172	3218
2	iſt	O	O	-	0	696	740	3174	3228
3	doch	O	O	-	0	786	871	3175	3229
4	wohl	O	O	-	0	918	1023	3179	3233
5	zu	O	O	-	0	1069	1115	3193	3236
6	erwarten	O	O	-	0	1157	1361	3190	3236
7	,	O	O	-	0	1157	1361	3190	3236
8	daß	O	O	-	0	1395	1467	3189	3241
9	dieſe	O	O	-	0	1508	1600	3187	3241
10	Parteien	O	O	-	0	176	340	3220	3281
11	den	O	O	-	0	382	453	3231	3274
12	Freiſinnigen	O	O	-	0	496	750	3227	3284
13	keine	O	O	-	0	792	902	3229	3275
14	Gelegenheit	O	O	-	0	931	1177	3232	3290
15	geben	O	O	-	0	1207	1334	3236	3293
16	werden	O	O	-	0	1350	1493	3243	3285
17	,	O	O	-	0	1350	1493	3243	3285
18	ſich	O	O	-	0	1494	1603	3244	3296
19	ins	O	O	-	0	174	228	3282	3319
20	Fäuſtchen	O	O	-	0	254	450	3280	3338
21	zu	O	O	-	0	477	523	3300	3343
22	lachen	O	O	-	0	551	687	3282	3336
23	,	O	O	-	0	551	687	3282	3336
24	ſondern	O	O	-	0	717	871	3285	3334
25	vor	O	O	-	0	912	981	3294	3331
26	Allem	O	O	-	0	1020	1155	3288	3340
27	,	O	O	-	0	1020	1155	3288	3340
28	der	O	O	-	0	1185	1245	3292	3336
29	Pflichten	O	O	-	0	1273	1457	3294	3353
30	gegen	O	O	-	0	1464	1599	3302	3353
31	das	O	O	-	0	173	234	3329	3373
32	Land	O	O	-	0	272	375	3334	3382
33	eingedenk	O	O	-	0	418	629	3339	3396
34	,	O	O	-	0	418	629	3339	3396
35	die	O	O	-	0	666	724	3338	3382
36	Steuerfrage	O	O	-	0	765	1012	3339	3398
37	ſachlich	O	O	-	0	1038	1184	3345	3400
38	und	O	O	-	0	1214	1291	3350	3392
39	gründlich	O	O	-	0	1319	1518	3351	3405
40	be⸗rathen	O	O	-	0	1529	1599	3351	3397
41	und	O	O	-	0	333	409	3395	3437
42	für	O	O	-	0	457	518	3397	3447
43	die	O	O	-	0	563	620	3396	3441
44	Befriedigung	O	O	-	0	652	939	3392	3451
45	der	O	O	-	0	971	1050	3400	3442
46	ſchon	O	O	-	0	1095	1196	3400	3454
47	ſeit	O	O	-	0	1243	1307	3404	3454
48	langer	O	O	-	0	1327	1484	3404	3461
49	Zeit	O	O	-	0	1487	1598	3408	3461
50	genügend	O	O	-	0	171	341	3445	3499
51	bekannten	O	O	-	0	372	574	3449	3495
52	und	O	O	-	0	603	680	3453	3495
53	berechtigten	O	O	-	0	710	948	3447	3506
54	Bedürfniſſe	O	O	-	0	975	1212	3453	3509
55	des	O	O	-	0	1246	1312	3459	3502
56	Reichs	O	O	-	0	1345	1501	3460	3515
57	,	O	O	-	0	1345	1501	3460	3515
58	der	O	O	-	0	1535	1616	3467	3508
59	Einzelſtaaten	O	O	-	0	152	429	3491	3552
60	und	O	O	-	0	470	547	3507	3549
61	Gemeinden	O	O	-	0	575	823	3503	3552
62	neue	O	O	-	0	858	951	3517	3550
63	Einnahmequellen	O	O	-	0	979	1338	3508	3568
64	erſchließen	O	O	-	0	1375	1596	3517	3571
65	.	O	O	-	0	1375	1596	3517	3571
0		O	O	-	0	263	389	3553	3602
1	Neben	O	O	-	0	263	389	3553	3602
2	der	O	O	-	0	432	496	3561	3603
3	Branntweinſteuerfrage	O	O	-	0	522	992	3554	3624
4	wird	O	O	-	0	1033	1127	3564	3608
5	den	O	O	-	0	1170	1239	3567	3611
6	Reichstag	B-ORG	O	Q160208	0	1269	1470	3569	3626
7	auch	O	O	-	0	1508	1594	3575	3626
8	noch	O	O	-	0	170	243	3605	3657
9	das	O	O	-	0	271	341	3610	3654
10	Geſetz	O	O	-	0	358	478	3614	3670
11	über	O	O	-	0	499	587	3616	3660
12	die	O	O	-	0	607	664	3616	3659
13	Errichtung	O	O	-	0	680	899	3613	3669
14	eines	O	O	-	0	920	1023	3623	3661
15	Seminars	O	O	-	0	1039	1250	3620	3666
16	für	O	O	-	0	1271	1331	3624	3673
17	orientaliſche	O	O	-	0	1351	1595	3625	3682
18	Sprachen	O	O	-	0	170	347	3656	3717
19	und	O	O	-	0	375	453	3670	3713
20	ein	O	O	-	0	464	542	3669	3713
21	Geſetz	O	O	-	0	570	691	3672	3726
22	über	O	O	-	0	720	812	3668	3715
23	die	O	O	-	0	829	894	3670	3713
24	Verſorgung	O	O	-	0	914	1157	3670	3730
25	der	O	O	-	0	1187	1249	3678	3720
26	Hinterbliebenen	O	O	-	0	1268	1594	3678	3732
27	des	O	O	-	0	163	223	3710	3756
28	Reichsheeres	O	O	-	0	251	517	3718	3776
29	und	O	O	-	0	540	615	3729	3769
30	der	O	O	-	0	624	708	3728	3770
31	Kaiſerlichen	O	O	-	0	734	983	3722	3779
32	Marine	O	O	-	0	1005	1164	3727	3774
33	beſchäftigen	O	O	-	0	1193	1443	3733	3789
34	.	O	O	-	0	1193	1443	3733	3789
0		O	O	-	0	1501	1599	3737	3782
1	Das	O	O	-	0	1501	1599	3737	3782
2	erſtere	O	O	-	0	169	302	3767	3817
3	iſt	O	O	-	0	314	392	3776	3829
4	ein	O	O	-	0	398	486	3779	3827
5	Ausfluß	O	O	-	0	489	659	3774	3836
6	der	O	O	-	0	666	764	3784	3826
7	durch	O	O	-	0	792	898	3779	3834
8	die	O	O	-	0	927	984	3780	3825
9	Kolonialpolitik	O	O	-	0	1012	1325	3777	3841
10	veräuverten	O	O	-	0	1353	1605	3786	3841
11	Weltſtellung	O	O	-	0	145	407	3819	3887
12	Deutſchlands	B-LOC	O	-	0	450	739	3835	3890
13	,	O	O	-	0	450	739	3835	3890
14	dem	O	O	-	0	781	862	3838	3881
15	alle	O	O	-	0	867	976	3836	3885
16	Parteien	O	O	-	0	1014	1230	3838	3892
17	wohl	O	O	-	0	1246	1364	3844	3898
18	Rechnung	O	O	-	0	1392	1601	3844	3905
19	tragen	O	O	-	0	146	298	3879	3930
