No.	TOKEN	NE-TAG	NE-EMB	ID	url_id	left	right	top	bottom
0		O	O	-	0	364	394	428	461
1	So	O	O	-	0	364	394	428	461
2	gefahrvoll	O	O	-	0	397	584	428	468
3	die	O	O	-	0	605	648	428	460
4	Lage	O	O	-	0	660	742	428	467
5	,	O	O	-	0	660	742	428	467
6	in	O	O	-	0	762	792	429	460
7	welcher	O	O	-	0	812	926	429	468
8	er	O	O	-	0	944	974	439	461
9	ſich	O	O	-	0	994	1040	429	468
10	befand	O	O	-	0	1063	1172	429	467
11	,	O	O	-	0	1063	1172	429	467
12	auch	O	O	-	0	174	238	469	513
13	geweſen	O	O	-	0	258	388	468	509
14	,	O	O	-	0	258	388	468	509
15	ſo	O	O	-	0	410	435	468	507
16	kam	O	O	-	0	457	517	469	500
17	er	O	O	-	0	537	565	478	500
18	doch	O	O	-	0	586	647	468	506
19	glücklich	O	O	-	0	668	787	468	509
20	davon	O	O	-	0	815	920	469	505
21	,	O	O	-	0	815	920	469	505
22	abgeſehen	O	O	-	0	946	1092	468	510
23	von	O	O	-	0	1117	1171	478	501
24	einigen	O	O	-	0	174	280	517	547
25	unvermeidlichen	O	O	-	0	302	547	508	546
26	Hautabſchürfungen	O	O	-	0	567	870	507	547
27	.	O	O	-	0	567	870	507	547
0		O	O	-	0	912	1061	508	546
1	Nunmehr	O	O	-	0	912	1061	508	546
2	wagte	O	O	-	0	1082	1170	513	547
3	ſich	O	O	-	0	170	242	547	585
4	Niemand	O	O	-	0	241	379	547	579
5	mehr	O	O	-	0	393	469	548	586
6	an	O	O	-	0	487	524	557	579
7	das	O	O	-	0	545	598	549	579
8	grimmige	O	O	-	0	612	755	548	587
9	Thier	O	O	-	0	767	854	549	587
10	heran	O	O	-	0	865	950	550	587
11	und	O	O	-	0	972	1028	549	580
12	überließ	O	O	-	0	1051	1171	549	587
13	daſſelbe	O	O	-	0	170	286	587	625
14	vor	O	O	-	0	307	356	596	619
15	der	O	O	-	0	381	429	588	619
16	Hand	O	O	-	0	449	533	587	620
17	ſich	O	O	-	0	554	604	587	633
18	ſelbſt	O	O	-	0	623	711	587	632
19	.	O	O	-	0	623	711	587	632
0		O	O	-	0	752	867	589	621
1	Abends	O	O	-	0	752	867	589	621
2	wurde	O	O	-	0	893	973	589	620
3	polizeiliche	O	O	-	0	976	1170	589	627
4	Hilfe	O	O	-	0	171	247	627	666
5	aus	O	O	-	0	266	321	632	659
6	Tempelhof	B-LOC	O	Q2402733	0	345	511	617	666
7	requriert	O	O	-	0	532	675	636	666
8	und	O	O	-	0	698	752	629	660
9	begab	O	O	-	0	772	855	630	667
10	ſich	O	O	-	0	881	928	629	667
11	der	O	O	-	0	952	999	629	660
12	Gendarm	O	O	-	0	1025	1170	629	662
13	Höhne	B-PER	O	-	0	170	277	668	707
14	,	O	O	-	0	170	277	668	707
15	mit	O	O	-	0	299	350	667	699
16	ſeiner	O	O	-	0	371	456	667	704
17	Schußwaffe	O	O	-	0	468	651	668	707
18	verſehen	O	O	-	0	662	797	668	707
19	,	O	O	-	0	662	797	668	707
20	mit	O	O	-	0	811	862	669	700
21	mehreren	O	O	-	0	873	1012	669	707
22	Fleiſchergeſellen	O	O	-	0	1028	1169	668	707
23	auf	O	O	-	0	304	354	706	745
24	die	O	O	-	0	373	416	707	739
25	Suche	O	O	-	0	438	532	707	746
26	und	O	O	-	0	567	623	707	740
27	gelang	O	O	-	0	655	754	710	747
28	es	O	O	-	0	787	818	713	740
29	ihnen	O	O	-	0	850	932	708	747
30	auch	O	O	-	0	963	1027	709	746
31	mittelſt	O	O	-	0	1055	1170	708	746
32	Laternen	O	O	-	0	168	306	747	780
33	in	O	O	-	0	327	356	747	778
34	der	O	O	-	0	377	427	749	779
35	Nähe	O	O	-	0	446	529	746	786
36	der	O	O	-	0	553	601	748	779
37	Ringbahn	O	O	-	0	621	773	747	786
38	den	O	O	-	0	799	850	748	780
39	Stier	O	O	-	0	880	965	748	780
40	anzutreffen	O	O	-	0	990	1168	749	786
41	.	O	O	-	0	990	1168	749	786
0		O	O	-	0	172	271	786	826
1	Dieſer	O	O	-	0	172	271	786	826
2	wartete	O	O	-	0	292	409	791	819
3	aber	O	O	-	0	430	495	788	820
4	nicht	O	O	-	0	517	587	788	826
5	erſt	O	O	-	0	607	658	788	826
6	ab	O	O	-	0	680	723	789	826
7	,	O	O	-	0	680	723	789	826
8	daß	O	O	-	0	743	798	788	825
9	ſich	O	O	-	0	819	865	788	827
10	der	O	O	-	0	886	935	788	820
11	Angriff	O	O	-	0	954	1066	787	827
12	gegen	O	O	-	0	1087	1168	797	827
13	ihn	O	O	-	0	173	222	826	866
14	leitete	O	O	-	0	244	343	827	863
15	,	O	O	-	0	244	343	827	863
16	ſondern	O	O	-	0	363	481	827	866
17	wandte	O	O	-	0	494	606	829	860
18	ſich	O	O	-	0	626	686	827	866
19	,	O	O	-	0	626	686	827	866
20	wahrſcheinlich	O	O	-	0	701	909	828	866
21	durch	O	O	-	0	921	997	829	865
22	die	O	O	-	0	1008	1051	827	860
23	Blendlaternen	O	O	-	0	1061	1168	827	860
24	ſcheu	O	O	-	0	319	405	867	907
25	gemacht	O	O	-	0	408	536	868	906
26	,	O	O	-	0	408	536	868	906
27	mit	O	O	-	0	556	607	868	900
28	wildem	O	O	-	0	621	733	868	900
29	Grimm	O	O	-	0	745	837	867	901
30	ſelbſt	O	O	-	0	839	946	867	907
31	zur	O	O	-	0	962	1008	877	906
32	Offenſive	O	O	-	0	1019	1169	867	907
33	,	O	O	-	0	1019	1169	867	907
34	ſo	O	O	-	0	172	199	906	945
35	daß	O	O	-	0	219	274	906	945
36	ſeine	O	O	-	0	297	365	907	942
37	Gegner	O	O	-	0	387	502	906	946
38	weit	O	O	-	0	523	588	907	939
39	auseinanderſtoben	O	O	-	0	607	894	907	946
40	.	O	O	-	0	607	894	907	946
0		O	O	-	0	937	1033	908	944
1	Schon	O	O	-	0	937	1033	908	944
2	glaubte	O	O	-	0	1058	1169	908	946
3	man	O	O	-	0	169	238	954	978
4	des	O	O	-	0	257	307	948	978
5	Thieres	O	O	-	0	328	450	946	987
6	Herr	O	O	-	0	472	544	948	986
7	zu	O	O	-	0	575	606	957	987
8	ſein	O	O	-	0	630	702	947	985
9	,	O	O	-	0	630	702	947	985
10	als	O	O	-	0	732	778	949	979
11	es	O	O	-	0	806	836	952	979
12	einem	O	O	-	0	868	955	949	979
13	Geſellen	O	O	-	0	979	1106	947	985
14	gelungen	O	O	-	0	1126	1168	956	991
15	war	O	O	-	0	298	366	996	1024
16	,	O	O	-	0	298	366	996	1024
17	oen	O	O	-	0	387	439	996	1019
18	Schwanz	O	O	-	0	463	587	987	1026
19	deſſelben	O	O	-	0	589	752	987	1026
20	zu	O	O	-	0	772	804	997	1026
21	erfaſſen	O	O	-	0	826	948	986	1026
22	,	O	O	-	0	826	948	986	1026
23	aber	O	O	-	0	972	1036	989	1019
24	wie	O	O	-	0	1056	1108	987	1019
25	ein	O	O	-	0	1126	1168	997	1019
26	Fangeball	O	O	-	0	172	326	1025	1061
27	wurde	O	O	-	0	347	442	1027	1059
28	er	O	O	-	0	472	500	1036	1059
29	von	O	O	-	0	530	585	1037	1059
30	dem	O	O	-	0	616	677	1028	1059
31	grimmigen	O	O	-	0	708	868	1027	1066
32	Stier	O	O	-	0	895	982	1027	1059
33	in	O	O	-	0	1010	1041	1028	1058
34	großen	O	O	-	0	1065	1167	1028	1066
35	Kreiſen	O	O	-	0	171	282	1060	1101
36	umhergeſchleudert	O	O	-	0	304	580	1067	1106
37	und	O	O	-	0	600	657	1069	1099
38	wäre	O	O	-	0	679	738	1070	1099
39	ſicherlich	O	O	-	0	740	901	1067	1106
40	ſeinem	O	O	-	0	934	1033	1068	1106
41	gefährlichen	O	O	-	0	1062	1167	1067	1106
42	Beginnen	O	O	-	0	287	436	1106	1145
43	zum	O	O	-	0	468	518	1117	1145
44	Opfer	O	O	-	0	520	637	1107	1145
45	gefallen	O	O	-	0	666	792	1107	1145
46	,	O	O	-	0	666	792	1107	1145
47	wenn	O	O	-	0	823	884	1117	1139
48	nicht	O	O	-	0	887	983	1108	1145
49	rechtzeitig	O	O	-	0	987	1168	1106	1145
50	ſeine	O	O	-	0	174	245	1146	1183
51	Begleiter	O	O	-	0	263	409	1146	1186
52	durch	O	O	-	0	427	507	1148	1186
53	wildes	O	O	-	0	528	628	1147	1179
54	Geſchrei	O	O	-	0	649	770	1147	1186
55	und	O	O	-	0	791	847	1148	1178
56	durch	O	O	-	0	869	946	1148	1186
57	gemeinſamen	O	O	-	0	970	1167	1147	1186
58	Angriff	O	O	-	0	171	284	1186	1226
59	das	O	O	-	0	304	357	1188	1219
60	Thier	O	O	-	0	383	470	1187	1226
61	verjagt	O	O	-	0	490	595	1188	1226
62	hätten	O	O	-	0	617	720	1187	1226
63	.	O	O	-	0	617	720	1187	1226
0		O	O	-	0	742	837	1186	1226
1	Wegen	O	O	-	0	742	837	1186	1226
2	der	O	O	-	0	839	907	1187	1219
3	vorgeſchrittenen	O	O	-	0	928	1167	1187	1226
4	Zeit	O	O	-	0	166	233	1225	1266
5	mußte	O	O	-	0	252	348	1227	1264
6	für	O	O	-	0	369	416	1226	1265
7	dieſen	O	O	-	0	419	518	1226	1265
8	Abend	O	O	-	0	529	628	1226	1259
9	von	O	O	-	0	640	696	1236	1259
10	der	O	O	-	0	706	752	1227	1258
11	Jagd	O	O	-	0	768	848	1227	1266
12	Abſtand	O	O	-	0	860	985	1227	1263
13	genommen	O	O	-	0	1005	1167	1236	1266
14	werden	O	O	-	0	166	275	1266	1300
15	und	O	O	-	0	303	360	1267	1298
16	gelang	O	O	-	0	386	486	1268	1305
17	es	O	O	-	0	519	549	1271	1299
18	erſt	O	O	-	0	571	620	1267	1305
19	am	O	O	-	0	652	699	1276	1298
20	anderen	O	O	-	0	731	851	1268	1299
21	Morgen	O	O	-	0	878	1000	1268	1305
22	den	O	O	-	0	1032	1084	1267	1299
23	vereinten	O	O	-	0	1109	1167	1275	1298
24	Anſtrengungen	O	O	-	0	286	518	1306	1346
25	des	O	O	-	0	537	587	1308	1339
26	Schlächtermeiſters	O	O	-	0	614	895	1306	1346
27	Roggenbach	B-PER	O	-	0	917	1096	1307	1346
28	mit	O	O	-	0	1116	1167	1306	1338
29	mehreren	O	O	-	0	172	311	1345	1384
30	Geſellen	O	O	-	0	333	473	1345	1386
31	,	O	O	-	0	333	473	1345	1386
32	das	O	O	-	0	491	544	1347	1379
33	gefährliche	O	O	-	0	566	723	1346	1386
34	Thier	O	O	-	0	739	834	1345	1386
35	einzufangen	O	O	-	0	848	1029	1346	1386
36	und	O	O	-	0	1050	1107	1347	1379
37	zur	O	O	-	0	1122	1168	1356	1386
38	Schlachtbank	O	O	-	0	169	368	1385	1425
39	zu	O	O	-	0	388	422	1395	1425
40	führen	O	O	-	0	442	549	1385	1425
41	.	O	O	-	0	442	549	1385	1425
0		O	O	-	0	248	462	1434	1474
1	Tempelhof	B-LOC	O	Q2402733	0	248	462	1434	1474
2	.	O	O	-	0	248	462	1434	1474
0		O	O	-	0	504	574	1434	1467
1	Eine	O	O	-	0	504	574	1434	1467
2	reiche	O	O	-	0	598	681	1434	1472
3	Beute	O	O	-	0	700	792	1435	1468
4	iſt	O	O	-	0	818	848	1436	1473
5	in	O	O	-	0	875	904	1436	1467
6	der	O	O	-	0	926	973	1437	1467
7	Nacht	O	O	-	0	992	1082	1435	1474
8	zum	O	O	-	0	1107	1166	1445	1474
9	Sonntag	O	O	-	0	168	305	1474	1514
10	Dieben	O	O	-	0	325	437	1474	1507
11	bei	O	O	-	0	463	505	1475	1507
12	dem	O	O	-	0	530	590	1476	1507
13	in	O	O	-	0	615	645	1475	1506
14	der	O	O	-	0	677	723	1475	1507
15	Dorfſtrafr	O	O	-	0	749	906	1476	1514
16	20	O	O	-	0	931	970	1478	1507
17	wohnenden	O	O	-	0	995	1166	1476	1513
18	Kaufmann	O	O	-	0	167	330	1514	1551
19	Oppen	B-PER	O	-	0	346	436	1515	1554
20	in	O	O	-	0	437	486	1515	1546
21	die	O	O	-	0	488	560	1515	1546
22	Hände	O	O	-	0	580	663	1515	1553
23	gefallen	O	O	-	0	666	825	1515	1554
24	.	O	O	-	0	666	825	1515	1554
0		O	O	-	0	856	983	1514	1554
1	Letzterer	O	O	-	0	856	983	1514	1554
2	ſcheint	O	O	-	0	1004	1101	1515	1554
3	der	O	O	-	0	1122	1168	1517	1547
4	üblen	O	O	-	0	167	251	1555	1586
5	Gewohnheit	O	O	-	0	269	454	1554	1594
6	zu	O	O	-	0	474	506	1565	1594
7	huldigen	O	O	-	0	523	662	1555	1594
8	,	O	O	-	0	523	662	1555	1594
9	bei	O	O	-	0	685	723	1555	1587
10	offenem	O	O	-	0	747	863	1556	1594
11	Fenſter	O	O	-	0	876	989	1556	1594
12	zu	O	O	-	0	1004	1026	1565	1594
13	ſchlafen	O	O	-	0	1029	1166	1556	1594
14	und	O	O	-	0	166	224	1594	1626
15	machten	O	O	-	0	241	350	1595	1633
16	ſich	O	O	-	0	351	430	1594	1633
17	dieſes	O	O	-	0	446	532	1595	1639
18	die	O	O	-	0	545	589	1594	1627
19	Spitzbuben	O	O	-	0	601	771	1595	1634
20	zu	O	O	-	0	782	813	1604	1634
21	Nutzen	O	O	-	0	824	939	1595	1634
22	,	O	O	-	0	824	939	1595	1634
23	denn	O	O	-	0	959	1033	1597	1627
24	mittelſt	O	O	-	0	1053	1166	1595	1633
25	Ueberſteigen	O	O	-	0	167	355	1634	1673
26	des	O	O	-	0	380	430	1635	1666
27	eiſernen	O	O	-	0	458	578	1642	1672
28	Gitters	O	O	-	0	606	721	1635	1667
29	des	O	O	-	0	746	795	1635	1668
30	Vorgartens	O	O	-	0	817	994	1636	1673
31	gelangten	O	O	-	0	1020	1166	1638	1673
32	ſie	O	O	-	0	170	206	1674	1712
33	unter	O	O	-	0	226	308	1678	1706
34	den	O	O	-	0	327	379	1674	1706
35	obwaltenden	O	O	-	0	402	596	1675	1706
36	Umſtänden	O	O	-	0	612	784	1674	1713
37	mit	O	O	-	0	805	842	1675	1707
38	Leichtigkeit	O	O	-	0	845	1033	1675	1715
39	zu	O	O	-	0	1054	1085	1685	1715
40	dem	O	O	-	0	1107	1166	1678	1707
41	Fenſter	O	O	-	0	169	292	1711	1755
42	,	O	O	-	0	169	292	1711	1755
43	griffen	O	O	-	0	312	412	1714	1754
44	vom	O	O	-	0	433	497	1723	1746
45	Garten	O	O	-	0	513	626	1715	1748
46	aus	O	O	-	0	647	702	1719	1746
47	hinein	O	O	-	0	716	808	1715	1755
48	und	O	O	-	0	829	886	1716	1747
49	entwendeten	O	O	-	0	902	1082	1716	1747
50	eine	O	O	-	0	1085	1166	1716	1747
51	an	O	O	-	0	173	211	1763	1785
52	einem	O	O	-	0	238	324	1754	1786
53	Riegel	O	O	-	0	345	445	1754	1794
54	hängende	O	O	-	0	471	612	1755	1793
55	Hoſe	O	O	-	0	633	713	1754	1794
56	,	O	O	-	0	633	713	1754	1794
57	in	O	O	-	0	722	766	1754	1787
58	welcher	O	O	-	0	791	903	1756	1801
59	ſich	O	O	-	0	928	976	1755	1793
60	ein	O	O	-	0	1002	1046	1755	1787
61	Portemonaie	O	O	-	0	1067	1166	1755	1794
62	mit	O	O	-	0	302	355	1793	1826
63	8	O	O	-	0	376	395	1797	1824
64	Einhundert⸗Markſcheinen	O	O	-	0	405	814	1788	1833
65	,	O	O	-	0	405	814	1788	1833
66	ſowie	O	O	-	0	835	916	1801	1832
67	30	O	O	-	0	937	977	1798	1827
68	M.	O	O	-	0	990	1028	1795	1828
69	in	O	O	-	0	1032	1078	1796	1827
70	verſchiedenen	O	O	-	0	1080	1167	1804	1827
71	Münzſorten	O	O	-	0	351	535	1833	1873
72	nebſt	O	O	-	0	559	636	1834	1872
73	zwei	O	O	-	0	658	723	1835	1873
74	Schlüſſelbunden	O	O	-	0	748	996	1834	1873
75	befanden	O	O	-	0	1024	1166	1835	1871
76	.	O	O	-	0	1024	1166	1835	1871
0		O	O	-	0	174	237	1873	1907
1	Der	O	O	-	0	174	237	1873	1907
2	Beſtohlene	O	O	-	0	255	420	1873	1913
3	will	O	O	-	0	441	501	1874	1906
4	allerdings	O	O	-	0	522	673	1874	1913
5	das	O	O	-	0	694	746	1875	1906
6	durch	O	O	-	0	766	845	1876	1913
7	den	O	O	-	0	867	920	1876	1907
8	Diebſtahl	O	O	-	0	940	1087	1874	1913
9	ver—übte	O	O	-	0	1108	1166	1883	1906
10	Geräuſch	O	O	-	0	259	398	1913	1953
11	vernommen	O	O	-	0	424	601	1923	1946
12	,	O	O	-	0	424	601	1923	1946
13	jedoch	O	O	-	0	607	735	1915	1953
14	nicht	O	O	-	0	760	830	1914	1952
15	weiter	O	O	-	0	856	951	1915	1946
16	auf	O	O	-	0	979	1014	1925	1946
17	daſſelbe	O	O	-	0	1019	1167	1914	1953
18	geachtet	O	O	-	0	171	290	1953	1993
19	haben	O	O	-	0	313	413	1953	1993
20	.	O	O	-	0	313	413	1953	1993
0		O	O	-	0	454	512	1953	1986
1	Bis	O	O	-	0	454	512	1953	1986
2	jetzt	O	O	-	0	540	598	1954	1994
3	fehlt	O	O	-	0	625	692	1953	1994
4	von	O	O	-	0	715	770	1956	1986
5	den	O	O	-	0	790	842	1955	1986
6	Dieben	O	O	-	0	863	975	1954	1988
7	jede	O	O	-	0	995	1053	1954	1994
8	Spur	O	O	-	0	1075	1166	1954	1991
9	.	O	O	-	0	1075	1166	1954	1991
0		O	O	-	0	248	462	2002	2041
1	Tempelhof	B-LOC	O	Q2402733	0	248	462	2002	2041
2	.	O	O	-	0	248	462	2002	2041
0		O	O	-	0	516	573	2003	2036
1	Ein	O	O	-	0	516	573	2003	2036
2	brutaler	O	O	-	0	609	733	2003	2035
3	Vorfall	O	O	-	0	765	880	2003	2041
4	ſpielte	O	O	-	0	912	1006	2000	2042
5	ſich	O	O	-	0	1040	1088	2004	2042
6	am	O	O	-	0	1120	1165	2012	2035
7	Montag	O	O	-	0	169	295	2041	2080
8	Morgen	O	O	-	0	309	435	2042	2081
9	in	O	O	-	0	450	478	2043	2074
10	dem	O	O	-	0	501	560	2042	2075
11	Gartenlokal	O	O	-	0	576	759	2043	2076
12	des	O	O	-	0	779	828	2044	2075
13	Reſtaurateurs	O	O	-	0	843	1061	2044	2081
14	Bruſe	B-PER	O	-	0	1077	1166	2043	2081
15	hierſelbſt	O	O	-	0	168	304	2075	2121
16	ab	O	O	-	0	315	360	2081	2114
17	.	O	O	-	0	315	360	2081	2114
0		O	O	-	0	385	452	2080	2115
1	Die	O	O	-	0	385	452	2080	2115
2	daſelbſt	O	O	-	0	465	579	2082	2121
3	in	O	O	-	0	599	629	2084	2115
4	Dienſten	O	O	-	0	640	775	2082	2120
5	ſtehende	O	O	-	0	797	918	2083	2122
6	Magd	O	O	-	0	930	1021	2083	2122
7	Namens	O	O	-	0	1036	1166	2083	2116
8	B.	B-PER	O	-	0	166	205	2120	2155
9	war	O	O	-	0	232	294	2130	2155
10	mit	O	O	-	0	319	372	2122	2154
11	dem	O	O	-	0	394	455	2121	2155
12	Aufleſen	O	O	-	0	476	607	2122	2162
13	des	O	O	-	0	634	684	2123	2155
14	Papiers	O	O	-	0	706	844	2123	2162
15	,	O	O	-	0	706	844	2123	2162
16	welches	O	O	-	0	875	989	2124	2161
17	die	O	O	-	0	1019	1062	2124	2156
18	Gäſte	O	O	-	0	1084	1167	2123	2159
19	tags	O	O	-	0	168	234	2165	2202
20	zuvor	O	O	-	0	259	342	2171	2196
21	im	O	O	-	0	362	402	2163	2194
22	Garten	O	O	-	0	422	535	2162	2195
23	hatten	O	O	-	0	563	660	2162	2200
24	liegen	O	O	-	0	682	769	2163	2202
25	laſſen	O	O	-	0	794	895	2163	2202
26	,	O	O	-	0	794	895	2163	2202
27	beſchäftigt	O	O	-	0	923	1090	2163	2202
28	,	O	O	-	0	923	1090	2163	2202
29	als	O	O	-	0	1121	1166	2164	2195
30	der	O	O	-	0	168	217	2199	2233
31	ebenfalls	O	O	-	0	242	378	2195	2239
32	bei	O	O	-	0	408	450	2202	2234
33	Bruſe	O	O	-	0	475	567	2202	2241
34	bedienſtete	O	O	-	0	593	753	2202	2241
35	Hausknecht	O	O	-	0	773	943	2203	2241
36	H.	B-PER	O	-	0	965	1001	2202	2241
37	hinzukam	O	O	-	0	1027	1167	2203	2241
38	und	O	O	-	0	167	228	2241	2273
39	ihr	O	O	-	0	246	291	2242	2280
40	das	O	O	-	0	308	361	2243	2274
41	unterſagte	O	O	-	0	383	551	2242	2281
42	.	O	O	-	0	383	551	2242	2281
0		O	O	-	0	592	623	2242	2275
1	B.	O	O	-	0	592	623	2242	2275
2	ließ	O	O	-	0	627	710	2242	2281
3	ſich	O	O	-	0	732	778	2242	2281
4	jedoch	O	O	-	0	784	887	2241	2281
5	nicht	O	O	-	0	909	981	2243	2281
6	ſtören	O	O	-	0	1001	1090	2243	2280
7	und	O	O	-	0	1110	1167	2243	2275
8	gerieth	O	O	-	0	167	267	2280	2326
9	hierdurch	O	O	-	0	290	447	2282	2322
10	H.	O	O	-	0	448	484	2281	2321
11	in	O	O	-	0	503	542	2281	2314
12	ſolche	O	O	-	0	563	645	2281	2321
13	Wuth	O	O	-	0	667	772	2281	2319
14	daß	O	O	-	0	801	850	2282	2321
15	er	O	O	-	0	847	907	2292	2316
16	ein	O	O	-	0	926	972	2283	2315
17	Stück	O	O	-	0	992	1080	2283	2315
18	Holz	O	O	-	0	1099	1167	2283	2322
19	ergrinf	O	O	-	0	160	261	2329	2362
20	und	O	O	-	0	282	339	2322	2353
21	der	O	O	-	0	359	409	2323	2354
22	Dienſtmagd	O	O	-	0	427	611	2321	2362
23	ſo	O	O	-	0	637	662	2323	2361
24	heftige	O	O	-	0	689	786	2322	2362
25	Schläge	O	O	-	0	808	928	2323	2361
26	verſetzte	O	O	-	0	948	1088	2323	2362
27	,	O	O	-	0	948	1088	2323	2362
28	daß	O	O	-	0	1112	1166	2322	2360
29	dieſe	O	O	-	0	168	256	2360	2399
30	mit	O	O	-	0	256	309	2361	2394
31	ſchweren	O	O	-	0	330	461	2360	2401
32	Verletzungen	O	O	-	0	482	685	2361	2402
33	am	O	O	-	0	710	755	2372	2394
34	Kopfe	O	O	-	0	777	863	2362	2402
35	blutüberſtrömt	O	O	-	0	892	1117	2362	2398
36	zu	O	O	-	0	1138	1168	2371	2401
37	Boden	O	O	-	0	169	271	2400	2433
38	ſank	O	O	-	0	297	363	2401	2441
39	.	O	O	-	0	297	363	2401	2441
0		O	O	-	0	416	464	2401	2435
1	Der	O	O	-	0	416	464	2401	2435
2	ſofort	O	O	-	0	466	587	2401	2439
3	herbeigeholte	O	O	-	0	617	814	2401	2441
4	Arzt	O	O	-	0	842	911	2402	2441
5	Dr.	O	O	-	0	934	990	2402	2435
6	Schönfeld	B-PER	O	Q13424149	0	1018	1168	2402	2438
7	nähte	O	O	-	0	167	251	2440	2481
8	die	O	O	-	0	271	314	2440	2473
9	Kopfwunden	O	O	-	0	334	530	2440	2480
10	zu	O	O	-	0	550	583	2450	2481
11	und	O	O	-	0	607	648	2451	2473
12	erklärte	O	O	-	0	649	801	2442	2474
13	zugleich	O	O	-	0	821	945	2441	2481
14	,	O	O	-	0	821	945	2441	2481
15	daß	O	O	-	0	966	1021	2441	2477
16	die	O	O	-	0	1042	1085	2442	2473
17	Verletzte	O	O	-	0	1098	1168	2442	2475
18	auf	O	O	-	0	261	311	2480	2518
19	längere	O	O	-	0	332	444	2481	2520
20	Zeit	O	O	-	0	465	529	2480	2519
21	arbeitsunfähig	O	O	-	0	550	769	2480	2521
22	ſein	O	O	-	0	797	869	2480	2520
23	wird	O	O	-	0	872	950	2481	2513
24	.	O	O	-	0	872	950	2481	2513
0		O	O	-	0	996	1053	2481	2514
1	Die	O	O	-	0	996	1053	2481	2514
2	ganze	O	O	-	0	1079	1161	2490	2521
3	Urſache	O	O	-	0	166	284	2518	2558
4	dieſes	O	O	-	0	301	395	2518	2558
